date,종합금융회사
2023-07-20,8.67768
2023-07-21,10.7438
2023-07-22,5.78512
2023-07-23,4.95867
2023-07-24,8.26446
2023-07-25,5.78512
2023-07-26,10.33057
2023-07-27,4.95867
2023-07-28,2.89256
2023-07-29,4.13223
2023-07-30,3.30578
2023-07-31,8.26446
2023-08-01,6.61157
2023-08-02,5.3719
2023-08-03,4.13223
2023-08-04,6.19834
2023-08-07,2.89256
2023-08-08,6.61157
2023-08-09,8.26446
2023-08-10,5.3719
2023-08-11,7.02479
2023-08-12,2.89256
2023-08-13,2.89256
2023-08-14,3.719
2023-08-15,4.54545
2023-08-16,8.67768
2023-08-17,3.30578
2023-08-18,5.78512
2023-08-19,2.06611
2023-08-20,2.06611
2023-08-21,8.67768
2023-08-22,7.02479
2023-08-23,4.54545
2023-08-25,2.89256
2023-08-26,4.13223
2023-08-27,5.3719
2023-08-28,3.30578
2023-08-29,7.02479
2023-08-30,10.33057
2023-08-31,11.57024
2023-09-01,8.67768
2023-09-02,2.89256
2023-09-04,7.43801
2023-09-05,8.26446
2023-09-06,5.3719
2023-09-07,5.3719
2023-09-08,3.719
2023-09-10,2.06611
2023-09-11,10.7438
2023-09-12,7.85123
2023-09-13,9.91735
2023-09-14,7.43801
2023-09-15,5.78512
2023-09-16,2.06611
2023-09-17,3.30578
2023-09-18,8.26446
2023-09-19,6.19834
2023-09-20,4.54545
2023-09-21,5.3719
2023-09-22,6.61157
2023-09-23,4.13223
2023-09-24,2.89256
2023-09-25,9.91735
2023-09-26,6.19834
2023-09-27,3.719
2023-09-28,2.06611
2023-09-29,5.78512
2023-09-30,2.06611
2023-10-02,2.06611
2023-10-03,6.61157
2023-10-04,6.19834
2023-10-05,2.47933
2023-10-06,4.13223
2023-10-07,4.54545
2023-10-08,2.06611
2023-10-09,6.19834
2023-10-10,6.61157
2023-10-11,7.85123
2023-10-12,4.95867
2023-10-13,7.02479
2023-10-14,5.78512
2023-10-15,7.02479
2023-10-16,13.22314
2023-10-17,11.15702
2023-10-18,13.63636
2023-10-19,11.98347
2023-10-20,8.67768
2023-10-21,6.19834
2023-10-22,9.0909
2023-10-23,9.91735
2023-10-24,19.42148
2023-10-25,14.87603
2023-10-26,12.39669
2023-10-27,11.98347
2023-10-28,4.95867
2023-10-29,6.19834
2023-10-30,8.26446
2023-10-31,7.02479
2023-11-01,10.7438
2023-11-02,7.85123
2023-11-03,4.13223
2023-11-04,2.89256
2023-11-05,2.47933
2023-11-06,9.50413
2023-11-07,9.0909
2023-11-08,5.78512
2023-11-09,12.39669
2023-11-10,3.719
2023-11-12,4.95867
2023-11-13,8.26446
2023-11-14,9.50413
2023-11-15,7.02479
2023-11-16,8.26446
2023-11-17,7.43801
2023-11-18,2.89256
2023-11-19,7.85123
2023-11-20,11.57024
2023-11-21,8.26446
2023-11-22,9.91735
2023-11-23,10.33057
2023-11-24,10.33057
2023-11-25,2.06611
2023-11-27,11.98347
2023-11-28,12.39669
2023-11-29,10.33057
2023-11-30,2.89256
2023-12-01,5.78512
2023-12-02,2.89256
2023-12-03,2.89256
2023-12-04,9.0909
2023-12-05,9.0909
2023-12-06,9.0909
2023-12-07,4.95867
2023-12-08,11.98347
2023-12-09,2.89256
2023-12-10,2.89256
2023-12-11,7.85123
2023-12-12,10.7438
2023-12-13,5.78512
2023-12-14,10.33057
2023-12-15,6.19834
2023-12-16,3.30578
2023-12-17,4.13223
2023-12-18,4.95867
2023-12-19,6.61157
2023-12-20,7.02479
2023-12-21,2.06611
2023-12-22,7.43801
2023-12-24,3.30578
2023-12-25,2.89256
2023-12-26,4.95867
2023-12-28,7.85123
2023-12-29,4.95867
2023-12-30,4.54545
2023-12-31,2.47933
2024-01-01,3.719
2024-01-02,7.02479
2024-01-03,9.0909
2024-01-04,7.85123
2024-01-05,4.95867
2024-01-06,2.06611
2024-01-07,2.47933
2024-01-08,7.43801
2024-01-09,3.719
2024-01-10,5.3719
2024-01-11,2.06611
2024-01-12,10.7438
2024-01-13,2.47933
2024-01-14,4.54545
2024-01-15,2.06611
2024-01-16,7.43801
2024-01-17,6.61157
2024-01-18,3.30578
2024-01-19,6.61157
2024-01-20,3.30578
2024-01-21,4.54545
2024-01-22,4.95867
2024-01-23,9.0909
2024-01-24,7.02479
2024-01-25,9.0909
2024-01-26,5.3719
2024-01-27,2.89256
2024-01-28,2.89256
2024-01-29,8.26446
2024-01-30,3.30578
2024-01-31,7.02479
2024-02-01,4.54545
2024-02-02,4.13223
2024-02-03,2.47933
2024-02-04,7.85123
2024-02-05,7.85123
2024-02-06,8.67768
2024-02-07,8.67768
2024-02-08,5.78512
2024-02-09,4.54545
2024-02-10,2.06611
2024-02-11,6.61157
2024-02-12,4.54545
2024-02-13,6.61157
2024-02-14,4.95867
2024-02-15,9.50413
2024-02-16,8.67768
2024-02-17,2.89256
2024-02-18,2.47933
2024-02-19,6.19834
2024-02-20,8.67768
2024-02-21,9.0909
2024-02-22,5.78512
2024-02-23,8.67768
2024-02-24,2.89256
2024-02-25,2.89256
2024-02-26,9.91735
2024-02-27,10.7438
2024-02-28,8.67768
2024-02-29,6.61157
2024-03-01,4.54545
2024-03-02,2.89256
2024-03-03,5.3719
2024-03-04,4.13223
2024-03-05,9.50413
2024-03-06,7.85123
2024-03-07,5.3719
2024-03-08,7.02479
2024-03-09,2.47933
2024-03-10,5.3719
2024-03-11,7.02479
2024-03-12,2.47933
2024-03-13,6.61157
2024-03-14,7.43801
2024-03-15,8.67768
2024-03-16,2.47933
2024-03-17,4.54545
2024-03-18,9.50413
2024-03-19,12.39669
2024-03-20,13.22314
