date,맛집추천
2023-05-29,72.81201
2023-05-30,43.86328
2023-05-31,36.0435
2023-06-01,37.02744
2023-06-02,46.5044
2023-06-03,76.02278
2023-06-04,79.90678
2023-06-05,64.62972
2023-06-06,76.69601
2023-06-07,33.66131
2023-06-08,36.50958
2023-06-09,46.24546
2023-06-10,72.55308
2023-06-11,71.3102
2023-06-12,41.74003
2023-06-13,40.96323
2023-06-14,37.1828
2023-06-15,38.89176
2023-06-16,44.38114
2023-06-17,75.66027
2023-06-18,74.93526
2023-06-19,44.79544
2023-06-20,40.75608
2023-06-21,40.29
2023-06-22,36.45779
2023-06-23,47.02226
2023-06-24,74.05489
2023-06-25,73.95132
2023-06-26,36.0435
2023-06-27,38.7364
2023-06-28,39.15069
2023-06-29,35.73278
2023-06-30,45.36509
2023-07-01,76.12635
2023-07-02,74.7799
2023-07-03,38.89176
2023-07-04,37.75245
2023-07-05,45.52045
2023-07-06,42.98291
2023-07-07,46.29725
2023-07-08,80.37286
2023-07-09,75.29777
2023-07-10,42.41325
2023-07-11,39.20248
2023-07-12,39.40963
2023-07-13,34.33454
2023-07-14,41.37752
2023-07-15,69.13516
2023-07-16,66.59761
2023-07-17,39.77213
2023-07-18,39.97928
2023-07-19,38.32211
2023-07-20,41.53288
2023-07-21,46.45261
2023-07-22,69.29052
2023-07-23,69.86017
2023-07-24,43.34541
2023-07-25,47.02226
2023-07-26,46.0901
2023-07-27,49.50802
2023-07-28,56.39564
2023-07-29,94.87312
2023-07-30,90.93733
2023-07-31,77.47281
2023-08-01,74.0031
2023-08-02,72.4495
2023-08-03,64.47436
2023-08-04,73.89953
2023-08-05,92.95701
2023-08-06,85.75867
2023-08-07,52.35629
2023-08-08,56.13671
2023-08-09,39.66856
2023-08-10,37.28638
2023-08-11,51.32055
2023-08-12,83.6872
2023-08-13,90.16053
2023-08-14,74.83169
2023-08-15,85.86224
2023-08-16,45.88296
2023-08-17,45.15794
2023-08-18,48.10978
2023-08-19,80.37286
2023-08-20,78.35318
2023-08-21,40.75608
2023-08-22,43.50077
2023-08-23,42.30968
2023-08-24,40.18643
2023-08-25,50.28482
2023-08-26,75.91921
2023-08-27,81.82288
2023-08-28,41.53288
2023-08-29,41.11859
2023-08-30,38.7364
2023-08-31,40.80787
2023-09-01,45.62402
2023-09-02,80.47643
2023-09-03,71.93164
2023-09-04,40.03107
2023-09-05,40.34179
2023-09-06,38.99533
2023-09-07,37.28638
2023-09-08,43.91506
2023-09-09,71.25841
2023-09-10,74.72812
2023-09-11,37.90781
2023-09-12,38.63283
2023-09-13,37.85603
2023-09-14,33.81667
2023-09-15,39.46141
2023-09-16,59.96892
2023-09-17,69.44588
2023-09-18,38.01139
2023-09-19,37.64888
2023-09-20,30.55411
2023-09-21,36.76851
2023-09-22,37.44174
2023-09-23,62.71361
2023-09-24,62.66183
2023-09-25,30.65769
2023-09-26,32.83272
2023-09-27,31.07198
2023-09-28,54.89383
2023-09-29,62.45468
2023-09-30,91.97307
2023-10-01,90.73019
2023-10-02,78.45675
2023-10-03,52.51165
2023-10-04,27.13619
2023-10-05,29.77731
2023-10-06,34.69704
2023-10-07,55.10098
2023-10-08,74.05489
2023-10-09,58.57068
2023-10-10,34.74883
2023-10-11,33.66131
2023-10-12,34.80062
2023-10-13,41.53288
2023-10-14,60.90108
2023-10-15,57.27602
2023-10-16,35.37027
2023-10-17,36.0435
2023-10-18,33.09166
2023-10-19,33.35059
2023-10-20,41.22216
2023-10-21,67.11548
2023-10-22,63.95649
2023-10-23,38.68461
2023-10-24,35.31848
2023-10-25,37.1828
2023-10-26,38.83997
2023-10-27,43.81149
2023-10-28,75.09062
2023-10-29,76.90315
2023-10-30,38.89176
2023-10-31,42.15432
2023-11-01,40.70429
2023-11-02,41.0668
2023-11-03,47.33298
2023-11-04,67.52977
2023-11-05,64.319
2023-11-06,34.8524
2023-11-07,36.66494
2023-11-08,38.16675
2023-11-09,38.21853
2023-11-10,41.22216
2023-11-11,66.49404
2023-11-12,69.54945
2023-11-13,36.61315
2023-11-14,39.82392
2023-11-15,38.01139
2023-11-16,42.10253
2023-11-17,43.96685
2023-11-18,66.39047
2023-11-19,67.73692
2023-11-20,42.98291
2023-11-21,42.36147
2023-11-22,45.05437
2023-11-23,42.25789
2023-11-24,41.37752
2023-11-25,58.36354
2023-11-26,63.59399
2023-11-27,39.15069
2023-11-28,37.49352
2023-11-29,37.13102
2023-11-30,35.05955
2023-12-01,39.15069
2023-12-02,63.74935
2023-12-03,63.49041
2023-12-04,40.03107
2023-12-05,41.48109
2023-12-06,38.16675
2023-12-07,37.70067
2023-12-08,43.55256
2023-12-09,64.62972
2023-12-10,68.66908
2023-12-11,38.94355
2023-12-12,43.70792
2023-12-13,38.47747
2023-12-14,42.51683
2023-12-15,40.80787
2023-12-16,60.38322
2023-12-17,59.50284
2023-12-18,39.35784
2023-12-19,38.94355
2023-12-20,34.69704
2023-12-21,37.85603
2023-12-22,41.22216
2023-12-23,69.23873
2023-12-24,95.64992
2023-12-25,82.9104
2023-12-26,40.54893
2023-12-27,45.3133
2023-12-28,40.03107
2023-12-29,50.90626
2023-12-30,66.54583
2023-12-31,86.94976
2024-01-01,78.19782
2024-01-02,35.31848
2024-01-03,37.07923
2024-01-04,38.94355
2024-01-05,45.98653
2024-01-06,72.34593
2024-01-07,66.90833
2024-01-08,32.62558
2024-01-09,35.47384
2024-01-10,40.54893
2024-01-11,38.52925
2024-01-12,44.79544
2024-01-13,72.34593
2024-01-14,70.48161
2024-01-15,37.07923
2024-01-16,41.53288
2024-01-17,37.33816
2024-01-18,37.1828
2024-01-19,47.17762
2024-01-20,72.76022
2024-01-21,74.7799
2024-01-22,38.89176
2024-01-23,37.02744
2024-01-24,38.32211
2024-01-25,37.23459
2024-01-26,53.49559
2024-01-27,78.87105
2024-01-28,79.28534
2024-01-29,37.49352
2024-01-30,42.30968
2024-01-31,37.80424
2024-02-01,39.72035
2024-02-02,44.79544
2024-02-03,68.30657
2024-02-04,67.99585
2024-02-05,38.63283
2024-02-06,33.55774
2024-02-07,34.95598
2024-02-08,43.65613
2024-02-09,55.61885
2024-02-10,59.55463
2024-02-11,93.7856
2024-02-12,74.36561
2024-02-13,43.7597
2024-02-14,44.5365
2024-02-15,45.20973
2024-02-16,48.67944
2024-02-17,78.35318
2024-02-18,70.01553
2024-02-19,40.60072
2024-02-20,41.17037
2024-02-21,43.24184
2024-02-22,44.5365
2024-02-23,49.55981
2024-02-24,70.99948
2024-02-25,71.93164
2024-02-26,43.08648
2024-02-27,43.91506
2024-02-28,44.89901
2024-02-29,54.99741
2024-03-01,95.39098
2024-03-02,85.86224
2024-03-03,71.87985
2024-03-04,37.38995
2024-03-05,37.85603
2024-03-06,40.08285
2024-03-07,39.09891
2024-03-08,46.55618
2024-03-09,76.69601
2024-03-10,70.58518
2024-03-11,40.29
2024-03-12,40.34179
2024-03-13,40.91144
2024-03-14,36.50958
2024-03-15,44.32936
2024-03-16,74.31382
2024-03-17,69.7566
2024-03-18,36.19886
2024-03-19,40.34179
2024-03-20,41.17037
