date,미국금리인상
2023-06-01,2.98931
2023-06-02,2.64974
2023-06-03,1.49187
2023-06-04,1.39167
2023-06-05,2.15987
2023-06-06,2.20719
2023-06-07,2.64696
2023-06-08,3.94399
2023-06-09,3.22589
2023-06-10,1.75629
2023-06-11,1.59485
2023-06-12,3.45691
2023-06-13,4.42273
2023-06-14,6.71342
2023-06-15,8.49198
2023-06-16,1.7535
2023-06-17,0.67635
2023-06-18,0.59285
2023-06-19,0.97138
2023-06-20,0.92128
2023-06-21,1.19127
2023-06-22,2.004
2023-06-23,1.4529
2023-06-24,0.82386
2023-06-25,0.63181
2023-06-26,1.14952
2023-06-27,1.1523
2023-06-28,1.52248
2023-06-29,2.47439
2023-06-30,2.0374
2023-07-01,1.06045
2023-07-02,1.06323
2023-07-03,2.03462
2023-07-04,2.05689
2023-07-05,2.2545
2023-07-06,5.60565
2023-07-07,4.70385
2023-07-08,2.34357
2023-07-09,1.89824
2023-07-10,3.56824
2023-07-11,3.18414
2023-07-12,3.43186
2023-07-13,5.06847
2023-07-14,2.64974
2023-07-15,1.31095
2023-07-16,1.27477
2023-07-17,2.30739
2023-07-18,2.60521
2023-07-19,2.46604
2023-07-20,2.55789
2023-07-21,3.01992
2023-07-22,1.46403
2023-07-23,1.70062
2023-07-24,6.56869
2023-07-25,8.21086
2023-07-26,15.57281
2023-07-27,25.68191
2023-07-28,4.49231
2023-07-29,1.48908
2023-07-30,1.3193
2023-07-31,1.82587
2023-08-01,1.54753
2023-08-02,1.61433
2023-08-03,1.80639
2023-08-04,1.69784
2023-08-05,0.94633
2023-08-06,0.91015
2023-08-07,1.58093
2023-08-08,1.74237
2023-08-09,1.42785
2023-08-10,1.37497
2023-08-11,1.3026
2023-08-12,0.66521
2023-08-13,0.79881
2023-08-14,1.09385
2023-08-15,0.89902
2023-08-16,1.65608
2023-08-17,3.80204
2023-08-18,3.97461
2023-08-19,1.27477
2023-08-20,1.20518
2023-08-21,1.87875
2023-08-22,1.73959
2023-08-23,1.71732
2023-08-24,2.26007
2023-08-25,3.42073
2023-08-26,1.86205
2023-08-27,0.99087
2023-08-28,1.3861
2023-08-29,1.26642
2023-08-30,1.24972
2023-08-31,1.09385
2023-09-01,1.07993
2023-09-02,0.67635
2023-09-03,0.66521
2023-09-04,1.1523
2023-09-05,1.30817
2023-09-06,1.22467
2023-09-07,2.39645
2023-09-08,1.50578
2023-09-09,0.7682
2023-09-10,0.74593
2023-09-11,1.50022
2023-09-12,1.57537
2023-09-13,1.67
2023-09-14,1.95669
2023-09-15,2.2378
2023-09-16,1.29425
2023-09-17,1.0521
2023-09-18,1.9539
2023-09-19,3.19806
2023-09-20,5.32732
2023-09-21,6.85537
2023-09-22,2.00679
2023-09-23,0.83221
2023-09-24,0.67356
2023-09-25,1.36662
2023-09-26,1.55588
2023-09-27,1.27755
2023-09-28,0.70696
2023-09-29,0.62625
2023-09-30,0.53718
2023-10-01,0.53996
2023-10-02,0.71253
2023-10-03,0.97417
2023-10-04,3.22311
2023-10-05,2.42429
2023-10-06,1.85927
2023-10-07,1.20797
2023-10-08,0.79046
2023-10-09,1.07158
2023-10-10,1.49187
2023-10-11,1.48908
2023-10-12,1.46682
2023-10-13,1.63103
2023-10-14,0.72088
2023-10-15,0.7014
2023-10-16,1.27198
2023-10-17,1.21632
2023-10-18,1.39167
2023-10-19,2.89746
2023-10-20,2.46047
2023-10-21,1.04932
2023-10-22,0.82665
2023-10-23,1.49465
2023-10-24,1.58928
2023-10-25,1.34992
2023-10-26,2.45212
2023-10-27,1.69227
2023-10-28,0.93242
2023-10-29,0.97417
2023-10-30,1.78412
2023-10-31,2.19327
2023-11-01,3.13126
2023-11-02,3.00322
2023-11-03,1.3527
2023-11-04,0.69861
2023-11-05,0.6179
2023-11-06,1.20518
2023-11-07,0.86283
2023-11-08,0.88788
2023-11-09,0.84335
2023-11-10,1.20797
2023-11-11,0.49265
2023-11-12,0.52883
2023-11-13,0.8517
2023-11-14,0.71253
2023-11-15,1.2859
2023-11-16,0.98252
2023-11-17,0.61511
2023-11-18,0.42585
2023-11-19,0.42585
2023-11-20,0.72645
2023-11-21,0.81273
2023-11-22,0.7682
2023-11-23,0.71253
2023-11-24,0.65408
2023-11-25,0.43698
2023-11-26,0.35905
2023-11-27,0.53996
2023-11-28,0.61511
2023-11-29,0.74036
2023-11-30,0.96303
2023-12-01,0.64295
2023-12-02,0.42306
2023-12-03,0.334
2023-12-04,0.5344
2023-12-05,0.54553
2023-12-06,0.48986
2023-12-07,0.54275
2023-12-08,0.47873
2023-12-09,0.39523
2023-12-10,0.34791
2023-12-11,0.76263
2023-12-12,0.79325
2023-12-13,1.15508
2023-12-14,1.2358
2023-12-15,0.39245
2023-12-16,0.19483
2023-12-17,0.26441
2023-12-18,0.30895
2023-12-19,0.25328
2023-12-20,0.2839
2023-12-21,0.24771
2023-12-22,0.21431
2023-12-23,0.14751
2023-12-24,0.09741
2023-12-25,0.15586
2023-12-26,0.2338
2023-12-27,0.2505
2023-12-28,0.26441
2023-12-29,0.15865
2023-12-30,0.167
2023-12-31,0.1169
2024-01-01,0.13081
2024-01-02,0.24215
2024-01-03,0.42863
2024-01-04,0.53161
2024-01-05,0.3507
2024-01-06,0.20875
2024-01-07,0.24215
2024-01-08,0.28946
2024-01-09,0.21431
2024-01-10,0.32565
2024-01-11,0.45368
2024-01-12,0.39245
2024-01-13,0.15308
2024-01-14,0.15586
2024-01-15,0.28668
2024-01-16,0.32008
2024-01-17,0.49265
2024-01-18,0.32286
2024-01-19,0.29781
2024-01-20,0.167
2024-01-21,0.17813
2024-01-22,0.28946
2024-01-23,0.30616
2024-01-24,0.2839
2024-01-25,0.26163
2024-01-26,0.28946
2024-01-27,0.12803
2024-01-28,0.2338
2024-01-29,0.30616
2024-01-30,0.40358
2024-01-31,0.56501
2024-02-01,0.75706
2024-02-02,0.19483
2024-02-03,0.14751
2024-02-04,0.15308
2024-02-05,0.18926
2024-02-06,0.24215
2024-02-07,0.20318
2024-02-08,0.12525
2024-02-09,0.15586
2024-02-10,0.1503
2024-02-11,0.10576
2024-02-12,0.10298
2024-02-13,0.2839
2024-02-14,0.52605
2024-02-15,0.29503
2024-02-16,0.24215
2024-02-17,0.41193
2024-02-18,0.42028
2024-02-19,0.52883
2024-02-20,1.14395
2024-02-21,1.2191
2024-02-22,0.60676
2024-02-23,2.29347
2024-02-24,0.4843
2024-02-25,0.37853
2024-02-26,0.46203
2024-02-27,0.40915
2024-02-28,0.44255
2024-02-29,0.36183
2024-03-01,0.25328
2024-03-02,0.28668
2024-03-03,0.27833
2024-03-04,0.40636
2024-03-05,0.37296
2024-03-06,0.48708
2024-03-07,0.34791
2024-03-08,0.26163
2024-03-09,0.18926
2024-03-10,0.18648
2024-03-11,0.27276
2024-03-12,0.33956
2024-03-13,0.66521
2024-03-14,0.40358
2024-03-15,0.59563
2024-03-16,0.26441
2024-03-17,0.2839
2024-03-18,0.6179
2024-03-19,1.06323
2024-03-20,1.10498
