date,채권
2023-05-30,21.98665
2023-05-31,21.68509
2023-06-01,18.23997
2023-06-02,17.80133
2023-06-03,9.59517
2023-06-04,9.59517
2023-06-05,16.95147
2023-06-06,13.29617
2023-06-07,19.32742
2023-06-08,21.34697
2023-06-09,19.18121
2023-06-10,11.61473
2023-06-11,11.52334
2023-06-12,20.67988
2023-06-13,21.92269
2023-06-14,22.47098
2023-06-15,23.21118
2023-06-16,18.78826
2023-06-17,11.16695
2023-06-18,12.72959
2023-06-19,20.57936
2023-06-20,20.32349
2023-06-21,20.46056
2023-06-22,19.67467
2023-06-23,17.88357
2023-06-24,11.34058
2023-06-25,12.40062
2023-06-26,19.33656
2023-06-27,20.32349
2023-06-28,18.46842
2023-06-29,18.47756
2023-06-30,16.96975
2023-07-01,10.99332
2023-07-02,10.509
2023-07-03,17.13424
2023-07-04,19.5376
2023-07-05,18.50498
2023-07-06,19.06241
2023-07-07,19.9671
2023-07-08,10.25312
2023-07-09,9.51293
2023-07-10,19.26345
2023-07-11,20.22297
2023-07-12,18.14858
2023-07-13,19.54674
2023-07-14,17.70995
2023-07-15,9.38499
2023-07-16,8.48944
2023-07-17,17.81961
2023-07-18,17.92926
2023-07-19,17.29872
2023-07-20,17.14337
2023-07-21,15.43452
2023-07-22,8.08736
2023-07-23,8.34323
2023-07-24,15.85488
2023-07-25,17.60029
2023-07-26,16.43973
2023-07-27,18.74257
2023-07-28,17.87444
2023-07-29,9.39413
2023-07-30,9.21136
2023-07-31,17.37183
2023-08-01,18.87964
2023-08-02,20.97231
2023-08-03,21.43836
2023-08-04,20.68902
2023-08-05,10.66435
2023-08-06,10.23485
2023-08-07,19.2269
2023-08-08,20.16814
2023-08-09,21.10938
2023-08-10,18.62377
2023-08-11,19.59243
2023-08-12,10.71004
2023-08-13,10.08864
2023-08-14,18.32221
2023-08-15,14.57552
2023-08-16,22.27908
2023-08-17,26.28164
2023-08-18,24.83779
2023-08-19,11.83404
2023-08-20,11.02074
2023-08-21,22.25166
2023-08-22,25.98921
2023-08-23,24.20725
2023-08-24,23.46705
2023-08-25,20.92661
2023-08-26,11.70611
2023-08-27,10.71004
2023-08-28,21.14593
2023-08-29,21.10024
2023-08-30,21.05455
2023-08-31,20.7073
2023-09-01,18.00237
2023-09-02,10.20743
2023-09-03,10.47244
2023-09-04,20.60678
2023-09-05,23.44878
2023-09-06,22.50753
2023-09-07,22.52581
2023-09-08,20.52453
2023-09-09,10.07036
2023-09-10,10.63693
2023-09-11,22.0689
2023-09-12,23.86914
2023-09-13,20.16814
2023-09-14,22.00493
2023-09-15,19.86658
2023-09-16,11.55076
2023-09-17,12.20871
2023-09-18,23.34825
2023-09-19,22.61719
2023-09-20,21.71251
2023-09-21,24.23467
2023-09-22,22.17856
2023-09-23,11.9437
2023-09-24,12.3732
2023-09-25,23.69551
2023-09-26,26.48268
2023-09-27,19.59243
2023-09-28,13.15909
2023-09-29,11.31316
2023-09-30,10.47244
2023-10-01,9.71397
2023-10-02,12.56511
2023-10-03,18.04806
2023-10-04,42.72137
2023-10-05,33.1993
2023-10-06,28.18239
2023-10-07,14.36534
2023-10-08,13.13168
2023-10-09,16.79612
2023-10-10,27.53358
2023-10-11,25.85214
2023-10-12,26.60148
2023-10-13,25.13935
2023-10-14,13.37841
2023-10-15,14.2831
2023-10-16,25.32212
2023-10-17,26.17198
2023-10-18,28.60275
2023-10-19,34.58832
2023-10-20,35.32852
2023-10-21,18.45928
2023-10-22,15.04157
2023-10-23,30.53093
2023-10-24,30.88732
2023-10-25,29.43434
2023-10-26,30.40299
2023-10-27,26.3456
2023-10-28,11.98026
2023-10-29,11.73352
2023-10-30,25.18504
2023-10-31,27.54272
2023-11-01,26.17198
2023-11-02,25.843
2023-11-03,23.69551
2023-11-04,12.79356
2023-11-05,10.92022
2023-11-06,25.1028
2023-11-07,25.2216
2023-11-08,25.25815
2023-11-09,23.26601
2023-11-10,22.01407
2023-11-11,10.84711
2023-11-12,9.89673
2023-11-13,22.03234
2023-11-14,23.83258
2023-11-15,23.51274
2023-11-16,21.7582
2023-11-17,19.62898
2023-11-18,9.64086
2023-11-19,9.55862
2023-11-20,21.02714
2023-11-21,21.57543
2023-11-22,22.0689
2023-11-23,20.71643
2023-11-24,17.5089
2023-11-25,10.00639
2023-11-26,10.13433
2023-11-27,19.16293
2023-11-28,20.72557
2023-11-29,21.55715
2023-11-30,22.29735
2023-12-01,19.64726
2023-12-02,11.66042
2023-12-03,12.39148
2023-12-04,21.3287
2023-12-05,21.8313
2023-12-06,23.22946
2023-12-07,22.4527
2023-12-08,20.62505
2023-12-09,15.62642
2023-12-10,13.61601
2023-12-11,20.13159
2023-12-12,22.52581
2023-12-13,21.9501
2023-12-14,28.15498
2023-12-15,22.37046
2023-12-16,10.37192
2023-12-17,10.87453
2023-12-18,21.99579
2023-12-19,20.33263
2023-12-20,20.02193
2023-12-21,18.84309
2023-12-22,16.04678
2023-12-23,8.58082
2023-12-24,7.24664
2023-12-25,8.17874
2023-12-26,16.35748
2023-12-27,21.54802
2023-12-28,23.27515
2023-12-29,17.51804
2023-12-30,10.35365
2023-12-31,8.72704
2024-01-01,11.04815
2024-01-02,24.01535
2024-01-03,25.35867
2024-01-04,25.45005
2024-01-05,26.84821
2024-01-06,21.13679
2024-01-07,18.93447
2024-01-08,25.51402
2024-01-09,28.04532
2024-01-10,25.09366
2024-01-11,25.01142
2024-01-12,22.15114
2024-01-13,11.47765
2024-01-14,10.93849
2024-01-15,20.95403
2024-01-16,20.72557
2024-01-17,22.84565
2024-01-18,20.64333
2024-01-19,18.34049
2024-01-20,11.60559
2024-01-21,10.47244
2024-01-22,20.57022
2024-01-23,21.48405
2024-01-24,21.16421
2024-01-25,21.05455
2024-01-26,19.83002
2024-01-27,12.02595
2024-01-28,11.76094
2024-01-29,23.10152
2024-01-30,23.03755
2024-01-31,22.34305
2024-02-01,23.37567
2024-02-02,21.42922
2024-02-03,11.85232
2024-02-04,11.19437
2024-02-05,20.76213
2024-02-06,22.87306
2024-02-07,19.38225
2024-02-08,17.33528
2024-02-09,10.28968
2024-02-10,9.78707
2024-02-11,9.37585
2024-02-12,12.45545
2024-02-13,22.94617
2024-02-14,23.48533
2024-02-15,21.61198
2024-02-16,20.03107
2024-02-17,10.85625
2024-02-18,10.5821
2024-02-19,20.59764
2024-02-20,22.22425
2024-02-21,22.28822
2024-02-22,23.63154
2024-02-23,21.31042
2024-02-24,12.00767
2024-02-25,11.18523
2024-02-26,21.87699
2024-02-27,21.68509
2024-02-28,21.69423
2024-02-29,18.4867
2024-03-01,10.66435
2024-03-02,10.74659
2024-03-03,10.29882
2024-03-04,19.95796
2024-03-05,22.5715
2024-03-06,23.22032
2024-03-07,22.90962
2024-03-08,20.07676
2024-03-09,12.60166
2024-03-10,11.04815
2024-03-11,21.33784
2024-03-12,22.24252
2024-03-13,21.45663
2024-03-14,20.64333
2024-03-15,19.49191
2024-03-16,10.42675
2024-03-17,9.89673
2024-03-18,20.30521
2024-03-19,23.72292
2024-03-20,22.19683
