date,금주식
2023-05-31,6.79611
2023-06-01,6.50485
2023-06-02,6.99029
2023-06-03,4.5631
2023-06-04,4.66019
2023-06-05,6.79611
2023-06-06,5.63106
2023-06-07,6.40776
2023-06-08,7.18446
2023-06-09,7.28155
2023-06-10,2.62135
2023-06-11,5.82524
2023-06-12,5.3398
2023-06-13,8.15533
2023-06-14,6.1165
2023-06-15,7.37864
2023-06-16,6.50485
2023-06-17,4.17475
2023-06-18,3.10679
2023-06-19,6.79611
2023-06-20,6.21359
2023-06-21,6.21359
2023-06-22,4.36893
2023-06-23,3.49514
2023-06-24,4.07766
2023-06-25,3.10679
2023-06-26,5.04854
2023-06-27,5.53398
2023-06-28,4.17475
2023-06-29,4.46601
2023-06-30,3.68932
2023-07-01,2.13592
2023-07-02,3.59223
2023-07-03,4.66019
2023-07-04,5.24271
2023-07-05,2.62135
2023-07-06,4.85436
2023-07-07,3.0097
2023-07-08,2.03883
2023-07-09,1.84466
2023-07-10,3.49514
2023-07-11,5.82524
2023-07-12,4.66019
2023-07-13,3.7864
2023-07-14,4.5631
2023-07-15,2.233
2023-07-16,1.74757
2023-07-17,4.46601
2023-07-18,4.85436
2023-07-19,5.43689
2023-07-20,6.1165
2023-07-21,5.14563
2023-07-22,3.98058
2023-07-23,3.0097
2023-07-24,5.24271
2023-07-25,6.50485
2023-07-26,5.14563
2023-07-27,5.3398
2023-07-28,5.82524
2023-07-29,3.20388
2023-07-30,2.91262
2023-07-31,5.04854
2023-08-01,4.85436
2023-08-02,7.86407
2023-08-03,5.63106
2023-08-04,5.92233
2023-08-05,2.81553
2023-08-06,3.98058
2023-08-07,5.92233
2023-08-08,5.63106
2023-08-09,5.72815
2023-08-10,4.85436
2023-08-11,8.4466
2023-08-12,5.14563
2023-08-13,2.42718
2023-08-14,4.66019
2023-08-15,3.88349
2023-08-16,6.69902
2023-08-17,6.8932
2023-08-18,5.43689
2023-08-19,4.07766
2023-08-20,3.88349
2023-08-21,4.36893
2023-08-22,5.82524
2023-08-23,5.24271
2023-08-24,6.1165
2023-08-25,5.72815
2023-08-26,3.59223
2023-08-27,3.49514
2023-08-28,5.63106
2023-08-29,4.85436
2023-08-30,4.27184
2023-08-31,5.14563
2023-09-01,4.17475
2023-09-02,4.46601
2023-09-03,3.30097
2023-09-04,4.07766
2023-09-05,4.66019
2023-09-06,5.43689
2023-09-07,5.04854
2023-09-08,5.24271
2023-09-09,2.81553
2023-09-10,3.88349
2023-09-11,3.30097
2023-09-12,4.5631
2023-09-13,4.66019
2023-09-14,3.20388
2023-09-15,3.68932
2023-09-16,2.81553
2023-09-17,3.59223
2023-09-18,2.62135
2023-09-19,4.36893
2023-09-20,2.81553
2023-09-21,4.5631
2023-09-22,3.20388
2023-09-23,1.65048
2023-09-24,2.91262
2023-09-25,4.66019
2023-09-26,4.66019
2023-09-27,4.85436
2023-09-28,2.81553
2023-09-29,1.55339
2023-09-30,3.68932
2023-10-01,1.45631
2023-10-02,4.07766
2023-10-03,5.3398
2023-10-04,6.31067
2023-10-05,7.57281
2023-10-06,8.64077
2023-10-07,5.14563
2023-10-08,3.98058
2023-10-09,8.54368
2023-10-10,12.42718
2023-10-11,9.61165
2023-10-12,10.97087
2023-10-13,9.02912
2023-10-14,6.60194
2023-10-15,4.75728
2023-10-16,9.02912
2023-10-17,8.15533
2023-10-18,6.69902
2023-10-19,11.84466
2023-10-20,8.73786
2023-10-21,6.40776
2023-10-22,4.17475
2023-10-23,8.25242
2023-10-24,6.69902
2023-10-25,6.01941
2023-10-26,7.37864
2023-10-27,7.57281
2023-10-28,6.31067
2023-10-29,4.46601
2023-10-30,6.8932
2023-10-31,14.5631
2023-11-01,15.63106
2023-11-02,8.54368
2023-11-03,6.50485
2023-11-04,5.24271
2023-11-05,4.36893
2023-11-06,8.15533
2023-11-07,6.69902
2023-11-08,6.8932
2023-11-09,6.99029
2023-11-10,6.8932
2023-11-11,3.88349
2023-11-12,4.85436
2023-11-13,6.40776
2023-11-14,4.17475
2023-11-15,6.69902
2023-11-16,5.14563
2023-11-17,4.36893
2023-11-18,6.99029
2023-11-19,5.82524
2023-11-20,6.8932
2023-11-21,7.86407
2023-11-22,5.63106
2023-11-23,8.05825
2023-11-24,6.60194
2023-11-25,4.07766
2023-11-26,4.36893
2023-11-27,10.0
2023-11-28,9.51456
2023-11-29,6.99029
2023-11-30,10.29126
2023-12-01,9.61165
2023-12-02,6.79611
2023-12-03,7.96116
2023-12-04,20.29126
2023-12-05,18.73786
2023-12-06,15.43689
2023-12-07,12.71844
2023-12-08,8.83495
2023-12-09,6.40776
2023-12-10,6.79611
2023-12-11,7.96116
2023-12-12,9.61165
2023-12-13,6.99029
2023-12-14,10.77669
2023-12-15,16.99029
2023-12-16,5.82524
2023-12-17,9.02912
2023-12-18,7.96116
2023-12-19,7.18446
2023-12-20,9.41747
2023-12-21,8.73786
2023-12-22,6.60194
2023-12-23,7.28155
2023-12-24,5.04854
2023-12-25,7.96116
2023-12-26,8.25242
2023-12-27,9.02912
2023-12-28,9.32038
2023-12-29,7.96116
2023-12-30,8.15533
2023-12-31,6.21359
2024-01-01,9.12621
2024-01-02,9.2233
2024-01-03,12.03883
2024-01-04,11.26213
2024-01-05,16.1165
2024-01-06,9.12621
2024-01-07,8.34951
2024-01-08,8.54368
2024-01-09,11.94174
2024-01-10,8.4466
2024-01-11,10.48543
2024-01-12,11.06796
2024-01-13,9.32038
2024-01-14,8.25242
2024-01-15,8.25242
2024-01-16,11.26213
2024-01-17,11.84466
2024-01-18,11.06796
2024-01-19,10.38834
2024-01-20,6.50485
2024-01-21,6.21359
2024-01-22,8.64077
2024-01-23,12.13592
2024-01-24,11.35922
2024-01-25,8.64077
2024-01-26,7.6699
2024-01-27,6.01941
2024-01-28,8.54368
2024-01-29,10.09708
2024-01-30,9.70873
2024-01-31,11.26213
2024-02-01,14.66019
2024-02-02,13.30097
2024-02-03,6.50485
2024-02-04,7.76699
2024-02-05,11.35922
2024-02-06,11.06796
2024-02-07,8.93203
2024-02-08,9.02912
2024-02-09,5.63106
2024-02-10,9.80582
2024-02-11,6.8932
2024-02-12,7.96116
2024-02-13,14.27184
2024-02-14,12.42718
2024-02-15,13.68932
2024-02-16,10.77669
2024-02-17,8.93203
2024-02-18,10.67961
2024-02-19,13.10679
2024-02-20,11.16504
2024-02-21,13.98058
2024-02-22,12.52427
2024-02-23,14.27184
2024-02-24,9.41747
2024-02-25,11.35922
2024-02-26,11.65048
2024-02-27,11.35922
2024-02-28,10.77669
2024-02-29,10.19417
2024-03-01,7.28155
2024-03-02,6.8932
2024-03-03,8.15533
2024-03-04,14.46601
2024-03-05,28.05825
2024-03-06,27.47572
2024-03-07,26.21359
2024-03-08,22.52427
2024-03-09,20.58252
2024-03-10,18.83495
2024-03-11,24.36893
2024-03-12,27.96116
2024-03-13,21.55339
2024-03-14,18.4466
2024-03-15,16.31067
2024-03-16,10.87378
2024-03-17,14.85436
2024-03-18,15.92233
2024-03-19,20.48543
2024-03-20,17.86407
