date,중소기업
2023-05-30,46.20334
2023-05-31,43.69369
2023-06-01,42.27799
2023-06-02,35.90733
2023-06-03,20.14157
2023-06-04,21.75032
2023-06-05,33.26898
2023-06-06,23.35907
2023-06-07,38.80308
2023-06-08,39.51093
2023-06-09,37.51608
2023-06-10,21.23552
2023-06-11,22.58687
2023-06-12,41.95624
2023-06-13,39.25353
2023-06-14,41.18404
2023-06-15,37.96653
2023-06-16,39.70398
2023-06-17,20.27027
2023-06-18,21.75032
2023-06-19,37.38738
2023-06-20,40.28314
2023-06-21,33.39768
2023-06-22,38.09523
2023-06-23,36.29343
2023-06-24,19.30501
2023-06-25,18.53281
2023-06-26,38.15958
2023-06-27,33.59073
2023-06-28,36.80823
2023-06-29,31.46718
2023-06-30,32.75418
2023-07-01,17.18146
2023-07-02,19.43371
2023-07-03,37.83783
2023-07-04,44.33719
2023-07-05,47.81209
2023-07-06,51.35135
2023-07-07,34.36293
2023-07-08,16.53796
2023-07-09,20.84942
2023-07-10,41.57014
2023-07-11,38.22393
2023-07-12,42.92149
2023-07-13,38.03088
2023-07-14,32.75418
2023-07-15,16.53796
2023-07-16,16.47361
2023-07-17,39.83268
2023-07-18,36.29343
2023-07-19,36.10038
2023-07-20,34.42728
2023-07-21,28.89317
2023-07-22,15.89446
2023-07-23,15.12226
2023-07-24,32.17503
2023-07-25,34.49163
2023-07-26,30.95238
2023-07-27,33.97683
2023-07-28,27.99227
2023-07-29,14.60746
2023-07-30,16.85971
2023-07-31,31.91763
2023-08-01,28.70012
2023-08-02,28.31402
2023-08-03,30.05148
2023-08-04,26.19047
2023-08-05,11.45431
2023-08-06,14.73616
2023-08-07,34.42728
2023-08-08,30.30888
2023-08-09,29.85842
2023-08-10,31.01673
2023-08-11,24.90347
2023-08-12,13.44916
2023-08-13,16.15186
2023-08-14,26.83397
2023-08-15,17.11711
2023-08-16,31.20978
2023-08-17,33.07593
2023-08-18,30.88803
2023-08-19,13.19176
2023-08-20,14.02831
2023-08-21,35.32818
2023-08-22,35.84298
2023-08-23,32.68983
2023-08-24,32.94723
2023-08-25,28.95752
2023-08-26,14.99356
2023-08-27,15.37966
2023-08-28,36.22908
2023-08-29,33.52638
2023-08-30,33.14028
2023-08-31,33.52638
2023-09-01,31.91763
2023-09-02,16.98841
2023-09-03,18.46846
2023-09-04,36.74388
2023-09-05,43.43629
2023-09-06,37.45173
2023-09-07,34.23423
2023-09-08,31.59588
2023-09-09,15.05791
2023-09-10,18.46846
2023-09-11,37.38738
2023-09-12,36.48648
2023-09-13,35.90733
2023-09-14,32.43243
2023-09-15,30.88803
2023-09-16,16.92406
2023-09-17,17.95366
2023-09-18,34.49163
2023-09-19,35.32818
2023-09-20,32.94723
2023-09-21,29.85842
2023-09-22,36.22908
2023-09-23,18.01801
2023-09-24,16.79536
2023-09-25,30.11583
2023-09-26,30.37323
2023-09-27,24.90347
2023-09-28,12.74131
2023-09-29,11.77606
2023-09-30,11.90476
2023-10-01,12.03346
2023-10-02,14.67181
2023-10-03,17.76061
2023-10-04,38.93178
2023-10-05,31.46718
2023-10-06,29.79407
2023-10-07,13.44916
2023-10-08,13.89961
2023-10-09,17.76061
2023-10-10,32.43243
2023-10-11,32.62548
2023-10-12,32.56113
2023-10-13,29.34362
2023-10-14,16.15186
2023-10-15,18.21106
2023-10-16,33.39768
2023-10-17,38.93178
2023-10-18,36.74388
2023-10-19,30.75933
2023-10-20,28.76447
2023-10-21,16.92406
2023-10-22,15.70141
2023-10-23,33.78378
2023-10-24,32.68983
2023-10-25,34.42728
2023-10-26,34.68468
2023-10-27,29.02187
2023-10-28,17.37451
2023-10-29,18.14671
2023-10-30,37.64478
2023-10-31,36.16473
2023-11-01,34.81338
2023-11-02,36.29343
2023-11-03,31.72458
2023-11-04,19.62676
2023-11-05,16.92406
2023-11-06,35.77863
2023-11-07,38.09523
2023-11-08,38.54568
2023-11-09,35.32818
2023-11-10,30.11583
2023-11-11,17.50321
2023-11-12,18.40411
2023-11-13,35.07078
2023-11-14,34.94208
2023-11-15,34.49163
2023-11-16,33.52638
2023-11-17,37.19433
2023-11-18,18.01801
2023-11-19,18.53281
2023-11-20,36.74388
2023-11-21,42.34234
2023-11-22,41.95624
2023-11-23,34.04118
2023-11-24,28.05662
2023-11-25,19.49806
2023-11-26,18.08236
2023-11-27,35.84298
2023-11-28,35.52123
2023-11-29,34.87773
2023-11-30,32.43243
2023-12-01,32.88288
2023-12-02,17.24581
2023-12-03,18.66151
2023-12-04,37.38738
2023-12-05,36.35778
2023-12-06,34.55598
2023-12-07,32.36808
2023-12-08,29.47232
2023-12-09,17.88931
2023-12-10,19.69111
2023-12-11,38.86743
2023-12-12,33.07593
2023-12-13,31.53153
2023-12-14,37.00128
2023-12-15,29.27927
2023-12-16,14.86486
2023-12-17,16.66666
2023-12-18,32.04633
2023-12-19,33.33333
2023-12-20,32.23938
2023-12-21,31.46718
2023-12-22,30.50193
2023-12-23,16.47361
2023-12-24,12.29086
2023-12-25,15.95881
2023-12-26,35.26383
2023-12-27,34.87773
2023-12-28,32.68983
2023-12-29,29.66537
2023-12-30,22.84427
2023-12-31,15.89446
2024-01-01,18.72586
2024-01-02,39.31788
2024-01-03,42.59974
2024-01-04,40.15444
2024-01-05,37.06563
2024-01-06,18.46846
2024-01-07,19.36936
2024-01-08,36.55083
2024-01-09,35.45688
2024-01-10,36.74388
2024-01-11,40.34749
2024-01-12,32.30373
2024-01-13,18.01801
2024-01-14,20.97812
2024-01-15,41.76319
2024-01-16,38.54568
2024-01-17,42.34234
2024-01-18,42.72844
2024-01-19,38.41698
2024-01-20,16.60231
2024-01-21,21.42857
2024-01-22,50.06435
2024-01-23,51.09395
2024-01-24,48.39124
2024-01-25,46.07464
2024-01-26,42.27799
2024-01-27,21.49292
2024-01-28,22.32947
2024-01-29,50.06435
2024-01-30,49.93564
2024-01-31,46.20334
2024-02-01,41.82754
2024-02-02,43.82239
2024-02-03,20.65637
2024-02-04,20.39897
2024-02-05,48.97039
2024-02-06,43.17889
2024-02-07,38.93178
2024-02-08,36.16473
2024-02-09,20.91377
2024-02-10,17.18146
2024-02-11,18.08236
2024-02-12,19.11196
2024-02-13,46.84684
2024-02-14,49.93564
2024-02-15,48.77734
2024-02-16,39.25353
2024-02-17,21.29987
2024-02-18,18.91891
2024-02-19,46.20334
2024-02-20,46.39639
2024-02-21,47.74774
2024-02-22,43.95109
2024-02-23,35.32818
2024-02-24,19.88416
2024-02-25,19.81981
2024-02-26,41.31274
2024-02-27,45.75289
2024-02-28,38.03088
2024-02-29,37.51608
2024-03-01,16.66666
2024-03-02,20.14157
2024-03-03,19.43371
2024-03-04,46.01029
2024-03-05,45.43114
2024-03-06,51.8018
2024-03-07,43.50064
2024-03-08,39.83268
2024-03-09,21.49292
2024-03-10,22.32947
2024-03-11,49.42084
2024-03-12,48.32689
2024-03-13,49.48519
2024-03-14,41.69884
2024-03-15,42.92149
2024-03-16,16.47361
2024-03-17,18.91891
2024-03-18,47.55469
2024-03-19,52.8314
2024-03-20,50.6435
