date,KB다이렉트자동차보험
2023-05-29,23.77239
2023-05-30,45.4092
2023-05-31,40.59711
2023-06-01,39.22725
2023-06-02,36.2276
2023-06-03,19.81032
2023-06-04,18.98138
2023-06-05,38.96733
2023-06-06,20.77274
2023-06-07,39.81735
2023-06-08,35.38461
2023-06-09,33.31928
2023-06-10,19.02353
2023-06-11,17.69582
2023-06-12,39.3256
2023-06-13,36.15735
2023-06-14,35.04741
2023-06-15,34.66104
2023-06-16,33.47383
2023-06-17,19.05163
2023-06-18,18.37723
2023-06-19,40.55497
2023-06-20,37.40779
2023-06-21,36.69827
2023-06-22,33.22795
2023-06-23,32.03371
2023-06-24,18.74956
2023-06-25,18.53881
2023-06-26,37.15489
2023-06-27,36.75447
2023-06-28,33.96557
2023-06-29,33.38953
2023-06-30,34.38004
2023-07-01,20.49174
2023-07-02,18.81278
2023-07-03,40.26694
2023-07-04,35.95363
2023-07-05,35.55321
2023-07-06,31.80892
2023-07-07,31.3242
2023-07-08,19.09378
2023-07-09,19.05865
2023-07-10,38.20161
2023-07-11,33.69863
2023-07-12,31.96347
2023-07-13,33.17878
2023-07-14,31.31717
2023-07-15,19.3537
2023-07-16,19.8314
2023-07-17,38.98138
2023-07-18,35.37056
2023-07-19,32.82051
2023-07-20,32.04074
2023-07-21,30.6498
2023-07-22,17.56937
2023-07-23,17.77309
2023-07-24,36.45943
2023-07-25,32.53951
2023-07-26,31.47172
2023-07-27,32.75728
2023-07-28,30.706
2023-07-29,19.10783
2023-07-30,17.80821
2023-07-31,40.04214
2023-08-01,35.13874
2023-08-02,31.75974
2023-08-03,31.1837
2023-08-04,29.98946
2023-08-05,18.01896
2023-08-06,16.96522
2023-08-07,35.54618
2023-08-08,29.91218
2023-08-09,26.98981
2023-08-10,28.21917
2023-08-11,29.15349
2023-08-12,16.63505
2023-08-13,16.23463
2023-08-14,33.28415
2023-08-15,18.47558
2023-08-16,35.27221
2023-08-17,31.0151
2023-08-18,29.50474
2023-08-19,17.11275
2023-08-20,17.63962
2023-08-21,35.27924
2023-08-22,32.94696
2023-08-23,29.44151
2023-08-24,28.72497
2023-08-25,28.35265
2023-08-26,16.07305
2023-08-27,16.20653
2023-08-28,33.05233
2023-08-29,31.05725
2023-08-30,31.71759
2023-08-31,31.39445
2023-09-01,32.42009
2023-09-02,18.41938
2023-09-03,17.52019
2023-09-04,36.86687
2023-09-05,31.25395
2023-09-06,29.93326
2023-09-07,29.25886
2023-09-08,29.40639
2023-09-09,17.03547
2023-09-10,16.6772
2023-09-11,33.804
2023-09-12,30.60063
2023-09-13,30.8184
2023-09-14,29.27994
2023-09-15,29.00597
2023-09-16,17.83631
2023-09-17,16.41025
2023-09-18,34.28872
2023-09-19,31.31717
2023-09-20,30.28451
2023-09-21,30.44608
2023-09-22,29.96136
2023-09-23,17.22514
2023-09-24,16.05198
2023-09-25,36.79662
2023-09-26,35.41974
2023-09-27,33.76185
2023-09-28,18.29293
2023-09-29,16.74042
2023-09-30,16.47348
2023-10-01,17.33754
2023-10-02,19.06568
2023-10-03,20.82894
2023-10-04,47.21461
2023-10-05,40.71654
2023-10-06,35.37759
2023-10-07,18.76361
2023-10-08,15.30031
2023-10-09,20.49174
2023-10-10,43.80049
2023-10-11,37.80821
2023-10-12,35.37056
2023-10-13,33.4387
2023-10-14,19.61362
2023-10-15,19.97892
2023-10-16,39.2132
2023-10-17,36.5648
2023-10-18,34.0007
2023-10-19,33.7197
2023-10-20,32.34281
2023-10-21,20.58306
2023-10-22,20.61116
2023-10-23,39.95785
2023-10-24,36.97927
2023-10-25,35.95363
2023-10-26,33.42465
2023-10-27,31.64032
2023-10-28,19.23428
2023-10-29,19.92272
2023-10-30,41.02564
2023-10-31,38.81278
2023-11-01,38.08921
2023-11-02,36.36108
2023-11-03,33.10151
2023-11-04,20.26694
2023-11-05,20.82191
2023-11-06,40.42852
2023-11-07,37.94169
2023-11-08,36.1995
2023-11-09,34.09905
2023-11-10,36.5086
2023-11-11,21.39093
2023-11-12,21.974
2023-11-13,44.67158
2023-11-14,37.53424
2023-11-15,35.67263
2023-11-16,35.05444
2023-11-17,33.2701
2023-11-18,22.24798
2023-11-19,20.77976
2023-11-20,41.79838
2023-11-21,36.07305
2023-11-22,34.78047
2023-11-23,31.52089
2023-11-24,32.37091
2023-11-25,22.14963
2023-11-26,20.24587
2023-11-27,39.2132
2023-11-28,33.67053
2023-11-29,35.25114
2023-11-30,37.81524
2023-12-01,36.89497
2023-12-02,22.57815
2023-12-03,21.10994
2023-12-04,43.23147
2023-12-05,36.10115
2023-12-06,34.20442
2023-12-07,32.27256
2023-12-08,31.20477
2023-12-09,18.15244
2023-12-10,19.157
2023-12-11,37.33754
2023-12-12,33.64243
2023-12-13,31.2961
2023-12-14,32.31471
2023-12-15,30.68493
2023-12-16,19.98595
2023-12-17,27.62205
2023-12-18,49.12539
2023-12-19,38.59501
2023-12-20,37.49912
2023-12-21,42.89427
2023-12-22,43.05584
2023-12-23,26.58236
2023-12-24,18.11731
2023-12-25,21.8335
2023-12-26,44.91745
2023-12-27,37.38672
2023-12-28,36.29083
2023-12-29,34.36599
2023-12-30,21.19423
2023-12-31,18.78468
2024-01-01,23.24552
2024-01-02,46.12574
2024-01-03,41.17316
2024-01-04,39.98595
2024-01-05,35.84123
2024-01-06,21.61573
2024-01-07,22.78187
2024-01-08,41.08184
2024-01-09,37.56937
2024-01-10,38.13136
2024-01-11,36.88795
2024-01-12,33.42465
2024-01-13,21.55251
2024-01-14,20.16859
2024-01-15,43.06287
2024-01-16,39.44502
2024-01-17,37.33052
2024-01-18,34.74534
2024-01-19,30.75518
2024-01-20,18.81278
2024-01-21,19.83842
2024-01-22,37.56234
2024-01-23,40.30207
2024-01-24,35.42676
2024-01-25,33.2982
2024-01-26,30.10186
2024-01-27,19.62767
2024-01-28,17.99789
2024-01-29,35.46188
2024-01-30,31.57709
2024-01-31,29.65226
2024-02-01,28.87952
2024-02-02,28.12785
2024-02-03,17.37267
2024-02-04,15.57428
2024-02-05,33.33333
2024-02-06,29.75763
2024-02-07,27.00386
2024-02-08,28.21215
2024-02-09,17.49912
2024-02-10,14.45029
2024-02-11,14.59079
2024-02-12,18.79171
2024-02-13,37.10572
2024-02-14,31.45767
2024-02-15,29.53986
2024-02-16,27.60098
2024-02-17,16.71935
2024-02-18,16.85985
2024-02-19,31.89322
2024-02-20,28.85142
2024-02-21,31.82999
2024-02-22,28.4791
2024-02-23,28.05057
2024-02-24,18.04004
2024-02-25,16.9301
2024-02-26,31.64734
2024-02-27,28.77414
2024-02-28,30.33368
2024-02-29,30.77625
2024-03-01,20.32314
2024-03-02,20.37934
2024-03-03,19.66982
2024-03-04,40.51282
2024-03-05,33.03828
2024-03-06,31.56304
2024-03-07,28.17
2024-03-08,28.21215
2024-03-09,17.21812
2024-03-10,18.46856
2024-03-11,31.61222
2024-03-12,29.84896
2024-03-13,32.63083
2024-03-14,34.37302
2024-03-15,31.03617
2024-03-16,19.81735
2024-03-17,19.44502
2024-03-18,37.0144
2024-03-19,37.14787
2024-03-20,32.20934
