date,연말정산
2023-05-30,1.17635
2023-05-31,1.15589
2023-06-01,0.40897
2023-06-02,0.30578
2023-06-03,0.16984
2023-06-04,0.16049
2023-06-05,0.32127
2023-06-06,0.18007
2023-06-07,0.33209
2023-06-08,0.31309
2023-06-09,0.30607
2023-06-10,0.16341
2023-06-11,0.15903
2023-06-12,0.36483
2023-06-13,0.32215
2023-06-14,0.28444
2023-06-15,0.34057
2023-06-16,0.27859
2023-06-17,0.16721
2023-06-18,0.16078
2023-06-19,0.29642
2023-06-20,0.33706
2023-06-21,0.33764
2023-06-22,0.27567
2023-06-23,0.30081
2023-06-24,0.14762
2023-06-25,0.14675
2023-06-26,0.30461
2023-06-27,0.3239
2023-06-28,0.29847
2023-06-29,0.2628
2023-06-30,0.2517
2023-07-01,0.15464
2023-07-02,0.13856
2023-07-03,0.25842
2023-07-04,0.24731
2023-07-05,0.25053
2023-07-06,0.25345
2023-07-07,0.21691
2023-07-08,0.13535
2023-07-09,0.14441
2023-07-10,0.26807
2023-07-11,0.23737
2023-07-12,0.24936
2023-07-13,0.20112
2023-07-14,0.19703
2023-07-15,0.13301
2023-07-16,0.13827
2023-07-17,0.22246
2023-07-18,0.21428
2023-07-19,0.21574
2023-07-20,0.21106
2023-07-21,0.18884
2023-07-22,0.11751
2023-07-23,0.12307
2023-07-24,0.24556
2023-07-25,0.259
2023-07-26,0.2134
2023-07-27,0.22159
2023-07-28,0.21135
2023-07-29,0.11868
2023-07-30,0.12365
2023-07-31,0.23854
2023-08-01,0.21983
2023-08-02,0.19294
2023-08-03,0.17393
2023-08-04,0.18007
2023-08-05,0.11956
2023-08-06,0.11868
2023-08-07,0.19381
2023-08-08,0.22129
2023-08-09,0.19791
2023-08-10,0.23708
2023-08-11,0.19878
2023-08-12,0.13125
2023-08-13,0.13564
2023-08-14,0.21398
2023-08-15,0.14265
2023-08-16,0.23357
2023-08-17,0.23532
2023-08-18,0.20872
2023-08-19,0.1219
2023-08-20,0.13359
2023-08-21,0.2631
2023-08-22,0.26865
2023-08-23,0.2324
2023-08-24,0.27011
2023-08-25,0.25871
2023-08-26,0.13885
2023-08-27,0.15026
2023-08-28,0.28064
2023-08-29,0.34378
2023-08-30,0.26777
2023-08-31,0.27391
2023-09-01,0.24176
2023-09-02,0.16809
2023-09-03,0.17277
2023-09-04,0.30052
2023-09-05,0.32449
2023-09-06,0.33589
2023-09-07,0.28531
2023-09-08,0.29701
2023-09-09,0.17218
2023-09-10,0.17189
2023-09-11,0.33296
2023-09-12,0.30168
2023-09-13,0.29672
2023-09-14,0.28473
2023-09-15,0.24731
2023-09-16,0.15698
2023-09-17,0.1789
2023-09-18,0.28268
2023-09-19,0.29701
2023-09-20,0.32507
2023-09-21,0.29964
2023-09-22,0.25433
2023-09-23,0.15756
2023-09-24,0.16516
2023-09-25,0.38617
2023-09-26,0.3812
2023-09-27,0.2628
2023-09-28,0.14821
2023-09-29,0.15259
2023-09-30,0.14909
2023-10-01,0.18534
2023-10-02,0.19411
2023-10-03,0.22889
2023-10-04,0.40868
2023-10-05,0.40751
2023-10-06,0.36249
2023-10-07,0.1865
2023-10-08,0.19557
2023-10-09,0.24117
2023-10-10,0.46802
2023-10-11,0.42125
2023-10-12,0.4002
2023-10-13,0.3888
2023-10-14,0.20492
2023-10-15,0.22977
2023-10-16,0.47592
2023-10-17,0.43353
2023-10-18,0.39699
2023-10-19,0.40663
2023-10-20,0.40137
2023-10-21,0.22451
2023-10-22,0.25082
2023-10-23,0.51187
2023-10-24,0.53175
2023-10-25,0.74779
2023-10-26,0.59987
2023-10-27,0.5604
2023-10-28,0.29175
2023-10-29,0.31192
2023-10-30,0.65073
2023-10-31,1.15209
2023-11-01,0.91091
2023-11-02,0.78959
2023-11-03,0.79544
2023-11-04,0.41628
2023-11-05,0.47709
2023-11-06,0.97084
2023-11-07,0.89717
2023-11-08,0.93284
2023-11-09,0.87525
2023-11-10,0.92845
2023-11-11,0.49726
2023-11-12,0.55777
2023-11-13,1.21172
2023-11-14,1.15413
2023-11-15,1.26639
2023-11-16,1.17811
2023-11-17,1.06146
2023-11-18,0.65366
2023-11-19,0.75042
2023-11-20,1.54762
2023-11-21,1.47921
2023-11-22,1.5368
2023-11-23,1.42688
2023-11-24,1.47892
2023-11-25,0.74077
2023-11-26,0.84251
2023-11-27,1.69495
2023-11-28,1.75138
2023-11-29,1.88322
2023-11-30,1.9642
2023-12-01,2.11182
2023-12-02,1.22283
2023-12-03,1.92561
2023-12-04,2.83799
2023-12-05,2.9748
2023-12-06,3.05694
2023-12-07,3.88542
2023-12-08,3.26421
2023-12-09,1.62772
2023-12-10,1.8993
2023-12-11,3.80562
2023-12-12,3.70301
2023-12-13,3.33203
2023-12-14,3.45131
2023-12-15,3.25924
2023-12-16,1.90719
2023-12-17,2.12323
2023-12-18,4.0123
2023-12-19,4.26049
2023-12-20,5.02436
2023-12-21,6.09022
2023-12-22,5.58594
2023-12-23,2.83302
2023-12-24,2.74035
2023-12-25,3.60946
2023-12-26,7.76091
2023-12-27,7.67964
2023-12-28,7.39812
2023-12-29,6.70617
2023-12-30,4.09123
2023-12-31,4.63585
2024-01-01,5.66721
2024-01-02,13.37346
2024-01-03,13.78302
2024-01-04,12.43915
2024-01-05,11.37359
2024-01-06,5.23543
2024-01-07,5.85664
2024-01-08,15.47856
2024-01-09,15.65689
2024-01-10,16.57424
2024-01-11,16.61487
2024-01-12,15.92145
2024-01-13,7.89334
2024-01-14,9.94612
2024-01-15,99.96111
2024-01-16,67.59346
2024-01-17,53.80693
2024-01-18,55.8106
2024-01-19,45.35756
2024-01-20,17.98621
2024-01-21,17.40154
2024-01-22,90.04452
2024-01-23,64.1977
2024-01-24,48.86705
2024-01-25,40.63138
2024-01-26,36.62493
2024-01-27,10.73279
2024-01-28,11.01343
2024-01-29,35.10303
2024-01-30,26.47037
2024-01-31,20.626
2024-02-01,13.91281
2024-02-02,11.49842
2024-02-03,3.81614
2024-02-04,4.26487
2024-02-05,11.52999
2024-02-06,10.99034
2024-02-07,9.08899
2024-02-08,6.71114
2024-02-09,2.02676
2024-02-10,1.72273
2024-02-11,1.62976
2024-02-12,2.16708
2024-02-13,9.19803
2024-02-14,8.84811
2024-02-15,7.91351
2024-02-16,6.1633
2024-02-17,1.82943
2024-02-18,1.74144
2024-02-19,6.38314
2024-02-20,6.08992
2024-02-21,5.48187
2024-02-22,4.46425
2024-02-23,4.2868
2024-02-24,1.47833
2024-02-25,1.30644
2024-02-26,3.87022
2024-02-27,3.37004
2024-02-28,2.85553
2024-02-29,2.82805
2024-03-01,1.18834
2024-03-02,0.9381
2024-03-03,0.84309
2024-03-04,2.35592
2024-03-05,2.76695
2024-03-06,2.08756
2024-03-07,1.87299
2024-03-08,2.28401
2024-03-09,0.89717
2024-03-10,0.88489
2024-03-11,1.95864
2024-03-12,1.34123
2024-03-13,1.05211
2024-03-14,0.93605
2024-03-15,1.07813
2024-03-16,0.45925
2024-03-17,0.40722
2024-03-18,0.86472
2024-03-19,0.92085
2024-03-20,0.88022
