date,소액대출
2023-05-30,73.20517
2023-05-31,64.57434
2023-06-01,71.28285
2023-06-02,56.88505
2023-06-03,34.05256
2023-06-04,29.58022
2023-06-05,63.04433
2023-06-06,39.23107
2023-06-07,67.35974
2023-06-08,61.82816
2023-06-09,63.82895
2023-06-10,36.13181
2023-06-11,34.13103
2023-06-12,82.22832
2023-06-13,73.16594
2023-06-14,71.94978
2023-06-15,66.96743
2023-06-16,60.57277
2023-06-17,33.73872
2023-06-18,28.83483
2023-06-19,64.33895
2023-06-20,64.37818
2023-06-21,62.3774
2023-06-22,59.43507
2023-06-23,59.82738
2023-06-24,31.34562
2023-06-25,30.561
2023-06-26,76.81443
2023-06-27,69.04668
2023-06-28,62.57355
2023-06-29,54.64888
2023-06-30,52.17732
2023-07-01,30.561
2023-07-02,29.73715
2023-07-03,63.98587
2023-07-04,57.55198
2023-07-05,55.74735
2023-07-06,55.00196
2023-07-07,56.64966
2023-07-08,34.79795
2023-07-09,34.36641
2023-07-10,71.67516
2023-07-11,65.51588
2023-07-12,60.57277
2023-07-13,57.1989
2023-07-14,58.45429
2023-07-15,33.85641
2023-07-16,32.79717
2023-07-17,69.28207
2023-07-18,70.69438
2023-07-19,69.90976
2023-07-20,62.8874
2023-07-21,57.0812
2023-07-22,36.75951
2023-07-23,34.83719
2023-07-24,75.51981
2023-07-25,77.24597
2023-07-26,66.84974
2023-07-27,61.43585
2023-07-28,56.25735
2023-07-29,32.01255
2023-07-30,28.48175
2023-07-31,59.94507
2023-08-01,60.612
2023-08-02,52.56963
2023-08-03,55.55119
2023-08-04,52.41271
2023-08-05,26.87328
2023-08-06,28.95253
2023-08-07,63.94664
2023-08-08,58.88583
2023-08-09,56.13966
2023-08-10,63.55433
2023-08-11,57.04197
2023-08-12,35.46488
2023-08-13,35.7395
2023-08-14,75.48058
2023-08-15,46.7242
2023-08-16,81.12985
2023-08-17,70.18438
2023-08-18,66.37897
2023-08-19,41.5457
2023-08-20,38.1326
2023-08-21,79.28599
2023-08-22,71.00823
2023-08-23,69.28207
2023-08-24,68.96822
2023-08-25,66.84974
2023-08-26,34.87642
2023-08-27,38.32875
2023-08-28,68.14437
2023-08-29,64.92742
2023-08-30,60.45508
2023-08-31,58.61122
2023-09-01,60.65123
2023-09-02,25.3825
2023-09-03,29.77638
2023-09-04,64.18203
2023-09-05,62.02432
2023-09-06,57.78736
2023-09-07,55.98273
2023-09-08,56.33581
2023-09-09,33.11102
2023-09-10,33.54256
2023-09-11,70.969
2023-09-12,69.3213
2023-09-13,65.12357
2023-09-14,65.24127
2023-09-15,62.84817
2023-09-16,34.99411
2023-09-17,36.32797
2023-09-18,77.04982
2023-09-19,68.37975
2023-09-20,69.08591
2023-09-21,67.47744
2023-09-22,60.33738
2023-09-23,34.56257
2023-09-24,36.05335
2023-09-25,78.10906
2023-09-26,72.45978
2023-09-27,62.3774
2023-09-28,30.87485
2023-09-29,21.77324
2023-09-30,24.40172
2023-10-01,24.51941
2023-10-02,30.87485
2023-10-03,36.28874
2023-10-04,72.26363
2023-10-05,64.88819
2023-10-06,60.65123
2023-10-07,33.11102
2023-10-08,28.24637
2023-10-09,36.72028
2023-10-10,73.63672
2023-10-11,70.14515
2023-10-12,65.7905
2023-10-13,62.80894
2023-10-14,33.42487
2023-10-15,33.66025
2023-10-16,78.46214
2023-10-17,71.87132
2023-10-18,68.96822
2023-10-19,66.57512
2023-10-20,60.06276
2023-10-21,36.56335
2023-10-22,33.85641
2023-10-23,79.59984
2023-10-24,72.77363
2023-10-25,72.57748
2023-10-26,66.65358
2023-10-27,62.33817
2023-10-28,37.58336
2023-10-29,33.66025
2023-10-30,72.81286
2023-10-31,63.47587
2023-11-01,61.86739
2023-11-02,56.02196
2023-11-03,55.9435
2023-11-04,35.89642
2023-11-05,30.48254
2023-11-06,64.29972
2023-11-07,62.18124
2023-11-08,56.76735
2023-11-09,57.1989
2023-11-10,56.61043
2023-11-11,38.83876
2023-11-12,35.2295
2023-11-13,71.55747
2023-11-14,74.85288
2023-11-15,69.28207
2023-11-16,64.1428
2023-11-17,53.86426
2023-11-18,35.46488
2023-11-19,31.73793
2023-11-20,74.10749
2023-11-21,66.37897
2023-11-22,64.57434
2023-11-23,57.31659
2023-11-24,54.25657
2023-11-25,36.56335
2023-11-26,34.75872
2023-11-27,78.5406
2023-11-28,66.81051
2023-11-29,61.47508
2023-11-30,63.04433
2023-12-01,56.25735
2023-12-02,31.62024
2023-12-03,29.77638
2023-12-04,65.51588
2023-12-05,58.57198
2023-12-06,52.60886
2023-12-07,51.15731
2023-12-08,53.39348
2023-12-09,31.77716
2023-12-10,38.40721
2023-12-11,72.06747
2023-12-12,64.61357
2023-12-13,64.49588
2023-12-14,58.10121
2023-12-15,62.33817
2023-12-16,32.3264
2023-12-17,34.91565
2023-12-18,65.82973
2023-12-19,61.27893
2023-12-20,63.59356
2023-12-21,58.49352
2023-12-22,52.96194
2023-12-23,28.63868
2023-12-24,28.24637
2023-12-25,37.89721
2023-12-26,76.65751
2023-12-27,66.37897
2023-12-28,63.82895
2023-12-29,53.43271
2023-12-30,32.67948
2023-12-31,26.16712
2024-01-01,30.91408
2024-01-02,59.67045
2024-01-03,56.29658
2024-01-04,57.43428
2024-01-05,56.13966
2024-01-06,33.11102
2024-01-07,29.26637
2024-01-08,57.00274
2024-01-09,56.49274
2024-01-10,62.84817
2024-01-11,58.53275
2024-01-12,53.98195
2024-01-13,32.99333
2024-01-14,31.97332
2024-01-15,69.55668
2024-01-16,63.86818
2024-01-17,59.08199
2024-01-18,62.84817
2024-01-19,66.61435
2024-01-20,42.0557
2024-01-21,41.27108
2024-01-22,77.99136
2024-01-23,71.83209
2024-01-24,69.12514
2024-01-25,71.87132
2024-01-26,65.94743
2024-01-27,42.01647
2024-01-28,39.93723
2024-01-29,73.91133
2024-01-30,63.63279
2024-01-31,65.08434
2024-02-01,65.12357
2024-02-02,51.35347
2024-02-03,36.28874
2024-02-04,35.77873
2024-02-05,71.40054
2024-02-06,62.84817
2024-02-07,57.82659
2024-02-08,53.23656
2024-02-09,32.01255
2024-02-10,27.50098
2024-02-11,27.42251
2024-02-12,37.58336
2024-02-13,72.77363
2024-02-14,71.87132
2024-02-15,72.69517
2024-02-16,68.49744
2024-02-17,45.19419
2024-02-18,47.94036
2024-02-19,78.50137
2024-02-20,77.12828
2024-02-21,72.30286
2024-02-22,66.45743
2024-02-23,68.14437
2024-02-24,41.78109
2024-02-25,45.66496
2024-02-26,86.46528
2024-02-27,76.22597
2024-02-28,72.89132
2024-02-29,62.73048
2024-03-01,40.05492
2024-03-02,31.38485
2024-03-03,35.58258
2024-03-04,66.49666
2024-03-05,67.16359
2024-03-06,60.88662
2024-03-07,58.65045
2024-03-08,54.92349
2024-03-09,41.31031
2024-03-10,38.68183
2024-03-11,71.71439
2024-03-12,76.38289
2024-03-13,74.89211
2024-03-14,68.10513
2024-03-15,73.71518
2024-03-16,44.52726
2024-03-17,42.36955
2024-03-18,76.50058
2024-03-19,70.18438
2024-03-20,71.40054
