date,주식어플
2023-05-30,5.50181
2023-05-31,4.71584
2023-06-01,4.05078
2023-06-02,3.89963
2023-06-03,2.66021
2023-06-04,2.66021
2023-06-05,3.99032
2023-06-06,3.23458
2023-06-07,4.41354
2023-06-08,4.32285
2023-06-09,5.62273
2023-06-10,2.99274
2023-06-11,2.87182
2023-06-12,5.01813
2023-06-13,6.55985
2023-06-14,5.8948
2023-06-15,5.35066
2023-06-16,5.01813
2023-06-17,2.47883
2023-06-18,2.53929
2023-06-19,4.35308
2023-06-20,5.44135
2023-06-21,4.80652
2023-06-22,3.62756
2023-06-23,4.29262
2023-06-24,2.56952
2023-06-25,2.38814
2023-06-26,3.62756
2023-06-27,4.05078
2023-06-28,3.38573
2023-06-29,3.53688
2023-06-30,3.74848
2023-07-01,2.56952
2023-07-02,2.78113
2023-07-03,4.38331
2023-07-04,4.474
2023-07-05,5.01813
2023-07-06,5.53204
2023-07-07,4.08101
2023-07-08,2.59975
2023-07-09,3.0532
2023-07-10,4.26239
2023-07-11,5.50181
2023-07-12,4.95767
2023-07-13,5.86457
2023-07-14,5.13905
2023-07-15,3.20435
2023-07-16,3.23458
2023-07-17,4.86698
2023-07-18,6.92261
2023-07-19,6.62031
2023-07-20,6.13663
2023-07-21,5.71342
2023-07-22,3.47642
2023-07-23,3.0532
2023-07-24,7.49697
2023-07-25,8.76662
2023-07-26,12.87787
2023-07-27,8.88754
2023-07-28,6.34824
2023-07-29,3.38573
2023-07-30,3.56711
2023-07-31,9.97581
2023-08-01,6.95284
2023-08-02,8.31318
2023-08-03,7.31559
2023-08-04,5.5925
2023-08-05,3.65779
2023-08-06,3.68802
2023-08-07,6.01571
2023-08-08,6.95284
2023-08-09,5.22974
2023-08-10,6.55985
2023-08-11,5.80411
2023-08-12,3.96009
2023-08-13,3.47642
2023-08-14,5.5925
2023-08-15,3.77871
2023-08-16,6.74123
2023-08-17,5.83434
2023-08-18,5.16928
2023-08-19,3.23458
2023-08-20,3.20435
2023-08-21,4.35308
2023-08-22,4.38331
2023-08-23,4.92744
2023-08-24,5.22974
2023-08-25,4.02055
2023-08-26,2.7509
2023-08-27,2.4486
2023-08-28,5.44135
2023-08-29,5.04836
2023-08-30,4.71584
2023-08-31,5.25997
2023-09-01,4.29262
2023-09-02,3.11366
2023-09-03,3.23458
2023-09-04,5.04836
2023-09-05,4.9879
2023-09-06,4.50423
2023-09-07,4.83675
2023-09-08,3.89963
2023-09-09,3.08343
2023-09-10,3.23458
2023-09-11,4.29262
2023-09-12,4.65538
2023-09-13,3.92986
2023-09-14,3.68802
2023-09-15,2.90205
2023-09-16,2.50906
2023-09-17,2.50906
2023-09-18,3.77871
2023-09-19,3.77871
2023-09-20,3.32527
2023-09-21,3.92986
2023-09-22,3.89963
2023-09-23,2.26723
2023-09-24,2.14631
2023-09-25,3.56711
2023-09-26,2.90205
2023-09-27,2.237
2023-09-28,1.57194
2023-09-29,1.78355
2023-09-30,2.29746
2023-10-01,1.84401
2023-10-02,2.26723
2023-10-03,2.26723
2023-10-04,3.80894
2023-10-05,3.14389
2023-10-06,2.96251
2023-10-07,2.08585
2023-10-08,2.11608
2023-10-09,2.69044
2023-10-10,3.83917
2023-10-11,3.77871
2023-10-12,3.14389
2023-10-13,3.32527
2023-10-14,1.9347
2023-10-15,1.90447
2023-10-16,4.11124
2023-10-17,3.29504
2023-10-18,3.71825
2023-10-19,3.74848
2023-10-20,3.3555
2023-10-21,1.96493
2023-10-22,2.53929
2023-10-23,3.50665
2023-10-24,4.44377
2023-10-25,3.89963
2023-10-26,5.25997
2023-10-27,4.56469
2023-10-28,2.41837
2023-10-29,2.7509
2023-10-30,4.35308
2023-10-31,4.1717
2023-11-01,4.74607
2023-11-02,4.71584
2023-11-03,4.32285
2023-11-04,2.87182
2023-11-05,2.41837
2023-11-06,6.07617
2023-11-07,4.89721
2023-11-08,4.50423
2023-11-09,4.20193
2023-11-10,3.8694
2023-11-11,2.7509
2023-11-12,1.87424
2023-11-13,2.87182
2023-11-14,3.99032
2023-11-15,4.08101
2023-11-16,4.23216
2023-11-17,2.41837
2023-11-18,1.75332
2023-11-19,2.7509
2023-11-20,3.99032
2023-11-21,4.02055
2023-11-22,4.02055
2023-11-23,3.08343
2023-11-24,3.08343
2023-11-25,1.78355
2023-11-26,1.72309
2023-11-27,4.14147
2023-11-28,3.44619
2023-11-29,3.96009
2023-11-30,3.8694
2023-12-01,3.3555
2023-12-02,1.99516
2023-12-03,2.47883
2023-12-04,3.92986
2023-12-05,4.65538
2023-12-06,7.28536
2023-12-07,4.23216
2023-12-08,4.20193
2023-12-09,2.96251
2023-12-10,2.84159
2023-12-11,3.74848
2023-12-12,4.71584
2023-12-13,4.62515
2023-12-14,5.38089
2023-12-15,4.32285
2023-12-16,2.96251
2023-12-17,2.87182
2023-12-18,4.11124
2023-12-19,3.83917
2023-12-20,4.74607
2023-12-21,4.20193
2023-12-22,4.56469
2023-12-23,2.62998
2023-12-24,1.96493
2023-12-25,2.50906
2023-12-26,3.8694
2023-12-27,5.01813
2023-12-28,4.59492
2023-12-29,4.35308
2023-12-30,3.08343
2023-12-31,2.53929
2024-01-01,4.05078
2024-01-02,6.68077
2024-01-03,6.07617
2024-01-04,4.86698
2024-01-05,5.22974
2024-01-06,2.78113
2024-01-07,3.26481
2024-01-08,5.10882
2024-01-09,5.92503
2024-01-10,6.01571
2024-01-11,6.31801
2024-01-12,5.56227
2024-01-13,3.23458
2024-01-14,3.38573
2024-01-15,4.86698
2024-01-16,5.92503
2024-01-17,6.95284
2024-01-18,5.8948
2024-01-19,5.68319
2024-01-20,3.47642
2024-01-21,3.89963
2024-01-22,6.19709
2024-01-23,5.44135
2024-01-24,5.74365
2024-01-25,6.55985
2024-01-26,5.56227
2024-01-27,4.02055
2024-01-28,3.80894
2024-01-29,6.31801
2024-01-30,5.50181
2024-01-31,5.83434
2024-02-01,6.16686
2024-02-02,5.22974
2024-02-03,3.38573
2024-02-04,4.56469
2024-02-05,6.4087
2024-02-06,5.62273
2024-02-07,5.10882
2024-02-08,5.71342
2024-02-09,4.38331
2024-02-10,4.86698
2024-02-11,3.50665
2024-02-12,5.04836
2024-02-13,7.85973
2024-02-14,7.04353
2024-02-15,8.37363
2024-02-16,5.92503
2024-02-17,3.56711
2024-02-18,3.80894
2024-02-19,6.55985
2024-02-20,7.07376
2024-02-21,7.55743
2024-02-22,7.67835
2024-02-23,8.55501
2024-02-24,5.22974
2024-02-25,5.13905
2024-02-26,8.19226
2024-02-27,8.28295
2024-02-28,8.88754
2024-02-29,8.3434
2024-03-01,5.95525
2024-03-02,5.62273
2024-03-03,4.9879
2024-03-04,8.01088
2024-03-05,10.09673
2024-03-06,8.61547
2024-03-07,7.37605
2024-03-08,8.28295
2024-03-09,5.53204
2024-03-10,5.19951
2024-03-11,8.25272
2024-03-12,9.79443
2024-03-13,10.03627
2024-03-14,8.40386
2024-03-15,6.83192
2024-03-16,4.50423
2024-03-17,5.56227
2024-03-18,7.0133
2024-03-19,6.86215
2024-03-20,8.58524
