date,월세
2023-05-31,35.30513
2023-06-01,31.53104
2023-06-02,28.31905
2023-06-03,25.96359
2023-06-04,30.70128
2023-06-05,32.49464
2023-06-06,33.13704
2023-06-07,34.02034
2023-06-08,31.50428
2023-06-09,29.17558
2023-06-10,28.13169
2023-06-11,29.84475
2023-06-12,34.58244
2023-06-13,34.1274
2023-06-14,33.56531
2023-06-15,33.83297
2023-06-16,30.56745
2023-06-17,26.41862
2023-06-18,29.33618
2023-06-19,35.35867
2023-06-20,34.39507
2023-06-21,33.59207
2023-06-22,31.50428
2023-06-23,26.39186
2023-06-24,25.05353
2023-06-25,29.38972
2023-06-26,32.89614
2023-06-27,31.15631
2023-06-28,31.39721
2023-06-29,30.51391
2023-06-30,27.75695
2023-07-01,25.58886
2023-07-02,27.30192
2023-07-03,34.15417
2023-07-04,31.87901
2023-07-05,31.87901
2023-07-06,30.78158
2023-07-07,28.23875
2023-07-08,27.54282
2023-07-09,25.69593
2023-07-10,36.80406
2023-07-11,32.62847
2023-07-12,30.78158
2023-07-13,29.95182
2023-07-14,27.51605
2023-07-15,25.96359
2023-07-16,30.43361
2023-07-17,35.43897
2023-07-18,36.67023
2023-07-19,31.50428
2023-07-20,31.79871
2023-07-21,27.97109
2023-07-22,26.33832
2023-07-23,27.08779
2023-07-24,32.92291
2023-07-25,33.35117
2023-07-26,30.67451
2023-07-27,30.56745
2023-07-28,27.94432
2023-07-29,25.72269
2023-07-30,26.87366
2023-07-31,32.84261
2023-08-01,30.56745
2023-08-02,31.37044
2023-08-03,29.63062
2023-08-04,29.36295
2023-08-05,27.64989
2023-08-06,28.37259
2023-08-07,34.31477
2023-08-08,32.33404
2023-08-09,30.08565
2023-08-10,30.00535
2023-08-11,27.75695
2023-08-12,27.14132
2023-08-13,27.14132
2023-08-14,34.1274
2023-08-15,30.64775
2023-08-16,36.2152
2023-08-17,32.41434
2023-08-18,32.06638
2023-08-19,27.40899
2023-08-20,28.74732
2023-08-21,36.5364
2023-08-22,34.79657
2023-08-23,33.72591
2023-08-24,31.90578
2023-08-25,27.14132
2023-08-26,27.54282
2023-08-27,27.83725
2023-08-28,36.02783
2023-08-29,35.06423
2023-08-30,32.03961
2023-08-31,30.83511
2023-09-01,27.56959
2023-09-02,25.50856
2023-09-03,28.53319
2023-09-04,34.95717
2023-09-05,34.63597
2023-09-06,33.29764
2023-09-07,33.08351
2023-09-08,31.23661
2023-09-09,26.33832
2023-09-10,29.09528
2023-09-11,35.2516
2023-09-12,33.43147
2023-09-13,31.37044
2023-09-14,29.95182
2023-09-15,29.01498
2023-09-16,24.8394
2023-09-17,27.27516
2023-09-18,36.00107
2023-09-19,30.43361
2023-09-20,25.88329
2023-09-21,27.89079
2023-09-22,22.64453
2023-09-23,23.9561
2023-09-24,25.13383
2023-09-25,31.63811
2023-09-26,29.52355
2023-09-27,23.0728
2023-09-28,20.34261
2023-09-29,19.48608
2023-09-30,20.63704
2023-10-01,24.49143
2023-10-02,26.68629
2023-10-03,31.53104
2023-10-04,35.11777
2023-10-05,31.58458
2023-10-06,27.46252
2023-10-07,24.17023
2023-10-08,27.03426
2023-10-09,31.58458
2023-10-10,36.2152
2023-10-11,33.94004
2023-10-12,32.86937
2023-10-13,27.86402
2023-10-14,26.07066
2023-10-15,27.73019
2023-10-16,34.82334
2023-10-17,33.40471
2023-10-18,29.87152
2023-10-19,30.21948
2023-10-20,28.96145
2023-10-21,26.01713
2023-10-22,29.60385
2023-10-23,37.76766
2023-10-24,33.35117
2023-10-25,33.19057
2023-10-26,29.79122
2023-10-27,29.12205
2023-10-28,26.76659
2023-10-29,27.67665
2023-10-30,36.9379
2023-10-31,32.38758
2023-11-01,32.73554
2023-11-02,34.18094
2023-11-03,29.20235
2023-11-04,26.39186
2023-11-05,30.32655
2023-11-06,36.58993
2023-11-07,32.22698
2023-11-08,32.92291
2023-11-09,30.13918
2023-11-10,27.75695
2023-11-11,25.16059
2023-11-12,27.11456
2023-11-13,32.17344
2023-11-14,32.38758
2023-11-15,33.24411
2023-11-16,29.38972
2023-11-17,27.59635
2023-11-18,25.64239
2023-11-19,29.79122
2023-11-20,34.18094
2023-11-21,28.74732
2023-11-22,30.11241
2023-11-23,29.87152
2023-11-24,28.58672
2023-11-25,25.93683
2023-11-26,27.83725
2023-11-27,34.31477
2023-11-28,33.24411
2023-11-29,29.25588
2023-11-30,29.25588
2023-12-01,28.26552
2023-12-02,25.85653
2023-12-03,29.55032
2023-12-04,33.67237
2023-12-05,32.41434
2023-12-06,30.40685
2023-12-07,30.00535
2023-12-08,28.05139
2023-12-09,25.13383
2023-12-10,29.22912
2023-12-11,35.5728
2023-12-12,32.20021
2023-12-13,30.86188
2023-12-14,28.34582
2023-12-15,26.31156
2023-12-16,24.08993
2023-12-17,27.40899
2023-12-18,33.05674
2023-12-19,31.93254
2023-12-20,28.53319
2023-12-21,30.86188
2023-12-22,25.34796
2023-12-23,24.62526
2023-12-24,23.66167
2023-12-25,27.27516
2023-12-26,34.1274
2023-12-27,32.97644
2023-12-28,31.07601
2023-12-29,28.50642
2023-12-30,25.37473
2023-12-31,24.3576
2024-01-01,29.71092
2024-01-02,38.24946
2024-01-03,36.58993
2024-01-04,34.47537
2024-01-05,33.8865
2024-01-06,30.38008
2024-01-07,33.08351
2024-01-08,36.99143
2024-01-09,36.8576
2024-01-10,35.46573
2024-01-11,33.99357
2024-01-12,33.64561
2024-01-13,29.36295
2024-01-14,33.43147
2024-01-15,41.08672
2024-01-16,36.8576
2024-01-17,41.35438
2024-01-18,39.21306
2024-01-19,33.51177
2024-01-20,31.55781
2024-01-21,37.15203
2024-01-22,48.28693
2024-01-23,41.40792
2024-01-24,40.92612
2024-01-25,38.03533
2024-01-26,35.14453
2024-01-27,32.68201
2024-01-28,35.43897
2024-01-29,41.30085
2024-01-30,39.74839
2024-01-31,37.4197
2024-02-01,35.7334
2024-02-02,32.86937
2024-02-03,30.86188
2024-02-04,33.32441
2024-02-05,36.83083
2024-02-06,36.1349
2024-02-07,34.31477
2024-02-08,30.67451
2024-02-09,24.0364
2024-02-10,26.55246
2024-02-11,27.56959
2024-02-12,34.7698
2024-02-13,40.95289
2024-02-14,39.23982
2024-02-15,38.51713
2024-02-16,33.91327
2024-02-17,32.57494
2024-02-18,34.42184
2024-02-19,43.36188
2024-02-20,38.78479
2024-02-21,38.00856
2024-02-22,34.6895
2024-02-23,34.55567
2024-02-24,30.24625
2024-02-25,32.70877
2024-02-26,43.54925
2024-02-27,38.99892
2024-02-28,37.20556
2024-02-29,34.79657
2024-03-01,32.17344
2024-03-02,31.79871
2024-03-03,34.63597
2024-03-04,41.56852
2024-03-05,38.99892
2024-03-06,36.1349
2024-03-07,35.8137
2024-03-08,31.63811
2024-03-09,30.00535
2024-03-10,32.84261
2024-03-11,39.10599
2024-03-12,31.87901
2024-03-13,33.08351
2024-03-14,32.76231
2024-03-15,32.70877
2024-03-16,28.58672
2024-03-17,30.94218
2024-03-18,37.82119
2024-03-19,33.05674
2024-03-20,33.53854
