date,ETF수익률
2023-06-16,10.60606
2023-06-17,5.55555
2023-06-18,10.10101
2023-06-19,11.11111
2023-06-20,20.20202
2023-06-21,11.61616
2023-06-22,8.0808
2023-06-23,7.57575
2023-06-24,7.0707
2023-06-25,10.60606
2023-06-26,9.59595
2023-06-27,14.14141
2023-06-28,12.62626
2023-06-29,10.60606
2023-06-30,10.60606
2023-07-01,8.58585
2023-07-02,15.65656
2023-07-03,15.15151
2023-07-04,16.16161
2023-07-05,20.70707
2023-07-06,11.11111
2023-07-07,17.67676
2023-07-08,6.0606
2023-07-09,14.64646
2023-07-10,14.14141
2023-07-11,11.61616
2023-07-12,12.62626
2023-07-13,24.24242
2023-07-14,15.15151
2023-07-15,12.62626
2023-07-16,11.61616
2023-07-17,17.17171
2023-07-18,17.17171
2023-07-19,13.13131
2023-07-20,12.12121
2023-07-21,16.16161
2023-07-22,19.19191
2023-07-23,12.62626
2023-07-24,14.64646
2023-07-25,20.70707
2023-07-26,24.74747
2023-07-27,18.68686
2023-07-28,15.65656
2023-07-29,10.10101
2023-07-30,7.57575
2023-07-31,12.12121
2023-08-01,23.73737
2023-08-02,18.68686
2023-08-03,10.60606
2023-08-04,19.69696
2023-08-05,9.0909
2023-08-06,13.13131
2023-08-07,18.18181
2023-08-08,19.19191
2023-08-09,18.68686
2023-08-10,13.13131
2023-08-11,17.17171
2023-08-12,9.0909
2023-08-13,13.63636
2023-08-14,12.12121
2023-08-15,11.61616
2023-08-16,14.64646
2023-08-17,17.17171
2023-08-18,13.13131
2023-08-19,8.58585
2023-08-20,7.57575
2023-08-21,12.62626
2023-08-22,17.17171
2023-08-23,16.16161
2023-08-24,12.62626
2023-08-25,15.65656
2023-08-26,4.0404
2023-08-27,4.54545
2023-08-28,11.61616
2023-08-29,16.66666
2023-08-30,13.13131
2023-08-31,15.65656
2023-09-01,12.62626
2023-09-02,8.58585
2023-09-03,7.0707
2023-09-04,9.59595
2023-09-05,13.63636
2023-09-06,10.60606
2023-09-07,8.58585
2023-09-08,12.62626
2023-09-09,8.0808
2023-09-10,9.59595
2023-09-11,14.64646
2023-09-12,12.62626
2023-09-13,8.58585
2023-09-14,11.61616
2023-09-15,14.14141
2023-09-16,9.0909
2023-09-17,7.57575
2023-09-18,12.62626
2023-09-19,10.60606
2023-09-20,8.58585
2023-09-21,8.58585
2023-09-22,5.0505
2023-09-23,5.0505
2023-09-24,4.54545
2023-09-25,9.0909
2023-09-26,15.15151
2023-09-27,5.55555
2023-09-28,6.56565
2023-09-29,3.0303
2023-09-30,5.55555
2023-10-01,4.0404
2023-10-02,5.0505
2023-10-03,3.0303
2023-10-04,9.59595
2023-10-05,8.58585
2023-10-06,6.56565
2023-10-07,7.0707
2023-10-08,4.54545
2023-10-09,3.53535
2023-10-10,11.11111
2023-10-11,9.0909
2023-10-12,10.10101
2023-10-13,8.58585
2023-10-14,5.0505
2023-10-15,5.0505
2023-10-16,15.15151
2023-10-17,13.13131
2023-10-18,15.15151
2023-10-19,10.10101
2023-10-20,13.63636
2023-10-21,8.0808
2023-10-22,6.0606
2023-10-23,13.13131
2023-10-24,17.17171
2023-10-25,14.14141
2023-10-26,5.0505
2023-10-27,5.55555
2023-10-28,4.54545
2023-10-29,4.54545
2023-10-30,9.59595
2023-10-31,11.61616
2023-11-01,8.0808
2023-11-02,12.62626
2023-11-03,13.63636
2023-11-04,11.11111
2023-11-05,8.0808
2023-11-06,13.13131
2023-11-07,13.13131
2023-11-08,14.14141
2023-11-09,14.14141
2023-11-10,7.0707
2023-11-11,5.0505
2023-11-12,4.54545
2023-11-13,11.11111
2023-11-14,15.15151
2023-11-15,17.67676
2023-11-16,9.0909
2023-11-17,8.0808
2023-11-18,2.52525
2023-11-19,7.57575
2023-11-20,10.60606
2023-11-21,12.62626
2023-11-22,11.61616
2023-11-23,10.10101
2023-11-24,13.63636
2023-11-25,8.0808
2023-11-26,9.59595
2023-11-27,18.18181
2023-11-28,17.17171
2023-11-29,18.18181
2023-11-30,7.57575
2023-12-01,11.11111
2023-12-02,3.53535
2023-12-03,11.61616
2023-12-04,15.15151
2023-12-05,13.63636
2023-12-06,16.66666
2023-12-07,25.25252
2023-12-08,14.14141
2023-12-09,10.10101
2023-12-10,17.67676
2023-12-11,9.59595
2023-12-12,13.63636
2023-12-13,18.68686
2023-12-14,18.68686
2023-12-15,20.70707
2023-12-16,13.13131
2023-12-17,10.10101
2023-12-18,15.15151
2023-12-19,21.71717
2023-12-20,15.65656
2023-12-21,16.16161
2023-12-22,17.17171
2023-12-23,15.15151
2023-12-24,9.0909
2023-12-25,7.57575
2023-12-26,18.68686
2023-12-27,20.20202
2023-12-28,25.75757
2023-12-29,22.72727
2023-12-30,16.16161
2023-12-31,14.14141
2024-01-01,15.65656
2024-01-02,36.36363
2024-01-03,23.73737
2024-01-04,26.26262
2024-01-05,21.71717
2024-01-06,8.0808
2024-01-07,10.60606
2024-01-08,15.15151
2024-01-09,26.76767
2024-01-10,20.70707
2024-01-11,26.76767
2024-01-12,22.72727
2024-01-13,5.55555
2024-01-14,15.15151
2024-01-15,19.19191
2024-01-16,17.67676
2024-01-17,23.23232
2024-01-18,20.70707
2024-01-19,25.75757
2024-01-20,12.12121
2024-01-21,15.65656
2024-01-22,26.26262
2024-01-23,20.70707
2024-01-24,19.69696
2024-01-25,23.73737
2024-01-26,26.76767
2024-01-27,14.14141
2024-01-28,30.30303
2024-01-29,16.66666
2024-01-30,24.24242
2024-01-31,20.20202
2024-02-01,14.14141
2024-02-02,25.25252
2024-02-03,9.59595
2024-02-04,10.60606
2024-02-05,18.68686
2024-02-06,15.15151
2024-02-07,14.64646
2024-02-08,21.21212
2024-02-09,19.19191
2024-02-10,13.63636
2024-02-11,12.12121
2024-02-12,12.62626
2024-02-13,24.74747
2024-02-14,26.76767
2024-02-15,24.24242
2024-02-16,23.23232
2024-02-17,19.69696
2024-02-18,23.73737
2024-02-19,19.19191
2024-02-20,27.27272
2024-02-21,29.79797
2024-02-22,26.76767
2024-02-23,28.78787
2024-02-24,21.71717
2024-02-25,26.26262
2024-02-26,32.32323
2024-02-27,19.19191
2024-02-28,25.25252
2024-02-29,22.72727
2024-03-01,17.67676
2024-03-02,27.77777
2024-03-03,21.21212
2024-03-04,31.81818
2024-03-05,29.29292
2024-03-06,33.33333
2024-03-07,30.80808
2024-03-08,32.82828
2024-03-09,20.70707
2024-03-10,15.15151
2024-03-11,18.18181
2024-03-12,25.75757
2024-03-13,27.27272
2024-03-14,33.83838
2024-03-15,21.71717
2024-03-16,10.10101
2024-03-17,20.70707
2024-03-18,24.24242
2024-03-19,33.33333
2024-03-20,26.26262
