date,인도펀드
2023-06-01,23.0179
2023-06-02,27.87723
2023-06-03,12.27621
2023-06-04,13.81074
2023-06-05,17.90281
2023-06-06,10.74168
2023-06-07,11.25319
2023-06-08,12.78772
2023-06-09,13.55498
2023-06-10,7.16112
2023-06-11,6.1381
2023-06-12,14.578
2023-06-13,15.85677
2023-06-14,14.83375
2023-06-15,17.64705
2023-06-16,16.87979
2023-06-17,8.43989
2023-06-18,8.9514
2023-06-19,10.99744
2023-06-20,16.62404
2023-06-21,18.67007
2023-06-22,25.8312
2023-06-23,22.25063
2023-06-24,8.43989
2023-06-25,10.74168
2023-06-26,21.73913
2023-06-27,24.55242
2023-06-28,19.43734
2023-06-29,15.08951
2023-06-30,23.78516
2023-07-01,8.9514
2023-07-02,14.32225
2023-07-03,28.6445
2023-07-04,34.01534
2023-07-05,20.71611
2023-07-06,18.15856
2023-07-07,16.87979
2023-07-08,6.64961
2023-07-09,10.74168
2023-07-10,32.99232
2023-07-11,40.4092
2023-07-12,32.22506
2023-07-13,27.10997
2023-07-14,20.97186
2023-07-15,19.69309
2023-07-16,16.62404
2023-07-17,22.50639
2023-07-18,35.54987
2023-07-19,29.66751
2023-07-20,24.04092
2023-07-21,22.50639
2023-07-22,7.41687
2023-07-23,14.578
2023-07-24,16.87979
2023-07-25,21.99488
2023-07-26,24.29667
2023-07-27,16.87979
2023-07-28,16.11253
2023-07-29,6.64961
2023-07-30,7.92838
2023-07-31,15.85677
2023-08-01,28.90025
2023-08-02,18.41432
2023-08-03,21.73913
2023-08-04,24.80818
2023-08-05,15.85677
2023-08-06,8.9514
2023-08-07,13.29923
2023-08-08,14.83375
2023-08-09,20.2046
2023-08-10,18.41432
2023-08-11,16.62404
2023-08-12,13.04347
2023-08-13,27.62148
2023-08-14,27.62148
2023-08-15,24.29667
2023-08-16,27.10997
2023-08-17,49.36061
2023-08-18,27.36572
2023-08-19,13.29923
2023-08-20,16.11253
2023-08-21,25.8312
2023-08-22,23.78516
2023-08-23,18.41432
2023-08-24,25.06393
2023-08-25,30.43478
2023-08-26,15.85677
2023-08-27,17.90281
2023-08-28,19.94884
2023-08-29,26.59846
2023-08-30,20.2046
2023-08-31,21.48337
2023-09-01,24.04092
2023-09-02,16.36828
2023-09-03,16.62404
2023-09-04,46.80306
2023-09-05,43.2225
2023-09-06,50.89514
2023-09-07,40.66496
2023-09-08,27.10997
2023-09-09,21.73913
2023-09-10,23.78516
2023-09-11,32.22506
2023-09-12,27.87723
2023-09-13,30.94629
2023-09-14,32.73657
2023-09-15,22.50639
2023-09-16,13.55498
2023-09-17,14.06649
2023-09-18,21.73913
2023-09-19,18.92583
2023-09-20,21.99488
2023-09-21,16.36828
2023-09-22,19.18158
2023-09-23,15.08951
2023-09-24,25.57544
2023-09-25,31.4578
2023-09-26,47.05882
2023-09-27,23.52941
2023-09-28,10.23017
2023-09-29,12.78772
2023-09-30,11.7647
2023-10-01,9.71867
2023-10-02,13.29923
2023-10-03,13.55498
2023-10-04,17.90281
2023-10-05,15.85677
2023-10-06,15.60102
2023-10-07,14.578
2023-10-08,40.4092
2023-10-09,19.18158
2023-10-10,19.18158
2023-10-11,21.73913
2023-10-12,18.15856
2023-10-13,13.04347
2023-10-14,8.9514
2023-10-15,20.2046
2023-10-16,19.18158
2023-10-17,20.46035
2023-10-18,12.78772
2023-10-19,18.67007
2023-10-20,19.43734
2023-10-21,11.50895
2023-10-22,6.1381
2023-10-23,16.62404
2023-10-24,17.90281
2023-10-25,25.31969
2023-10-26,15.08951
2023-10-27,12.02046
2023-10-28,5.37084
2023-10-29,6.90537
2023-10-30,13.04347
2023-10-31,10.48593
2023-11-01,9.97442
2023-11-02,7.41687
2023-11-03,13.04347
2023-11-04,8.43989
2023-11-05,5.37084
2023-11-06,14.83375
2023-11-07,15.34526
2023-11-08,14.578
2023-11-09,10.74168
2023-11-10,9.20716
2023-11-11,13.29923
2023-11-12,9.20716
2023-11-13,12.53196
2023-11-14,9.20716
2023-11-15,11.50895
2023-11-16,10.23017
2023-11-17,6.1381
2023-11-18,4.60358
2023-11-19,4.85933
2023-11-20,16.36828
2023-11-21,12.27621
2023-11-22,19.43734
2023-11-23,11.7647
2023-11-24,14.32225
2023-11-25,6.1381
2023-11-26,5.88235
2023-11-27,13.55498
2023-11-28,9.97442
2023-11-29,11.25319
2023-11-30,13.81074
2023-12-01,22.50639
2023-12-02,23.27365
2023-12-03,11.25319
2023-12-04,16.36828
2023-12-05,22.50639
2023-12-06,32.48081
2023-12-07,26.34271
2023-12-08,32.48081
2023-12-09,14.06649
2023-12-10,16.11253
2023-12-11,18.67007
2023-12-12,29.15601
2023-12-13,28.90025
2023-12-14,23.27365
2023-12-15,28.13299
2023-12-16,17.13554
2023-12-17,19.18158
2023-12-18,23.27365
2023-12-19,22.76214
2023-12-20,27.62148
2023-12-21,24.80818
2023-12-22,18.15856
2023-12-23,12.78772
2023-12-24,16.87979
2023-12-25,15.08951
2023-12-26,27.36572
2023-12-27,34.27109
2023-12-28,32.73657
2023-12-29,35.54987
2023-12-30,15.08951
2023-12-31,15.60102
2024-01-01,15.60102
2024-01-02,35.29411
2024-01-03,30.69053
2024-01-04,26.08695
2024-01-05,33.50383
2024-01-06,28.38874
2024-01-07,20.71611
2024-01-08,29.66751
2024-01-09,41.43222
2024-01-10,38.87468
2024-01-11,33.24808
2024-01-12,33.50383
2024-01-13,14.578
2024-01-14,28.38874
2024-01-15,30.17902
2024-01-16,44.24552
2024-01-17,43.2225
2024-01-18,38.61892
2024-01-19,35.03836
2024-01-20,32.48081
2024-01-21,25.06393
2024-01-22,31.20204
2024-01-23,37.08439
2024-01-24,34.52685
2024-01-25,34.27109
2024-01-26,26.59846
2024-01-27,22.25063
2024-01-28,15.85677
2024-01-29,33.24808
2024-01-30,43.47826
2024-01-31,57.289
2024-02-01,41.43222
2024-02-02,44.75703
2024-02-03,27.36572
2024-02-04,30.69053
2024-02-05,33.75959
2024-02-06,45.78005
2024-02-07,33.24808
2024-02-08,40.15345
2024-02-09,21.48337
2024-02-10,27.36572
2024-02-11,23.78516
2024-02-12,27.62148
2024-02-13,53.96419
2024-02-14,41.17647
2024-02-15,36.31713
2024-02-16,23.27365
2024-02-17,22.76214
2024-02-18,32.48081
2024-02-19,50.12787
2024-02-20,100.0
2024-02-21,58.31202
2024-02-22,53.45268
2024-02-23,49.61636
2024-02-24,28.90025
2024-02-25,24.55242
2024-02-26,42.19948
2024-02-27,35.29411
2024-02-28,39.64194
2024-02-29,32.22506
2024-03-01,21.99488
2024-03-02,22.25063
2024-03-03,22.25063
2024-03-04,38.61892
2024-03-05,31.4578
2024-03-06,33.24808
2024-03-07,30.43478
2024-03-08,30.94629
2024-03-09,20.71611
2024-03-10,21.73913
2024-03-11,28.13299
2024-03-12,40.4092
2024-03-13,38.87468
2024-03-14,45.01278
2024-03-15,90.28132
2024-03-16,31.4578
2024-03-17,27.10997
2024-03-18,33.50383
2024-03-19,29.41176
2024-03-20,25.31969
