date,오늘금값
2023-05-31,19.18847
2023-06-01,21.19833
2023-06-02,16.95108
2023-06-03,12.24876
2023-06-04,8.68411
2023-06-05,18.01289
2023-06-06,11.56617
2023-06-07,18.16458
2023-06-08,17.29237
2023-06-09,15.88926
2023-06-10,9.97345
2023-06-11,10.20098
2023-06-12,16.72354
2023-06-13,15.58589
2023-06-14,17.8612
2023-06-15,18.05081
2023-06-16,17.25445
2023-06-17,11.22487
2023-06-18,8.79787
2023-06-19,17.55783
2023-06-20,16.83731
2023-06-21,17.06484
2023-06-22,15.96511
2023-06-23,15.35836
2023-06-24,9.82176
2023-06-25,8.45657
2023-06-26,15.20667
2023-06-27,17.8612
2023-06-28,18.54379
2023-06-29,16.15472
2023-06-30,14.90329
2023-07-01,10.99734
2023-07-02,7.39476
2023-07-03,18.08873
2023-07-04,15.05498
2023-07-05,16.49601
2023-07-06,15.13083
2023-07-07,15.88926
2023-07-08,9.51839
2023-07-09,8.07736
2023-07-10,15.20667
2023-07-11,14.03109
2023-07-12,14.78953
2023-07-13,15.7755
2023-07-14,14.52408
2023-07-15,10.27682
2023-07-16,7.16723
2023-07-17,14.562
2023-07-18,15.0929
2023-07-19,14.97914
2023-07-20,17.02692
2023-07-21,16.04095
2023-07-22,9.708
2023-07-23,7.16723
2023-07-24,16.26848
2023-07-25,14.33447
2023-07-26,14.48615
2023-07-27,16.00303
2023-07-28,16.45809
2023-07-29,10.46643
2023-07-30,8.19112
2023-07-31,14.71368
2023-08-01,14.29654
2023-08-02,15.32043
2023-08-03,13.84148
2023-08-04,13.31058
2023-08-05,8.60826
2023-08-06,7.66021
2023-08-07,15.13083
2023-08-08,15.20667
2023-08-09,14.52408
2023-08-10,13.12097
2023-08-11,12.62798
2023-08-12,9.82176
2023-08-13,8.22904
2023-08-14,14.52408
2023-08-15,9.40462
2023-08-16,15.16875
2023-08-17,14.86537
2023-08-18,14.82745
2023-08-19,9.55631
2023-08-20,6.75009
2023-08-21,13.50018
2023-08-22,15.47212
2023-08-23,15.47212
2023-08-24,16.11679
2023-08-25,16.49601
2023-08-26,8.03943
2023-08-27,6.18126
2023-08-28,14.71368
2023-08-29,13.08304
2023-08-30,15.16875
2023-08-31,16.72354
2023-09-01,13.84148
2023-09-02,9.78384
2023-09-03,6.82593
2023-09-04,14.14486
2023-09-05,13.50018
2023-09-06,15.24459
2023-09-07,13.15889
2023-09-08,12.85551
2023-09-09,8.83579
2023-09-10,6.14334
2023-09-11,12.81759
2023-09-12,11.83162
2023-09-13,11.26279
2023-09-14,12.09708
2023-09-15,12.36253
2023-09-16,8.11528
2023-09-17,6.56048
2023-09-18,14.03109
2023-09-19,14.41031
2023-09-20,13.84148
2023-09-21,13.27265
2023-09-22,11.33864
2023-09-23,7.05346
2023-09-24,5.65036
2023-09-25,14.18278
2023-09-26,12.81759
2023-09-27,10.65604
2023-09-28,5.76412
2023-09-29,4.92984
2023-09-30,5.34698
2023-10-01,6.48464
2023-10-02,7.73606
2023-10-03,7.24307
2023-10-04,15.01706
2023-10-05,15.35836
2023-10-06,13.61395
2023-10-07,8.72203
2023-10-08,7.01554
2023-10-09,11.26279
2023-10-10,17.82328
2023-10-11,15.73758
2023-10-12,16.38225
2023-10-13,14.71368
2023-10-14,10.65604
2023-10-15,8.98748
2023-10-16,17.67159
2023-10-17,16.57186
2023-10-18,16.45809
2023-10-19,20.36405
2023-10-20,19.9469
2023-10-21,12.93136
2023-10-22,9.51839
2023-10-23,15.96511
2023-10-24,14.82745
2023-10-25,16.57186
2023-10-26,19.60561
2023-10-27,18.80925
2023-10-28,11.64201
2023-10-29,8.98748
2023-10-30,23.70117
2023-10-31,27.60712
2023-11-01,27.0383
2023-11-02,21.843
2023-11-03,19.45392
2023-11-04,13.0072
2023-11-05,9.13917
2023-11-06,18.46795
2023-11-07,18.16458
2023-11-08,18.77133
2023-11-09,16.57186
2023-11-10,15.0929
2023-11-11,10.80773
2023-11-12,7.31892
2023-11-13,18.16458
2023-11-14,15.4342
2023-11-15,15.96511
2023-11-16,13.65187
2023-11-17,14.14486
2023-11-18,11.07318
2023-11-19,9.0254
2023-11-20,15.51004
2023-11-21,15.01706
2023-11-22,14.71368
2023-11-23,18.35419
2023-11-24,15.85134
2023-11-25,10.12514
2023-11-26,7.35684
2023-11-27,17.55783
2023-11-28,19.60561
2023-11-29,22.3739
2023-11-30,22.94273
2023-12-01,18.39211
2023-12-02,11.11111
2023-12-03,15.20667
2023-12-04,34.16761
2023-12-05,30.3375
2023-12-06,25.67311
2023-12-07,22.75312
2023-12-08,20.55365
2023-12-09,16.68562
2023-12-10,12.43837
2023-12-11,21.08456
2023-12-12,17.44406
2023-12-13,16.72354
2023-12-14,18.01289
2023-12-15,17.06484
2023-12-16,12.05915
2023-12-17,9.67007
2023-12-18,16.23056
2023-12-19,17.10276
2023-12-20,15.20667
2023-12-21,15.47212
2023-12-22,15.73758
2023-12-23,11.56617
2023-12-24,9.3667
2023-12-25,12.36253
2023-12-26,17.40614
2023-12-27,18.08873
2023-12-28,18.96094
2023-12-29,17.93704
2023-12-30,13.46226
2023-12-31,10.5802
2024-01-01,10.2389
2024-01-02,17.44406
2024-01-03,18.50587
2024-01-04,18.50587
2024-01-05,22.86689
2024-01-06,14.41031
2024-01-07,9.63215
2024-01-08,18.54379
2024-01-09,16.72354
2024-01-10,16.76147
2024-01-11,17.74744
2024-01-12,18.05081
2024-01-13,12.93136
2024-01-14,10.27682
2024-01-15,20.06067
2024-01-16,23.66325
2024-01-17,23.20819
2024-01-18,20.89495
2024-01-19,21.80508
2024-01-20,14.10693
2024-01-21,10.95942
2024-01-22,19.30223
2024-01-23,20.55365
2024-01-24,20.43989
2024-01-25,19.30223
2024-01-26,18.05081
2024-01-27,10.73189
2024-01-28,10.16306
2024-01-29,16.07887
2024-01-30,16.76147
2024-01-31,18.61964
2024-02-01,17.59575
2024-02-02,19.0747
2024-02-03,12.05915
2024-02-04,9.0254
2024-02-05,15.92718
2024-02-06,14.90329
2024-02-07,14.59992
2024-02-08,13.76564
2024-02-09,7.92567
2024-02-10,6.9397
2024-02-11,6.9397
2024-02-12,10.20098
2024-02-13,15.16875
2024-02-14,16.19264
2024-02-15,17.21653
2024-02-16,14.82745
2024-02-17,10.88357
2024-02-18,9.10125
2024-02-19,18.92301
2024-02-20,16.72354
2024-02-21,15.66173
2024-02-22,16.00303
2024-02-23,14.562
2024-02-24,10.46643
2024-02-25,7.73606
2024-02-26,15.81342
2024-02-27,14.03109
2024-02-28,15.20667
2024-02-29,13.61395
2024-03-01,10.73189
2024-03-02,10.69397
2024-03-03,9.67007
2024-03-04,20.17444
2024-03-05,46.26469
2024-03-06,37.69434
2024-03-07,36.36708
2024-03-08,34.66059
2024-03-09,24.95259
2024-03-10,23.09442
2024-03-11,38.98369
2024-03-12,35.57072
2024-03-13,30.98217
2024-03-14,32.34736
2024-03-15,30.90633
2024-03-16,22.79105
2024-03-17,16.68562
2024-03-18,28.63102
2024-03-19,32.61281
2024-03-20,29.57906
