date,현대차주가전망
2023-05-30,4.1718
2023-05-31,2.34509
2023-06-01,2.96223
2023-06-02,2.29572
2023-06-03,1.13552
2023-06-04,0.64181
2023-06-05,1.62922
2023-06-06,1.18489
2023-06-07,4.39397
2023-06-08,2.14761
2023-06-09,1.48111
2023-06-10,1.333
2023-06-11,1.06146
2023-06-12,2.34509
2023-06-13,2.44384
2023-06-14,2.29572
2023-06-15,1.48111
2023-06-16,1.53048
2023-06-17,0.83929
2023-06-18,0.81461
2023-06-19,1.20957
2023-06-20,1.9995
2023-06-21,3.35719
2023-06-22,1.62922
2023-06-23,1.20957
2023-06-24,0.39496
2023-06-25,0.81461
2023-06-26,1.45643
2023-06-27,3.11034
2023-06-28,1.60454
2023-06-29,1.75265
2023-06-30,1.9995
2023-07-01,0.86398
2023-07-02,0.69118
2023-07-03,2.24635
2023-07-04,2.22167
2023-07-05,1.45643
2023-07-06,1.08615
2023-07-07,1.1602
2023-07-08,0.61713
2023-07-09,0.59244
2023-07-10,1.55517
2023-07-11,1.35768
2023-07-12,1.23426
2023-07-13,1.30831
2023-07-14,2.24635
2023-07-15,1.06146
2023-07-16,0.78992
2023-07-17,1.62922
2023-07-18,1.9995
2023-07-19,1.65391
2023-07-20,1.62922
2023-07-21,1.72796
2023-07-22,0.81461
2023-07-23,1.28363
2023-07-24,2.74006
2023-07-25,2.39447
2023-07-26,3.72747
2023-07-27,2.64132
2023-07-28,2.666
2023-07-29,1.25894
2023-07-30,1.28363
2023-07-31,2.29572
2023-08-01,1.57985
2023-08-02,2.86349
2023-08-03,2.29572
2023-08-04,1.333
2023-08-05,0.64181
2023-08-06,0.81461
2023-08-07,2.93754
2023-08-08,1.80202
2023-08-09,1.97482
2023-08-10,1.95013
2023-08-11,1.48111
2023-08-12,0.86398
2023-08-13,0.81461
2023-08-14,1.45643
2023-08-15,1.23426
2023-08-16,2.64132
2023-08-17,2.44384
2023-08-18,1.25894
2023-08-19,0.59244
2023-08-20,0.96272
2023-08-21,1.43174
2023-08-22,1.23426
2023-08-23,0.78992
2023-08-24,1.38237
2023-08-25,0.93803
2023-08-26,0.51839
2023-08-27,0.6665
2023-08-28,1.95013
2023-08-29,1.57985
2023-08-30,1.67859
2023-08-31,1.11083
2023-09-01,1.62922
2023-09-02,0.76524
2023-09-03,0.54307
2023-09-04,2.09824
2023-09-05,2.32041
2023-09-06,1.43174
2023-09-07,1.23426
2023-09-08,1.20957
2023-09-09,0.56776
2023-09-10,0.51839
2023-09-11,1.06146
2023-09-12,0.91335
2023-09-13,1.28363
2023-09-14,1.23426
2023-09-15,1.60454
2023-09-16,0.78992
2023-09-17,0.76524
2023-09-18,0.93803
2023-09-19,0.91335
2023-09-20,2.02419
2023-09-21,0.96272
2023-09-22,0.78992
2023-09-23,0.39496
2023-09-24,0.41964
2023-09-25,0.61713
2023-09-26,0.44433
2023-09-27,0.51839
2023-09-28,0.17279
2023-09-29,0.3209
2023-09-30,0.3209
2023-10-01,0.41964
2023-10-02,0.39496
2023-10-03,0.44433
2023-10-04,1.01209
2023-10-05,0.76524
2023-10-06,0.56776
2023-10-07,0.22216
2023-10-08,0.51839
2023-10-09,0.71587
2023-10-10,1.23426
2023-10-11,0.6665
2023-10-12,1.40705
2023-10-13,0.59244
2023-10-14,0.3209
2023-10-15,0.34559
2023-10-16,0.54307
2023-10-17,1.03678
2023-10-18,1.03678
2023-10-19,0.91335
2023-10-20,0.96272
2023-10-21,0.22216
2023-10-22,0.4937
2023-10-23,0.71587
2023-10-24,1.90076
2023-10-25,1.13552
2023-10-26,2.29572
2023-10-27,2.24635
2023-10-28,1.01209
2023-10-29,0.44433
2023-10-30,3.48062
2023-10-31,2.1723
2023-11-01,1.72796
2023-11-02,1.5058
2023-11-03,0.86398
2023-11-04,0.64181
2023-11-05,0.76524
2023-11-06,1.67859
2023-11-07,1.35768
2023-11-08,1.13552
2023-11-09,1.25894
2023-11-10,0.69118
2023-11-11,0.41964
2023-11-12,0.4937
2023-11-13,1.25894
2023-11-14,1.06146
2023-11-15,1.62922
2023-11-16,1.38237
2023-11-17,1.25894
2023-11-18,0.54307
2023-11-19,0.37027
2023-11-20,1.08615
2023-11-21,1.06146
2023-11-22,1.18489
2023-11-23,1.30831
2023-11-24,0.56776
2023-11-25,0.22216
2023-11-26,0.59244
2023-11-27,1.13552
2023-11-28,1.1602
2023-11-29,0.83929
2023-11-30,1.01209
2023-12-01,0.83929
2023-12-02,0.83929
2023-12-03,0.56776
2023-12-04,1.65391
2023-12-05,1.55517
2023-12-06,1.85139
2023-12-07,1.11083
2023-12-08,0.56776
2023-12-09,0.51839
2023-12-10,0.4937
2023-12-11,1.30831
2023-12-12,1.8267
2023-12-13,1.11083
2023-12-14,1.77733
2023-12-15,3.6781
2023-12-16,1.13552
2023-12-17,0.83929
2023-12-18,1.25894
2023-12-19,0.96272
2023-12-20,3.43125
2023-12-21,1.72796
2023-12-22,1.23426
2023-12-23,0.86398
2023-12-24,0.83929
2023-12-25,0.6665
2023-12-26,1.18489
2023-12-27,1.60454
2023-12-28,3.70278
2023-12-29,3.18439
2023-12-30,1.03678
2023-12-31,1.11083
2024-01-01,0.93803
2024-01-02,1.72796
2024-01-03,1.65391
2024-01-04,1.53048
2024-01-05,1.85139
2024-01-06,0.91335
2024-01-07,0.86398
2024-01-08,2.19698
2024-01-09,1.5058
2024-01-10,1.08615
2024-01-11,0.88866
2024-01-12,1.08615
2024-01-13,0.27153
2024-01-14,0.29622
2024-01-15,0.88866
2024-01-16,0.98741
2024-01-17,1.5058
2024-01-18,1.30831
2024-01-19,1.62922
2024-01-20,0.56776
2024-01-21,0.91335
2024-01-22,1.65391
2024-01-23,1.40705
2024-01-24,1.03678
2024-01-25,2.39447
2024-01-26,2.24635
2024-01-27,0.86398
2024-01-28,1.03678
2024-01-29,3.43125
2024-01-30,2.22167
2024-01-31,1.97482
2024-02-01,12.49074
2024-02-02,28.04245
2024-02-03,8.68921
2024-02-04,6.64033
2024-02-05,24.01876
2024-02-06,11.00962
2024-02-07,17.45248
2024-02-08,16.0701
2024-02-09,6.34411
2024-02-10,4.81362
2024-02-11,4.29523
2024-02-12,5.89977
2024-02-13,18.85954
2024-02-14,11.15773
2024-02-15,10.39249
2024-02-16,10.81214
2024-02-17,5.03579
2024-02-18,4.96173
2024-02-19,7.7018
2024-02-20,7.57837
2024-02-21,6.59096
2024-02-22,5.03579
2024-02-23,4.36929
2024-02-24,2.88817
2024-02-25,2.71537
2024-02-26,6.54159
2024-02-27,5.10984
2024-02-28,7.01061
2024-02-29,5.77635
2024-03-01,3.0116
2024-03-02,2.14761
2024-03-03,2.74006
2024-03-04,10.24438
2024-03-05,5.10984
2024-03-06,3.62873
2024-03-07,4.1718
2024-03-08,4.22117
2024-03-09,1.85139
2024-03-10,2.19698
2024-03-11,4.5174
2024-03-12,4.64082
2024-03-13,3.60404
2024-03-14,5.80103
2024-03-15,3.35719
2024-03-16,1.06146
2024-03-17,1.11083
2024-03-18,2.56726
2024-03-19,3.11034
2024-03-20,1.92545
