date,방산관련주
2023-05-30,2.6579
2023-05-31,8.64322
2023-06-01,2.32314
2023-06-02,1.86335
2023-06-03,0.81068
2023-06-04,1.06074
2023-06-05,1.41566
2023-06-06,1.2866
2023-06-07,2.02871
2023-06-08,1.45599
2023-06-09,1.06074
2023-06-10,1.46406
2023-06-11,1.54472
2023-06-12,2.03274
2023-06-13,2.24247
2023-06-14,2.46027
2023-06-15,1.58506
2023-06-16,1.1656
2023-06-17,0.77841
2023-06-18,0.78244
2023-06-19,3.75897
2023-06-20,3.55327
2023-06-21,1.82302
2023-06-22,1.92788
2023-06-23,1.57296
2023-06-24,1.0083
2023-06-25,1.01234
2023-06-26,1.41163
2023-06-27,1.12527
2023-06-28,1.04864
2023-06-29,1.0325
2023-06-30,0.83084
2023-07-01,0.61708
2023-07-02,0.73001
2023-07-03,0.99217
2023-07-04,1.60522
2023-07-05,1.43583
2023-07-06,1.28256
2023-07-07,1.1051
2023-07-08,0.81068
2023-07-09,1.19787
2023-07-10,2.49253
2023-07-11,2.6458
2023-07-12,2.54497
2023-07-13,3.57344
2023-07-14,3.18222
2023-07-15,1.56086
2023-07-16,1.54876
2023-07-17,2.13358
2023-07-18,1.83108
2023-07-19,2.92006
2023-07-20,1.78672
2023-07-21,1.214
2023-07-22,0.83084
2023-07-23,1.19383
2023-07-24,2.41187
2023-07-25,1.66975
2023-07-26,2.11341
2023-07-27,2.46833
2023-07-28,1.64152
2023-07-29,0.88731
2023-07-30,1.08493
2023-07-31,1.42373
2023-08-01,1.51649
2023-08-02,2.01661
2023-08-03,1.18173
2023-08-04,1.10107
2023-08-05,0.80261
2023-08-06,0.83487
2023-08-07,1.01637
2023-08-08,0.97604
2023-08-09,1.14947
2023-08-10,1.58102
2023-08-11,1.14543
2023-08-12,0.75824
2023-08-13,0.69371
2023-08-14,0.84294
2023-08-15,0.60498
2023-08-16,1.35919
2023-08-17,1.54876
2023-08-18,1.17367
2023-08-19,0.84294
2023-08-20,0.83487
2023-08-21,1.21803
2023-08-22,1.31483
2023-08-23,1.214
2023-08-24,1.1777
2023-08-25,0.72194
2023-08-26,0.31459
2023-08-27,0.99217
2023-08-28,1.04057
2023-08-29,1.66975
2023-08-30,1.46003
2023-08-31,1.59312
2023-09-01,1.50036
2023-09-02,0.9962
2023-09-03,1.1656
2023-09-04,1.65765
2023-09-05,2.13358
2023-09-06,2.80309
2023-09-07,2.22231
2023-09-08,1.83512
2023-09-09,1.56086
2023-09-10,1.41566
2023-09-11,1.98031
2023-09-12,1.54472
2023-09-13,1.95208
2023-09-14,1.3229
2023-09-15,0.98814
2023-09-16,0.9599
2023-09-17,0.81471
2023-09-18,0.92764
2023-09-19,1.78268
2023-09-20,0.9599
2023-09-21,1.00024
2023-09-22,0.64935
2023-09-23,0.38315
2023-09-24,0.43962
2023-09-25,0.43962
2023-09-26,0.88327
2023-09-27,0.91151
2023-09-28,0.47188
2023-09-29,0.46785
2023-09-30,0.38315
2023-10-01,0.64531
2023-10-02,0.47995
2023-10-03,0.43962
2023-10-04,0.54448
2023-10-05,0.50415
2023-10-06,0.35089
2023-10-07,0.50818
2023-10-08,1.89561
2023-10-09,4.88424
2023-10-10,15.35048
2023-10-11,5.01734
2023-10-12,3.07735
2023-10-13,3.10155
2023-10-14,1.39953
2023-10-15,1.81092
2023-10-16,3.70654
2023-10-17,3.7146
2023-10-18,2.48447
2023-10-19,2.46833
2023-10-20,2.21021
2023-10-21,0.85907
2023-10-22,1.08493
2023-10-23,6.93716
2023-10-24,4.85601
2023-10-25,2.75066
2023-10-26,2.11744
2023-10-27,1.1898
2023-10-28,0.62515
2023-10-29,1.70605
2023-10-30,2.77486
2023-10-31,3.12172
2023-11-01,1.78268
2023-11-02,1.335
2023-11-03,0.9841
2023-11-04,0.85101
2023-11-05,0.79858
2023-11-06,1.61329
2023-11-07,1.49632
2023-11-08,1.53262
2023-11-09,1.36726
2023-11-10,0.95184
2023-11-11,0.68161
2023-11-12,0.89537
2023-11-13,1.42373
2023-11-14,0.74614
2023-11-15,0.75824
2023-11-16,0.65741
2023-11-17,0.43962
2023-11-18,0.31055
2023-11-19,0.85504
2023-11-20,0.86714
2023-11-21,1.19383
2023-11-22,1.77462
2023-11-23,2.14971
2023-11-24,0.9599
2023-11-25,0.57271
2023-11-26,0.55255
2023-11-27,1.0567
2023-11-28,1.08493
2023-11-29,2.59336
2023-11-30,2.55707
2023-12-01,2.5127
2023-12-02,1.36323
2023-12-03,1.2503
2023-12-04,2.23037
2023-12-05,1.91175
2023-12-06,1.1777
2023-12-07,2.4038
2023-12-08,3.37178
2023-12-09,2.06904
2023-12-10,1.12123
2023-12-11,2.4522
2023-12-12,2.37154
2023-12-13,1.40759
2023-12-14,1.48826
2023-12-15,1.16157
2023-12-16,0.91151
2023-12-17,0.9962
2023-12-18,1.35919
2023-12-19,0.9841
2023-12-20,1.29063
2023-12-21,1.07687
2023-12-22,0.71791
2023-12-23,0.64935
2023-12-24,0.52835
2023-12-25,0.63321
2023-12-26,1.10913
2023-12-27,1.08493
2023-12-28,1.18577
2023-12-29,1.25433
2023-12-30,1.28256
2023-12-31,0.91957
2024-01-01,1.54069
2024-01-02,1.97225
2024-01-03,2.21021
2024-01-04,2.46027
2024-01-05,5.85625
2024-01-06,1.79075
2024-01-07,2.3554
2024-01-08,2.47237
2024-01-09,2.3917
2024-01-10,2.87569
2024-01-11,1.46809
2024-01-12,2.98459
2024-01-13,1.81092
2024-01-14,2.81923
2024-01-15,3.65814
2024-01-16,5.1101
2024-01-17,7.30015
2024-01-18,4.04936
2024-01-19,2.41994
2024-01-20,1.31483
2024-01-21,2.11341
2024-01-22,2.11341
2024-01-23,2.74259
2024-01-24,1.96418
2024-01-25,1.44793
2024-01-26,1.64555
2024-01-27,0.98007
2024-01-28,1.24223
2024-01-29,1.83512
2024-01-30,1.32693
2024-01-31,1.19383
2024-02-01,1.14543
2024-02-02,1.37129
2024-02-03,1.05267
2024-02-04,1.04057
2024-02-05,1.83108
2024-02-06,1.93595
2024-02-07,2.33927
2024-02-08,1.48019
2024-02-09,1.00427
2024-02-10,0.79858
2024-02-11,1.335
2024-02-12,1.55279
2024-02-13,2.87972
2024-02-14,2.66596
2024-02-15,2.60546
2024-02-16,2.15374
2024-02-17,1.12123
2024-02-18,1.58102
2024-02-19,2.24651
2024-02-20,1.90368
2024-02-21,2.20617
2024-02-22,3.69444
2024-02-23,2.27474
2024-02-24,1.41969
2024-02-25,1.54876
2024-02-26,2.21021
2024-02-27,2.5732
2024-02-28,2.88779
2024-02-29,2.45623
2024-03-01,1.46406
2024-03-02,1.50036
2024-03-03,0.92361
2024-03-04,1.66572
2024-03-05,1.77058
2024-03-06,3.30321
2024-03-07,3.76704
2024-03-08,3.15398
2024-03-09,1.55682
2024-03-10,1.75445
2024-03-11,2.31507
2024-03-12,2.55707
2024-03-13,2.22231
2024-03-14,2.18197
2024-03-15,1.52052
2024-03-16,0.92764
2024-03-17,1.51649
2024-03-18,1.98031
2024-03-19,1.70202
2024-03-20,1.91578
