date,직계존속
2023-05-31,14.3911
2023-06-01,9.4763
2023-06-02,7.33582
2023-06-03,5.00831
2023-06-04,4.69659
2023-06-05,8.27098
2023-06-06,5.44472
2023-06-07,10.61928
2023-06-08,10.04779
2023-06-09,10.56733
2023-06-10,6.0162
2023-06-11,5.41354
2023-06-12,11.19077
2023-06-13,10.30756
2023-06-14,10.68162
2023-06-15,10.64006
2023-06-16,8.61388
2023-06-17,5.06026
2023-06-18,5.19534
2023-06-19,12.40648
2023-06-20,11.28428
2023-06-21,11.81421
2023-06-22,8.91521
2023-06-23,8.21903
2023-06-24,4.62385
2023-06-25,4.94596
2023-06-26,11.94929
2023-06-27,11.10764
2023-06-28,9.38279
2023-06-29,8.33333
2023-06-30,7.36699
2023-07-01,4.64463
2023-07-02,4.39526
2023-07-03,11.4921
2023-07-04,11.80382
2023-07-05,10.18287
2023-07-06,8.5827
2023-07-07,7.8034
2023-07-08,4.54073
2023-07-09,4.53034
2023-07-10,10.50498
2023-07-11,10.266
2023-07-12,9.80881
2023-07-13,9.16458
2023-07-14,9.12302
2023-07-15,5.06026
2023-07-16,5.76683
2023-07-17,10.45303
2023-07-18,10.66084
2023-07-19,10.41147
2023-07-20,9.32044
2023-07-21,9.28927
2023-07-22,5.133
2023-07-23,4.59268
2023-07-24,11.78304
2023-07-25,10.33873
2023-07-26,10.04779
2023-07-27,15.57564
2023-07-28,10.75436
2023-07-29,5.12261
2023-07-30,4.98753
2023-07-31,11.79343
2023-08-01,11.27389
2023-08-02,9.41396
2023-08-03,9.63216
2023-08-04,8.37489
2023-08-05,4.96674
2023-08-06,5.34081
2023-08-07,9.64256
2023-08-08,9.60099
2023-08-09,10.13092
2023-08-10,7.99044
2023-08-11,8.33333
2023-08-12,4.27057
2023-08-13,4.87323
2023-08-14,10.22443
2023-08-15,6.05777
2023-08-16,12.36492
2023-08-17,10.09975
2023-08-18,11.596
2023-08-19,5.36159
2023-08-20,5.64214
2023-08-21,11.07647
2023-08-22,11.11803
2023-08-23,10.73358
2023-08-24,10.05818
2023-08-25,8.94638
2023-08-26,5.10182
2023-08-27,5.15378
2023-08-28,13.34164
2023-08-29,15.12884
2023-08-30,10.98295
2023-08-31,10.72319
2023-09-01,10.50498
2023-09-02,6.36949
2023-09-03,5.95386
2023-09-04,13.11305
2023-09-05,11.73108
2023-09-06,11.69991
2023-09-07,10.47381
2023-09-08,9.35162
2023-09-09,5.90191
2023-09-10,6.28636
2023-09-11,11.92851
2023-09-12,11.7103
2023-09-13,10.13092
2023-09-14,9.28927
2023-09-15,8.5931
2023-09-16,4.96674
2023-09-17,5.67331
2023-09-18,11.596
2023-09-19,10.64006
2023-09-20,8.88403
2023-09-21,9.89193
2023-09-22,8.98794
2023-09-23,5.36159
2023-09-24,5.93308
2023-09-25,10.60889
2023-09-26,9.49709
2023-09-27,7.54364
2023-09-28,4.69659
2023-09-29,5.27847
2023-09-30,5.34081
2023-10-01,4.92518
2023-10-02,5.75644
2023-10-03,7.10723
2023-10-04,13.76766
2023-10-05,13.11305
2023-10-06,10.76475
2023-10-07,5.26807
2023-10-08,5.6837
2023-10-09,7.17996
2023-10-10,13.19617
2023-10-11,13.31047
2023-10-12,11.91812
2023-10-13,9.48669
2023-10-14,6.41105
2023-10-15,7.96965
2023-10-16,14.32876
2023-10-17,14.52618
2023-10-18,12.34413
2023-10-19,11.1596
2023-10-20,8.66583
2023-10-21,5.9123
2023-10-22,6.34871
2023-10-23,13.73649
2023-10-24,16.78096
2023-10-25,12.0428
2023-10-26,10.3699
2023-10-27,8.80091
2023-10-28,4.59268
2023-10-29,5.45511
2023-10-30,11.36741
2023-10-31,11.4921
2023-11-01,10.40108
2023-11-02,10.19326
2023-11-03,8.75935
2023-11-04,5.37198
2023-11-05,5.51745
2023-11-06,12.0428
2023-11-07,12.07398
2023-11-08,10.41147
2023-11-09,9.95428
2023-11-10,7.86575
2023-11-11,5.11221
2023-11-12,5.97464
2023-11-13,12.12593
2023-11-14,12.09476
2023-11-15,11.57522
2023-11-16,10.21404
2023-11-17,7.98004
2023-11-18,4.50955
2023-11-19,5.51745
2023-11-20,11.80382
2023-11-21,12.0428
2023-11-22,11.81421
2023-11-23,10.266
2023-11-24,9.08146
2023-11-25,5.50706
2023-11-26,6.0162
2023-11-27,12.74937
2023-11-28,11.29467
2023-11-29,11.05569
2023-11-30,10.66084
2023-12-01,10.68162
2023-12-02,6.37988
2023-12-03,7.26309
2023-12-04,12.45843
2023-12-05,14.03782
2023-12-06,13.68453
2023-12-07,12.47921
2023-12-08,10.28678
2023-12-09,7.19035
2023-12-10,7.11762
2023-12-11,14.9522
2023-12-12,14.63009
2023-12-13,12.80133
2023-12-14,11.86616
2023-12-15,10.54655
2023-12-16,5.88113
2023-12-17,6.51496
2023-12-18,13.99625
2023-12-19,11.94929
2023-12-20,10.85827
2023-12-21,9.93349
2023-12-22,7.46051
2023-12-23,4.82128
2023-12-24,4.59268
2023-12-25,4.6862
2023-12-26,12.0532
2023-12-27,11.03491
2023-12-28,10.55694
2023-12-29,9.22693
2023-12-30,5.07065
2023-12-31,5.73566
2024-01-01,6.27597
2024-01-02,16.67705
2024-01-03,17.61221
2024-01-04,16.72901
2024-01-05,14.00665
2024-01-06,7.17996
2024-01-07,7.54364
2024-01-08,17.89276
2024-01-09,20.1995
2024-01-10,16.94721
2024-01-11,18.64089
2024-01-12,17.56026
2024-01-13,7.40856
2024-01-14,8.50997
2024-01-15,57.85536
2024-01-16,55.4655
2024-01-17,53.87572
2024-01-18,64.91064
2024-01-19,45.56317
2024-01-20,20.37614
2024-01-21,22.75561
2024-01-22,100.0
2024-01-23,80.19534
2024-01-24,61.27389
2024-01-25,45.78137
2024-01-26,32.12801
2024-01-27,11.24272
2024-01-28,12.99875
2024-01-29,42.38362
2024-01-30,30.2369
2024-01-31,25.31172
2024-02-01,27.24438
2024-02-02,22.82834
2024-02-03,7.76184
2024-02-04,8.63466
2024-02-05,23.12967
2024-02-06,21.62302
2024-02-07,17.633
2024-02-08,13.57024
2024-02-09,5.95386
2024-02-10,6.56691
2024-02-11,5.6837
2024-02-12,8.13591
2024-02-13,18.38113
2024-02-14,17.54987
2024-02-15,15.53408
2024-02-16,12.85328
2024-02-17,5.3512
2024-02-18,6.10972
2024-02-19,15.09767
2024-02-20,14.67165
2024-02-21,12.97797
2024-02-22,13.83
2024-02-23,11.39858
2024-02-24,5.76683
2024-02-25,6.42144
2024-02-26,14.96259
2024-02-27,14.97298
2024-02-28,12.3857
2024-02-29,10.23482
2024-03-01,5.60058
2024-03-02,6.3591
2024-03-03,5.97464
2024-03-04,15.09767
2024-03-05,15.0561
2024-03-06,13.96508
2024-03-07,13.21695
2024-03-08,11.0453
2024-03-09,5.45511
2024-03-10,6.28636
2024-03-11,12.36492
2024-03-12,13.2793
2024-03-13,12.00124
2024-03-14,11.596
2024-03-15,10.86866
2024-03-16,5.55901
2024-03-17,5.98503
2024-03-18,12.39609
2024-03-19,12.53117
2024-03-20,11.46093
