date,과태료
2023-05-30,19.54643
2023-05-31,22.21022
2023-06-01,17.74658
2023-06-02,18.39452
2023-06-03,8.6393
2023-06-04,7.73938
2023-06-05,17.4586
2023-06-06,10.25917
2023-06-07,19.9424
2023-06-08,19.29445
2023-06-09,18.6465
2023-06-10,9.64722
2023-06-11,7.30741
2023-06-12,19.15046
2023-06-13,20.87832
2023-06-14,20.30237
2023-06-15,17.63858
2023-06-16,17.20662
2023-06-17,9.21526
2023-06-18,8.78329
2023-06-19,19.54643
2023-06-20,20.30237
2023-06-21,17.4586
2023-06-22,19.51043
2023-06-23,16.99064
2023-06-24,9.10727
2023-06-25,8.85529
2023-06-26,19.25845
2023-06-27,21.63426
2023-06-28,20.37437
2023-06-29,20.12239
2023-06-30,17.81857
2023-07-01,9.75521
2023-07-02,8.6753
2023-07-03,20.87832
2023-07-04,17.92656
2023-07-05,19.22246
2023-07-06,18.53851
2023-07-07,15.98272
2023-07-08,7.4514
2023-07-09,7.63138
2023-07-10,18.39452
2023-07-11,18.03455
2023-07-12,18.61051
2023-07-13,18.50251
2023-07-14,15.76673
2023-07-15,7.81137
2023-07-16,7.30741
2023-07-17,18.50251
2023-07-18,18.28653
2023-07-19,16.34269
2023-07-20,18.17854
2023-07-21,15.01079
2023-07-22,8.56731
2023-07-23,6.11951
2023-07-24,18.17854
2023-07-25,19.00647
2023-07-26,16.01871
2023-07-27,17.31461
2023-07-28,16.37868
2023-07-29,8.49532
2023-07-30,7.30741
2023-07-31,16.73866
2023-08-01,18.86249
2023-08-02,16.2347
2023-08-03,16.88264
2023-08-04,15.73074
2023-08-05,7.70338
2023-08-06,7.05543
2023-08-07,16.09071
2023-08-08,17.60259
2023-08-09,14.68682
2023-08-10,14.86681
2023-08-11,17.02663
2023-08-12,7.4514
2023-08-13,6.91144
2023-08-14,17.02663
2023-08-15,9.8992
2023-08-16,17.09863
2023-08-17,16.84665
2023-08-18,17.31461
2023-08-19,7.23542
2023-08-20,7.84737
2023-08-21,19.87041
2023-08-22,20.66234
2023-08-23,17.17062
2023-08-24,17.99856
2023-08-25,16.70266
2023-08-26,7.81137
2023-08-27,7.4154
2023-08-28,16.99064
2023-08-29,18.28653
2023-08-30,15.98272
2023-08-31,18.89848
2023-09-01,15.19078
2023-09-02,8.53131
2023-09-03,15.98272
2023-09-04,25.26997
2023-09-05,18.17854
2023-09-06,17.67458
2023-09-07,17.24262
2023-09-08,16.30669
2023-09-09,8.99928
2023-09-10,7.12742
2023-09-11,18.89848
2023-09-12,20.44636
2023-09-13,16.77465
2023-09-14,17.60259
2023-09-15,16.45068
2023-09-16,7.81137
2023-09-17,7.73938
2023-09-18,18.79049
2023-09-19,19.11447
2023-09-20,18.6465
2023-09-21,14.79481
2023-09-22,14.68682
2023-09-23,7.4154
2023-09-24,6.83945
2023-09-25,16.81065
2023-09-26,16.48668
2023-09-27,12.85097
2023-09-28,6.47948
2023-09-29,5.54355
2023-09-30,6.44348
2023-10-01,6.80345
2023-10-02,5.90352
2023-10-03,7.84737
2023-10-04,17.60259
2023-10-05,20.87832
2023-10-06,16.27069
2023-10-07,8.31533
2023-10-08,6.26349
2023-10-09,7.55939
2023-10-10,19.04247
2023-10-11,19.51043
2023-10-12,18.14254
2023-10-13,17.4586
2023-10-14,7.81137
2023-10-15,7.16342
2023-10-16,18.6825
2023-10-17,21.2023
2023-10-18,16.48668
2023-10-19,17.4226
2023-10-20,18.10655
2023-10-21,7.01943
2023-10-22,8.27933
2023-10-23,17.35061
2023-10-24,19.79841
2023-10-25,16.2347
2023-10-26,16.99064
2023-10-27,16.37868
2023-10-28,6.91144
2023-10-29,7.59539
2023-10-30,17.3866
2023-10-31,19.22246
2023-11-01,15.47876
2023-11-02,16.01871
2023-11-03,16.2347
2023-11-04,7.19942
2023-11-05,6.73146
2023-11-06,15.73074
2023-11-07,18.28653
2023-11-08,16.09071
2023-11-09,15.80273
2023-11-10,16.1627
2023-11-11,7.01943
2023-11-12,7.23542
2023-11-13,16.88264
2023-11-14,18.32253
2023-11-15,16.59467
2023-11-16,16.05471
2023-11-17,13.7149
2023-11-18,7.12742
2023-11-19,6.37149
2023-11-20,18.46652
2023-11-21,18.21454
2023-11-22,15.73074
2023-11-23,16.66666
2023-11-24,16.1987
2023-11-25,8.06335
2023-11-26,7.01943
2023-11-27,16.91864
2023-11-28,18.93448
2023-11-29,16.70266
2023-11-30,15.47876
2023-12-01,15.04679
2023-12-02,7.23542
2023-12-03,7.66738
2023-12-04,14.75881
2023-12-05,16.34269
2023-12-06,14.9388
2023-12-07,16.63066
2023-12-08,15.51475
2023-12-09,9.71922
2023-12-10,7.30741
2023-12-11,16.88264
2023-12-12,22.4982
2023-12-13,19.69042
2023-12-14,19.00647
2023-12-15,17.53059
2023-12-16,9.32325
2023-12-17,7.4154
2023-12-18,16.45068
2023-12-19,17.99856
2023-12-20,16.48668
2023-12-21,15.76673
2023-12-22,12.67098
2023-12-23,7.4874
2023-12-24,6.26349
2023-12-25,5.93952
2023-12-26,15.40676
2023-12-27,15.37077
2023-12-28,13.7149
2023-12-29,14.03887
2023-12-30,7.99136
2023-12-31,5.68754
2024-01-01,5.72354
2024-01-02,14.11087
2024-01-03,15.19078
2024-01-04,15.11879
2024-01-05,17.13462
2024-01-06,7.55939
2024-01-07,7.34341
2024-01-08,13.93088
2024-01-09,16.1987
2024-01-10,17.09863
2024-01-11,19.9064
2024-01-12,16.55867
2024-01-13,6.98344
2024-01-14,6.37149
2024-01-15,16.48668
2024-01-16,15.44276
2024-01-17,15.98272
2024-01-18,17.27861
2024-01-19,15.15478
2024-01-20,7.95536
2024-01-21,7.73938
2024-01-22,14.68682
2024-01-23,17.53059
2024-01-24,15.44276
2024-01-25,15.26277
2024-01-26,14.14686
2024-01-27,6.26349
2024-01-28,6.11951
2024-01-29,17.17062
2024-01-30,15.37077
2024-01-31,16.66666
2024-02-01,13.82289
2024-02-02,13.82289
2024-02-03,6.47948
2024-02-04,6.44348
2024-02-05,14.03887
2024-02-06,15.58675
2024-02-07,12.81497
2024-02-08,11.98704
2024-02-09,5.21958
2024-02-10,5.43556
2024-02-11,5.14758
2024-02-12,5.75953
2024-02-13,17.3866
2024-02-14,16.27069
2024-02-15,15.08279
2024-02-16,13.46292
2024-02-17,6.69546
2024-02-18,6.83945
2024-02-19,16.1267
2024-02-20,16.91864
2024-02-21,16.09071
2024-02-22,13.75089
2024-02-23,12.455
2024-02-24,6.55147
2024-02-25,7.12742
2024-02-26,13.46292
2024-02-27,14.00287
2024-02-28,16.55867
2024-02-29,13.57091
2024-03-01,8.02735
2024-03-02,5.50755
2024-03-03,5.93952
2024-03-04,14.18286
2024-03-05,15.51475
2024-03-06,12.74298
2024-03-07,15.11879
2024-03-08,15.55075
2024-03-09,7.4874
2024-03-10,6.76745
2024-03-11,15.26277
2024-03-12,16.95464
2024-03-13,16.2347
2024-03-14,16.70266
2024-03-15,15.22678
2024-03-16,7.01943
2024-03-17,7.4874
2024-03-18,15.58675
2024-03-19,17.78257
2024-03-20,15.01079
