date,LH청약
2023-05-30,24.61024
2023-05-31,23.32962
2023-06-01,17.28841
2023-06-02,15.33964
2023-06-03,5.81848
2023-06-04,5.81848
2023-06-05,16.89866
2023-06-06,8.46325
2023-06-07,29.84409
2023-06-08,29.78841
2023-06-09,35.96881
2023-06-10,7.54454
2023-06-11,10.77394
2023-06-12,34.2706
2023-06-13,22.27171
2023-06-14,26.4755
2023-06-15,27.50556
2023-06-16,23.83073
2023-06-17,8.88084
2023-06-18,10.7461
2023-06-19,62.02672
2023-06-20,42.67817
2023-06-21,56.59799
2023-06-22,41.17483
2023-06-23,24.49888
2023-06-24,8.93652
2023-06-25,10.4677
2023-06-26,60.16146
2023-06-27,34.35412
2023-06-28,27.89532
2023-06-29,26.00222
2023-06-30,21.82628
2023-07-01,9.85523
2023-07-02,14.81069
2023-07-03,70.40645
2023-07-04,54.03674
2023-07-05,57.96213
2023-07-06,33.43541
2023-07-07,46.24164
2023-07-08,11.19153
2023-07-09,11.9432
2023-07-10,37.80623
2023-07-11,24.94432
2023-07-12,22.93986
2023-07-13,24.33184
2023-07-14,19.96102
2023-07-15,6.95991
2023-07-16,7.26614
2023-07-17,24.22048
2023-07-18,21.6314
2023-07-19,21.60356
2023-07-20,20.60133
2023-07-21,17.56681
2023-07-22,6.45879
2023-07-23,6.82071
2023-07-24,21.4922
2023-07-25,19.20935
2023-07-26,16.42538
2023-07-27,14.19821
2023-07-28,21.353
2023-07-29,6.65367
2023-07-30,8.9922
2023-07-31,26.22494
2023-08-01,20.93541
2023-08-02,19.15367
2023-08-03,14.92204
2023-08-04,17.81737
2023-08-05,7.29398
2023-08-06,6.98775
2023-08-07,25.38975
2023-08-08,20.40645
2023-08-09,18.20712
2023-08-10,18.79175
2023-08-11,25.50111
2023-08-12,8.07349
2023-08-13,6.87639
2023-08-14,20.23942
2023-08-15,8.82516
2023-08-16,25.36191
2023-08-17,24.02561
2023-08-18,22.27171
2023-08-19,5.54008
2023-08-20,8.04565
2023-08-21,25.30623
2023-08-22,23.66369
2023-08-23,24.66592
2023-08-24,19.12583
2023-08-25,17.45545
2023-08-26,11.83184
2023-08-27,12.75055
2023-08-28,53.73051
2023-08-29,45.57349
2023-08-30,54.4265
2023-08-31,33.46325
2023-09-01,35.94097
2023-09-02,11.85968
2023-09-03,14.50445
2023-09-04,45.04454
2023-09-05,42.34409
2023-09-06,41.48106
2023-09-07,35.13363
2023-09-08,26.55902
2023-09-09,9.40979
2023-09-10,11.9432
2023-09-11,37.52783
2023-09-12,40.00556
2023-09-13,31.59799
2023-09-14,25.77951
2023-09-15,24.304
2023-09-16,8.49109
2023-09-17,10.27282
2023-09-18,42.23273
2023-09-19,35.99665
2023-09-20,33.54677
2023-09-21,42.53897
2023-09-22,42.42761
2023-09-23,14.86636
2023-09-24,15.28396
2023-09-25,48.30178
2023-09-26,45.85189
2023-09-27,24.55456
2023-09-28,10.77394
2023-09-29,9.63251
2023-09-30,11.804
2023-10-01,13.36302
2023-10-02,17.81737
2023-10-03,24.77728
2023-10-04,99.47104
2023-10-05,79.81625
2023-10-06,60.57906
2023-10-07,13.53006
2023-10-08,14.39309
2023-10-09,19.48775
2023-10-10,58.96436
2023-10-11,47.35523
2023-10-12,37.55567
2023-10-13,31.43095
2023-10-14,12.41648
2023-10-15,13.64142
2023-10-16,57.54454
2023-10-17,49.94432
2023-10-18,47.57795
2023-10-19,39.17037
2023-10-20,30.17817
2023-10-21,10.71826
2023-10-22,13.9755
2023-10-23,43.06792
2023-10-24,38.14031
2023-10-25,30.56792
2023-10-26,34.29844
2023-10-27,24.8608
2023-10-28,7.96213
2023-10-29,16.09131
2023-10-30,45.37861
2023-10-31,38.58574
2023-11-01,30.28953
2023-11-02,24.22048
2023-11-03,30.56792
2023-11-04,10.07795
2023-11-05,12.58351
2023-11-06,37.05456
2023-11-07,33.01781
2023-11-08,40.00556
2023-11-09,32.48886
2023-11-10,28.03452
2023-11-11,10.02227
2023-11-12,13.61358
2023-11-13,51.0579
2023-11-14,43.84743
2023-11-15,47.41091
2023-11-16,36.63697
2023-11-17,31.23608
2023-11-18,14.42093
2023-11-19,17.0657
2023-11-20,39.00334
2023-11-21,36.58129
2023-11-22,37.24944
2023-11-23,31.57015
2023-11-24,32.26614
2023-11-25,9.74387
2023-11-26,9.93875
2023-11-27,43.6804
2023-11-28,43.48552
2023-11-29,34.96659
2023-11-30,30.95768
2023-12-01,24.8608
2023-12-02,8.93652
2023-12-03,9.18708
2023-12-04,33.60244
2023-12-05,35.1893
2023-12-06,28.39643
2023-12-07,23.71937
2023-12-08,25.13919
2023-12-09,10.41202
2023-12-10,10.3285
2023-12-11,36.85968
2023-12-12,33.54677
2023-12-13,31.68151
2023-12-14,28.25723
2023-12-15,27.06013
2023-12-16,8.88084
2023-12-17,11.804
2023-12-18,31.01336
2023-12-19,26.3363
2023-12-20,26.39198
2023-12-21,28.42427
2023-12-22,24.69376
2023-12-23,9.82739
2023-12-24,11.10801
2023-12-25,13.72494
2023-12-26,41.39755
2023-12-27,36.83184
2023-12-28,34.1314
2023-12-29,31.40311
2023-12-30,13.16815
2023-12-31,13.53006
2024-01-01,18.79175
2024-01-02,87.24944
2024-01-03,91.98218
2024-01-04,80.95768
2024-01-05,55.79064
2024-01-06,19.84966
2024-01-07,18.87527
2024-01-08,48.80289
2024-01-09,50.02783
2024-01-10,41.45322
2024-01-11,46.2138
2024-01-12,35.6069
2024-01-13,11.13585
2024-01-14,15.39532
2024-01-15,50.33407
2024-01-16,40.47884
2024-01-17,37.58351
2024-01-18,33.79732
2024-01-19,28.61915
2024-01-20,13.47438
2024-01-21,19.71046
2024-01-22,68.76391
2024-01-23,52.83964
2024-01-24,51.30846
2024-01-25,41.34187
2024-01-26,34.54899
2024-01-27,13.89198
2024-01-28,15.56236
2024-01-29,38.89198
2024-01-30,40.36748
2024-01-31,38.66926
2024-02-01,30.17817
2024-02-02,23.2461
2024-02-03,10.49554
2024-02-04,12.91759
2024-02-05,34.52115
2024-02-06,27.31069
2024-02-07,23.55233
2024-02-08,18.45768
2024-02-09,10.3285
2024-02-10,10.96881
2024-02-11,12.58351
2024-02-12,14.56013
2024-02-13,37.61135
2024-02-14,31.76503
2024-02-15,30.98552
2024-02-16,25.27839
2024-02-17,11.55345
2024-02-18,11.97104
2024-02-19,33.57461
2024-02-20,29.67706
2024-02-21,28.34075
2024-02-22,25.86302
2024-02-23,22.80066
2024-02-24,10.85746
2024-02-25,12.63919
2024-02-26,45.32293
2024-02-27,31.93207
2024-02-28,26.92093
2024-02-29,25.44543
2024-03-01,11.44209
2024-03-02,10.7461
2024-03-03,12.55567
2024-03-04,33.01781
2024-03-05,28.53563
2024-03-06,28.81403
2024-03-07,25.75167
2024-03-08,27.31069
2024-03-09,11.69265
2024-03-10,12.02672
2024-03-11,33.46325
2024-03-12,31.43095
2024-03-13,28.42427
2024-03-14,35.63474
2024-03-15,35.30066
2024-03-16,15.42316
2024-03-17,16.7873
2024-03-18,46.353
2024-03-19,57.76726
2024-03-20,52.64476
