date,오늘의증시
2023-05-30,33.56554
2023-05-31,34.19886
2023-06-01,31.8556
2023-06-02,31.44395
2023-06-03,6.01646
2023-06-04,1.9316
2023-06-05,30.11399
2023-06-06,9.87967
2023-06-07,34.64217
2023-06-08,33.59721
2023-06-09,32.39392
2023-06-10,6.14312
2023-06-11,2.59658
2023-06-12,32.04559
2023-06-13,34.92716
2023-06-14,49.55668
2023-06-15,39.89867
2023-06-16,33.09056
2023-06-17,5.69981
2023-06-18,2.18492
2023-06-19,31.22229
2023-06-20,32.64724
2023-06-21,34.57884
2023-06-22,33.24889
2023-06-23,31.98226
2023-06-24,4.43318
2023-06-25,2.18492
2023-06-26,29.41735
2023-06-27,32.71057
2023-06-28,34.51551
2023-06-29,34.8005
2023-06-30,30.96896
2023-07-01,5.25649
2023-07-02,2.08993
2023-07-03,29.95566
2023-07-04,32.48891
2023-07-05,29.57568
2023-07-06,38.22039
2023-07-07,36.13046
2023-07-08,5.82647
2023-07-09,1.26662
2023-07-10,31.15896
2023-07-11,29.13236
2023-07-12,33.81887
2023-07-13,33.53388
2023-07-14,34.64217
2023-07-15,7.09309
2023-07-16,1.9316
2023-07-17,34.29385
2023-07-18,39.20202
2023-07-19,36.25712
2023-07-20,35.68714
2023-07-21,34.07219
2023-07-22,4.81317
2023-07-23,2.62824
2023-07-24,33.15389
2023-07-25,34.29385
2023-07-26,65.9278
2023-07-27,43.12856
2023-07-28,39.29702
2023-07-29,6.49145
2023-07-30,3.00823
2023-07-31,33.75554
2023-08-01,36.95376
2023-08-02,46.51678
2023-08-03,41.00696
2023-08-04,37.20709
2023-08-05,6.58644
2023-08-06,2.46991
2023-08-07,34.8005
2023-08-08,36.54211
2023-08-09,33.59721
2023-08-10,32.83723
2023-08-11,31.15896
2023-08-12,5.47815
2023-08-13,2.40658
2023-08-14,34.26219
2023-08-15,10.00633
2023-08-16,39.99366
2023-08-17,39.01203
2023-08-18,35.52881
2023-08-19,6.07979
2023-08-20,2.24825
2023-08-21,31.03229
2023-08-22,32.93223
2023-08-23,31.82393
2023-08-24,32.74224
2023-08-25,36.28879
2023-08-26,7.31475
2023-08-27,2.72324
2023-08-28,30.96896
2023-08-29,34.04053
2023-08-30,34.10386
2023-08-31,34.76884
2023-09-01,33.75554
2023-09-02,5.35148
2023-09-03,2.27992
2023-09-04,29.63901
2023-09-05,31.7606
2023-09-06,31.72894
2023-09-07,32.83723
2023-09-08,30.81063
2023-09-09,5.60481
2023-09-10,1.7416
2023-09-11,27.8024
2023-09-12,36.66877
2023-09-13,34.23052
2023-09-14,32.42558
2023-09-15,32.33058
2023-09-16,6.23812
2023-09-17,2.50158
2023-09-18,28.68904
2023-09-19,30.90563
2023-09-20,29.51234
2023-09-21,36.54211
2023-09-22,33.24889
2023-09-23,5.73147
2023-09-24,2.62824
2023-09-25,31.06396
2023-09-26,34.57884
2023-09-27,30.08233
2023-09-28,6.52311
2023-09-29,4.8765
2023-09-30,3.48321
2023-10-01,2.15326
2023-10-02,7.40975
2023-10-03,7.40975
2023-10-04,43.95186
2023-10-05,35.9088
2023-10-06,31.06396
2023-10-07,6.39645
2023-10-08,1.8366
2023-10-09,6.49145
2023-10-10,39.39202
2023-10-11,34.73717
2023-10-12,31.79227
2023-10-13,34.42051
2023-10-14,5.63647
2023-10-15,2.05826
2023-10-16,30.62064
2023-10-17,31.98226
2023-10-18,35.49715
2023-10-19,41.22862
2023-10-20,38.22039
2023-10-21,6.45978
2023-10-22,2.7549
2023-10-23,32.83723
2023-10-24,35.94046
2023-10-25,39.13869
2023-10-26,45.69347
2023-10-27,39.55034
2023-10-28,6.30145
2023-10-29,2.50158
2023-10-30,32.45725
2023-10-31,40.37365
2023-11-01,36.13046
2023-11-02,36.98543
2023-11-03,33.85053
2023-11-04,5.92146
2023-11-05,2.8499
2023-11-06,47.81507
2023-11-07,50.9183
2023-11-08,41.29195
2023-11-09,38.28372
2023-11-10,35.27549
2023-11-11,5.8898
2023-11-12,2.37492
2023-11-13,33.62887
2023-11-14,31.50728
2023-11-15,35.52881
2023-11-16,64.69284
2023-11-17,36.00379
2023-11-18,6.39645
2023-11-19,2.08993
2023-11-20,32.45725
2023-11-21,34.57884
2023-11-22,32.58391
2023-11-23,34.61051
2023-11-24,30.27232
2023-11-25,3.9582
2023-11-26,1.96326
2023-11-27,30.90563
2023-11-28,31.09563
2023-11-29,33.43888
2023-11-30,33.31222
2023-12-01,31.79227
2023-12-02,6.39645
2023-12-03,2.34325
2023-12-04,28.34072
2023-12-05,33.43888
2023-12-06,31.03229
2023-12-07,30.8423
2023-12-08,31.31728
2023-12-09,6.55478
2023-12-10,2.31158
2023-12-11,30.81063
2023-12-12,32.48891
2023-12-13,34.8955
2023-12-14,35.56048
2023-12-15,34.7055
2023-12-16,5.95313
2023-12-17,2.81823
2023-12-18,33.09056
2023-12-19,32.36225
2023-12-20,34.00886
2023-12-21,37.11209
2023-12-22,37.08043
2023-12-23,5.82647
2023-12-24,2.53324
2023-12-25,3.8632
2023-12-26,32.17226
2023-12-27,32.8689
2023-12-28,36.89043
2023-12-29,59.30968
2023-12-30,3.51488
2023-12-31,1.89993
2024-01-01,2.7549
2024-01-02,64.50284
2024-01-03,41.00696
2024-01-04,39.83533
2024-01-05,35.62381
2024-01-06,6.45978
2024-01-07,2.37492
2024-01-08,31.60227
2024-01-09,36.16212
2024-01-10,34.16719
2024-01-11,35.37048
2024-01-12,34.92716
2024-01-13,6.14312
2024-01-14,3.19822
2024-01-15,31.06396
2024-01-16,34.19886
2024-01-17,49.14502
2024-01-18,39.32868
2024-01-19,34.64217
2024-01-20,5.85813
2024-01-21,2.65991
2024-01-22,34.95883
2024-01-23,34.45218
2024-01-24,35.8138
2024-01-25,35.18049
2024-01-26,32.20392
2024-01-27,5.25649
2024-01-28,2.15326
2024-01-29,33.15389
2024-01-30,33.8822
2024-01-31,35.18049
2024-02-01,35.21215
2024-02-02,36.41545
2024-02-03,7.09309
2024-02-04,2.97656
2024-02-05,34.61051
2024-02-06,36.38378
2024-02-07,33.09056
2024-02-08,31.00063
2024-02-09,7.66307
2024-02-10,5.28815
2024-02-11,2.34325
2024-02-12,4.52818
2024-02-13,34.32552
2024-02-14,38.09373
2024-02-15,36.70044
2024-02-16,34.32552
2024-02-17,6.83977
2024-02-18,3.29322
2024-02-19,31.7606
2024-02-20,35.87713
2024-02-21,33.81887
2024-02-22,33.34388
2024-02-23,36.09879
2024-02-24,5.95313
2024-02-25,2.43825
2024-02-26,30.9373
2024-02-27,33.7872
2024-02-28,32.26725
2024-02-29,32.99556
2024-03-01,11.58961
2024-03-02,5.38315
2024-03-03,2.21659
2024-03-04,29.924
2024-03-05,32.74224
2024-03-06,32.10892
2024-03-07,32.7739
2024-03-08,29.44901
2024-03-09,5.63647
2024-03-10,3.22989
2024-03-11,31.03229
2024-03-12,33.81887
2024-03-13,34.76884
2024-03-14,33.31222
2024-03-15,37.42875
2024-03-16,5.47815
2024-03-17,3.26155
2024-03-18,33.47055
2024-03-19,37.55541
2024-03-20,36.38378
