date,경리
2023-05-31,0.05327
2023-06-01,0.06123
2023-06-02,0.04853
2023-06-03,0.03897
2023-06-04,0.04111
2023-06-05,0.04385
2023-06-06,0.0395
2023-06-07,0.04579
2023-06-08,0.04572
2023-06-09,0.04899
2023-06-10,0.04485
2023-06-11,0.0403
2023-06-12,0.04485
2023-06-13,0.04411
2023-06-14,0.052
2023-06-15,0.05494
2023-06-16,0.05067
2023-06-17,0.04211
2023-06-18,0.04224
2023-06-19,0.04639
2023-06-20,0.04331
2023-06-21,0.04739
2023-06-22,0.04632
2023-06-23,0.04431
2023-06-24,0.03656
2023-06-25,0.04124
2023-06-26,0.04625
2023-06-27,0.04766
2023-06-28,0.0494
2023-06-29,0.05046
2023-06-30,0.05167
2023-07-01,0.04311
2023-07-02,0.04318
2023-07-03,0.05481
2023-07-04,0.05227
2023-07-05,0.06036
2023-07-06,0.13115
2023-07-07,0.12239
2023-07-08,0.0754
2023-07-09,0.07968
2023-07-10,0.0647
2023-07-11,0.06998
2023-07-12,0.06363
2023-07-13,0.14432
2023-07-14,0.1484
2023-07-15,0.09739
2023-07-16,0.0897
2023-07-17,0.07654
2023-07-18,0.07834
2023-07-19,0.07179
2023-07-20,0.16511
2023-07-21,0.22213
2023-07-22,0.14459
2023-07-23,0.14886
2023-07-24,0.10421
2023-07-25,0.08462
2023-07-26,0.09412
2023-07-27,0.1248
2023-07-28,0.13563
2023-07-29,0.101
2023-07-30,0.08884
2023-07-31,0.07005
2023-08-01,0.07072
2023-08-02,0.07072
2023-08-03,0.12707
2023-08-04,0.13817
2023-08-05,0.09037
2023-08-06,0.08262
2023-08-07,0.06577
2023-08-08,0.06424
2023-08-09,0.05575
2023-08-10,0.14171
2023-08-11,0.15
2023-08-12,0.11069
2023-08-13,0.08777
2023-08-14,0.0645
2023-08-15,0.06751
2023-08-16,0.05922
2023-08-17,0.1141
2023-08-18,0.1145
2023-08-19,0.07934
2023-08-20,0.06357
2023-08-21,0.06611
2023-08-22,0.0639
2023-08-23,0.051
2023-08-24,0.09465
2023-08-25,0.11123
2023-08-26,0.08142
2023-08-27,0.07273
2023-08-28,0.06617
2023-08-29,0.05755
2023-08-30,0.07286
2023-08-31,0.1232
2023-09-01,0.10515
2023-09-02,0.08456
2023-09-03,0.0889
2023-09-04,0.08088
2023-09-05,0.07593
2023-09-06,0.06871
2023-09-07,0.08302
2023-09-08,0.08048
2023-09-09,0.06216
2023-09-10,0.07293
2023-09-11,0.09211
2023-09-12,0.07446
2023-09-13,0.05548
2023-09-14,0.91781
2023-09-15,1.09362
2023-09-16,0.47388
2023-09-17,0.31659
2023-09-18,0.24125
2023-09-19,0.16023
2023-09-20,0.13202
2023-09-21,0.1365
2023-09-22,0.13275
2023-09-23,0.10261
2023-09-24,0.08964
2023-09-25,0.0986
2023-09-26,0.08081
2023-09-27,0.07299
2023-09-28,0.12741
2023-09-29,0.09766
2023-09-30,0.07821
2023-10-01,0.07079
2023-10-02,0.07192
2023-10-03,0.08609
2023-10-04,0.06644
2023-10-05,0.10755
2023-10-06,0.10073
2023-10-07,0.08482
2023-10-08,0.14459
2023-10-09,0.21103
2023-10-10,0.12393
2023-10-11,0.11745
2023-10-12,0.14111
2023-10-13,0.13937
2023-10-14,0.18978
2023-10-15,0.25649
2023-10-16,0.21631
2023-10-17,0.14612
2023-10-18,0.12801
2023-10-19,0.14586
2023-10-20,0.17153
2023-10-21,0.12821
2023-10-22,0.13229
2023-10-23,0.14519
2023-10-24,0.16023
2023-10-25,0.12533
2023-10-26,0.13068
2023-10-27,0.12099
2023-10-28,0.10702
2023-10-29,0.10394
2023-10-30,0.10688
2023-10-31,0.10067
2023-11-01,0.0754
2023-11-02,0.11317
2023-11-03,0.13396
2023-11-04,0.13362
2023-11-05,0.10615
2023-11-06,0.08335
2023-11-07,0.07781
2023-11-08,0.07192
2023-11-09,0.09839
2023-11-10,0.10595
2023-11-11,0.08536
2023-11-12,0.08843
2023-11-13,0.07727
2023-11-14,0.07827
2023-11-15,0.07139
2023-11-16,0.07366
2023-11-17,0.06912
2023-11-18,0.06123
2023-11-19,0.06617
2023-11-20,0.06664
2023-11-21,0.06002
2023-11-22,0.0623
2023-11-23,0.07754
2023-11-24,0.07801
2023-11-25,0.07199
2023-11-26,0.09686
2023-11-27,0.1018
2023-11-28,0.08168
2023-11-29,0.07045
2023-11-30,0.09004
2023-12-01,0.08897
2023-12-02,0.07781
2023-12-03,0.06865
2023-12-04,0.06497
2023-12-05,0.06564
2023-12-06,0.0627
2023-12-07,0.08676
2023-12-08,0.09224
2023-12-09,0.07807
2023-12-10,0.0756
2023-12-11,0.06998
2023-12-12,0.06337
2023-12-13,0.06223
2023-12-14,0.08549
2023-12-15,0.09064
2023-12-16,0.0623
2023-12-17,0.0619
2023-12-18,0.05682
2023-12-19,0.05147
2023-12-20,0.05401
2023-12-21,0.06818
2023-12-22,0.06444
2023-12-23,0.05568
2023-12-24,0.0528
2023-12-25,0.05661
2023-12-26,0.05628
2023-12-27,0.05621
2023-12-28,0.07119
2023-12-29,0.08409
2023-12-30,0.06744
2023-12-31,0.07948
2024-01-01,0.05608
2024-01-02,0.05494
2024-01-03,0.05501
2024-01-04,0.06972
2024-01-05,0.07259
2024-01-06,0.0619
2024-01-07,0.0649
2024-01-08,0.05468
2024-01-09,0.05595
2024-01-10,0.05755
2024-01-11,0.12146
2024-01-12,0.18389
2024-01-13,0.11069
2024-01-14,0.12079
2024-01-15,0.09064
2024-01-16,0.07186
2024-01-17,0.06704
2024-01-18,0.22614
2024-01-19,0.17567
2024-01-20,0.11156
2024-01-21,0.08603
2024-01-22,0.07045
2024-01-23,0.06691
2024-01-24,0.06437
2024-01-25,0.09993
2024-01-26,0.11263
2024-01-27,0.09238
2024-01-28,0.08048
2024-01-29,0.06771
2024-01-30,0.0623
2024-01-31,0.05702
2024-02-01,0.09265
2024-02-02,0.09906
2024-02-03,0.06985
2024-02-04,0.07413
2024-02-05,0.06444
2024-02-06,0.06149
2024-02-07,0.05608
2024-02-08,0.10642
2024-02-09,0.10762
2024-02-10,0.07867
2024-02-11,0.0645
2024-02-12,0.07105
2024-02-13,0.09118
2024-02-14,0.08496
2024-02-15,0.10668
2024-02-16,0.1002
2024-02-17,0.07333
2024-02-18,0.07821
2024-02-19,0.06691
2024-02-20,0.06738
2024-02-21,0.06216
2024-02-22,0.09071
2024-02-23,0.08108
2024-02-24,0.07767
2024-02-25,0.08162
2024-02-26,0.08101
2024-02-27,0.06617
2024-02-28,0.06798
2024-02-29,0.10033
2024-03-01,0.10167
2024-03-02,0.10154
2024-03-03,0.09846
2024-03-04,0.0754
2024-03-05,0.07687
2024-03-06,0.07159
2024-03-07,0.09158
2024-03-08,0.09265
2024-03-09,0.07774
2024-03-10,0.06477
2024-03-11,0.06256
2024-03-12,0.06564
2024-03-13,0.06103
2024-03-14,0.0863
2024-03-15,0.08068
2024-03-16,0.06798
2024-03-17,0.06317
2024-03-18,0.05982
2024-03-19,0.06049
2024-03-20,0.05421
