date,보험종류
2023-06-02,46.40151
2023-06-03,27.8409
2023-06-04,27.08333
2023-06-05,52.65151
2023-06-06,37.3106
2023-06-07,53.0303
2023-06-08,62.3106
2023-06-09,44.88636
2023-06-10,32.00757
2023-06-11,27.46212
2023-06-12,54.92424
2023-06-13,61.17424
2023-06-14,52.65151
2023-06-15,54.16666
2023-06-16,49.62121
2023-06-17,25.56818
2023-06-18,22.72727
2023-06-19,47.15909
2023-06-20,49.43181
2023-06-21,56.62878
2023-06-22,55.87121
2023-06-23,45.26515
2023-06-24,25.94696
2023-06-25,25.0
2023-06-26,49.8106
2023-06-27,55.30303
2023-06-28,49.62121
2023-06-29,54.54545
2023-06-30,44.12878
2023-07-01,28.97727
2023-07-02,24.62121
2023-07-03,45.83333
2023-07-04,48.10606
2023-07-05,53.0303
2023-07-06,52.08333
2023-07-07,48.86363
2023-07-08,25.37878
2023-07-09,25.0
2023-07-10,58.33333
2023-07-11,49.05303
2023-07-12,55.49242
2023-07-13,54.54545
2023-07-14,47.91666
2023-07-15,27.27272
2023-07-16,27.27272
2023-07-17,53.0303
2023-07-18,54.92424
2023-07-19,57.57575
2023-07-20,49.43181
2023-07-21,51.13636
2023-07-22,22.15909
2023-07-23,29.35606
2023-07-24,57.19696
2023-07-25,50.18939
2023-07-26,48.48484
2023-07-27,47.53787
2023-07-28,38.06818
2023-07-29,25.75757
2023-07-30,25.75757
2023-07-31,51.13636
2023-08-01,48.67424
2023-08-02,46.40151
2023-08-03,46.96969
2023-08-04,42.99242
2023-08-05,24.62121
2023-08-06,27.65151
2023-08-07,43.93939
2023-08-08,53.97727
2023-08-09,47.72727
2023-08-10,48.29545
2023-08-11,46.7803
2023-08-12,23.48484
2023-08-13,27.46212
2023-08-14,49.05303
2023-08-15,34.84848
2023-08-16,47.34848
2023-08-17,56.62878
2023-08-18,48.48484
2023-08-19,29.16666
2023-08-20,30.11363
2023-08-21,58.90151
2023-08-22,55.49242
2023-08-23,48.67424
2023-08-24,60.79545
2023-08-25,54.16666
2023-08-26,29.73484
2023-08-27,29.92424
2023-08-28,60.22727
2023-08-29,60.98484
2023-08-30,58.71212
2023-08-31,57.76515
2023-09-01,46.02272
2023-09-02,32.57575
2023-09-03,28.59848
2023-09-04,52.27272
2023-09-05,51.89393
2023-09-06,51.51515
2023-09-07,49.05303
2023-09-08,52.65151
2023-09-09,32.38636
2023-09-10,30.49242
2023-09-11,56.43939
2023-09-12,56.62878
2023-09-13,56.43939
2023-09-14,55.30303
2023-09-15,53.40909
2023-09-16,30.49242
2023-09-17,31.81818
2023-09-18,59.65909
2023-09-19,55.30303
2023-09-20,58.14393
2023-09-21,53.40909
2023-09-22,47.91666
2023-09-23,25.37878
2023-09-24,24.43181
2023-09-25,50.0
2023-09-26,47.91666
2023-09-27,42.42424
2023-09-28,20.26515
2023-09-29,21.40151
2023-09-30,19.12878
2023-10-01,25.0
2023-10-02,26.89393
2023-10-03,29.16666
2023-10-04,57.76515
2023-10-05,55.11363
2023-10-06,46.21212
2023-10-07,25.37878
2023-10-08,24.43181
2023-10-09,27.8409
2023-10-10,58.14393
2023-10-11,57.76515
2023-10-12,50.56818
2023-10-13,50.18939
2023-10-14,27.08333
2023-10-15,27.65151
2023-10-16,60.79545
2023-10-17,58.71212
2023-10-18,53.78787
2023-10-19,51.13636
2023-10-20,45.07575
2023-10-21,24.05303
2023-10-22,24.43181
2023-10-23,48.48484
2023-10-24,60.03787
2023-10-25,59.2803
2023-10-26,56.0606
2023-10-27,42.42424
2023-10-28,26.70454
2023-10-29,30.87121
2023-10-30,57.95454
2023-10-31,52.27272
2023-11-01,57.95454
2023-11-02,49.8106
2023-11-03,46.5909
2023-11-04,28.78787
2023-11-05,30.11363
2023-11-06,54.16666
2023-11-07,57.00757
2023-11-08,53.78787
2023-11-09,53.21969
2023-11-10,50.18939
2023-11-11,32.19696
2023-11-12,30.87121
2023-11-13,57.19696
2023-11-14,56.43939
2023-11-15,57.57575
2023-11-16,47.91666
2023-11-17,47.53787
2023-11-18,28.97727
2023-11-19,26.89393
2023-11-20,59.0909
2023-11-21,59.65909
2023-11-22,45.45454
2023-11-23,52.8409
2023-11-24,48.48484
2023-11-25,34.46969
2023-11-26,30.68181
2023-11-27,53.97727
2023-11-28,55.30303
2023-11-29,53.21969
2023-11-30,50.56818
2023-12-01,46.5909
2023-12-02,28.0303
2023-12-03,29.73484
2023-12-04,58.52272
2023-12-05,57.00757
2023-12-06,53.97727
2023-12-07,52.08333
2023-12-08,47.15909
2023-12-09,33.33333
2023-12-10,28.21969
2023-12-11,58.71212
2023-12-12,53.59848
2023-12-13,64.96212
2023-12-14,50.94696
2023-12-15,55.30303
2023-12-16,34.2803
2023-12-17,34.84848
2023-12-18,51.89393
2023-12-19,60.22727
2023-12-20,57.19696
2023-12-21,52.46212
2023-12-22,45.45454
2023-12-23,30.30303
2023-12-24,23.29545
2023-12-25,27.27272
2023-12-26,65.71969
2023-12-27,58.71212
2023-12-28,61.17424
2023-12-29,55.49242
2023-12-30,28.78787
2023-12-31,32.57575
2024-01-01,31.81818
2024-01-02,60.79545
2024-01-03,59.2803
2024-01-04,55.11363
2024-01-05,51.32575
2024-01-06,33.14393
2024-01-07,34.46969
2024-01-08,57.76515
2024-01-09,60.79545
2024-01-10,55.30303
2024-01-11,56.81818
2024-01-12,55.49242
2024-01-13,35.22727
2024-01-14,32.95454
2024-01-15,59.0909
2024-01-16,74.05303
2024-01-17,59.46969
2024-01-18,58.33333
2024-01-19,54.73484
2024-01-20,33.71212
2024-01-21,30.87121
2024-01-22,65.15151
2024-01-23,57.19696
2024-01-24,53.78787
2024-01-25,58.14393
2024-01-26,51.32575
2024-01-27,37.5
2024-01-28,36.93181
2024-01-29,60.03787
2024-01-30,59.84848
2024-01-31,55.87121
2024-02-01,60.79545
2024-02-02,46.02272
2024-02-03,29.54545
2024-02-04,27.27272
2024-02-05,57.95454
2024-02-06,51.13636
2024-02-07,46.5909
2024-02-08,38.82575
2024-02-09,22.91666
2024-02-10,27.08333
2024-02-11,29.35606
2024-02-12,34.46969
2024-02-13,66.47727
2024-02-14,60.98484
2024-02-15,62.5
2024-02-16,50.94696
2024-02-17,35.41666
2024-02-18,30.68181
2024-02-19,57.95454
2024-02-20,61.93181
2024-02-21,57.95454
2024-02-22,56.62878
2024-02-23,53.59848
2024-02-24,29.54545
2024-02-25,27.46212
2024-02-26,63.82575
2024-02-27,54.73484
2024-02-28,60.60606
2024-02-29,51.70454
2024-03-01,31.25
2024-03-02,28.0303
2024-03-03,27.65151
2024-03-04,50.18939
2024-03-05,62.12121
2024-03-06,52.08333
2024-03-07,61.17424
2024-03-08,55.11363
2024-03-09,32.95454
2024-03-10,26.13636
2024-03-11,54.16666
2024-03-12,55.68181
2024-03-13,58.52272
2024-03-14,53.21969
2024-03-15,49.24242
2024-03-16,27.46212
2024-03-17,26.32575
2024-03-18,55.30303
2024-03-19,55.68181
2024-03-20,53.59848
