date,캐시백신용카드
2023-07-11,6.62251
2023-07-12,3.31125
2023-07-13,3.9735
2023-07-14,4.47019
2023-07-15,3.47682
2023-07-16,6.12582
2023-07-17,4.47019
2023-07-18,4.96688
2023-07-19,6.95364
2023-07-20,4.47019
2023-07-21,3.64238
2023-07-22,0.99337
2023-07-23,3.14569
2023-07-24,4.47019
2023-07-25,5.46357
2023-07-26,4.47019
2023-07-27,3.80794
2023-07-28,2.98013
2023-07-29,1.65562
2023-07-30,2.15231
2023-07-31,5.29801
2023-08-01,5.96026
2023-08-02,5.62913
2023-08-03,5.7947
2023-08-04,4.30463
2023-08-05,1.3245
2023-08-06,1.15894
2023-08-07,3.47682
2023-08-08,4.13907
2023-08-09,2.649
2023-08-10,5.29801
2023-08-11,3.47682
2023-08-12,1.65562
2023-08-13,2.15231
2023-08-14,4.30463
2023-08-15,2.48344
2023-08-16,3.9735
2023-08-17,4.80132
2023-08-18,1.3245
2023-08-19,2.48344
2023-08-20,2.98013
2023-08-21,3.47682
2023-08-22,5.13245
2023-08-23,5.13245
2023-08-24,4.63576
2023-08-25,3.64238
2023-08-26,2.15231
2023-08-27,2.98013
2023-08-28,4.96688
2023-08-29,5.46357
2023-08-30,3.80794
2023-08-31,5.13245
2023-09-01,7.28476
2023-09-02,2.31788
2023-09-03,4.13907
2023-09-04,5.29801
2023-09-05,5.7947
2023-09-06,2.649
2023-09-07,5.46357
2023-09-08,4.30463
2023-09-09,3.47682
2023-09-10,2.48344
2023-09-11,4.47019
2023-09-12,2.649
2023-09-13,5.29801
2023-09-14,6.29139
2023-09-15,2.81456
2023-09-16,2.98013
2023-09-17,2.48344
2023-09-18,4.80132
2023-09-19,3.47682
2023-09-20,3.80794
2023-09-21,2.48344
2023-09-22,2.98013
2023-09-23,4.30463
2023-09-24,3.14569
2023-09-25,3.47682
2023-09-26,2.81456
2023-09-27,3.31125
2023-09-28,0.99337
2023-09-29,0.99337
2023-09-30,1.82119
2023-10-01,2.98013
2023-10-02,2.81456
2023-10-03,2.31788
2023-10-04,6.29139
2023-10-05,4.96688
2023-10-06,4.13907
2023-10-07,1.49006
2023-10-08,1.49006
2023-10-09,1.15894
2023-10-10,4.13907
2023-10-11,4.96688
2023-10-12,5.46357
2023-10-13,5.29801
2023-10-14,3.14569
2023-10-15,3.14569
2023-10-16,4.96688
2023-10-17,3.80794
2023-10-18,5.46357
2023-10-19,2.15231
2023-10-20,3.14569
2023-10-21,1.49006
2023-10-22,1.98675
2023-10-23,5.62913
2023-10-24,4.96688
2023-10-25,4.63576
2023-10-26,2.98013
2023-10-27,3.47682
2023-10-28,1.98675
2023-10-29,3.80794
2023-10-30,1.3245
2023-10-31,5.62913
2023-11-01,5.96026
2023-11-02,4.47019
2023-11-03,2.81456
2023-11-04,1.65562
2023-11-05,2.15231
2023-11-06,3.9735
2023-11-07,4.30463
2023-11-08,4.96688
2023-11-09,3.14569
2023-11-10,3.31125
2023-11-11,0.99337
2023-11-12,1.82119
2023-11-13,4.47019
2023-11-14,6.29139
2023-11-15,4.47019
2023-11-16,6.12582
2023-11-17,2.31788
2023-11-18,1.3245
2023-11-19,1.82119
2023-11-20,6.12582
2023-11-21,3.64238
2023-11-22,2.31788
2023-11-23,5.29801
2023-11-24,3.31125
2023-11-25,1.15894
2023-11-26,1.65562
2023-11-27,1.49006
2023-11-28,3.80794
2023-11-29,4.13907
2023-11-30,3.80794
2023-12-01,4.30463
2023-12-02,5.29801
2023-12-03,1.82119
2023-12-04,6.78807
2023-12-05,2.649
2023-12-06,3.9735
2023-12-07,3.47682
2023-12-08,5.13245
2023-12-09,1.15894
2023-12-10,2.98013
2023-12-11,6.12582
2023-12-12,4.80132
2023-12-13,4.63576
2023-12-14,4.30463
2023-12-15,2.15231
2023-12-16,2.649
2023-12-17,2.31788
2023-12-18,2.48344
2023-12-19,4.30463
2023-12-20,4.47019
2023-12-21,3.47682
2023-12-22,6.12582
2023-12-23,1.49006
2023-12-24,1.3245
2023-12-25,1.49006
2023-12-26,3.64238
2023-12-27,2.48344
2023-12-28,4.13907
2023-12-29,4.47019
2023-12-30,3.9735
2023-12-31,2.649
2024-01-01,4.13907
2024-01-02,6.45695
2024-01-03,7.1192
2024-01-04,7.28476
2024-01-05,4.47019
2024-01-06,3.47682
2024-01-07,5.13245
2024-01-08,5.46357
2024-01-09,6.12582
2024-01-10,6.62251
2024-01-11,5.13245
2024-01-12,3.80794
2024-01-13,3.9735
2024-01-14,3.14569
2024-01-15,3.14569
2024-01-16,6.95364
2024-01-17,5.46357
2024-01-18,5.62913
2024-01-19,6.45695
2024-01-20,1.98675
2024-01-21,3.47682
2024-01-22,6.95364
2024-01-23,6.29139
2024-01-24,5.7947
2024-01-25,8.77483
2024-01-26,4.30463
2024-01-27,3.31125
2024-01-28,3.9735
2024-01-29,8.94039
2024-01-30,4.13907
2024-01-31,8.60927
2024-02-01,6.29139
2024-02-02,5.62913
2024-02-03,4.47019
2024-02-04,3.9735
2024-02-05,8.11258
2024-02-06,4.96688
2024-02-07,5.46357
2024-02-08,3.9735
2024-02-09,1.65562
2024-02-10,1.65562
2024-02-11,2.48344
2024-02-12,2.649
2024-02-13,6.12582
2024-02-14,9.43708
2024-02-15,5.7947
2024-02-16,3.47682
2024-02-17,2.31788
2024-02-18,3.31125
2024-02-19,4.47019
2024-02-20,4.96688
2024-02-21,6.45695
2024-02-22,6.78807
2024-02-23,3.80794
2024-02-24,2.98013
2024-02-25,3.47682
2024-02-26,4.80132
2024-02-27,5.7947
2024-02-28,6.29139
2024-02-29,6.12582
2024-03-01,2.31788
2024-03-02,2.48344
2024-03-03,4.96688
2024-03-04,3.80794
2024-03-05,3.64238
2024-03-06,4.80132
2024-03-07,4.30463
2024-03-08,4.80132
2024-03-09,1.98675
2024-03-10,3.31125
2024-03-11,6.29139
2024-03-12,5.7947
2024-03-13,3.80794
2024-03-14,4.30463
2024-03-15,2.81456
2024-03-16,2.98013
2024-03-17,2.48344
2024-03-18,2.98013
2024-03-19,4.30463
2024-03-20,5.96026
