date,셀트리온주가
2023-05-30,3.3016
2023-05-31,2.96534
2023-06-01,3.62946
2023-06-02,3.2111
2023-06-03,0.36768
2023-06-04,0.31132
2023-06-05,2.97754
2023-06-06,0.45601
2023-06-07,2.98675
2023-06-08,2.71417
2023-06-09,2.90411
2023-06-10,0.35007
2023-06-11,0.29886
2023-06-12,2.80087
2023-06-13,2.92307
2023-06-14,3.04907
2023-06-15,2.87538
2023-06-16,3.03173
2023-06-17,0.30455
2023-06-18,0.25442
2023-06-19,2.6196
2023-06-20,2.55403
2023-06-21,2.63532
2023-06-22,2.90492
2023-06-23,2.87674
2023-06-24,0.29886
2023-06-25,0.21486
2023-06-26,2.80412
2023-06-27,7.33587
2023-06-28,4.37052
2023-06-29,3.35823
2023-06-30,3.22356
2023-07-01,0.37419
2023-07-02,0.27745
2023-07-03,3.47853
2023-07-04,3.16802
2023-07-05,3.61374
2023-07-06,3.16151
2023-07-07,2.91169
2023-07-08,0.40128
2023-07-09,0.44436
2023-07-10,3.31
2023-07-11,3.57554
2023-07-12,4.96961
2023-07-13,6.6601
2023-07-14,4.94658
2023-07-15,0.54435
2023-07-16,0.40562
2023-07-17,3.59775
2023-07-18,3.72781
2023-07-19,3.40321
2023-07-20,3.17371
2023-07-21,3.27071
2023-07-22,0.42485
2023-07-23,0.35143
2023-07-24,3.52758
2023-07-25,3.43139
2023-07-26,3.88741
2023-07-27,3.90421
2023-07-28,3.35416
2023-07-29,0.38286
2023-07-30,0.29967
2023-07-31,3.5544
2023-08-01,4.3437
2023-08-02,3.62891
2023-08-03,3.8744
2023-08-04,3.22383
2023-08-05,0.36145
2023-08-06,0.30347
2023-08-07,3.21083
2023-08-08,3.00273
2023-08-09,3.97845
2023-08-10,3.90637
2023-08-11,3.57418
2023-08-12,0.39749
2023-08-13,0.32894
2023-08-14,3.62052
2023-08-15,0.5644
2023-08-16,3.50915
2023-08-17,4.76287
2023-08-18,6.05967
2023-08-19,0.57578
2023-08-20,0.37039
2023-08-21,3.82725
2023-08-22,3.33547
2023-08-23,3.00192
2023-08-24,3.36446
2023-08-25,2.97916
2023-08-26,0.33137
2023-08-27,0.23546
2023-08-28,3.00544
2023-08-29,3.07481
2023-08-30,2.90573
2023-08-31,2.71525
2023-09-01,2.64047
2023-09-02,0.31539
2023-09-03,0.24846
2023-09-04,2.88378
2023-09-05,2.70197
2023-09-06,2.49063
2023-09-07,2.39146
2023-09-08,2.42289
2023-09-09,0.30428
2023-09-10,0.23275
2023-09-11,2.62123
2023-09-12,2.59386
2023-09-13,2.45215
2023-09-14,2.54861
2023-09-15,2.44619
2023-09-16,0.3097
2023-09-17,0.23817
2023-09-18,2.35515
2023-09-19,2.2175
2023-09-20,2.07308
2023-09-21,2.0571
2023-09-22,2.15545
2023-09-23,0.29317
2023-09-24,0.23735
2023-09-25,2.4069
2023-09-26,2.266
2023-09-27,2.07633
2023-09-28,0.23735
2023-09-29,0.18939
2023-09-30,0.17232
2023-10-01,0.15661
2023-10-02,0.25361
2023-10-03,0.22245
2023-10-04,2.30367
2023-10-05,2.57218
2023-10-06,2.64588
2023-10-07,0.33219
2023-10-08,0.20646
2023-10-09,0.27854
2023-10-10,3.01818
2023-10-11,2.77161
2023-10-12,2.84775
2023-10-13,2.45323
2023-10-14,0.26445
2023-10-15,0.20836
2023-10-16,2.54319
2023-10-17,2.60091
2023-10-18,2.33347
2023-10-19,2.55647
2023-10-20,2.2931
2023-10-21,0.29425
2023-10-22,0.20917
2023-10-23,4.77994
2023-10-24,4.81164
2023-10-25,3.41432
2023-10-26,2.81821
2023-10-27,2.60985
2023-10-28,0.28152
2023-10-29,0.21811
2023-10-30,2.49252
2023-10-31,2.37168
2023-11-01,2.27576
2023-11-02,2.4088
2023-11-03,2.2427
2023-11-04,0.28694
2023-11-05,0.26011
2023-11-06,4.56669
2023-11-07,4.31091
2023-11-08,3.50157
2023-11-09,3.30946
2023-11-10,2.75454
2023-11-11,0.40751
2023-11-12,0.29561
2023-11-13,2.68165
2023-11-14,3.12846
2023-11-15,3.97059
2023-11-16,4.35887
2023-11-17,3.54058
2023-11-18,0.43054
2023-11-19,0.32514
2023-11-20,3.63596
2023-11-21,4.00609
2023-11-22,3.39454
2023-11-23,3.23251
2023-11-24,3.323
2023-11-25,0.37229
2023-11-26,0.26174
2023-11-27,3.13875
2023-11-28,2.94014
2023-11-29,2.60849
2023-11-30,2.53181
2023-12-01,2.58519
2023-12-02,0.29859
2023-12-03,0.2341
2023-12-04,2.43454
2023-12-05,2.28605
2023-12-06,2.31992
2023-12-07,2.19068
2023-12-08,3.84189
2023-12-09,0.52619
2023-12-10,0.36443
2023-12-11,5.87433
2023-12-12,6.44469
2023-12-13,4.21933
2023-12-14,4.54854
2023-12-15,4.90566
2023-12-16,0.61723
2023-12-17,0.38069
2023-12-18,4.44937
2023-12-19,3.92155
2023-12-20,5.15792
2023-12-21,4.48649
2023-12-22,4.7122
2023-12-23,0.51075
2023-12-24,0.32568
2023-12-25,0.41239
2023-12-26,4.4556
2023-12-27,4.42065
2023-12-28,8.61776
2023-12-29,3.866
2023-12-30,1.07352
2023-12-31,0.67386
2024-01-01,0.87464
2024-01-02,16.34084
2024-01-03,10.41854
2024-01-04,8.06935
2024-01-05,6.18918
2024-01-06,0.81097
2024-01-07,0.59095
2024-01-08,5.77381
2024-01-09,5.54512
2024-01-10,5.06525
2024-01-11,5.81933
2024-01-12,6.6406
2024-01-13,0.91962
2024-01-14,0.6297
2024-01-15,6.26613
2024-01-16,5.49337
2024-01-17,5.45625
2024-01-18,4.79701
2024-01-19,4.86773
2024-01-20,0.63999
2024-01-21,0.45439
2024-01-22,5.91145
2024-01-23,4.729
2024-01-24,4.00094
2024-01-25,4.18492
2024-01-26,3.94024
2024-01-27,0.46875
2024-01-28,0.40535
2024-01-29,4.92246
2024-01-30,4.06895
2024-01-31,3.60399
2024-02-01,3.853
2024-02-02,4.39924
2024-02-03,0.61805
2024-02-04,0.44707
2024-02-05,3.77496
2024-02-06,3.8595
2024-02-07,3.86763
2024-02-08,3.34658
2024-02-09,0.42431
2024-02-10,0.32568
2024-02-11,0.29398
2024-02-12,0.40372
2024-02-13,4.95741
2024-02-14,3.90366
2024-02-15,3.64084
2024-02-16,3.51267
2024-02-17,0.49341
2024-02-18,0.35332
2024-02-19,3.67037
2024-02-20,3.31867
2024-02-21,3.35985
2024-02-22,3.43464
2024-02-23,4.14969
2024-02-24,0.56277
2024-02-25,0.43651
2024-02-26,3.9882
2024-02-27,5.91254
2024-02-28,5.12487
2024-02-29,4.65909
2024-03-01,0.74214
2024-03-02,0.46875
2024-03-03,0.40643
2024-03-04,4.12504
2024-03-05,4.06922
2024-03-06,3.93889
2024-03-07,3.62458
2024-03-08,3.88578
2024-03-09,0.60775
2024-03-10,0.45005
2024-03-11,3.63623
2024-03-12,3.57906
2024-03-13,3.46824
2024-03-14,3.49994
2024-03-15,3.28832
2024-03-16,0.45927
2024-03-17,0.375
2024-03-18,3.87034
2024-03-19,3.72727
2024-03-20,3.79122
