date,연금저축ETF
2023-05-30,20.16348
2023-05-31,16.62125
2023-06-01,14.44141
2023-06-02,19.07356
2023-06-03,7.08446
2023-06-04,9.2643
2023-06-05,16.07629
2023-06-06,8.17438
2023-06-07,18.52861
2023-06-08,16.34877
2023-06-09,15.53133
2023-06-10,5.17711
2023-06-11,8.99182
2023-06-12,16.89373
2023-06-13,17.43869
2023-06-14,16.89373
2023-06-15,19.61852
2023-06-16,19.07356
2023-06-17,5.72207
2023-06-18,7.62942
2023-06-19,13.89645
2023-06-20,21.2534
2023-06-21,20.43596
2023-06-22,13.07901
2023-06-23,15.80381
2023-06-24,7.9019
2023-06-25,10.35422
2023-06-26,19.61852
2023-06-27,21.79836
2023-06-28,20.16348
2023-06-29,21.2534
2023-06-30,23.9782
2023-07-01,7.9019
2023-07-02,14.44141
2023-07-03,16.89373
2023-07-04,20.43596
2023-07-05,17.98365
2023-07-06,17.71117
2023-07-07,12.26158
2023-07-08,11.17166
2023-07-09,7.35694
2023-07-10,15.80381
2023-07-11,21.79836
2023-07-12,23.43324
2023-07-13,21.52588
2023-07-14,17.71117
2023-07-15,6.5395
2023-07-16,7.35694
2023-07-17,15.25885
2023-07-18,20.16348
2023-07-19,33.51498
2023-07-20,19.34604
2023-07-21,22.6158
2023-07-22,10.89918
2023-07-23,11.71662
2023-07-24,17.43869
2023-07-25,23.70572
2023-07-26,25.61307
2023-07-27,15.80381
2023-07-28,17.71117
2023-07-29,7.08446
2023-07-30,9.53678
2023-07-31,18.25613
2023-08-01,21.79836
2023-08-02,20.16348
2023-08-03,14.71389
2023-08-04,17.43869
2023-08-05,8.44686
2023-08-06,11.71662
2023-08-07,13.89645
2023-08-08,17.71117
2023-08-09,13.62397
2023-08-10,17.16621
2023-08-11,20.43596
2023-08-12,7.35694
2023-08-13,6.5395
2023-08-14,15.25885
2023-08-15,12.53405
2023-08-16,18.80108
2023-08-17,19.34604
2023-08-18,13.35149
2023-08-19,8.71934
2023-08-20,11.71662
2023-08-21,20.43596
2023-08-22,17.43869
2023-08-23,20.98092
2023-08-24,17.71117
2023-08-25,17.71117
2023-08-26,6.26702
2023-08-27,8.71934
2023-08-28,14.71389
2023-08-29,19.891
2023-08-30,19.07356
2023-08-31,22.88828
2023-09-01,17.98365
2023-09-02,7.35694
2023-09-03,7.9019
2023-09-04,18.80108
2023-09-05,18.52861
2023-09-06,20.43596
2023-09-07,18.80108
2023-09-08,19.07356
2023-09-09,7.62942
2023-09-10,8.44686
2023-09-11,19.61852
2023-09-12,21.79836
2023-09-13,18.25613
2023-09-14,13.62397
2023-09-15,14.71389
2023-09-16,11.71662
2023-09-17,8.99182
2023-09-18,17.43869
2023-09-19,16.89373
2023-09-20,19.61852
2023-09-21,13.07901
2023-09-22,17.43869
2023-09-23,3.54223
2023-09-24,8.44686
2023-09-25,14.98637
2023-09-26,14.71389
2023-09-27,6.26702
2023-09-28,3.26975
2023-09-29,3.81471
2023-09-30,7.35694
2023-10-01,2.99727
2023-10-02,12.53405
2023-10-03,5.99455
2023-10-04,12.80653
2023-10-05,13.07901
2023-10-06,12.26158
2023-10-07,5.44959
2023-10-08,9.2643
2023-10-09,9.2643
2023-10-10,14.98637
2023-10-11,18.80108
2023-10-12,15.25885
2023-10-13,15.25885
2023-10-14,5.99455
2023-10-15,8.71934
2023-10-16,14.71389
2023-10-17,11.17166
2023-10-18,9.80926
2023-10-19,11.44414
2023-10-20,12.80653
2023-10-21,5.72207
2023-10-22,4.63215
2023-10-23,10.08174
2023-10-24,11.44414
2023-10-25,12.26158
2023-10-26,13.89645
2023-10-27,13.07901
2023-10-28,1.36239
2023-10-29,7.62942
2023-10-30,13.62397
2023-10-31,12.26158
2023-11-01,17.16621
2023-11-02,11.9891
2023-11-03,19.07356
2023-11-04,9.53678
2023-11-05,8.71934
2023-11-06,18.80108
2023-11-07,23.70572
2023-11-08,16.34877
2023-11-09,15.53133
2023-11-10,16.89373
2023-11-11,9.2643
2023-11-12,6.5395
2023-11-13,12.80653
2023-11-14,20.98092
2023-11-15,14.98637
2023-11-16,22.34332
2023-11-17,19.61852
2023-11-18,8.17438
2023-11-19,10.89918
2023-11-20,18.25613
2023-11-21,25.34059
2023-11-22,25.61307
2023-11-23,24.79564
2023-11-24,21.2534
2023-11-25,10.6267
2023-11-26,13.35149
2023-11-27,23.70572
2023-11-28,22.07084
2023-11-29,27.52043
2023-11-30,24.52316
2023-12-01,21.2534
2023-12-02,13.07901
2023-12-03,13.89645
2023-12-04,28.33787
2023-12-05,32.69754
2023-12-06,35.42234
2023-12-07,34.6049
2023-12-08,25.06811
2023-12-09,20.16348
2023-12-10,23.16076
2023-12-11,36.78474
2023-12-12,40.59945
2023-12-13,44.14168
2023-12-14,33.51498
2023-12-15,36.78474
2023-12-16,18.80108
2023-12-17,19.07356
2023-12-18,42.50681
2023-12-19,37.60217
2023-12-20,39.50953
2023-12-21,42.77929
2023-12-22,49.59128
2023-12-23,15.53133
2023-12-24,21.2534
2023-12-25,27.52043
2023-12-26,67.84741
2023-12-27,71.9346
2023-12-28,71.66212
2023-12-29,51.77111
2023-12-30,25.06811
2023-12-31,25.06811
2024-01-01,27.24795
2024-01-02,53.13351
2024-01-03,42.23433
2024-01-04,37.3297
2024-01-05,34.87738
2024-01-06,22.6158
2024-01-07,20.70844
2024-01-08,27.24795
2024-01-09,33.78746
2024-01-10,30.79019
2024-01-11,39.23705
2024-01-12,30.79019
2024-01-13,14.16893
2024-01-14,13.62397
2024-01-15,40.87193
2024-01-16,40.05449
2024-01-17,38.14713
2024-01-18,38.41961
2024-01-19,37.60217
2024-01-20,23.70572
2024-01-21,23.43324
2024-01-22,49.59128
2024-01-23,50.68119
2024-01-24,57.49318
2024-01-25,50.40871
2024-01-26,41.14441
2024-01-27,21.79836
2024-01-28,23.9782
2024-01-29,40.87193
2024-01-30,46.04904
2024-01-31,44.14168
2024-02-01,31.33514
2024-02-02,42.77929
2024-02-03,23.16076
2024-02-04,20.98092
2024-02-05,40.05449
2024-02-06,40.87193
2024-02-07,37.60217
2024-02-08,36.23978
2024-02-09,16.34877
2024-02-10,16.62125
2024-02-11,14.44141
2024-02-12,29.42779
2024-02-13,41.41689
2024-02-14,37.60217
2024-02-15,46.04904
2024-02-16,43.32425
2024-02-17,23.43324
2024-02-18,17.43869
2024-02-19,32.97002
2024-02-20,41.68937
2024-02-21,42.50681
2024-02-22,39.50953
2024-02-23,49.59128
2024-02-24,22.6158
2024-02-25,30.51771
2024-02-26,45.50408
2024-02-27,37.05722
2024-02-28,44.41416
2024-02-29,36.78474
2024-03-01,25.61307
2024-03-02,22.34332
2024-03-03,20.16348
2024-03-04,32.15258
2024-03-05,44.14168
2024-03-06,35.42234
2024-03-07,28.88283
2024-03-08,33.2425
2024-03-09,20.43596
2024-03-10,20.98092
2024-03-11,26.70299
2024-03-12,29.97275
2024-03-13,31.33514
2024-03-14,28.06539
2024-03-15,27.79291
2024-03-16,11.71662
2024-03-17,17.71117
2024-03-18,23.9782
2024-03-19,26.43051
2024-03-20,29.42779
