date,공모주일정
2023-06-19,20.61349
2023-06-20,23.07069
2023-06-21,19.45779
2023-06-22,15.54787
2023-06-23,10.03402
2023-06-24,3.59129
2023-06-25,4.61197
2023-06-26,17.49203
2023-06-27,13.79273
2023-06-28,11.20051
2023-06-29,18.28589
2023-06-30,28.90317
2023-07-01,8.46789
2023-07-02,7.19338
2023-07-03,16.34714
2023-07-04,23.83215
2023-07-05,27.14802
2023-07-06,35.58891
2023-07-07,21.73678
2023-07-08,8.6515
2023-07-09,9.08894
2023-07-10,33.54755
2023-07-11,30.00486
2023-07-12,27.72587
2023-07-13,27.14262
2023-07-14,53.19976
2023-07-15,16.29853
2023-07-16,17.43262
2023-07-17,54.29065
2023-07-18,47.33488
2023-07-19,34.12539
2023-07-20,30.40449
2023-07-21,21.49376
2023-07-22,9.16995
2023-07-23,13.70092
2023-07-24,37.72749
2023-07-25,37.64648
2023-07-26,37.56548
2023-07-27,31.733
2023-07-28,15.76389
2023-07-29,4.64978
2023-07-30,4.9144
2023-07-31,19.37138
2023-08-01,19.37138
2023-08-02,14.13835
2023-08-03,10.06102
2023-08-04,12.66943
2023-08-05,3.85591
2023-08-06,4.32575
2023-08-07,12.04298
2023-08-08,9.70999
2023-08-09,8.18167
2023-08-10,14.46778
2023-08-11,10.62807
2023-08-12,3.22406
2023-08-13,3.7587
2023-08-14,12.10239
2023-08-15,4.9468
2023-08-16,12.37241
2023-08-17,10.19063
2023-08-18,6.45352
2023-08-19,2.4464
2023-08-20,2.90543
2023-08-21,8.85132
2023-08-22,9.791
2023-08-23,7.30139
2023-08-24,9.01333
2023-08-25,5.37344
2023-08-26,2.549
2023-08-27,2.80823
2023-08-28,7.57142
2023-08-29,7.22579
2023-08-30,7.4364
2023-08-31,5.15742
2023-09-01,5.04401
2023-09-02,2.4842
2023-09-03,2.89463
2023-09-04,7.50661
2023-09-05,7.67942
2023-09-06,6.53993
2023-09-07,6.58854
2023-09-08,5.24923
2023-09-09,2.68942
2023-09-10,3.7425
2023-09-11,12.15099
2023-09-12,11.0817
2023-09-13,9.7856
2023-09-14,11.23832
2023-09-15,12.232
2023-09-16,5.80007
2023-09-17,6.89096
2023-09-18,24.89064
2023-09-19,32.17583
2023-09-20,28.34152
2023-09-21,26.33255
2023-09-22,24.03737
2023-09-23,6.47513
2023-09-24,5.20062
2023-09-25,20.16525
2023-09-26,14.37597
2023-09-27,12.50202
2023-09-28,3.91532
2023-09-29,3.82351
2023-09-30,3.43468
2023-10-01,3.44008
2023-10-02,4.45536
2023-10-03,6.83696
2023-10-04,19.46859
2023-10-05,42.41507
2023-10-06,28.62234
2023-10-07,9.13754
2023-10-08,8.35448
2023-10-09,9.73159
2023-10-10,30.5179
2023-10-11,27.27763
2023-10-12,21.9528
2023-10-13,13.84673
2023-10-14,5.29243
2023-10-15,6.24831
2023-10-16,19.49019
2023-10-17,23.57293
2023-10-18,25.42528
2023-10-19,23.98336
2023-10-20,12.71804
2023-10-21,4.76319
2023-10-22,5.59485
2023-10-23,23.99956
2023-10-24,22.76826
2023-10-25,20.14905
2023-10-26,17.1788
2023-10-27,14.17616
2023-10-28,3.96392
2023-10-29,5.22222
2023-10-30,21.9852
2023-10-31,22.94108
2023-11-01,21.48836
2023-11-02,21.50996
2023-11-03,14.38137
2023-11-04,3.89911
2023-11-05,5.19522
2023-11-06,21.36415
2023-11-07,25.16606
2023-11-08,22.26602
2023-11-09,19.77642
2023-11-10,11.33012
2023-11-11,2.98644
2023-11-12,3.6615
2023-11-13,15.98531
2023-11-14,13.5119
2023-11-15,13.40389
2023-11-16,12.35081
2023-11-17,23.81595
2023-11-18,6.30231
2023-11-19,6.63174
2023-11-20,24.4532
2023-11-21,30.82032
2023-11-22,23.2165
2023-11-23,16.27693
2023-11-24,28.98417
2023-11-25,9.58038
2023-11-26,9.02413
2023-11-27,27.31003
2023-11-28,37.8787
2023-11-29,21.38035
2023-11-30,20.45687
2023-12-01,26.39736
2023-12-02,6.75055
2023-12-03,8.09526
2023-12-04,30.70151
2023-12-05,23.59993
2023-12-06,24.93924
2023-12-07,15.19144
2023-12-08,10.54166
2023-12-09,5.57865
2023-12-10,6.1889
2023-12-11,17.03299
2023-12-12,46.05497
2023-12-13,52.71372
2023-12-14,36.74461
2023-12-15,24.72322
2023-12-16,7.20959
2023-12-17,6.26991
2023-12-18,18.22109
2023-12-19,14.6568
2023-12-20,11.97278
2023-12-21,9.7748
2023-12-22,26.05173
2023-12-23,8.47329
2023-12-24,5.81087
2023-12-25,6.89096
2023-12-26,13.30129
2023-12-27,10.36885
2023-12-28,9.35896
2023-12-29,6.37792
2023-12-30,5.10881
2023-12-31,4.74158
2024-01-01,8.53269
2024-01-02,22.82767
2024-01-03,20.08964
2024-01-04,18.93395
2024-01-05,15.55327
2024-01-06,6.95577
2024-01-07,8.42469
2024-01-08,18.3129
2024-01-09,20.05184
2024-01-10,18.98795
2024-01-11,19.02035
2024-01-12,17.91866
2024-01-13,10.54706
2024-01-14,14.06815
2024-01-15,46.69222
2024-01-16,68.89344
2024-01-17,62.97996
2024-01-18,48.45817
2024-01-19,25.7169
2024-01-20,11.31932
2024-01-21,13.36609
2024-01-22,37.12804
2024-01-23,39.43943
2024-01-24,60.02052
2024-01-25,50.21331
2024-01-26,60.64697
2024-01-27,16.06091
2024-01-28,17.33002
2024-01-29,39.86066
2024-01-30,25.09045
2024-01-31,18.49651
2024-02-01,31.64119
2024-02-02,19.46319
2024-02-03,8.46249
2024-02-04,10.55786
2024-02-05,24.58821
2024-02-06,26.66738
2024-02-07,20.15445
2024-02-08,16.89798
2024-02-09,10.89269
2024-02-10,10.67667
2024-02-11,13.59831
2024-02-12,26.37036
2024-02-13,100.0
2024-02-14,87.71399
2024-02-15,55.17092
2024-02-16,29.06518
2024-02-17,13.15547
2024-02-18,11.69735
2024-02-19,31.8194
2024-02-20,26.22455
2024-02-21,19.69541
2024-02-22,25.55489
2024-02-23,23.90776
2024-02-24,10.05562
2024-02-25,12.01598
2024-02-26,36.5934
2024-02-27,34.02278
2024-02-28,17.87546
2024-02-29,14.81881
2024-03-01,6.1727
2024-03-02,6.30231
2024-03-03,8.28427
2024-03-04,23.90235
2024-03-05,26.14894
2024-03-06,27.54765
2024-03-07,25.87352
2024-03-08,12.10779
2024-03-09,5.72446
2024-03-10,7.4148
2024-03-11,23.41091
2024-03-12,31.13355
2024-03-13,31.95982
2024-03-14,27.95269
2024-03-15,18.16708
2024-03-16,5.52465
2024-03-17,7.29599
2024-03-18,25.13366
2024-03-19,21.58557
2024-03-20,15.8611
