date,헌트
2023-05-30,0.2019
2023-05-31,0.20823
2023-06-01,0.44854
2023-06-02,0.35807
2023-06-03,0.29434
2023-06-04,0.31263
2023-06-05,0.26999
2023-06-06,0.31783
2023-06-07,0.21667
2023-06-08,0.19641
2023-06-09,0.25114
2023-06-10,0.31628
2023-06-11,0.34653
2023-06-12,0.24228
2023-06-13,0.21273
2023-06-14,0.22891
2023-06-15,0.21301
2023-06-16,0.21977
2023-06-17,0.27562
2023-06-18,0.29166
2023-06-19,0.21751
2023-06-20,0.18825
2023-06-21,0.23257
2023-06-22,0.23158
2023-06-23,0.23651
2023-06-24,0.28364
2023-06-25,0.3032
2023-06-26,0.2669
2023-06-27,0.20302
2023-06-28,0.19768
2023-06-29,0.25086
2023-06-30,0.21892
2023-07-01,0.31671
2023-07-02,0.32557
2023-07-03,0.16757
2023-07-04,0.18811
2023-07-05,0.18079
2023-07-06,0.1791
2023-07-07,0.2057
2023-07-08,0.23201
2023-07-09,0.24594
2023-07-10,0.1898
2023-07-11,0.24326
2023-07-12,0.21006
2023-07-13,0.23102
2023-07-14,0.24439
2023-07-15,0.26465
2023-07-16,0.2866
2023-07-17,0.59332
2023-07-18,0.33542
2023-07-19,0.20738
2023-07-20,0.21569
2023-07-21,0.21048
2023-07-22,0.279
2023-07-23,0.32698
2023-07-24,0.26465
2023-07-25,0.24256
2023-07-26,0.23299
2023-07-27,0.22286
2023-07-28,0.34091
2023-07-29,0.41759
2023-07-30,0.38579
2023-07-31,0.34119
2023-08-01,0.32262
2023-08-02,0.31938
2023-08-03,0.31755
2023-08-04,0.32022
2023-08-05,0.47021
2023-08-06,0.52128
2023-08-07,0.38607
2023-08-08,0.33612
2023-08-09,0.49413
2023-08-10,0.66747
2023-08-11,0.60795
2023-08-12,0.78734
2023-08-13,0.88034
2023-08-14,0.68491
2023-08-15,0.96448
2023-08-16,0.67886
2023-08-17,0.61119
2023-08-18,0.56532
2023-08-19,0.8228
2023-08-20,1.01485
2023-08-21,0.51509
2023-08-22,0.4681
2023-08-23,0.49159
2023-08-24,0.46191
2023-08-25,0.46458
2023-08-26,0.55463
2023-08-27,0.57376
2023-08-28,0.46219
2023-08-29,0.5082
2023-08-30,0.41688
2023-08-31,0.32247
2023-09-01,0.31263
2023-09-02,0.38706
2023-09-03,0.3924
2023-09-04,0.2662
2023-09-05,0.24579
2023-09-06,0.24537
2023-09-07,0.42434
2023-09-08,0.3713
2023-09-09,0.38283
2023-09-10,0.43053
2023-09-11,0.27956
2023-09-12,0.2517
2023-09-13,0.25353
2023-09-14,0.24045
2023-09-15,0.26451
2023-09-16,0.36089
2023-09-17,0.34667
2023-09-18,0.2351
2023-09-19,0.23651
2023-09-20,0.28997
2023-09-21,0.28195
2023-09-22,0.26071
2023-09-23,0.46711
2023-09-24,0.42321
2023-09-25,0.33837
2023-09-26,0.31769
2023-09-27,0.43152
2023-09-28,0.81506
2023-09-29,0.91791
2023-09-30,1.00092
2023-10-01,7.25228
2023-10-02,2.60994
2023-10-03,1.46325
2023-10-04,0.31516
2023-10-05,0.24031
2023-10-06,0.24622
2023-10-07,0.77637
2023-10-08,1.32242
2023-10-09,1.2387
2023-10-10,0.26662
2023-10-11,0.19768
2023-10-12,0.17981
2023-10-13,0.58952
2023-10-14,0.62526
2023-10-15,0.24664
2023-10-16,0.1867
2023-10-17,0.16419
2023-10-18,0.15448
2023-10-19,0.17052
2023-10-20,0.25818
2023-10-21,0.62624
2023-10-22,0.68435
2023-10-23,0.29842
2023-10-24,0.26817
2023-10-25,0.22216
2023-10-26,0.21301
2023-10-27,0.22033
2023-10-28,0.22314
2023-10-29,0.50651
2023-10-30,0.19908
2023-10-31,0.28674
2023-11-01,0.12845
2023-11-02,0.13084
2023-11-03,0.16588
2023-11-04,0.16475
2023-11-05,0.18135
2023-11-06,0.17615
2023-11-07,0.14998
2023-11-08,0.46571
2023-11-09,0.16982
2023-11-10,0.16574
2023-11-11,0.17066
2023-11-12,0.17699
2023-11-13,0.15434
2023-11-14,0.15012
2023-11-15,0.158
2023-11-16,0.15701
2023-11-17,0.19275
2023-11-18,0.19078
2023-11-19,0.18403
2023-11-20,0.15673
2023-11-21,0.15561
2023-11-22,0.21723
2023-11-23,0.65931
2023-11-24,0.43264
2023-11-25,0.54464
2023-11-26,1.18622
2023-11-27,0.68379
2023-11-28,0.45656
2023-11-29,0.41745
2023-11-30,0.40436
2023-12-01,0.39972
2023-12-02,0.55716
2023-12-03,0.58333
2023-12-04,0.45206
2023-12-05,0.37763
2023-12-06,0.37172
2023-12-07,0.33387
2023-12-08,0.37256
2023-12-09,0.51354
2023-12-10,0.74049
2023-12-11,0.44488
2023-12-12,0.38621
2023-12-13,0.68196
2023-12-14,0.36215
2023-12-15,0.35976
2023-12-16,0.50243
2023-12-17,0.68632
2023-12-18,0.50398
2023-12-19,0.39395
2023-12-20,0.41337
2023-12-21,0.36834
2023-12-22,0.34147
2023-12-23,0.40478
2023-12-24,0.61006
2023-12-25,0.91228
2023-12-26,0.73359
2023-12-27,1.40219
2023-12-28,0.92452
2023-12-29,0.91819
2023-12-30,0.99515
2023-12-31,0.76638
2024-01-01,0.64735
2024-01-02,0.44052
2024-01-03,0.37777
2024-01-04,0.31727
2024-01-05,0.34639
2024-01-06,0.35582
2024-01-07,0.37608
2024-01-08,0.23102
2024-01-09,0.23524
2024-01-10,0.20344
2024-01-11,0.23243
2024-01-12,0.21034
2024-01-13,0.81126
2024-01-14,0.28125
2024-01-15,0.18712
2024-01-16,0.1791
2024-01-17,0.17938
2024-01-18,0.17953
2024-01-19,0.21343
2024-01-20,0.29124
2024-01-21,0.24481
2024-01-22,0.17502
2024-01-23,0.16728
2024-01-24,0.15687
2024-01-25,0.1293
2024-01-26,0.14745
2024-01-27,0.18684
2024-01-28,0.19191
2024-01-29,0.14407
2024-01-30,0.14337
2024-01-31,0.10805
2024-02-01,0.58066
2024-02-02,0.14013
2024-02-03,0.14041
2024-02-04,0.18361
2024-02-05,0.13239
2024-02-06,0.13816
2024-02-07,0.14069
2024-02-08,0.19008
2024-02-09,0.24312
2024-02-10,0.92086
2024-02-11,0.29237
2024-02-12,0.28702
2024-02-13,0.21906
2024-02-14,0.1874
2024-02-15,0.16532
2024-02-16,0.16785
2024-02-17,0.21006
2024-02-18,0.69547
2024-02-19,0.18628
2024-02-20,0.17333
2024-02-21,0.22258
2024-02-22,0.19289
2024-02-23,0.18389
2024-02-24,0.21526
2024-02-25,0.22933
2024-02-26,0.1746
2024-02-27,0.17643
2024-02-28,0.56476
2024-02-29,0.18051
2024-03-01,0.23229
2024-03-02,0.23032
2024-03-03,0.21076
2024-03-04,0.14041
2024-03-05,0.13985
2024-03-06,0.13492
2024-03-07,0.12634
2024-03-08,0.13281
2024-03-09,0.42237
2024-03-10,0.35272
2024-03-11,0.12226
2024-03-12,0.1293
2024-03-13,0.13141
2024-03-14,0.22736
2024-03-15,0.15096
2024-03-16,0.15772
2024-03-17,0.15828
2024-03-18,0.10594
2024-03-19,0.1065
2024-03-20,0.11748
