date,비트코인관련주
2023-06-01,0.01509
2023-06-02,0.00856
2023-06-03,0.00489
2023-06-04,0.0053
2023-06-05,0.01264
2023-06-06,0.01958
2023-06-07,0.02203
2023-06-08,0.00979
2023-06-09,0.01305
2023-06-10,0.02121
2023-06-11,0.01468
2023-06-12,0.00815
2023-06-13,0.01183
2023-06-14,0.00693
2023-06-15,0.01019
2023-06-16,0.01672
2023-06-17,0.00938
2023-06-18,0.00897
2023-06-19,0.01264
2023-06-20,0.01264
2023-06-21,0.15095
2023-06-22,0.43737
2023-06-23,0.07221
2023-06-24,0.10444
2023-06-25,0.07139
2023-06-26,0.06283
2023-06-27,0.03223
2023-06-28,0.02407
2023-06-29,0.0208
2023-06-30,0.03263
2023-07-01,0.01917
2023-07-02,0.01264
2023-07-03,0.01958
2023-07-04,0.04161
2023-07-05,0.01876
2023-07-06,0.0155
2023-07-07,0.01305
2023-07-08,0.00652
2023-07-09,0.01264
2023-07-10,0.01183
2023-07-11,0.05915
2023-07-12,0.05589
2023-07-13,0.01876
2023-07-14,0.11913
2023-07-15,0.02447
2023-07-16,0.02039
2023-07-17,0.02243
2023-07-18,0.01835
2023-07-19,0.01672
2023-07-20,0.0155
2023-07-21,0.01387
2023-07-22,0.00693
2023-07-23,0.00407
2023-07-24,0.01223
2023-07-25,0.00775
2023-07-26,0.01427
2023-07-27,0.00856
2023-07-28,0.00652
2023-07-29,0.00815
2023-07-30,0.00571
2023-07-31,0.01019
2023-08-01,0.00938
2023-08-02,0.01427
2023-08-03,0.00775
2023-08-04,0.00571
2023-08-05,0.00326
2023-08-06,0.01101
2023-08-07,0.01142
2023-08-08,0.01427
2023-08-09,0.01999
2023-08-10,0.01387
2023-08-11,0.00979
2023-08-12,0.00897
2023-08-13,0.01305
2023-08-14,0.01631
2023-08-15,0.01427
2023-08-16,0.02774
2023-08-17,0.04243
2023-08-18,0.01958
2023-08-19,0.00367
2023-08-20,0.0106
2023-08-21,0.00856
2023-08-22,0.01101
2023-08-23,0.00815
2023-08-24,0.0106
2023-08-25,0.00652
2023-08-27,0.00285
2023-08-28,0.01672
2023-08-29,0.02774
2023-08-30,0.30355
2023-08-31,0.03467
2023-09-01,0.00897
2023-09-02,0.0053
2023-09-03,0.01142
2023-09-04,0.01672
2023-09-05,0.01305
2023-09-06,0.00815
2023-09-07,0.00611
2023-09-08,0.0106
2023-09-09,0.00652
2023-09-10,0.00285
2023-09-11,0.00938
2023-09-12,0.01346
2023-09-13,0.00856
2023-09-14,0.00693
2023-09-15,0.00979
2023-09-16,0.00693
2023-09-17,0.00489
2023-09-18,0.00652
2023-09-19,0.00938
2023-09-20,0.00897
2023-09-21,0.00938
2023-09-22,0.0053
2023-09-23,0.00489
2023-09-24,0.00326
2023-09-25,0.00611
2023-09-26,0.00489
2023-09-27,0.00326
2023-09-28,0.00244
2023-09-29,0.00407
2023-09-30,0.00367
2023-10-01,0.00489
2023-10-02,0.01019
2023-10-03,0.00856
2023-10-04,0.01142
2023-10-05,0.00611
2023-10-06,0.00571
2023-10-07,0.00367
2023-10-08,0.00367
2023-10-09,0.01591
2023-10-10,0.00775
2023-10-11,0.01346
2023-10-12,0.0106
2023-10-13,0.00611
2023-10-14,0.00489
2023-10-15,0.00489
2023-10-16,0.06568
2023-10-17,0.04283
2023-10-18,0.01223
2023-10-19,0.01958
2023-10-20,0.0461
2023-10-21,0.03223
2023-10-22,0.03059
2023-10-23,0.16034
2023-10-24,0.87393
2023-10-25,0.30681
2023-10-26,0.23745
2023-10-27,0.05834
2023-10-28,0.04039
2023-10-29,0.05752
2023-10-30,0.10689
2023-10-31,0.0718
2023-11-01,0.13749
2023-11-02,0.19951
2023-11-03,0.07262
2023-11-04,0.0412
2023-11-05,0.04243
2023-11-06,0.06691
2023-11-07,0.05915
2023-11-08,0.0563
2023-11-09,0.29457
2023-11-10,0.36597
2023-11-11,0.13341
2023-11-12,0.09383
2023-11-13,0.184
2023-11-14,0.10689
2023-11-15,0.05711
2023-11-16,0.30395
2023-11-17,0.0922
2023-11-18,0.04406
2023-11-19,0.04161
2023-11-20,0.05956
2023-11-21,0.07466
2023-11-22,0.04202
2023-11-23,0.07588
2023-11-24,0.04406
2023-11-25,0.05181
2023-11-26,0.05589
2023-11-27,0.05018
2023-11-28,0.04569
2023-11-29,0.07547
2023-11-30,0.05181
2023-12-01,0.04895
2023-12-02,0.09995
2023-12-03,0.20481
2023-12-04,0.82293
2023-12-05,0.77519
2023-12-06,0.94818
2023-12-07,0.44104
2023-12-08,0.18563
2023-12-09,0.16401
2023-12-10,0.14728
2023-12-11,0.14932
2023-12-12,0.12362
2023-12-13,0.07507
2023-12-14,0.14524
2023-12-15,0.05467
2023-12-16,0.11709
2023-12-17,0.09669
2023-12-18,0.06854
2023-12-19,0.0869
2023-12-20,0.07955
2023-12-21,0.13055
2023-12-22,0.09995
2023-12-23,0.09302
2023-12-24,0.05263
2023-12-25,0.04447
2023-12-26,0.05059
2023-12-27,0.04977
2023-12-28,0.14687
2023-12-29,0.07915
2023-12-30,0.05752
2023-12-31,0.04079
2024-01-01,0.0461
2024-01-02,0.26764
2024-01-03,0.22113
2024-01-04,0.08282
2024-01-05,0.09587
2024-01-06,0.06935
2024-01-07,0.07466
2024-01-08,0.133
2024-01-09,0.62138
2024-01-10,0.51489
2024-01-11,5.40434
2024-01-12,0.98776
2024-01-13,0.14361
2024-01-14,0.13749
2024-01-15,0.18604
2024-01-16,0.0767
2024-01-17,0.11913
2024-01-18,0.07833
2024-01-19,0.05344
2024-01-20,0.03223
2024-01-21,0.03141
2024-01-22,0.04243
2024-01-23,0.04487
2024-01-24,0.06772
2024-01-25,0.03794
2024-01-26,0.03631
2024-01-27,0.03508
2024-01-28,0.06895
2024-01-29,0.05426
2024-01-30,0.09955
2024-01-31,0.04202
2024-02-01,0.031
2024-02-02,0.03304
2024-02-03,0.01835
2024-02-04,0.02121
2024-02-05,0.05222
2024-02-06,0.03875
2024-02-07,0.02284
2024-02-08,0.05915
2024-02-09,0.08363
2024-02-10,0.07425
2024-02-11,0.07915
2024-02-12,0.11464
2024-02-13,0.63647
2024-02-14,0.21787
2024-02-15,0.85883
2024-02-16,0.37087
2024-02-17,0.11219
2024-02-18,0.1073
2024-02-19,0.31987
2024-02-20,0.20685
2024-02-21,0.14973
2024-02-22,0.1024
2024-02-23,0.05099
2024-02-24,0.04528
2024-02-25,0.05467
2024-02-26,0.06079
2024-02-27,0.74255
2024-02-28,0.72297
2024-02-29,1.52142
2024-03-01,0.26111
2024-03-02,0.19135
2024-03-03,0.16483
2024-03-04,0.34557
2024-03-05,1.05793
2024-03-06,0.31415
2024-03-07,0.19379
2024-03-08,0.16156
2024-03-09,0.1481
2024-03-10,0.15911
2024-03-11,0.53814
2024-03-12,0.75602
2024-03-13,0.44553
2024-03-14,0.35128
2024-03-15,0.18767
2024-03-16,0.08731
2024-03-17,0.07792
2024-03-18,0.10403
2024-03-19,0.08486
2024-03-20,0.08486
