date,미니어처
2023-05-30,29.10685
2023-05-31,23.60446
2023-06-01,23.68421
2023-06-02,23.12599
2023-06-03,24.48165
2023-06-04,25.19936
2023-06-05,23.28548
2023-06-06,22.80701
2023-06-07,25.03987
2023-06-08,25.19936
2023-06-09,22.72727
2023-06-10,25.43859
2023-06-11,23.12599
2023-06-12,25.67783
2023-06-13,23.28548
2023-06-14,22.56778
2023-06-15,22.40829
2023-06-16,20.73365
2023-06-17,17.54385
2023-06-18,20.41467
2023-06-19,23.44497
2023-06-20,22.32854
2023-06-21,24.32216
2023-06-22,24.64114
2023-06-23,24.08293
2023-06-24,21.69059
2023-06-25,24.00318
2023-06-26,22.2488
2023-06-27,24.00318
2023-06-28,22.64752
2023-06-29,21.77033
2023-06-30,24.5614
2023-07-01,20.41467
2023-07-02,22.48803
2023-07-03,27.03349
2023-07-04,22.32854
2023-07-05,26.07655
2023-07-06,23.76395
2023-07-07,22.08931
2023-07-08,19.13875
2023-07-09,24.48165
2023-07-10,23.04625
2023-07-11,25.75757
2023-07-12,20.6539
2023-07-13,23.92344
2023-07-14,21.45135
2023-07-15,19.53748
2023-07-16,21.92982
2023-07-17,21.37161
2023-07-18,23.60446
2023-07-19,22.88676
2023-07-20,24.88038
2023-07-21,22.48803
2023-07-22,19.69696
2023-07-23,24.80063
2023-07-24,23.04625
2023-07-25,23.28548
2023-07-26,25.67783
2023-07-27,25.19936
2023-07-28,19.69696
2023-07-29,20.81339
2023-07-30,18.42105
2023-07-31,21.69059
2023-08-01,22.08931
2023-08-02,24.5614
2023-08-03,21.92982
2023-08-04,22.32854
2023-08-05,20.41467
2023-08-06,24.16267
2023-08-07,22.64752
2023-08-08,25.83732
2023-08-09,28.38915
2023-08-10,25.75757
2023-08-11,26.71451
2023-08-12,23.76395
2023-08-13,24.80063
2023-08-14,23.04625
2023-08-15,25.75757
2023-08-16,25.83732
2023-08-17,26.23604
2023-08-18,25.35885
2023-08-19,24.64114
2023-08-20,23.44497
2023-08-21,28.07017
2023-08-22,26.31578
2023-08-23,26.63476
2023-08-24,27.19298
2023-08-25,23.52472
2023-08-26,24.00318
2023-08-27,43.93939
2023-08-28,37.40031
2023-08-29,34.5295
2023-08-30,33.8118
2023-08-31,31.89792
2023-09-01,24.08293
2023-09-02,25.75757
2023-09-03,27.83094
2023-09-04,26.63476
2023-09-05,28.94736
2023-09-06,27.27272
2023-09-07,24.40191
2023-09-08,24.80063
2023-09-09,23.44497
2023-09-10,24.40191
2023-09-11,27.51196
2023-09-12,24.5614
2023-09-13,28.70813
2023-09-14,29.02711
2023-09-15,24.5614
2023-09-16,23.36523
2023-09-17,29.26634
2023-09-18,31.18022
2023-09-19,27.19298
2023-09-20,24.48165
2023-09-21,23.44497
2023-09-22,21.45135
2023-09-23,21.45135
2023-09-24,21.05263
2023-09-25,25.59808
2023-09-26,21.61084
2023-09-27,20.73365
2023-09-28,22.40829
2023-09-29,27.27272
2023-09-30,23.12599
2023-10-01,24.24242
2023-10-02,24.08293
2023-10-03,24.64114
2023-10-04,25.91706
2023-10-05,24.24242
2023-10-06,20.81339
2023-10-07,25.2791
2023-10-08,20.73365
2023-10-09,23.52472
2023-10-10,24.88038
2023-10-11,25.2791
2023-10-12,26.79425
2023-10-13,21.92982
2023-10-14,25.59808
2023-10-15,21.61084
2023-10-16,23.36523
2023-10-17,24.64114
2023-10-18,23.76395
2023-10-19,22.32854
2023-10-20,27.03349
2023-10-21,21.45135
2023-10-22,25.67783
2023-10-23,24.24242
2023-10-24,25.11961
2023-10-25,25.2791
2023-10-26,26.874
2023-10-27,25.03987
2023-10-28,25.51834
2023-10-29,24.72089
2023-10-30,27.27272
2023-10-31,24.88038
2023-11-01,28.62838
2023-11-02,24.08293
2023-11-03,24.5614
2023-11-04,22.08931
2023-11-05,26.874
2023-11-06,27.27272
2023-11-07,26.55502
2023-11-08,25.35885
2023-11-09,24.24242
2023-11-10,26.95374
2023-11-11,22.80701
2023-11-12,21.61084
2023-11-13,25.75757
2023-11-14,27.83094
2023-11-15,26.31578
2023-11-16,25.35885
2023-11-17,24.16267
2023-11-18,21.5311
2023-11-19,22.9665
2023-11-20,26.71451
2023-11-21,25.99681
2023-11-22,26.39553
2023-11-23,25.03987
2023-11-24,25.19936
2023-11-25,23.60446
2023-11-26,25.59808
2023-11-27,26.79425
2023-11-28,28.70813
2023-11-29,29.66507
2023-11-30,27.43221
2023-12-01,26.71451
2023-12-02,28.14992
2023-12-03,27.5917
2023-12-04,25.67783
2023-12-05,28.3094
2023-12-06,26.79425
2023-12-07,29.02711
2023-12-08,30.30303
2023-12-09,30.622
2023-12-10,31.89792
2023-12-11,30.14354
2023-12-12,34.60925
2023-12-13,35.56618
2023-12-14,38.03827
2023-12-15,33.09409
2023-12-16,28.86762
2023-12-17,35.56618
2023-12-18,30.622
2023-12-19,33.09409
2023-12-20,34.29027
2023-12-21,27.19298
2023-12-22,28.86762
2023-12-23,33.89154
2023-12-24,33.41307
2023-12-25,32.61562
2023-12-26,30.86124
2023-12-27,27.99043
2023-12-28,25.35885
2023-12-29,21.21212
2023-12-30,24.32216
2023-12-31,25.51834
2024-01-01,29.74481
2024-01-02,25.75757
2024-01-03,24.5614
2024-01-04,25.2791
2024-01-05,24.48165
2024-01-06,28.14992
2024-01-07,28.14992
2024-01-08,26.39553
2024-01-09,26.71451
2024-01-10,27.11323
2024-01-11,27.99043
2024-01-12,31.18022
2024-01-13,28.46889
2024-01-14,29.50558
2024-01-15,28.38915
2024-01-16,29.1866
2024-01-17,28.70813
2024-01-18,32.69537
2024-01-19,26.55502
2024-01-20,25.59808
2024-01-21,27.99043
2024-01-22,28.54864
2024-01-23,27.83094
2024-01-24,26.71451
2024-01-25,29.1866
2024-01-26,27.99043
2024-01-27,25.43859
2024-01-28,23.12599
2024-01-29,31.4992
2024-01-30,30.38277
2024-01-31,27.27272
2024-02-01,29.02711
2024-02-02,26.07655
2024-02-03,24.72089
2024-02-04,31.02073
2024-02-05,27.99043
2024-02-06,24.24242
2024-02-07,21.77033
2024-02-08,23.36523
2024-02-09,23.60446
2024-02-10,27.51196
2024-02-11,26.79425
2024-02-12,29.34609
2024-02-13,29.58532
2024-02-14,28.54864
2024-02-15,27.67145
2024-02-16,25.43859
2024-02-17,27.83094
2024-02-18,29.42583
2024-02-19,31.4992
2024-02-20,28.62838
2024-02-21,24.64114
2024-02-22,28.94736
2024-02-23,25.2791
2024-02-24,21.77033
2024-02-25,25.19936
2024-02-26,24.24242
2024-02-27,25.2791
2024-02-28,25.99681
2024-02-29,24.5614
2024-03-01,24.40191
2024-03-02,27.83094
2024-03-03,26.15629
2024-03-04,31.57894
2024-03-05,30.622
2024-03-06,33.01435
2024-03-07,32.53588
2024-03-08,29.9043
2024-03-09,31.89792
2024-03-10,34.68899
2024-03-11,36.92185
2024-03-12,32.45614
2024-03-13,37.40031
2024-03-14,28.78787
2024-03-15,30.78149
2024-03-16,33.49282
2024-03-17,33.25358
2024-03-18,30.78149
2024-03-19,28.86762
2024-03-20,28.22966
