date,미국선물
2023-05-30,3.20778
2023-05-31,2.67049
2023-06-01,3.28758
2023-06-02,2.18108
2023-06-03,0.5692
2023-06-04,0.46281
2023-06-05,2.29279
2023-06-06,1.71826
2023-06-07,2.04809
2023-06-08,2.50558
2023-06-09,1.73954
2023-06-10,0.48941
2023-06-11,0.44153
2023-06-12,2.12256
2023-06-13,2.19172
2023-06-14,2.46302
2023-06-15,2.56942
2023-06-16,1.94169
2023-06-17,0.54261
2023-06-18,0.3511
2023-06-19,1.96297
2023-06-20,2.73965
2023-06-21,2.5109
2023-06-22,2.47366
2023-06-23,2.1332
2023-06-24,0.5692
2023-06-25,0.46813
2023-06-26,2.33003
2023-06-27,2.5375
2023-06-28,2.53218
2023-06-29,2.29811
2023-06-30,1.66507
2023-07-01,0.51069
2023-07-02,0.37238
2023-07-03,2.28215
2023-07-04,1.97893
2023-07-05,2.30343
2023-07-06,2.76093
2023-07-07,2.31407
2023-07-08,0.49473
2023-07-09,0.46281
2023-07-10,2.81944
2023-07-11,2.22364
2023-07-12,2.56942
2023-07-13,2.12788
2023-07-14,1.93105
2023-07-15,0.57452
2023-07-16,0.46813
2023-07-17,2.16512
2023-07-18,2.31939
2023-07-19,2.1066
2023-07-20,2.14384
2023-07-21,2.08532
2023-07-22,0.55857
2023-07-23,0.60644
2023-07-24,2.1332
2023-07-25,1.77678
2023-07-26,2.27683
2023-07-27,2.4577
2023-07-28,1.96829
2023-07-29,0.55857
2023-07-30,0.46813
2023-07-31,2.40983
2023-08-01,2.53218
2023-08-02,5.68677
2023-08-03,4.86753
2023-08-04,2.60134
2023-08-05,0.67028
2023-08-06,0.68092
2023-08-07,2.94712
2023-08-08,2.67581
2023-08-09,2.67581
2023-08-10,2.72901
2023-08-11,2.26087
2023-08-12,0.64368
2023-08-13,0.44685
2023-08-14,2.36195
2023-08-15,1.8087
2023-08-16,3.44185
2023-08-17,3.47377
2023-08-18,2.98436
2023-08-19,0.7022
2023-08-20,0.37769
2023-08-21,2.71305
2023-08-22,2.82476
2023-08-23,2.37259
2023-08-24,2.09596
2023-08-25,2.44174
2023-08-26,0.52665
2023-08-27,0.53197
2023-08-28,2.25023
2023-08-29,2.36727
2023-08-30,2.27151
2023-08-31,1.92573
2023-09-01,1.61187
2023-09-02,0.43621
2023-09-03,0.43621
2023-09-04,1.60655
2023-09-05,2.40451
2023-09-06,2.20236
2023-09-07,2.71837
2023-09-08,1.90445
2023-09-09,0.52133
2023-09-10,0.45217
2023-09-11,2.15448
2023-09-12,2.11192
2023-09-13,2.60134
2023-09-14,2.03745
2023-09-15,1.7821
2023-09-16,0.6756
2023-09-17,0.52665
2023-09-18,2.07468
2023-09-19,1.79806
2023-09-20,1.81934
2023-09-21,2.71305
2023-09-22,2.31407
2023-09-23,0.63304
2023-09-24,0.46281
2023-09-25,2.25023
2023-09-26,2.18108
2023-09-27,1.52143
2023-09-28,1.10118
2023-09-29,1.0799
2023-09-30,0.5958
2023-10-01,0.52665
2023-10-02,1.56931
2023-10-03,1.52675
2023-10-04,4.18129
2023-10-05,2.77689
2023-10-06,2.01617
2023-10-07,0.55857
2023-10-08,0.68624
2023-10-09,4.21853
2023-10-10,3.04819
2023-10-11,2.59602
2023-10-12,2.1598
2023-10-13,2.06936
2023-10-14,0.57452
2023-10-15,0.60644
2023-10-16,2.79285
2023-10-17,2.40983
2023-10-18,2.54814
2023-10-19,3.16523
2023-10-20,2.69709
2023-10-21,0.73944
2023-10-22,0.649
2023-10-23,3.31418
2023-10-24,2.58006
2023-10-25,2.46834
2023-10-26,4.71858
2023-10-27,3.2131
2023-10-28,0.74476
2023-10-29,0.53729
2023-10-30,2.36727
2023-10-31,2.72901
2023-11-01,2.25023
2023-11-02,2.21832
2023-11-03,1.93105
2023-11-04,0.59048
2023-11-05,0.39897
2023-11-06,2.12256
2023-11-07,1.88849
2023-11-08,1.47356
2023-11-09,1.52143
2023-11-10,1.51611
2023-11-11,0.44685
2023-11-12,0.47877
2023-11-13,2.37791
2023-11-14,2.02681
2023-11-15,2.10128
2023-11-16,2.02149
2023-11-17,1.44696
2023-11-18,0.41493
2023-11-19,0.3511
2023-11-20,1.65443
2023-11-21,1.57995
2023-11-22,1.38844
2023-11-23,1.1065
2023-11-24,0.94158
2023-11-25,0.61176
2023-11-26,0.34578
2023-11-27,1.4576
2023-11-28,1.19161
2023-11-29,1.17033
2023-11-30,1.09054
2023-12-01,1.06394
2023-12-02,0.47877
2023-12-03,0.39365
2023-12-04,1.20225
2023-12-05,1.81934
2023-12-06,1.45228
2023-12-07,1.63847
2023-12-08,1.13841
2023-12-09,0.50537
2023-12-10,0.37769
2023-12-11,1.36716
2023-12-12,1.29269
2023-12-13,1.19693
2023-12-14,1.29269
2023-12-15,1.25545
2023-12-16,0.43089
2023-12-17,0.36174
2023-12-18,1.3246
2023-12-19,1.23949
2023-12-20,1.16501
2023-12-21,1.60123
2023-12-22,0.98414
2023-12-23,0.55325
2023-12-24,0.46813
2023-12-25,0.43621
2023-12-26,1.21821
2023-12-27,1.13309
2023-12-28,0.86711
2023-12-29,0.70752
2023-12-30,0.41493
2023-12-31,0.45217
2024-01-01,0.49473
2024-01-02,1.62251
2024-01-03,2.36195
2024-01-04,2.17576
2024-01-05,1.48952
2024-01-06,0.65964
2024-01-07,0.5692
2024-01-08,1.19693
2024-01-09,1.60123
2024-01-10,1.26609
2024-01-11,1.431
2024-01-12,1.20757
2024-01-13,0.50537
2024-01-14,0.44153
2024-01-15,1.20225
2024-01-16,1.87253
2024-01-17,2.0534
2024-01-18,1.70762
2024-01-19,1.34588
2024-01-20,0.62772
2024-01-21,0.48941
2024-01-22,1.46292
2024-01-23,1.29269
2024-01-24,1.17565
2024-01-25,1.28737
2024-01-26,1.24481
2024-01-27,0.46813
2024-01-28,0.34046
2024-01-29,1.431
2024-01-30,1.31928
2024-01-31,1.44164
2024-02-01,1.32992
2024-02-02,1.0799
2024-02-03,0.36174
2024-02-04,0.33514
2024-02-05,1.4044
2024-02-06,1.29269
2024-02-07,0.92031
2024-02-08,0.95754
2024-02-09,0.78199
2024-02-10,0.5692
2024-02-11,0.41493
2024-02-12,1.24481
2024-02-13,1.74486
2024-02-14,1.79806
2024-02-15,1.34588
2024-02-16,1.0799
2024-02-17,0.49473
2024-02-18,0.29258
2024-02-19,1.17033
2024-02-20,1.61719
2024-02-21,1.32992
2024-02-22,1.28205
2024-02-23,0.93095
2024-02-24,0.37769
2024-02-25,0.29258
2024-02-26,0.95754
2024-02-27,1.0799
2024-02-28,1.07458
2024-02-29,1.1065
2024-03-01,0.63304
2024-03-02,0.36706
2024-03-03,0.33514
2024-03-04,0.96818
2024-03-05,1.21289
2024-03-06,1.28205
2024-03-07,1.44696
2024-03-08,1.03202
2024-03-09,0.50005
2024-03-10,0.46813
2024-03-11,1.57463
2024-03-12,1.431
2024-03-13,1.17033
2024-03-14,1.30864
2024-03-15,1.11714
2024-03-16,0.46813
2024-03-17,0.44685
2024-03-18,1.05862
2024-03-19,1.43632
2024-03-20,1.06926
