date,영국환율
2023-05-30,17.29931
2023-05-31,17.44866
2023-06-01,16.01742
2023-06-02,17.1873
2023-06-03,9.57685
2023-06-04,8.48786
2023-06-05,17.58556
2023-06-06,11.59303
2023-06-07,18.97324
2023-06-08,17.39887
2023-06-09,16.34723
2023-06-10,9.28438
2023-06-11,8.55009
2023-06-12,17.38643
2023-06-13,25.53204
2023-06-14,21.43123
2023-06-15,19.09769
2023-06-16,19.4835
2023-06-17,12.68201
2023-06-18,10.03733
2023-06-19,19.45861
2023-06-20,18.35718
2023-06-21,17.53578
2023-06-22,17.1313
2023-06-23,17.87181
2023-06-24,9.81953
2023-06-25,8.97324
2023-06-26,18.1705
2023-06-27,16.83883
2023-06-28,17.29309
2023-06-29,17.21841
2023-06-30,16.30367
2023-07-01,10.35469
2023-07-02,8.69943
2023-07-03,18.41941
2023-07-04,19.30304
2023-07-05,16.8326
2023-07-06,15.084
2023-07-07,13.85189
2023-07-08,8.84878
2023-07-09,8.02738
2023-07-10,16.53391
2023-07-11,16.88238
2023-07-12,16.70815
2023-07-13,20.18668
2023-07-14,17.85314
2023-07-15,10.48537
2023-07-16,9.33416
2023-07-17,18.04604
2023-07-18,19.4835
2023-07-19,21.42501
2023-07-20,19.53951
2023-07-21,14.20659
2023-07-22,8.46297
2023-07-23,8.28873
2023-07-24,16.75793
2023-07-25,17.68512
2023-07-26,15.9303
2023-07-27,15.59427
2023-07-28,17.50466
2023-07-29,8.23273
2023-07-30,7.72868
2023-07-31,16.92594
2023-08-01,15.59427
2023-08-02,16.09831
2023-08-03,15.61294
2023-08-04,16.49657
2023-08-05,8.97946
2023-08-06,8.54387
2023-08-07,16.35345
2023-08-08,18.0896
2023-08-09,17.72246
2023-08-10,15.88052
2023-08-11,16.36589
2023-08-12,11.47479
2023-08-13,10.03111
2023-08-14,19.22215
2023-08-15,16.09831
2023-08-16,25.91163
2023-08-17,23.2794
2023-08-18,21.38145
2023-08-19,10.87741
2023-08-20,10.55382
2023-08-21,20.86496
2023-08-22,20.73428
2023-08-23,20.66583
2023-08-24,27.70379
2023-08-25,26.24766
2023-08-26,11.59925
2023-08-27,10.29869
2023-08-28,20.66583
2023-08-29,19.47728
2023-08-30,19.50217
2023-08-31,19.1537
2023-09-01,19.22215
2023-09-02,11.00808
2023-09-03,9.58307
2023-09-04,19.60174
2023-09-05,17.59178
2023-09-06,17.36154
2023-09-07,17.37398
2023-09-08,16.92594
2023-09-09,9.73864
2023-09-10,9.34038
2023-09-11,18.27006
2023-09-12,20.43559
2023-09-13,17.51711
2023-09-14,18.63721
2023-09-15,19.08525
2023-09-16,9.38394
2023-09-17,8.55009
2023-09-18,20.70939
2023-09-19,19.14125
2023-09-20,16.99439
2023-09-21,17.542
2023-09-22,18.33851
2023-09-23,10.34847
2023-09-24,8.84878
2023-09-25,17.94026
2023-09-26,17.74735
2023-09-27,16.30989
2023-09-28,9.80709
2023-09-29,9.37772
2023-09-30,9.46484
2023-10-01,9.17237
2023-10-02,11.23833
2023-10-03,12.36465
2023-10-04,19.75731
2023-10-05,18.74299
2023-10-06,15.00311
2023-10-07,8.97946
2023-10-08,8.45675
2023-10-09,11.00808
2023-10-10,16.52146
2023-10-11,16.24766
2023-10-12,14.64219
2023-10-13,14.67952
2023-10-14,8.73055
2023-10-15,8.43186
2023-10-16,13.74611
2023-10-17,13.39763
2023-10-18,14.11947
2023-10-19,14.80398
2023-10-20,17.74735
2023-10-21,9.9191
2023-10-22,8.89856
2023-10-23,16.08587
2023-10-24,15.56316
2023-10-25,16.97573
2023-10-26,15.96141
2023-10-27,15.07156
2023-10-28,8.84878
2023-10-29,8.77411
2023-10-30,18.0336
2023-10-31,16.26011
2023-11-01,15.00311
2023-11-02,19.39016
2023-11-03,27.34909
2023-11-04,14.08836
2023-11-05,11.12009
2023-11-06,26.31611
2023-11-07,21.96017
2023-11-08,23.83322
2023-11-09,18.98568
2023-11-10,16.75171
2023-11-11,10.77784
2023-11-12,10.55382
2023-11-13,16.33478
2023-11-14,17.45488
2023-11-15,20.18046
2023-11-16,22.17174
2023-11-17,20.55382
2023-11-18,10.80896
2023-11-19,10.44803
2023-11-20,18.31985
2023-11-21,17.77224
2023-11-22,16.07965
2023-11-23,15.10267
2023-11-24,14.68574
2023-11-25,10.37958
2023-11-26,9.73242
2023-11-27,15.68139
2023-11-28,16.40323
2023-11-29,13.87056
2023-11-30,14.05724
2023-12-01,14.21904
2023-12-02,8.62476
2023-12-03,7.26197
2023-12-04,14.17548
2023-12-05,15.39514
2023-12-06,14.43683
2023-12-07,13.35407
2023-12-08,14.91599
2023-12-09,9.41505
2023-12-10,8.26384
2023-12-11,13.70255
2023-12-12,14.87243
2023-12-13,13.13005
2023-12-14,18.7181
2023-12-15,14.63596
2023-12-16,8.51897
2023-12-17,7.90914
2023-12-18,14.43683
2023-12-19,14.41817
2023-12-20,15.80584
2023-12-21,15.2209
2023-12-22,13.83322
2023-12-23,8.12072
2023-12-24,7.542
2023-12-25,7.22464
2023-12-26,15.03422
2023-12-27,13.4163
2023-12-28,14.23148
2023-12-29,14.53018
2023-12-30,8.39452
2023-12-31,7.82202
2024-01-01,7.52333
2024-01-02,14.17548
2024-01-03,14.65463
2024-01-04,14.57373
2024-01-05,13.60298
2024-01-06,9.73242
2024-01-07,8.70566
2024-01-08,13.95146
2024-01-09,15.28313
2024-01-10,15.07778
2024-01-11,15.38892
2024-01-12,14.31238
2024-01-13,9.25948
2024-01-14,8.59987
2024-01-15,14.84754
2024-01-16,17.87803
2024-01-17,24.06969
2024-01-18,23.16116
2024-01-19,18.99813
2024-01-20,11.02675
2024-01-21,10.19912
2024-01-22,17.87803
2024-01-23,19.42128
2024-01-24,17.78469
2024-01-25,17.28064
2024-01-26,16.03609
2024-01-27,10.73428
2024-01-28,9.65774
2024-01-29,15.6565
2024-01-30,16.33478
2024-01-31,16.33478
2024-02-01,16.90728
2024-02-02,15.86807
2024-02-03,9.62041
2024-02-04,9.02924
2024-02-05,19.24082
2024-02-06,20.98942
2024-02-07,15.42626
2024-02-08,13.95768
2024-02-09,9.28438
2024-02-10,8.40074
2024-02-11,8.10827
2024-02-12,10.31113
2024-02-13,16.94461
2024-02-14,15.66272
2024-02-15,16.34723
2024-02-16,13.87056
2024-02-17,9.03546
2024-02-18,8.60609
2024-02-19,12.96826
2024-02-20,14.33727
2024-02-21,13.15494
2024-02-22,13.93279
2024-02-23,13.42252
2024-02-24,8.34474
2024-02-25,7.86558
2024-02-26,12.77535
2024-02-27,11.92906
2024-02-28,12.05351
2024-02-29,12.89359
2024-03-01,9.24082
2024-03-02,7.89047
2024-03-03,7.28064
2024-03-04,12.65712
2024-03-05,12.98693
2024-03-06,12.98693
2024-03-07,13.98257
2024-03-08,14.26882
2024-03-09,9.57685
2024-03-10,8.56253
2024-03-11,15.09023
2024-03-12,17.83447
2024-03-13,14.74175
2024-03-14,12.88114
2024-03-15,11.85438
2024-03-16,7.84691
2024-03-17,7.02551
2024-03-18,12.52022
2024-03-19,14.20659
2024-03-20,14.01991
