date,IRP세액공제
2023-05-30,6.18647
2023-05-31,5.74727
2023-06-01,4.94415
2023-06-02,5.19513
2023-06-03,3.04931
2023-06-04,2.93637
2023-06-05,5.06964
2023-06-06,2.92382
2023-06-07,4.61789
2023-06-08,4.16614
2023-06-09,4.79357
2023-06-10,3.06186
2023-06-11,2.87363
2023-06-12,4.47985
2023-06-13,5.19513
2023-06-14,5.0069
2023-06-15,5.01945
2023-06-16,4.61789
2023-06-17,2.63521
2023-06-18,2.87363
2023-06-19,3.80223
2023-06-20,5.0069
2023-06-21,6.41234
2023-06-22,4.40456
2023-06-23,5.421
2023-06-24,2.92382
2023-06-25,2.62266
2023-06-26,4.73083
2023-06-27,4.58024
2023-06-28,4.53005
2023-06-29,4.76847
2023-06-30,4.60534
2023-07-01,3.01167
2023-07-02,2.87363
2023-07-03,5.28297
2023-07-04,4.85631
2023-07-05,4.78102
2023-07-06,4.14104
2023-07-07,4.35437
2023-07-08,2.33404
2023-07-09,2.67285
2023-07-10,4.36692
2023-07-11,4.78102
2023-07-12,4.65554
2023-07-13,4.19124
2023-07-14,4.68063
2023-07-15,2.6854
2023-07-16,2.48462
2023-07-17,4.35437
2023-07-18,3.73949
2023-07-19,4.01556
2023-07-20,4.42966
2023-07-21,4.17869
2023-07-22,2.37169
2023-07-23,2.67285
2023-07-24,3.82733
2023-07-25,5.40845
2023-07-26,4.20378
2023-07-27,4.39201
2023-07-28,4.22888
2023-07-29,2.39678
2023-07-30,2.84853
2023-07-31,4.42966
2023-08-01,4.37947
2023-08-02,4.69318
2023-08-03,4.71828
2023-08-04,3.78968
2023-08-05,2.62266
2023-08-06,2.64776
2023-08-07,4.25398
2023-08-08,3.67674
2023-08-09,4.15359
2023-08-10,3.96536
2023-08-11,3.52616
2023-08-12,2.53482
2023-08-13,2.63521
2023-08-14,4.29163
2023-08-15,3.1497
2023-08-16,4.12849
2023-08-17,4.22888
2023-08-18,4.19124
2023-08-19,2.09562
2023-08-20,2.43443
2023-08-21,4.24143
2023-08-22,4.5175
2023-08-23,4.68063
2023-08-24,4.15359
2023-08-25,4.46731
2023-08-26,2.38423
2023-08-27,2.78579
2023-08-28,4.83122
2023-08-29,5.25787
2023-08-30,5.37081
2023-08-31,4.59279
2023-09-01,4.0783
2023-09-02,2.52227
2023-09-03,2.63521
2023-09-04,4.46731
2023-09-05,5.11983
2023-09-06,4.29163
2023-09-07,4.26653
2023-09-08,3.85242
2023-09-09,2.59756
2023-09-10,3.28773
2023-09-11,4.64299
2023-09-12,4.61789
2023-09-13,4.86886
2023-09-14,4.14104
2023-09-15,4.5426
2023-09-16,2.58501
2023-09-17,3.40067
2023-09-18,4.50495
2023-09-19,4.63044
2023-09-20,4.60534
2023-09-21,4.88141
2023-09-22,4.42966
2023-09-23,2.59756
2023-09-24,2.32149
2023-09-25,4.9567
2023-09-26,5.28297
2023-09-27,3.87752
2023-09-28,2.33404
2023-09-29,1.93248
2023-09-30,2.2462
2023-10-01,2.45953
2023-10-02,3.01167
2023-10-03,3.11205
2023-10-04,5.13238
2023-10-05,4.9567
2023-10-06,4.42966
2023-10-07,2.40933
2023-10-08,3.42577
2023-10-09,3.1748
2023-10-10,5.59668
2023-10-11,6.02334
2023-10-12,5.69707
2023-10-13,5.22022
2023-10-14,2.87363
2023-10-15,3.53871
2023-10-16,5.89785
2023-10-17,6.36215
2023-10-18,5.78491
2023-10-19,5.43355
2023-10-20,5.24532
2023-10-21,3.30028
2023-10-22,3.95281
2023-10-23,6.66332
2023-10-24,8.1315
2023-10-25,8.43267
2023-10-26,7.37859
2023-10-27,6.27431
2023-10-28,3.13715
2023-10-29,3.81478
2023-10-30,7.32839
2023-10-31,6.91429
2023-11-01,13.08821
2023-11-02,9.02246
2023-11-03,9.03501
2023-11-04,4.64299
2023-11-05,5.58413
2023-11-06,8.82168
2023-11-07,8.69619
2023-11-08,9.75028
2023-11-09,8.99736
2023-11-10,8.1817
2023-11-11,4.85631
2023-11-12,4.85631
2023-11-13,10.0138
2023-11-14,10.84201
2023-11-15,11.53218
2023-11-16,10.95495
2023-11-17,10.79181
2023-11-18,5.58413
2023-11-19,7.98092
2023-11-20,12.7745
2023-11-21,14.79482
2023-11-22,14.067
2023-11-23,12.67411
2023-11-24,14.6066
2023-11-25,7.75505
2023-11-26,8.43267
2023-11-27,15.32187
2023-11-28,16.52654
2023-11-29,15.93675
2023-11-30,16.28811
2023-12-01,14.95796
2023-12-02,9.63734
2023-12-03,10.96749
2023-12-04,20.55464
2023-12-05,21.24482
2023-12-06,26.23917
2023-12-07,23.51612
2023-12-08,20.517
2023-12-09,12.95018
2023-12-10,12.54862
2023-12-11,23.2275
2023-12-12,31.34646
2023-12-13,25.9631
2023-12-14,27.58187
2023-12-15,27.83285
2023-12-16,18.23315
2023-12-17,17.02848
2023-12-18,28.54812
2023-12-19,36.14004
2023-12-20,48.24946
2023-12-21,51.78817
2023-12-22,58.70247
2023-12-23,29.97866
2023-12-24,25.0345
2023-12-25,33.74325
2023-12-26,81.39038
2023-12-27,89.94855
2023-12-28,100.0
2023-12-29,95.89659
2023-12-30,22.08558
2023-12-31,19.67624
2024-01-01,10.4279
2024-01-02,17.04103
2024-01-03,15.12109
2024-01-04,14.25523
2024-01-05,13.89132
2024-01-06,8.33228
2024-01-07,8.73384
2024-01-08,12.12197
2024-01-09,12.27255
2024-01-10,13.92897
2024-01-11,12.91253
2024-01-12,12.43568
2024-01-13,8.26954
2024-01-14,8.36993
2024-01-15,20.16564
2024-01-16,20.09035
2024-01-17,19.34998
2024-01-18,21.21972
2024-01-19,20.31622
2024-01-20,12.83724
2024-01-21,12.59882
2024-01-22,29.12536
2024-01-23,29.23829
2024-01-24,26.43995
2024-01-25,24.94666
2024-01-26,19.92721
2024-01-27,15.00815
2024-01-28,12.97527
2024-01-29,22.324
2024-01-30,23.37809
2024-01-31,21.79696
2024-02-01,18.18295
2024-02-02,15.56029
2024-02-03,10.02635
2024-02-04,10.49065
2024-02-05,15.14619
2024-02-06,16.89045
2024-02-07,14.68189
2024-02-08,13.2388
2024-02-09,9.5495
2024-02-10,9.44911
2024-02-11,10.0389
2024-02-12,9.04755
2024-02-13,18.20805
2024-02-14,18.76019
2024-02-15,17.24181
2024-02-16,16.11243
2024-02-17,10.23967
2024-02-18,9.17304
2024-02-19,15.58539
2024-02-20,18.13276
2024-02-21,19.24959
2024-02-22,16.17517
2024-02-23,18.15786
2024-02-24,10.87965
2024-02-25,10.44045
2024-02-26,17.06613
2024-02-27,14.33053
2024-02-28,13.91642
2024-02-29,13.47722
2024-03-01,8.92207
2024-03-02,7.65466
2024-03-03,7.42878
2024-03-04,10.59104
2024-03-05,12.05922
2024-03-06,12.27255
2024-03-07,10.54084
2024-03-08,10.9424
2024-03-09,6.52528
2024-03-10,6.70096
2024-03-11,10.13928
2024-03-12,9.72518
2024-03-13,8.45777
2024-03-14,7.95582
2024-03-15,7.2531
2024-03-16,5.04454
2024-03-17,5.45865
2024-03-18,7.55427
2024-03-19,7.24055
2024-03-20,7.89308
