date,실시간미국증시
2023-05-30,6.26355
2023-05-31,6.79963
2023-06-01,6.78781
2023-06-02,6.32267
2023-06-03,3.96941
2023-06-04,0.76077
2023-06-05,1.94725
2023-06-06,4.93515
2023-06-07,5.91666
2023-06-08,6.165
2023-06-09,5.68016
2023-06-10,3.64618
2023-06-11,0.87902
2023-06-12,2.42027
2023-06-13,6.24384
2023-06-14,5.80235
2023-06-15,6.42122
2023-06-16,5.65256
2023-06-17,3.45697
2023-06-18,0.55973
2023-06-19,2.15617
2023-06-20,4.8642
2023-06-21,5.76688
2023-06-22,6.0901
2023-06-23,5.32933
2023-06-24,3.37813
2023-06-25,0.54791
2023-06-26,2.19559
2023-06-27,6.19259
2023-06-28,5.93637
2023-06-29,5.92455
2023-06-30,5.27021
2023-07-01,3.42544
2023-07-02,0.56368
2023-07-03,2.25472
2023-07-04,5.2032
2023-07-05,4.336
2023-07-06,5.89301
2023-07-07,5.96397
2023-07-08,3.64224
2023-07-09,0.60704
2023-07-10,2.168
2023-07-11,5.5146
2023-07-12,6.31085
2023-07-13,6.16894
2023-07-14,5.53431
2023-07-15,3.59888
2023-07-16,0.58733
2023-07-17,2.37297
2023-07-18,5.41605
2023-07-19,5.84965
2023-07-20,6.01127
2023-07-21,5.47912
2023-07-22,3.32295
2023-07-23,0.74894
2023-07-24,2.0931
2023-07-25,5.27415
2023-07-26,5.51066
2023-07-27,5.75505
2023-07-28,5.10465
2023-07-29,2.99578
2023-07-30,0.56368
2023-07-31,2.06157
2023-08-01,4.89573
2023-08-02,5.96002
2023-08-03,6.85088
2023-08-04,5.56978
2023-08-05,3.30718
2023-08-06,0.64645
2023-08-07,2.50305
2023-08-08,5.79447
2023-08-09,6.01521
2023-08-10,6.45669
2023-08-11,5.76293
2023-08-12,3.34266
2023-08-13,0.51637
2023-08-14,1.96696
2023-08-15,4.7696
2023-08-16,6.0901
2023-08-17,6.60648
2023-08-18,6.40939
2023-08-19,4.09554
2023-08-20,0.73317
2023-08-21,2.63707
2023-08-22,5.61314
2023-08-23,5.86936
2023-08-24,6.43699
2023-08-25,6.22413
2023-08-26,4.27687
2023-08-27,0.67799
2023-08-28,2.37297
2023-08-29,5.65256
2023-08-30,5.91666
2023-08-31,5.70775
2023-09-01,5.34116
2023-09-02,3.30718
2023-09-03,0.64251
2023-09-04,2.33749
2023-09-05,4.51338
2023-09-06,5.49883
2023-09-07,5.42
2023-09-08,4.59616
2023-09-09,3.17316
2023-09-10,0.55973
2023-09-11,2.08916
2023-09-12,5.30568
2023-09-13,5.56978
2023-09-14,5.32145
2023-09-15,4.85237
2023-09-16,3.31506
2023-09-17,0.44542
2023-09-18,2.19953
2023-09-19,5.50672
2023-09-20,5.44759
2023-09-21,6.0704
2023-09-22,5.55402
2023-09-23,3.42544
2023-09-24,0.54002
2023-09-25,2.25077
2023-09-26,5.27809
2023-09-27,4.90362
2023-09-28,3.26382
2023-09-29,2.87752
2023-09-30,2.57794
2023-10-01,0.75682
2023-10-02,1.52942
2023-10-03,3.88663
2023-10-04,5.4397
2023-10-05,6.00338
2023-10-06,5.28203
2023-10-07,3.42938
2023-10-08,0.63857
2023-10-09,3.14951
2023-10-10,6.19259
2023-10-11,5.86936
2023-10-12,5.89301
2023-10-13,5.50277
2023-10-14,3.53186
2023-10-15,0.54791
2023-10-16,2.27837
2023-10-17,5.66045
2023-10-18,5.83783
2023-10-19,6.165
2023-10-20,6.44487
2023-10-21,4.1665
2023-10-22,0.55579
2023-10-23,2.61342
2023-10-24,6.29508
2023-10-25,6.06251
2023-10-26,7.04008
2023-10-27,6.85876
2023-10-28,4.13102
2023-10-29,0.56762
2023-10-30,2.32567
2023-10-31,6.0428
2023-11-01,5.55402
2023-11-02,6.48823
2023-11-03,5.92061
2023-11-04,3.59493
2023-11-05,0.65434
2023-11-06,3.88663
2023-11-07,6.72868
2023-11-08,5.82994
2023-11-09,5.95214
2023-11-10,5.28203
2023-11-11,3.83144
2023-11-12,0.54791
2023-11-13,2.00244
2023-11-14,5.79053
2023-11-15,6.36209
2023-11-16,6.80752
2023-11-17,5.25444
2023-11-18,3.43332
2023-11-19,0.50061
2023-11-20,2.03397
2023-11-21,5.78264
2023-11-22,5.96002
2023-11-23,5.48701
2023-11-24,3.89057
2023-11-25,2.78686
2023-11-26,0.63857
2023-11-27,1.88024
2023-11-28,5.30962
2023-11-29,5.4673
2023-11-30,5.54613
2023-12-01,5.41211
2023-12-02,3.47668
2023-12-03,0.60309
2023-12-04,1.50183
2023-12-05,5.16378
2023-12-06,5.28992
2023-12-07,5.12042
2023-12-08,5.2505
2023-12-09,3.59493
2023-12-10,0.57944
2023-12-11,1.7068
2023-12-12,5.46336
2023-12-13,5.08494
2023-12-14,5.58161
2023-12-15,5.66833
2023-12-16,3.7053
2023-12-17,0.58338
2023-12-18,1.59643
2023-12-19,5.42394
2023-12-20,5.34904
2023-12-21,6.01915
2023-12-22,5.30174
2023-12-23,3.30718
2023-12-24,0.46119
2023-12-25,0.76077
2023-12-26,1.77776
2023-12-27,4.25322
2023-12-28,4.78536
2023-12-29,3.0549
2023-12-30,1.56096
2023-12-31,0.34293
2024-01-01,0.4809
2024-01-02,2.07339
2024-01-03,5.72746
2024-01-04,5.78264
2024-01-05,5.75111
2024-01-06,3.46485
2024-01-07,0.54002
2024-01-08,1.57278
2024-01-09,5.45941
2024-01-10,5.42394
2024-01-11,5.28203
2024-01-12,5.16378
2024-01-13,3.37419
2024-01-14,0.6228
2024-01-15,1.60826
2024-01-16,3.96546
2024-01-17,5.45547
2024-01-18,5.21108
2024-01-19,4.85632
2024-01-20,3.47274
2024-01-21,0.52426
2024-01-22,1.66344
2024-01-23,5.07706
2024-01-24,4.83661
2024-01-25,5.6092
2024-01-26,5.27415
2024-01-27,3.30324
2024-01-28,0.60309
2024-01-29,1.78564
2024-01-30,5.27415
2024-01-31,5.54613
2024-02-01,5.32933
2024-02-02,5.13618
2024-02-03,3.6856
2024-02-04,0.51243
2024-02-05,1.4427
2024-02-06,4.68288
2024-02-07,5.13224
2024-02-08,4.22957
2024-02-09,3.23229
2024-02-10,2.05762
2024-02-11,0.5755
2024-02-12,1.32445
2024-02-13,4.41089
2024-02-14,5.6565
2024-02-15,4.97457
2024-02-16,5.01793
2024-02-17,3.23229
2024-02-18,0.58733
2024-02-19,1.68709
2024-02-20,4.04036
2024-02-21,4.84055
2024-02-22,5.32933
2024-02-23,4.41877
2024-02-24,2.92877
2024-02-25,0.51243
2024-02-26,1.48606
2024-02-27,4.54885
2024-02-28,4.41483
2024-02-29,4.06401
2024-03-01,3.46485
2024-03-02,2.40845
2024-03-03,0.51243
2024-03-04,1.45453
2024-03-05,4.87997
2024-03-06,4.99822
2024-03-07,5.25444
2024-03-08,4.58039
2024-03-09,3.59493
2024-03-10,0.57944
2024-03-11,1.71863
2024-03-12,5.22685
2024-03-13,5.07312
2024-03-14,5.03764
2024-03-15,4.47396
2024-03-16,3.11009
2024-03-17,0.52426
2024-03-18,2.15617
2024-03-19,4.87997
2024-03-20,5.23473
