date,중소기업지원금
2023-05-30,4.27112
2023-05-31,3.43546
2023-06-01,4.08542
2023-06-02,2.92479
2023-06-03,1.20705
2023-06-04,0.83565
2023-06-05,3.11049
2023-06-06,1.25348
2023-06-07,3.66759
2023-06-08,3.62116
2023-06-09,3.85329
2023-06-10,1.02135
2023-06-11,0.41782
2023-06-12,3.80687
2023-06-13,4.41039
2023-06-14,4.22469
2023-06-15,6.17455
2023-06-16,3.66759
2023-06-17,0.64995
2023-06-18,0.78922
2023-06-19,4.08542
2023-06-20,5.01392
2023-06-21,3.80687
2023-06-22,4.17827
2023-06-23,3.71402
2023-06-24,0.64995
2023-06-25,0.41782
2023-06-26,4.7818
2023-06-27,4.54967
2023-06-28,4.03899
2023-06-29,3.94614
2023-06-30,3.34261
2023-07-01,0.60352
2023-07-02,0.5571
2023-07-03,2.97121
2023-07-04,3.29619
2023-07-05,4.13184
2023-07-06,3.62116
2023-07-07,2.87836
2023-07-08,1.16063
2023-07-09,1.1142
2023-07-10,4.82822
2023-07-11,3.99257
2023-07-12,4.73537
2023-07-13,3.99257
2023-07-14,4.17827
2023-07-15,0.9285
2023-07-16,1.16063
2023-07-17,4.08542
2023-07-18,3.99257
2023-07-19,3.34261
2023-07-20,4.45682
2023-07-21,2.97121
2023-07-22,1.53203
2023-07-23,0.69637
2023-07-24,3.62116
2023-07-25,3.85329
2023-07-26,4.5961
2023-07-27,4.64252
2023-07-28,3.29619
2023-07-29,0.60352
2023-07-30,0.51067
2023-07-31,3.43546
2023-08-01,3.89972
2023-08-02,2.92479
2023-08-03,3.71402
2023-08-04,3.29619
2023-08-05,0.51067
2023-08-06,0.64995
2023-08-07,4.50324
2023-08-08,3.34261
2023-08-09,3.52831
2023-08-10,2.73909
2023-08-11,2.87836
2023-08-12,1.06778
2023-08-13,0.5571
2023-08-14,2.64623
2023-08-15,1.34633
2023-08-16,3.85329
2023-08-17,4.31754
2023-08-18,4.17827
2023-08-19,0.64995
2023-08-20,0.83565
2023-08-21,3.94614
2023-08-22,4.73537
2023-08-23,3.52831
2023-08-24,3.80687
2023-08-25,4.36397
2023-08-26,0.51067
2023-08-27,0.5571
2023-08-28,4.27112
2023-08-29,4.03899
2023-08-30,3.43546
2023-08-31,3.85329
2023-09-01,3.66759
2023-09-02,1.1142
2023-09-03,1.34633
2023-09-04,3.52831
2023-09-05,3.80687
2023-09-06,3.89972
2023-09-07,4.03899
2023-09-08,3.89972
2023-09-09,1.20705
2023-09-10,1.53203
2023-09-11,4.17827
2023-09-12,3.57474
2023-09-13,4.64252
2023-09-14,4.9675
2023-09-15,3.43546
2023-09-16,0.69637
2023-09-17,1.02135
2023-09-18,3.85329
2023-09-19,4.31754
2023-09-20,3.29619
2023-09-21,3.48189
2023-09-22,2.50696
2023-09-23,0.97493
2023-09-24,0.88207
2023-09-25,3.38904
2023-09-26,3.71402
2023-09-27,1.85701
2023-09-28,0.23212
2023-09-29,0.41782
2023-09-30,0.32497
2023-10-01,0.41782
2023-10-02,0.88207
2023-10-03,0.83565
2023-10-04,3.11049
2023-10-05,3.06406
2023-10-06,1.99628
2023-10-07,0.3714
2023-10-08,0.32497
2023-10-09,0.7428
2023-10-10,2.92479
2023-10-11,3.57474
2023-10-12,3.89972
2023-10-13,3.11049
2023-10-14,0.7428
2023-10-15,0.78922
2023-10-16,2.73909
2023-10-17,3.48189
2023-10-18,4.27112
2023-10-19,4.45682
2023-10-20,3.24976
2023-10-21,1.06778
2023-10-22,1.39275
2023-10-23,3.34261
2023-10-24,3.43546
2023-10-25,3.85329
2023-10-26,3.29619
2023-10-27,2.08913
2023-10-28,0.32497
2023-10-29,0.41782
2023-10-30,3.43546
2023-10-31,3.34261
2023-11-01,3.29619
2023-11-02,2.83194
2023-11-03,2.27483
2023-11-04,1.02135
2023-11-05,0.60352
2023-11-06,3.24976
2023-11-07,2.78551
2023-11-08,3.15691
2023-11-09,3.34261
2023-11-10,2.55338
2023-11-11,0.41782
2023-11-12,0.3714
2023-11-13,3.15691
2023-11-14,2.73909
2023-11-15,3.29619
2023-11-16,3.15691
2023-11-17,2.97121
2023-11-18,0.46425
2023-11-19,0.69637
2023-11-20,2.78551
2023-11-21,3.76044
2023-11-22,3.06406
2023-11-23,3.43546
2023-11-24,2.92479
2023-11-25,0.64995
2023-11-26,1.06778
2023-11-27,3.15691
2023-11-28,3.62116
2023-11-29,2.97121
2023-11-30,2.78551
2023-12-01,2.13556
2023-12-02,0.23212
2023-12-03,0.46425
2023-12-04,3.24976
2023-12-05,2.22841
2023-12-06,2.92479
2023-12-07,3.15691
2023-12-08,2.83194
2023-12-09,0.3714
2023-12-10,1.16063
2023-12-11,2.78551
2023-12-12,3.34261
2023-12-13,3.29619
2023-12-14,3.34261
2023-12-15,3.15691
2023-12-16,0.5571
2023-12-17,0.27855
2023-12-18,3.06406
2023-12-19,3.43546
2023-12-20,4.03899
2023-12-21,3.43546
2023-12-22,3.06406
2023-12-23,0.60352
2023-12-24,0.60352
2023-12-25,1.53203
2023-12-26,2.92479
2023-12-27,3.66759
2023-12-28,2.92479
2023-12-29,2.41411
2023-12-30,1.25348
2023-12-31,0.9285
2024-01-01,1.1142
2024-01-02,4.73537
2024-01-03,5.24605
2024-01-04,4.45682
2024-01-05,4.73537
2024-01-06,1.1142
2024-01-07,1.90343
2024-01-08,5.7103
2024-01-09,5.3389
2024-01-10,4.82822
2024-01-11,4.7818
2024-01-12,3.38904
2024-01-13,1.71773
2024-01-14,0.97493
2024-01-15,4.54967
2024-01-16,4.5961
2024-01-17,5.3389
2024-01-18,4.82822
2024-01-19,5.43175
2024-01-20,0.9285
2024-01-21,1.25348
2024-01-22,4.54967
2024-01-23,6.59238
2024-01-24,4.68895
2024-01-25,4.82822
2024-01-26,5.1532
2024-01-27,1.62488
2024-01-28,0.97493
2024-01-29,4.41039
2024-01-30,4.54967
2024-01-31,3.15691
2024-02-01,4.54967
2024-02-02,3.94614
2024-02-03,1.16063
2024-02-04,1.39275
2024-02-05,4.03899
2024-02-06,5.1532
2024-02-07,3.66759
2024-02-08,3.43546
2024-02-09,0.51067
2024-02-10,0.60352
2024-02-11,0.83565
2024-02-12,1.06778
2024-02-13,3.94614
2024-02-14,5.29247
2024-02-15,5.61745
2024-02-16,5.24605
2024-02-17,1.39275
2024-02-18,1.1142
2024-02-19,4.5961
2024-02-20,4.5961
2024-02-21,4.87465
2024-02-22,5.10677
2024-02-23,5.06035
2024-02-24,1.34633
2024-02-25,1.34633
2024-02-26,5.06035
2024-02-27,5.06035
2024-02-28,4.54967
2024-02-29,3.89972
2024-03-01,1.53203
2024-03-02,1.53203
2024-03-03,1.16063
2024-03-04,4.87465
2024-03-05,5.57103
2024-03-06,6.82451
2024-03-07,4.54967
2024-03-08,3.89972
2024-03-09,0.9285
2024-03-10,1.39275
2024-03-11,5.61745
2024-03-12,6.03528
2024-03-13,5.94243
2024-03-14,5.80315
2024-03-15,6.36025
2024-03-16,1.25348
2024-03-17,1.16063
2024-03-18,5.3389
2024-03-19,6.63881
2024-03-20,7.10306
