date,KB금융주가
2023-05-29,3.49813
2023-05-30,22.6946
2023-05-31,20.12295
2023-06-01,25.70785
2023-06-02,24.23586
2023-06-03,3.22105
2023-06-04,2.37249
2023-06-05,24.58221
2023-06-06,3.65399
2023-06-07,21.93263
2023-06-08,19.3783
2023-06-09,23.36132
2023-06-10,2.94397
2023-06-11,2.88336
2023-06-12,19.69001
2023-06-13,19.76794
2023-06-14,20.00173
2023-06-15,17.93228
2023-06-16,18.87609
2023-06-17,2.11273
2023-06-18,1.66248
2023-06-19,16.84128
2023-06-20,17.75045
2023-06-21,19.81123
2023-06-22,20.48662
2023-06-23,20.83297
2023-06-24,2.56299
2023-06-25,2.2253
2023-06-26,19.4822
2023-06-27,18.81548
2023-06-28,21.14468
2023-06-29,21.94129
2023-06-30,20.93687
2023-07-01,2.19066
2023-07-02,2.98727
2023-07-03,22.1491
2023-07-04,19.30903
2023-07-05,19.17049
2023-07-06,22.02788
2023-07-07,21.20529
2023-07-08,2.61494
2023-07-09,2.12139
2023-07-10,20.0277
2023-07-11,18.80682
2023-07-12,19.86319
2023-07-13,20.82431
2023-07-14,26.14945
2023-07-15,2.84007
2023-07-16,2.60628
2023-07-17,19.12719
2023-07-18,19.02329
2023-07-19,18.33925
2023-07-20,19.81123
2023-07-21,19.36098
2023-07-22,2.0348
2023-07-23,1.87895
2023-07-24,19.01463
2023-07-25,21.82872
2023-07-26,31.43129
2023-07-27,38.07256
2023-07-28,28.22755
2023-07-29,3.49813
2023-07-30,2.48506
2023-07-31,23.11022
2023-08-01,30.63468
2023-08-02,29.65624
2023-08-03,27.11057
2023-08-04,26.41787
2023-08-05,2.85739
2023-08-06,2.77946
2023-08-07,22.1491
2023-08-08,23.49987
2023-08-09,24.41769
2023-08-10,23.2401
2023-08-11,22.55606
2023-08-12,2.51103
2023-08-13,2.19066
2023-08-14,19.85453
2023-08-15,3.11715
2023-08-16,19.30903
2023-08-17,21.06675
2023-08-18,19.95843
2023-08-19,2.36384
2023-08-20,1.79236
2023-08-21,18.91938
2023-08-22,18.04485
2023-08-23,19.5255
2023-08-24,22.27898
2023-08-25,19.13585
2023-08-26,1.93956
2023-08-27,1.58455
2023-08-28,19.81989
2023-08-29,20.4693
2023-08-30,20.65113
2023-08-31,25.20564
2023-09-01,21.26591
2023-09-02,2.70153
2023-09-03,1.5326
2023-09-04,21.02346
2023-09-05,18.94536
2023-09-06,21.27456
2023-09-07,18.77218
2023-09-08,18.14009
2023-09-09,1.99151
2023-09-10,1.65382
2023-09-11,26.35726
2023-09-12,21.99324
2023-09-13,25.88102
2023-09-14,25.50004
2023-09-15,31.89886
2023-09-16,4.00034
2023-09-17,3.67997
2023-09-18,24.50428
2023-09-19,22.53874
2023-09-20,22.37423
2023-09-21,22.81582
2023-09-22,20.27881
2023-09-23,2.68421
2023-09-24,2.49372
2023-09-25,19.6294
2023-09-26,19.02329
2023-09-27,16.38237
2023-09-28,1.48064
2023-09-29,1.35076
2023-09-30,1.4893
2023-10-01,1.68845
2023-10-02,2.21664
2023-10-03,1.74906
2023-10-04,17.17031
2023-10-05,18.86743
2023-10-06,19.36964
2023-10-07,2.68421
2023-10-08,1.94822
2023-10-09,2.95263
2023-10-10,21.53433
2023-10-11,20.65113
2023-10-12,19.61208
2023-10-13,16.74603
2023-10-14,2.26859
2023-10-15,1.61052
2023-10-16,18.14875
2023-10-17,17.01446
2023-10-18,22.89375
2023-10-19,19.31768
2023-10-20,17.96692
2023-10-21,2.81409
2023-10-22,1.92224
2023-10-23,18.51242
2023-10-24,21.07541
2023-10-25,19.97575
2023-10-26,17.81972
2023-10-27,18.03619
2023-10-28,3.11715
2023-10-29,2.08676
2023-10-30,21.83738
2023-10-31,18.6423
2023-11-01,18.74621
2023-11-02,19.0406
2023-11-03,20.10563
2023-11-04,2.83141
2023-11-05,2.04346
2023-11-06,27.57814
2023-11-07,26.93739
2023-11-08,21.47372
2023-11-09,22.77253
2023-11-10,19.34366
2023-11-11,1.87029
2023-11-12,1.56723
2023-11-13,18.00155
2023-11-14,19.04926
2023-11-15,21.7075
2023-11-16,19.59477
2023-11-17,18.03619
2023-11-18,2.42445
2023-11-19,1.93956
2023-11-20,19.00597
2023-11-21,18.62498
2023-11-22,17.59459
2023-11-23,19.4822
2023-11-24,16.21785
2023-11-25,2.42445
2023-11-26,2.29457
2023-11-27,21.59494
2023-11-28,20.42601
2023-11-29,19.75062
2023-11-30,21.95861
2023-12-01,17.87167
2023-12-02,2.41579
2023-12-03,2.11273
2023-12-04,18.21802
2023-12-05,17.60325
2023-12-06,18.32193
2023-12-07,18.08814
2023-12-08,17.83704
2023-12-09,2.12139
2023-12-10,2.13005
2023-12-11,17.66386
2023-12-12,17.48203
2023-12-13,16.84994
2023-12-14,19.81123
2023-12-15,22.04519
2023-12-16,3.0219
2023-12-17,2.65823
2023-12-18,17.77643
2023-12-19,17.62923
2023-12-20,21.20529
2023-12-21,18.72023
2023-12-22,17.81972
2023-12-23,2.24261
2023-12-24,1.61052
2023-12-25,2.09541
2023-12-26,18.88475
2023-12-27,17.20495
2023-12-28,22.30496
2023-12-29,8.96181
2023-12-30,2.3292
2023-12-31,1.99151
2024-01-01,1.94822
2024-01-02,20.2182
2024-01-03,16.62481
2024-01-04,17.29154
2024-01-05,16.95384
2024-01-06,2.30322
2024-01-07,2.10407
2024-01-08,17.30885
2024-01-09,16.78933
2024-01-10,16.34773
2024-01-11,18.03619
2024-01-12,16.80664
2024-01-13,1.84431
2024-01-14,1.61052
2024-01-15,16.5642
2024-01-16,14.42549
2024-01-17,16.46029
2024-01-18,18.65962
2024-01-19,17.58593
2024-01-20,2.19066
2024-01-21,1.91358
2024-01-22,16.90189
2024-01-23,22.37423
2024-01-24,22.01922
2024-01-25,19.87185
2024-01-26,20.73772
2024-01-27,2.67555
2024-01-28,2.46774
2024-01-29,26.16676
2024-01-30,22.91107
2024-01-31,22.26166
2024-02-01,56.06546
2024-02-02,73.65139
2024-02-03,10.75417
2024-02-04,8.64144
2024-02-05,51.36375
2024-02-06,39.23283
2024-02-07,42.96475
2024-02-08,41.76119
2024-02-09,6.84907
2024-02-10,4.97012
2024-02-11,4.90085
2024-02-12,6.66724
2024-02-13,55.57191
2024-02-14,41.57069
2024-02-15,36.60923
2024-02-16,37.74352
2024-02-17,5.23854
2024-02-18,4.83158
2024-02-19,40.08139
2024-02-20,33.1717
2024-02-21,36.05506
2024-02-22,32.92059
2024-02-23,33.61329
2024-02-24,5.40306
2024-02-25,4.85756
2024-02-26,38.58342
2024-02-27,32.19326
2024-02-28,31.11957
2024-02-29,29.14538
2024-03-01,4.96146
2024-03-02,3.28166
2024-03-03,2.83141
2024-03-04,46.36765
2024-03-05,52.50671
2024-03-06,38.65269
2024-03-07,38.14183
2024-03-08,34.05489
2024-03-09,4.51121
2024-03-10,3.84448
2024-03-11,29.561
2024-03-12,44.09905
2024-03-13,64.05749
2024-03-14,53.56307
2024-03-15,43.91722
2024-03-16,6.79712
2024-03-17,5.33379
2024-03-18,37.85609
2024-03-19,31.94215
2024-03-20,35.1459
