date,시가
2023-05-31,23.98561
2023-06-01,22.72727
2023-06-02,23.472
2023-06-03,21.08371
2023-06-04,23.60041
2023-06-05,23.11248
2023-06-06,23.36928
2023-06-07,22.98407
2023-06-08,25.34668
2023-06-09,22.08525
2023-06-10,20.85259
2023-06-11,25.37236
2023-06-12,29.37853
2023-06-13,24.44786
2023-06-14,22.00821
2023-06-15,22.95839
2023-06-16,21.08371
2023-06-17,21.52028
2023-06-18,23.88289
2023-06-19,24.67899
2023-06-20,23.88289
2023-06-21,22.47046
2023-06-22,22.95839
2023-06-23,23.31792
2023-06-24,20.10785
2023-06-25,22.95839
2023-06-26,21.54596
2023-06-27,22.1623
2023-06-28,20.10785
2023-06-29,20.41602
2023-06-30,21.67437
2023-07-01,20.03081
2023-07-02,20.46738
2023-07-03,20.21058
2023-07-04,22.03389
2023-07-05,19.92809
2023-07-06,21.3662
2023-07-07,20.62146
2023-07-08,22.59887
2023-07-09,25.03852
2023-07-10,23.18952
2023-07-11,23.39496
2023-07-12,29.40421
2023-07-13,29.86646
2023-07-14,27.19568
2023-07-15,24.65331
2023-07-16,24.06266
2023-07-17,23.98561
2023-07-18,23.95993
2023-07-19,23.42064
2023-07-20,23.78017
2023-07-21,24.55059
2023-07-22,22.18798
2023-07-23,23.88289
2023-07-24,22.93271
2023-07-25,22.57318
2023-07-26,24.67899
2023-07-27,24.44786
2023-07-28,23.52336
2023-07-29,19.41448
2023-07-30,20.05649
2023-07-31,21.39188
2023-08-01,22.11093
2023-08-02,20.59578
2023-08-03,21.87981
2023-08-04,19.56856
2023-08-05,18.43862
2023-08-06,19.87673
2023-08-07,19.82537
2023-08-08,27.17
2023-08-09,24.1397
2023-08-10,24.55059
2023-08-11,21.54596
2023-08-12,22.49614
2023-08-13,24.01129
2023-08-14,21.85413
2023-08-15,25.26964
2023-08-16,21.67437
2023-08-17,21.623
2023-08-18,20.59578
2023-08-19,20.77555
2023-08-20,21.95685
2023-08-21,23.42064
2023-08-22,29.25012
2023-08-23,26.86183
2023-08-24,26.47663
2023-08-25,24.37082
2023-08-26,21.13507
2023-08-27,24.1397
2023-08-28,23.80585
2023-08-29,29.37853
2023-08-30,26.19414
2023-08-31,22.90703
2023-09-01,21.57164
2023-09-02,19.87673
2023-09-03,21.03235
2023-09-04,19.79969
2023-09-05,22.1623
2023-09-06,20.41602
2023-09-07,19.79969
2023-09-08,22.70159
2023-09-09,20.59578
2023-09-10,20.23626
2023-09-11,20.74987
2023-09-12,20.15921
2023-09-13,22.65023
2023-09-14,19.95377
2023-09-15,19.08063
2023-09-16,19.61992
2023-09-17,19.54288
2023-09-18,20.39034
2023-09-19,19.92809
2023-09-20,17.95069
2023-09-21,18.77247
2023-09-22,22.21366
2023-09-23,20.00513
2023-09-24,19.90241
2023-09-25,22.11093
2023-09-26,38.28967
2023-09-27,26.50231
2023-09-28,20.72419
2023-09-29,21.82845
2023-09-30,18.97791
2023-10-01,20.49306
2023-10-02,19.00359
2023-10-03,20.3133
2023-10-04,19.15767
2023-10-05,19.77401
2023-10-06,17.64252
2023-10-07,21.87981
2023-10-08,32.76836
2023-10-09,35.0796
2023-10-10,37.15973
2023-10-11,34.97688
2023-10-12,28.76219
2023-10-13,23.85721
2023-10-14,22.52182
2023-10-15,25.4494
2023-10-16,21.18644
2023-10-17,20.18489
2023-10-18,18.92655
2023-10-19,19.56856
2023-10-20,19.36312
2023-10-21,28.81355
2023-10-22,50.74473
2023-10-23,36.26091
2023-10-24,25.14124
2023-10-25,23.88289
2023-10-26,22.39342
2023-10-27,21.05803
2023-10-28,20.00513
2023-10-29,18.97791
2023-10-30,19.15767
2023-10-31,20.28762
2023-11-01,19.23472
2023-11-02,20.15921
2023-11-03,19.97945
2023-11-04,19.74833
2023-11-05,19.00359
2023-11-06,19.69696
2023-11-07,17.82229
2023-11-08,17.56548
2023-11-09,18.18181
2023-11-10,17.51412
2023-11-11,15.25423
2023-11-12,15.66512
2023-11-13,17.25731
2023-11-14,18.66974
2023-11-15,17.38572
2023-11-16,17.4114
2023-11-17,17.10323
2023-11-18,16.07601
2023-11-19,19.82537
2023-11-20,17.87365
2023-11-21,19.6456
2023-11-22,17.97637
2023-11-23,16.56394
2023-11-24,16.69234
2023-11-25,16.4869
2023-11-26,17.79661
2023-11-27,17.92501
2023-11-28,18.02773
2023-11-29,17.84797
2023-11-30,16.28145
2023-12-01,16.71802
2023-12-02,15.17719
2023-12-03,16.15305
2023-12-04,17.79661
2023-12-05,17.10323
2023-12-06,16.20441
2023-12-07,17.36004
2023-12-08,16.56394
2023-12-09,16.53826
2023-12-10,16.7437
2023-12-11,17.71956
2023-12-12,18.18181
2023-12-13,17.56548
2023-12-14,17.05187
2023-12-15,16.17873
2023-12-16,15.40832
2023-12-17,14.84334
2023-12-18,39.00873
2023-12-19,32.66563
2023-12-20,25.03852
2023-12-21,18.69542
2023-12-22,19.97945
2023-12-23,20.69851
2023-12-24,17.59116
2023-12-25,41.37134
2023-12-26,27.24704
2023-12-27,22.57318
2023-12-28,17.33436
2023-12-29,18.07909
2023-12-30,18.87519
2023-12-31,26.34822
2024-01-01,18.31022
2024-01-02,18.48998
2024-01-03,19.33744
2024-01-04,18.38726
2024-01-05,17.25731
2024-01-06,17.30868
2024-01-07,17.59116
2024-01-08,16.82074
2024-01-09,17.77092
2024-01-10,19.10631
2024-01-11,19.56856
2024-01-12,18.64406
2024-01-13,17.48844
2024-01-14,18.97791
2024-01-15,30.79096
2024-01-16,27.52953
2024-01-17,26.19414
2024-01-18,22.90703
2024-01-19,19.59424
2024-01-20,21.72573
2024-01-21,20.82691
2024-01-22,17.61684
2024-01-23,16.33281
2024-01-24,18.7211
2024-01-25,17.20595
2024-01-26,16.33281
2024-01-27,16.25577
2024-01-28,17.43708
2024-01-29,19.49152
2024-01-30,16.87211
2024-01-31,16.30713
2024-02-01,19.31176
2024-02-02,21.77709
2024-02-03,23.0868
2024-02-04,27.37544
2024-02-05,34.28351
2024-02-06,29.42989
2024-02-07,24.31946
2024-02-08,25.70621
2024-02-09,24.98715
2024-02-10,22.70159
2024-02-11,22.1623
2024-02-12,21.26348
2024-02-13,20.23626
2024-02-14,20.90395
2024-02-15,21.03235
2024-02-16,20.41602
2024-02-17,18.43862
2024-02-18,20.3133
2024-02-19,18.23317
2024-02-20,20.72419
2024-02-21,18.90087
2024-02-22,19.49152
2024-02-23,18.10477
2024-02-24,17.05187
2024-02-25,18.07909
2024-02-26,18.18181
2024-02-27,19.3888
2024-02-28,19.6456
2024-02-29,18.97791
2024-03-01,16.87211
2024-03-02,17.77092
2024-03-03,18.64406
2024-03-04,19.05495
2024-03-05,21.10939
2024-03-06,19.61992
2024-03-07,20.51874
2024-03-08,18.5927
2024-03-09,19.6456
2024-03-10,21.77709
2024-03-11,21.46892
2024-03-12,20.77555
2024-03-13,18.84951
2024-03-14,19.13199
2024-03-15,21.00667
2024-03-16,24.60195
2024-03-17,23.472
2024-03-18,20.3133
2024-03-19,18.66974
2024-03-20,20.05649
