date,달러환전
2023-05-30,65.11247
2023-05-31,58.9366
2023-06-01,60.08179
2023-06-02,55.86912
2023-06-03,33.70143
2023-06-04,37.54601
2023-06-05,57.79141
2023-06-06,42.98568
2023-06-07,69.85685
2023-06-08,59.3865
2023-06-09,69.44785
2023-06-10,36.60531
2023-06-11,42.00408
2023-06-12,73.90593
2023-06-13,78.7321
2023-06-14,77.09611
2023-06-15,69.61145
2023-06-16,63.19018
2023-06-17,36.31901
2023-06-18,39.2638
2023-06-19,74.15132
2023-06-20,73.41513
2023-06-21,66.70756
2023-06-22,72.02453
2023-06-23,63.51738
2023-06-24,38.2413
2023-06-25,41.47239
2023-06-26,76.19631
2023-06-27,69.16155
2023-06-28,64.33537
2023-06-29,65.80777
2023-06-30,64.74437
2023-07-01,37.99591
2023-07-02,41.59509
2023-07-03,72.35173
2023-07-04,70.22494
2023-07-05,70.83844
2023-07-06,73.00613
2023-07-07,59.0184
2023-07-08,34.96932
2023-07-09,41.30879
2023-07-10,76.44171
2023-07-11,69.97955
2023-07-12,76.48261
2023-07-13,83.35378
2023-07-14,78.3231
2023-07-15,37.99591
2023-07-16,42.37218
2023-07-17,80.40899
2023-07-18,80.40899
2023-07-19,75.37832
2023-07-20,66.21676
2023-07-21,60.40899
2023-07-22,34.23312
2023-07-23,42.98568
2023-07-24,75.29652
2023-07-25,74.15132
2023-07-26,69.20245
2023-07-27,69.16155
2023-07-28,55.29652
2023-07-29,35.95092
2023-07-30,41.55419
2023-07-31,75.37832
2023-08-01,73.29243
2023-08-02,64.98977
2023-08-03,66.78936
2023-08-04,65.07157
2023-08-05,39.4683
2023-08-06,40.98159
2023-08-07,75.29652
2023-08-08,71.16564
2023-08-09,69.48875
2023-08-10,59.4274
2023-08-11,65.27607
2023-08-12,39.1002
2023-08-13,45.84867
2023-08-14,73.49693
2023-08-15,48.91615
2023-08-16,79.0593
2023-08-17,69.61145
2023-08-18,65.35787
2023-08-19,38.2413
2023-08-20,40.69529
2023-08-21,75.37832
2023-08-22,69.24335
2023-08-23,61.88139
2023-08-24,68.17995
2023-08-25,57.62781
2023-08-26,33.41513
2023-08-27,35.29652
2023-08-28,66.05316
2023-08-29,60.53169
2023-08-30,59.1002
2023-08-31,60.73619
2023-09-01,55.29652
2023-09-02,35.13292
2023-09-03,39.182
2023-09-04,67.23926
2023-09-05,62.53578
2023-09-06,65.88957
2023-09-07,59.1411
2023-09-08,57.38241
2023-09-09,33.53783
2023-09-10,38.1595
2023-09-11,69.16155
2023-09-12,63.76278
2023-09-13,58.9366
2023-09-14,57.09611
2023-09-15,49.89775
2023-09-16,32.92433
2023-09-17,40.20449
2023-09-18,70.34764
2023-09-19,61.02249
2023-09-20,57.38241
2023-09-21,60.61349
2023-09-22,55.50102
2023-09-23,31.82004
2023-09-24,34.88752
2023-09-25,71.77914
2023-09-26,69.48875
2023-09-27,61.10429
2023-09-28,29.61145
2023-09-29,30.22494
2023-09-30,29.85685
2023-10-01,32.39263
2023-10-02,41.92229
2023-10-03,46.78936
2023-10-04,91.41104
2023-10-05,76.48261
2023-10-06,62.61758
2023-10-07,32.96523
2023-10-08,32.39263
2023-10-09,45.07157
2023-10-10,76.19631
2023-10-11,63.35378
2023-10-12,63.72188
2023-10-13,56.23721
2023-10-14,32.35173
2023-10-15,43.84458
2023-10-16,67.93456
2023-10-17,62.98568
2023-10-18,56.93251
2023-10-19,56.56441
2023-10-20,54.27402
2023-10-21,27.97546
2023-10-22,37.01431
2023-10-23,58.2413
2023-10-24,61.59509
2023-10-25,60.94069
2023-10-26,60.49079
2023-10-27,49.61145
2023-10-28,31.94274
2023-10-29,34.31492
2023-10-30,61.67689
2023-10-31,59.182
2023-11-01,58.5685
2023-11-02,69.36605
2023-11-03,69.12065
2023-11-04,37.83231
2023-11-05,43.14928
2023-11-06,89.52965
2023-11-07,72.35173
2023-11-08,64.94887
2023-11-09,59.3865
2023-11-10,54.96932
2023-11-11,32.67893
2023-11-12,35.99182
2023-11-13,63.64008
2023-11-14,61.67689
2023-11-15,73.49693
2023-11-16,61.26789
2023-11-17,64.53987
2023-11-18,32.10633
2023-11-19,37.75051
2023-11-20,72.06543
2023-11-21,68.83435
2023-11-22,61.63599
2023-11-23,58.9366
2023-11-24,50.55214
2023-11-25,32.67893
2023-11-26,37.42331
2023-11-27,65.11247
2023-11-28,67.28016
2023-11-29,61.96319
2023-11-30,60.16359
2023-12-01,51.12474
2023-12-02,31.45194
2023-12-03,37.91411
2023-12-04,68.38445
2023-12-05,65.80777
2023-12-06,62.90388
2023-12-07,65.39877
2023-12-08,63.23108
2023-12-09,34.27402
2023-12-10,41.84049
2023-12-11,73.53783
2023-12-12,66.01226
2023-12-13,65.48057
2023-12-14,75.46012
2023-12-15,63.35378
2023-12-16,34.72392
2023-12-17,42.12678
2023-12-18,68.67075
2023-12-19,61.43149
2023-12-20,61.18609
2023-12-21,55.33742
2023-12-22,54.06952
2023-12-23,33.78323
2023-12-24,29.85685
2023-12-25,41.43149
2023-12-26,71.90184
2023-12-27,63.96728
2023-12-28,67.07566
2023-12-29,61.59509
2023-12-30,37.62781
2023-12-31,32.59713
2024-01-01,40.69529
2024-01-02,73.57873
2024-01-03,73.49693
2024-01-04,71.57464
2024-01-05,65.84867
2024-01-06,39.9591
2024-01-07,44.94887
2024-01-08,71.32924
2024-01-09,68.75255
2024-01-10,70.42944
2024-01-11,69.77505
2024-01-12,61.67689
2024-01-13,38.9775
2024-01-14,48.13905
2024-01-15,73.12883
2024-01-16,73.33333
2024-01-17,82.94478
2024-01-18,76.07361
2024-01-19,71.20654
2024-01-20,41.55419
2024-01-21,46.33946
2024-01-22,73.57873
2024-01-23,73.37423
2024-01-24,70.34764
2024-01-25,69.65235
2024-01-26,64.78527
2024-01-27,39.9182
2024-01-28,42.65848
2024-01-29,73.12883
2024-01-30,69.93865
2024-01-31,65.03067
2024-02-01,60.89979
2024-02-02,64.04907
2024-02-03,37.09611
2024-02-04,41.47239
2024-02-05,74.96932
2024-02-06,69.36605
2024-02-07,63.19018
2024-02-08,56.72801
2024-02-09,30.55214
2024-02-10,34.84662
2024-02-11,37.62781
2024-02-12,47.28016
2024-02-13,88.99795
2024-02-14,73.70143
2024-02-15,70.38854
2024-02-16,64.78527
2024-02-17,36.23721
2024-02-18,41.75869
2024-02-19,72.80163
2024-02-20,64.58077
2024-02-21,63.64008
2024-02-22,62.53578
2024-02-23,61.14519
2024-02-24,33.53783
2024-02-25,40.65439
2024-02-26,70.34764
2024-02-27,64.70347
2024-02-28,65.56237
2024-02-29,56.15541
2024-03-01,35.05112
2024-03-02,33.37423
2024-03-03,38.6503
2024-03-04,71.73824
2024-03-05,65.07157
2024-03-06,62.08588
2024-03-07,56.52351
2024-03-08,58.9366
2024-03-09,33.53783
2024-03-10,35.74642
2024-03-11,68.22085
2024-03-12,65.68507
2024-03-13,61.43149
2024-03-14,57.42331
2024-03-15,50.75664
2024-03-16,30.22494
2024-03-17,38.5685
2024-03-18,61.47239
2024-03-19,56.40081
2024-03-20,57.79141
