date,VOO
2023-05-30,29.48402
2023-05-31,27.02702
2023-06-01,25.92137
2023-06-02,28.00982
2023-06-03,19.77886
2023-06-04,18.79606
2023-06-05,25.42997
2023-06-06,23.09582
2023-06-07,24.93857
2023-06-08,22.97297
2023-06-09,24.32432
2023-06-10,20.14742
2023-06-11,18.55036
2023-06-12,24.81572
2023-06-13,33.66093
2023-06-14,31.32678
2023-06-15,31.20393
2023-06-16,35.13513
2023-06-17,22.72727
2023-06-18,22.11302
2023-06-19,22.60442
2023-06-20,42.75184
2023-06-21,31.08108
2023-06-22,30.95823
2023-06-23,23.34152
2023-06-24,20.27027
2023-06-25,19.16461
2023-06-26,24.07862
2023-06-27,22.97297
2023-06-28,27.64127
2023-06-29,33.90663
2023-06-30,24.20147
2023-07-01,25.79852
2023-07-02,20.63882
2023-07-03,30.58968
2023-07-04,32.92383
2023-07-05,28.99262
2023-07-06,31.69533
2023-07-07,34.39803
2023-07-08,20.63882
2023-07-09,22.11302
2023-07-10,32.92383
2023-07-11,36.36363
2023-07-12,33.90663
2023-07-13,40.41769
2023-07-14,38.94348
2023-07-15,27.14987
2023-07-16,28.00982
2023-07-17,34.52088
2023-07-18,39.18918
2023-07-19,36.73218
2023-07-20,34.39803
2023-07-21,30.83538
2023-07-22,29.60687
2023-07-23,24.44717
2023-07-24,27.27272
2023-07-25,29.11547
2023-07-26,36.24078
2023-07-27,40.04914
2023-07-28,34.88943
2023-07-29,22.48157
2023-07-30,25.18427
2023-07-31,33.41523
2023-08-01,29.48402
2023-08-02,28.62407
2023-08-03,26.16707
2023-08-04,27.76412
2023-08-05,23.46437
2023-08-06,20.63882
2023-08-07,26.90417
2023-08-08,29.72972
2023-08-09,32.92383
2023-08-10,33.53808
2023-08-11,30.34398
2023-08-12,28.13267
2023-08-13,22.85012
2023-08-14,23.09582
2023-08-15,24.07862
2023-08-16,29.48402
2023-08-17,24.32432
2023-08-18,27.88697
2023-08-19,15.35626
2023-08-20,18.55036
2023-08-21,24.44717
2023-08-22,28.00982
2023-08-23,28.13267
2023-08-24,30.34398
2023-08-25,19.16461
2023-08-26,16.70761
2023-08-27,17.44471
2023-08-28,20.39312
2023-08-29,27.27272
2023-08-30,31.57248
2023-08-31,33.41523
2023-09-01,28.13267
2023-09-02,16.33906
2023-09-03,22.35872
2023-09-04,26.04422
2023-09-05,27.14987
2023-09-06,24.69287
2023-09-07,30.83538
2023-09-08,24.57002
2023-09-09,16.21621
2023-09-10,19.28746
2023-09-11,26.04422
2023-09-12,25.06142
2023-09-13,24.07862
2023-09-14,25.06142
2023-09-15,24.69287
2023-09-16,21.99017
2023-09-17,20.27027
2023-09-18,19.90171
2023-09-19,25.79852
2023-09-20,23.95577
2023-09-21,24.44717
2023-09-22,24.81572
2023-09-23,21.62162
2023-09-24,18.55036
2023-09-25,23.46437
2023-09-26,23.58722
2023-09-27,24.93857
2023-09-28,21.99017
2023-09-29,32.67813
2023-09-30,28.13267
2023-10-01,36.24078
2023-10-02,30.71253
2023-10-03,27.27272
2023-10-04,35.38083
2023-10-05,30.34398
2023-10-06,20.27027
2023-10-07,12.53071
2023-10-08,19.77886
2023-10-09,17.81326
2023-10-10,26.90417
2023-10-11,25.67567
2023-10-12,26.28992
2023-10-13,22.85012
2023-10-14,17.69041
2023-10-15,18.79606
2023-10-16,21.37592
2023-10-17,27.39557
2023-10-18,24.32432
2023-10-19,26.16707
2023-10-20,22.85012
2023-10-21,21.86732
2023-10-22,18.05896
2023-10-23,22.48157
2023-10-24,23.46437
2023-10-25,24.44717
2023-10-26,24.32432
2023-10-27,26.41277
2023-10-28,22.85012
2023-10-29,17.32186
2023-10-30,24.57002
2023-10-31,30.46683
2023-11-01,26.41277
2023-11-02,27.39557
2023-11-03,30.46683
2023-11-04,25.79852
2023-11-05,23.58722
2023-11-06,43.48894
2023-11-07,30.58968
2023-11-08,31.08108
2023-11-09,27.27272
2023-11-10,24.07862
2023-11-11,27.14987
2023-11-12,21.62162
2023-11-13,27.39557
2023-11-14,29.11547
2023-11-15,37.71498
2023-11-16,30.83538
2023-11-17,28.99262
2023-11-18,21.86732
2023-11-19,20.27027
2023-11-20,31.20393
2023-11-21,32.30958
2023-11-22,29.11547
2023-11-23,27.02702
2023-11-24,28.86977
2023-11-25,24.20147
2023-11-26,21.99017
2023-11-27,28.74692
2023-11-28,28.00982
2023-11-29,29.97542
2023-11-30,32.92383
2023-12-01,30.71253
2023-12-02,24.07862
2023-12-03,23.71007
2023-12-04,26.65847
2023-12-05,31.81818
2023-12-06,33.90663
2023-12-07,32.67813
2023-12-08,32.18673
2023-12-09,23.58722
2023-12-10,23.71007
2023-12-11,28.00982
2023-12-12,37.96068
2023-12-13,38.69778
2023-12-14,48.89434
2023-12-15,42.01474
2023-12-16,34.27518
2023-12-17,31.44963
2023-12-18,43.12039
2023-12-19,42.26044
2023-12-20,45.20884
2023-12-21,38.08353
2023-12-22,38.82063
2023-12-23,32.80098
2023-12-24,26.41277
2023-12-25,40.17199
2023-12-26,46.56019
2023-12-27,55.03685
2023-12-28,45.08599
2023-12-29,38.57493
2023-12-30,47.66584
2023-12-31,40.41769
2024-01-01,48.77149
2024-01-02,54.29975
2024-01-03,47.66584
2024-01-04,54.914
2024-01-05,47.91154
2024-01-06,37.10073
2024-01-07,40.41769
2024-01-08,46.31449
2024-01-09,49.26289
2024-01-10,59.5823
2024-01-11,50.61425
2024-01-12,51.59705
2024-01-13,43.73464
2024-01-14,37.96068
2024-01-15,41.64619
2024-01-16,47.29729
2024-01-17,42.99754
2024-01-18,36.60933
2024-01-19,43.24324
2024-01-20,54.79115
2024-01-21,42.13759
2024-01-22,52.57985
2024-01-23,54.6683
2024-01-24,55.77395
2024-01-25,54.914
2024-01-26,51.4742
2024-01-27,41.76904
2024-01-28,40.78624
2024-01-29,58.96805
2024-01-30,63.02211
2024-01-31,52.7027
2024-02-01,45.70024
2024-02-02,50.85995
2024-02-03,39.92628
2024-02-04,40.66339
2024-02-05,45.94594
2024-02-06,50.2457
2024-02-07,41.89189
2024-02-08,46.80589
2024-02-09,52.33415
2024-02-10,41.89189
2024-02-11,43.12039
2024-02-12,47.78869
2024-02-13,62.89926
2024-02-14,50.7371
2024-02-15,49.01719
2024-02-16,42.75184
2024-02-17,32.80098
2024-02-18,35.50368
2024-02-19,41.40049
2024-02-20,49.26289
2024-02-21,47.78869
2024-02-22,52.82555
2024-02-23,66.46191
2024-02-24,43.73464
2024-02-25,40.04914
2024-02-26,67.19901
2024-02-27,56.3882
2024-02-28,54.914
2024-02-29,50.85995
2024-03-01,42.87469
2024-03-02,52.33415
2024-03-03,44.47174
2024-03-04,53.6855
2024-03-05,64.12776
2024-03-06,56.3882
2024-03-07,53.07125
2024-03-08,53.56265
2024-03-09,36.60933
2024-03-10,38.57493
2024-03-11,48.77149
2024-03-12,62.65356
2024-03-13,56.1425
2024-03-14,53.1941
2024-03-15,46.43734
2024-03-16,32.92383
2024-03-17,27.27272
2024-03-18,45.82309
2024-03-19,55.6511
2024-03-20,62.03931
