date,신성이엔지주가
2023-06-01,8.9289
2023-06-02,7.94722
2023-06-03,1.0442
2023-06-04,0.64403
2023-06-05,7.05308
2023-06-06,5.47739
2023-06-07,16.37591
2023-06-08,17.12624
2023-06-09,13.64972
2023-06-10,1.78202
2023-06-11,1.20052
2023-06-12,10.14818
2023-06-13,9.41661
2023-06-14,7.85343
2023-06-15,7.55955
2023-06-16,8.016
2023-06-17,1.05671
2023-06-18,0.86287
2023-06-19,6.96554
2023-06-20,6.25273
2023-06-21,6.15269
2023-06-22,5.8463
2023-06-23,6.00887
2023-06-24,0.67529
2023-06-25,0.53148
2023-06-26,6.08391
2023-06-27,5.60245
2023-06-28,5.99637
2023-06-29,13.46839
2023-06-30,10.16694
2023-07-01,1.25054
2023-07-02,1.35684
2023-07-03,91.35871
2023-07-04,39.38598
2023-07-05,20.06502
2023-07-06,16.23835
2023-07-07,14.70643
2023-07-08,2.20096
2023-07-09,1.92584
2023-07-10,13.43712
2023-07-11,14.37503
2023-07-12,13.00568
2023-07-13,14.84399
2023-07-14,15.92571
2023-07-15,1.81954
2023-07-16,1.68198
2023-07-17,13.91233
2023-07-18,14.88776
2023-07-19,14.12492
2023-07-20,12.74932
2023-07-21,13.34959
2023-07-22,1.6007
2023-07-23,1.98211
2023-07-24,13.30582
2023-07-25,11.82392
2023-07-26,12.83686
2023-07-27,15.8882
2023-07-28,13.19952
2023-07-29,1.90708
2023-07-30,1.56318
2023-07-31,19.6586
2023-08-01,16.66354
2023-08-02,24.10429
2023-08-03,16.60726
2023-08-04,13.47464
2023-08-05,2.45107
2023-08-06,2.16344
2023-08-07,13.09322
2023-08-08,15.5443
2023-08-09,14.03739
2023-08-10,12.61176
2023-08-11,15.06909
2023-08-12,3.68911
2023-08-13,3.1076
2023-08-14,14.73144
2023-08-15,3.00756
2023-08-16,12.27411
2023-08-17,14.21246
2023-08-18,10.86725
2023-08-19,1.56318
2023-08-20,1.10673
2023-08-21,11.61758
2023-08-22,11.94272
2023-08-23,21.35309
2023-08-24,18.64565
2023-08-25,18.49559
2023-08-26,2.50734
2023-08-27,2.02588
2023-08-28,13.33708
2023-08-29,14.66266
2023-08-30,18.01413
2023-08-31,19.40849
2023-09-01,15.62558
2023-09-02,1.85706
2023-09-03,1.8508
2023-09-04,14.49384
2023-09-05,12.3554
2023-09-06,12.93065
2023-09-07,11.66135
2023-09-08,11.61132
2023-09-09,1.33808
2023-09-10,1.32557
2023-09-11,10.36078
2023-09-12,9.2603
2023-09-13,9.90433
2023-09-14,10.78596
2023-09-15,9.723
2023-09-16,0.82536
2023-09-17,0.93791
2023-09-18,9.35409
2023-09-19,8.05977
2023-09-20,7.37197
2023-09-21,6.9843
2023-09-22,5.93384
2023-09-23,0.71281
2023-09-24,0.66904
2023-09-25,6.7592
2023-09-26,6.81548
2023-09-27,6.26524
2023-09-28,0.56899
2023-09-29,0.41268
2023-09-30,0.53148
2023-10-01,0.48771
2023-10-02,0.71281
2023-10-03,0.73157
2023-10-04,5.67748
2023-10-05,5.74626
2023-10-06,5.43362
2023-10-07,0.62527
2023-10-08,0.3564
2023-10-09,0.48146
2023-10-10,6.60288
2023-10-11,6.8655
2023-10-12,6.92803
2023-10-13,5.16475
2023-10-14,0.53148
2023-10-15,0.42518
2023-10-16,5.24604
2023-10-17,5.88382
2023-10-18,4.82085
2023-10-19,5.18977
2023-10-20,4.63952
2023-10-21,0.53148
2023-10-22,0.39392
2023-10-23,5.25229
2023-10-24,5.70874
2023-10-25,6.63415
2023-10-26,5.18977
2023-10-27,7.2219
2023-10-28,0.65028
2023-10-29,0.62527
2023-10-30,5.13349
2023-10-31,4.73957
2023-11-01,5.4899
2023-11-02,6.80922
2023-11-03,6.10266
2023-11-04,0.8191
2023-11-05,0.61902
2023-11-06,8.64128
2023-11-07,6.80297
2023-11-08,5.92134
2023-11-09,5.76502
2023-11-10,4.62702
2023-11-11,0.58775
2023-11-12,0.38141
2023-11-13,4.67079
2023-11-14,5.3836
2023-11-15,6.35277
2023-11-16,5.70249
2023-11-17,4.28312
2023-11-18,0.33764
2023-11-19,0.41268
2023-11-20,4.96467
2023-11-21,5.30231
2023-11-22,4.38942
2023-11-23,4.42693
2023-11-24,4.21434
2023-11-25,0.4627
2023-11-26,0.29387
2023-11-27,4.19558
2023-11-28,4.89589
2023-11-29,4.26436
2023-11-30,5.85881
2023-12-01,4.33939
2023-12-02,0.38141
2023-12-03,0.39392
2023-12-04,4.19558
2023-12-05,3.35146
2023-12-06,4.28312
2023-12-07,3.52029
2023-12-08,4.60201
2023-12-09,0.4752
2023-12-10,0.51272
2023-12-11,4.68955
2023-12-12,5.37109
2023-12-13,4.98343
2023-12-14,5.42737
2023-12-15,6.87175
2023-12-16,0.67529
2023-12-17,0.61902
2023-12-18,5.22103
2023-12-19,4.51447
2023-12-20,5.33983
2023-12-21,5.01469
2023-12-22,4.89589
2023-12-23,0.45019
2023-12-24,0.37516
2023-12-25,0.44394
2023-12-26,4.44569
2023-12-27,4.33939
2023-12-28,4.87088
2023-12-29,1.33183
2023-12-30,0.36265
2023-12-31,0.28762
2024-01-01,0.30638
2024-01-02,4.46445
2024-01-03,4.2456
2024-01-04,3.98299
2024-01-05,4.15181
2024-01-06,0.54398
2024-01-07,0.32514
2024-01-08,3.64534
2024-01-09,4.14556
2024-01-10,3.23891
2024-01-11,3.47652
2024-01-12,3.08885
2024-01-13,0.41893
2024-01-14,0.43143
2024-01-15,3.49527
2024-01-16,3.97673
2024-01-17,9.0352
2024-01-18,5.45238
2024-01-19,5.19602
2024-01-20,0.69405
2024-01-21,0.4627
2024-01-22,4.14556
2024-01-23,4.75207
2024-01-24,4.78334
2024-01-25,4.73957
2024-01-26,4.78959
2024-01-27,0.62527
2024-01-28,0.41893
2024-01-29,4.14556
2024-01-30,4.05802
2024-01-31,4.577
2024-02-01,4.77083
2024-02-02,5.21478
2024-02-03,0.4627
2024-02-04,0.4752
2024-02-05,4.47695
2024-02-06,4.78959
2024-02-07,4.67704
2024-02-08,5.12724
2024-02-09,0.51272
2024-02-10,0.44394
2024-02-11,0.38766
2024-02-12,0.55649
2024-02-13,5.47114
2024-02-14,5.53367
2024-02-15,6.42155
2024-02-16,5.40236
2024-02-17,0.66278
2024-02-18,0.43143
2024-02-19,4.78959
2024-02-20,4.51447
2024-02-21,5.99012
2024-02-22,5.04595
2024-02-23,4.42068
2024-02-24,0.70655
2024-02-25,0.5815
2024-02-26,5.42112
2024-02-27,4.43318
2024-02-28,5.19602
2024-02-29,4.27687
2024-03-01,0.7003
2024-03-02,0.46895
2024-03-03,0.38141
2024-03-04,5.6212
2024-03-05,7.59082
2024-03-06,5.67748
2024-03-07,5.68373
2024-03-08,6.45282
2024-03-09,0.8066
2024-03-10,0.65028
2024-03-11,5.17726
2024-03-12,7.2094
2024-03-13,26.66791
2024-03-14,15.62558
2024-03-15,10.12943
2024-03-16,1.39436
2024-03-17,1.08797
2024-03-18,10.70468
2024-03-19,9.19777
2024-03-20,11.37997
