date,펀드매니저
2023-05-30,11.04218
2023-05-31,10.04962
2023-06-01,8.60215
2023-06-02,9.38792
2023-06-03,4.71464
2023-06-04,5.66583
2023-06-05,7.19602
2023-06-06,6.78246
2023-06-07,10.5459
2023-06-08,10.8354
2023-06-09,10.04962
2023-06-10,6.20347
2023-06-11,8.56079
2023-06-12,9.71877
2023-06-13,9.05707
2023-06-14,11.08354
2023-06-15,8.22994
2023-06-16,9.13978
2023-06-17,6.0794
2023-06-18,5.62448
2023-06-19,9.18114
2023-06-20,8.10587
2023-06-21,7.23738
2023-06-22,7.73366
2023-06-23,6.94789
2023-06-24,5.50041
2023-06-25,5.62448
2023-06-26,7.11331
2023-06-27,6.69975
2023-06-28,6.78246
2023-06-29,6.16211
2023-06-30,6.61703
2023-07-01,4.4665
2023-07-02,5.74855
2023-07-03,7.65095
2023-07-04,9.22249
2023-07-05,9.05707
2023-07-06,10.79404
2023-07-07,8.31265
2023-07-08,5.58312
2023-07-09,6.32754
2023-07-10,9.13978
2023-07-11,9.51199
2023-07-12,8.80893
2023-07-13,9.13978
2023-07-14,8.72622
2023-07-15,6.16211
2023-07-16,5.87262
2023-07-17,8.06451
2023-07-18,7.32009
2023-07-19,6.49296
2023-07-20,7.36145
2023-07-21,5.54177
2023-07-22,5.37634
2023-07-23,5.87262
2023-07-24,7.52688
2023-07-25,5.87262
2023-07-26,6.78246
2023-07-27,6.12076
2023-07-28,6.57568
2023-07-29,5.04549
2023-07-30,5.58312
2023-07-31,7.11331
2023-08-01,6.49296
2023-08-02,6.69975
2023-08-03,5.99669
2023-08-04,5.54177
2023-08-05,4.75599
2023-08-06,4.50785
2023-08-07,6.61703
2023-08-08,6.98924
2023-08-09,6.32754
2023-08-10,6.41025
2023-08-11,6.32754
2023-08-12,4.88006
2023-08-13,6.28618
2023-08-14,7.15467
2023-08-15,6.82382
2023-08-16,6.90653
2023-08-17,9.84284
2023-08-18,7.89909
2023-08-19,5.33498
2023-08-20,5.45905
2023-08-21,8.85028
2023-08-22,8.933
2023-08-23,7.60959
2023-08-24,9.67741
2023-08-25,9.05707
2023-08-26,5.91397
2023-08-27,6.82382
2023-08-28,9.05707
2023-08-29,10.17369
2023-08-30,9.34656
2023-08-31,8.35401
2023-09-01,8.18858
2023-09-02,5.33498
2023-09-03,6.53432
2023-09-04,8.51943
2023-09-05,7.32009
2023-09-06,6.86517
2023-09-07,6.7411
2023-09-08,9.01571
2023-09-09,4.4665
2023-09-10,5.95533
2023-09-11,9.76013
2023-09-12,8.43672
2023-09-13,7.85773
2023-09-14,7.0306
2023-09-15,6.28618
2023-09-16,5.1282
2023-09-17,6.20347
2023-09-18,8.43672
2023-09-19,8.06451
2023-09-20,7.56823
2023-09-21,7.48552
2023-09-22,6.36889
2023-09-23,8.47808
2023-09-24,8.35401
2023-09-25,7.15467
2023-09-26,17.61786
2023-09-27,12.94458
2023-09-28,6.36889
2023-09-29,4.88006
2023-09-30,4.38378
2023-10-01,4.4665
2023-10-02,6.82382
2023-10-03,6.20347
2023-10-04,7.6923
2023-10-05,8.22994
2023-10-06,6.49296
2023-10-07,4.21836
2023-10-08,5.1282
2023-10-09,5.50041
2023-10-10,8.43672
2023-10-11,8.18858
2023-10-12,7.27874
2023-10-13,7.11331
2023-10-14,5.04549
2023-10-15,6.0794
2023-10-16,9.51199
2023-10-17,7.40281
2023-10-18,7.6923
2023-10-19,7.85773
2023-10-20,7.0306
2023-10-21,5.50041
2023-10-22,6.20347
2023-10-23,8.06451
2023-10-24,9.01571
2023-10-25,7.23738
2023-10-26,9.71877
2023-10-27,7.85773
2023-10-28,5.95533
2023-10-29,6.82382
2023-10-30,8.6435
2023-10-31,8.43672
2023-11-01,8.22994
2023-11-02,8.22994
2023-11-03,6.90653
2023-11-04,5.37634
2023-11-05,4.88006
2023-11-06,7.56823
2023-11-07,8.35401
2023-11-08,7.27874
2023-11-09,7.73366
2023-11-10,10.21505
2023-11-11,5.29363
2023-11-12,5.91397
2023-11-13,6.7411
2023-11-14,7.65095
2023-11-15,7.36145
2023-11-16,7.94044
2023-11-17,7.94044
2023-11-18,5.70719
2023-11-19,6.12076
2023-11-20,8.51943
2023-11-21,8.76757
2023-11-22,8.02315
2023-11-23,8.27129
2023-11-24,7.60959
2023-11-25,5.1282
2023-11-26,6.57568
2023-11-27,8.39536
2023-11-28,6.94789
2023-11-29,9.26385
2023-11-30,6.53432
2023-12-01,6.36889
2023-12-02,5.74855
2023-12-03,5.70719
2023-12-04,7.48552
2023-12-05,6.86517
2023-12-06,8.6435
2023-12-07,9.26385
2023-12-08,7.23738
2023-12-09,5.29363
2023-12-10,5.70719
2023-12-11,8.27129
2023-12-12,7.85773
2023-12-13,7.94044
2023-12-14,8.18858
2023-12-15,7.32009
2023-12-16,5.37634
2023-12-17,5.50041
2023-12-18,6.36889
2023-12-19,6.24483
2023-12-20,8.02315
2023-12-21,8.31265
2023-12-22,5.74855
2023-12-23,3.84615
2023-12-24,4.01157
2023-12-25,4.96277
2023-12-26,7.52688
2023-12-27,7.15467
2023-12-28,7.60959
2023-12-29,5.00413
2023-12-30,5.37634
2023-12-31,5.08684
2024-01-01,5.87262
2024-01-02,7.15467
2024-01-03,6.45161
2024-01-04,7.0306
2024-01-05,5.70719
2024-01-06,5.66583
2024-01-07,5.54177
2024-01-08,6.28618
2024-01-09,6.24483
2024-01-10,5.66583
2024-01-11,7.0306
2024-01-12,6.7411
2024-01-13,4.50785
2024-01-14,6.32754
2024-01-15,6.82382
2024-01-16,6.49296
2024-01-17,6.36889
2024-01-18,6.90653
2024-01-19,5.37634
2024-01-20,4.177
2024-01-21,6.20347
2024-01-22,6.86517
2024-01-23,6.78246
2024-01-24,6.86517
2024-01-25,6.36889
2024-01-26,6.32754
2024-01-27,5.74855
2024-01-28,5.83126
2024-01-29,6.0794
2024-01-30,6.65839
2024-01-31,6.12076
2024-02-01,7.6923
2024-02-02,7.27874
2024-02-03,5.58312
2024-02-04,5.29363
2024-02-05,5.99669
2024-02-06,6.36889
2024-02-07,5.58312
2024-02-08,5.00413
2024-02-09,4.50785
2024-02-10,5.1282
2024-02-11,4.21836
2024-02-12,6.49296
2024-02-13,7.56823
2024-02-14,6.32754
2024-02-15,7.32009
2024-02-16,6.12076
2024-02-17,5.99669
2024-02-18,5.7899
2024-02-19,8.02315
2024-02-20,7.81637
2024-02-21,6.98924
2024-02-22,7.11331
2024-02-23,7.40281
2024-02-24,5.70719
2024-02-25,6.53432
2024-02-26,7.15467
2024-02-27,7.23738
2024-02-28,7.27874
2024-02-29,6.32754
2024-03-01,5.58312
2024-03-02,5.1282
2024-03-03,5.7899
2024-03-04,10.66997
2024-03-05,11.66253
2024-03-06,10.33912
2024-03-07,9.22249
2024-03-08,7.85773
2024-03-09,5.37634
2024-03-10,7.65095
2024-03-11,13.23407
2024-03-12,11.91066
2024-03-13,11.7866
2024-03-14,10.66997
2024-03-15,8.22994
2024-03-16,5.66583
2024-03-17,5.70719
2024-03-18,8.97435
2024-03-19,11.00082
2024-03-20,10.87675
