date,남해화학주가
2023-05-30,11.83733
2023-05-31,10.95541
2023-06-01,10.26947
2023-06-02,10.35766
2023-06-03,1.25428
2023-06-04,0.76433
2023-06-05,10.57324
2023-06-06,1.40127
2023-06-07,11.60215
2023-06-08,13.52278
2023-06-09,15.19843
2023-06-10,2.1362
2023-06-11,1.73444
2023-06-12,12.09211
2023-06-13,12.1803
2023-06-14,11.68054
2023-06-15,11.39637
2023-06-16,10.93581
2023-06-17,1.25428
2023-06-18,1.12689
2023-06-19,11.77853
2023-06-20,10.75943
2023-06-21,10.53405
2023-06-22,11.56295
2023-06-23,10.15188
2023-06-24,0.97991
2023-06-25,0.93091
2023-06-26,10.76923
2023-06-27,10.04409
2023-06-28,9.73052
2023-06-29,9.88731
2023-06-30,9.00538
2023-07-01,1.11709
2023-07-02,0.78392
2023-07-03,10.04409
2023-07-04,9.63253
2023-07-05,9.69132
2023-07-06,11.66095
2023-07-07,9.49534
2023-07-08,1.0093
2023-07-09,0.69573
2023-07-10,10.14208
2023-07-11,9.37775
2023-07-12,10.26947
2023-07-13,11.29838
2023-07-14,10.98481
2023-07-15,1.25428
2023-07-16,1.49926
2023-07-17,17.707
2023-07-18,15.08084
2023-07-19,12.00391
2023-07-20,12.40568
2023-07-21,10.30867
2023-07-22,0.95051
2023-07-23,1.0485
2023-07-24,10.04409
2023-07-25,10.65164
2023-07-26,12.79764
2023-07-27,14.12052
2023-07-28,10.91621
2023-07-29,1.20529
2023-07-30,0.63694
2023-07-31,11.67074
2023-08-01,12.54287
2023-08-02,10.29887
2023-08-03,9.75992
2023-08-04,9.83831
2023-08-05,1.0779
2023-08-06,0.73493
2023-08-07,12.59186
2023-08-08,10.39686
2023-08-09,12.51347
2023-08-10,11.91572
2023-08-11,10.19108
2023-08-12,1.26408
2023-08-13,0.83292
2023-08-14,9.30916
2023-08-15,1.62665
2023-08-16,10.04409
2023-08-17,9.34835
2023-08-18,8.64282
2023-08-19,0.79372
2023-08-20,0.59774
2023-08-21,9.05438
2023-08-22,9.64233
2023-08-23,8.69181
2023-08-24,10.18128
2023-08-25,9.17197
2023-08-26,0.74473
2023-08-27,0.88192
2023-08-28,10.61244
2023-08-29,11.58255
2023-08-30,10.58304
2023-08-31,8.8094
2023-09-01,8.7996
2023-09-02,0.78392
2023-09-03,0.60754
2023-09-04,9.49534
2023-09-05,9.06418
2023-09-06,8.37824
2023-09-07,13.76776
2023-09-08,78.96129
2023-09-09,7.61391
2023-09-10,5.66389
2023-09-11,29.32876
2023-09-12,20.40176
2023-09-13,31.31798
2023-09-14,23.54728
2023-09-15,18.40274
2023-09-16,2.29299
2023-09-17,1.62665
2023-09-18,16.96227
2023-09-19,13.03282
2023-09-20,12.96423
2023-09-21,11.29838
2023-09-22,10.02449
2023-09-23,0.89171
2023-09-24,0.66634
2023-09-25,10.08329
2023-09-26,9.42675
2023-09-27,9.68152
2023-09-28,0.98971
2023-09-29,0.69573
2023-09-30,1.0093
2023-10-01,0.72513
2023-10-02,1.0191
2023-10-03,0.82312
2023-10-04,12.1901
2023-10-05,9.88731
2023-10-06,9.54434
2023-10-07,1.19549
2023-10-08,0.55854
2023-10-09,1.0387
2023-10-10,11.65115
2023-10-11,11.93532
2023-10-12,10.89661
2023-10-13,11.22978
2023-10-14,0.97011
2023-10-15,0.60754
2023-10-16,12.38608
2023-10-17,11.62175
2023-10-18,10.99461
2023-10-19,8.98579
2023-10-20,9.45614
2023-10-21,0.84272
2023-10-22,0.67613
2023-10-23,9.27976
2023-10-24,9.03478
2023-10-25,10.31847
2023-10-26,9.22097
2023-10-27,8.91719
2023-10-28,0.91131
2023-10-29,0.37236
2023-10-30,9.25036
2023-10-31,8.07447
2023-11-01,9.62273
2023-11-02,9.66193
2023-11-03,8.64282
2023-11-04,0.80352
2023-11-05,0.56834
2023-11-06,12.73885
2023-11-07,14.80646
2023-11-08,11.0632
2023-11-09,8.98579
2023-11-10,8.41744
2023-11-11,0.74473
2023-11-12,0.63694
2023-11-13,9.09358
2023-11-14,9.17197
2023-11-15,10.21068
2023-11-16,9.30916
2023-11-17,7.90788
2023-11-18,0.88192
2023-11-19,0.43116
2023-11-20,8.69181
2023-11-21,8.63302
2023-11-22,7.6727
2023-11-23,8.06467
2023-11-24,8.05487
2023-11-25,0.93091
2023-11-26,0.62714
2023-11-27,7.96668
2023-11-28,8.45663
2023-11-29,7.55512
2023-11-30,9.05438
2023-12-01,7.7707
2023-12-02,0.84272
2023-12-03,1.0485
2023-12-04,19.9608
2023-12-05,24.27241
2023-12-06,18.60852
2023-12-07,15.96276
2023-12-08,36.81528
2023-12-09,4.63498
2023-12-10,4.00783
2023-12-11,21.80303
2023-12-12,17.89318
2023-12-13,14.81626
2023-12-14,14.22831
2023-12-15,13.20921
2023-12-16,1.0975
2023-12-17,0.90151
2023-12-18,10.67123
2023-12-19,11.17099
2023-12-20,12.05291
2023-12-21,9.9265
2023-12-22,10.31847
2023-12-23,1.0387
2023-12-24,0.78392
2023-12-25,0.83292
2023-12-26,9.65213
2023-12-27,9.88731
2023-12-28,10.41646
2023-12-29,3.54728
2023-12-30,0.89171
2023-12-31,0.40176
2024-01-01,0.74473
2024-01-02,9.74032
2024-01-03,10.50465
2024-01-04,10.60264
2024-01-05,9.35815
2024-01-06,0.88192
2024-01-07,0.63694
2024-01-08,8.47623
2024-01-09,10.07349
2024-01-10,8.17246
2024-01-11,9.24056
2024-01-12,8.8878
2024-01-13,0.96031
2024-01-14,0.89171
2024-01-15,9.37775
2024-01-16,8.23125
2024-01-17,8.29985
2024-01-18,9.29936
2024-01-19,8.04507
2024-01-20,1.0289
2024-01-21,0.87212
2024-01-22,8.14306
2024-01-23,8.65262
2024-01-24,7.92748
2024-01-25,7.86869
2024-01-26,8.04507
2024-01-27,0.86232
2024-01-28,0.61734
2024-01-29,9.41695
2024-01-30,8.97599
2024-01-31,7.01616
2024-02-01,9.26016
2024-02-02,9.9363
2024-02-03,1.20529
2024-02-04,0.96031
2024-02-05,9.51494
2024-02-06,9.26996
2024-02-07,8.76041
2024-02-08,8.37824
2024-02-09,0.89171
2024-02-10,0.44096
2024-02-11,0.36256
2024-02-12,0.78392
2024-02-13,10.45565
2024-02-14,9.9363
2024-02-15,8.67221
2024-02-16,8.70161
2024-02-17,1.0877
2024-02-18,0.94071
2024-02-19,10.00489
2024-02-20,9.19157
2024-02-21,8.30965
2024-02-22,8.26065
2024-02-23,7.80989
2024-02-24,0.66634
2024-02-25,0.81332
2024-02-26,9.12297
2024-02-27,8.02547
2024-02-28,7.86869
2024-02-29,8.38804
2024-03-01,1.0975
2024-03-02,0.87212
2024-03-03,0.62714
2024-03-04,8.73101
2024-03-05,8.13326
2024-03-06,8.66242
2024-03-07,8.56442
2024-03-08,8.68201
2024-03-09,1.0681
2024-03-10,0.61734
2024-03-11,8.10387
2024-03-12,7.95688
2024-03-13,8.44683
2024-03-14,8.07447
2024-03-15,7.43753
2024-03-16,0.72513
2024-03-17,0.66634
2024-03-18,7.95688
2024-03-19,6.88878
2024-03-20,7.7511
