date,주가전망
2023-05-30,9.40877
2023-05-31,8.1691
2023-06-01,6.73871
2023-06-02,7.85123
2023-06-03,6.54799
2023-06-04,5.56261
2023-06-05,7.59694
2023-06-06,6.92943
2023-06-07,9.50413
2023-06-08,8.67768
2023-06-09,8.80483
2023-06-10,6.86586
2023-06-11,7.27908
2023-06-12,8.74125
2023-06-13,9.47234
2023-06-14,10.99809
2023-06-15,9.37698
2023-06-16,7.50158
2023-06-17,6.96122
2023-06-18,7.05657
2023-06-19,9.40877
2023-06-20,8.48696
2023-06-21,9.50413
2023-06-22,8.64589
2023-06-23,7.94659
2023-06-24,6.96122
2023-06-25,7.66052
2023-06-26,9.02733
2023-06-27,8.3916
2023-06-28,8.23267
2023-06-29,5.97584
2023-06-30,3.87794
2023-07-01,3.59186
2023-07-02,3.68722
2023-07-03,6.42085
2023-07-04,5.30832
2023-07-05,4.73617
2023-07-06,7.6923
2023-07-07,9.53591
2023-07-08,3.65543
2023-07-09,4.35473
2023-07-10,5.97584
2023-07-11,4.51366
2023-07-12,4.51366
2023-07-13,4.29116
2023-07-14,4.06865
2023-07-15,2.63827
2023-07-16,2.92434
2023-07-17,3.97329
2023-07-18,4.57724
2023-07-19,4.10044
2023-07-20,3.719
2023-07-21,4.29116
2023-07-22,1.87539
2023-07-23,2.22504
2023-07-24,6.23013
2023-07-25,5.91226
2023-07-26,24.09408
2023-07-27,8.96376
2023-07-28,3.719
2023-07-29,1.97075
2023-07-30,2.12968
2023-07-31,4.57724
2023-08-01,4.35473
2023-08-02,8.42339
2023-08-03,6.96122
2023-08-04,3.59186
2023-08-05,1.97075
2023-08-06,2.51112
2023-08-07,6.73871
2023-08-08,5.84869
2023-08-09,4.13223
2023-08-10,3.62364
2023-08-11,3.46471
2023-08-12,1.97075
2023-08-13,1.93897
2023-08-14,5.81691
2023-08-15,2.82898
2023-08-16,12.39669
2023-08-17,10.61665
2023-08-18,7.43801
2023-08-19,3.87794
2023-08-20,3.30578
2023-08-21,5.40368
2023-08-22,4.25937
2023-08-23,5.62619
2023-08-24,3.46471
2023-08-25,4.64081
2023-08-26,1.90718
2023-08-27,2.06611
2023-08-28,3.30578
2023-08-29,3.33757
2023-08-30,2.57469
2023-08-31,3.36935
2023-09-01,4.1958
2023-09-02,1.55753
2023-09-03,1.71646
2023-09-04,3.08328
2023-09-05,3.52828
2023-09-06,3.40114
2023-09-07,4.92689
2023-09-08,3.62364
2023-09-09,1.30324
2023-09-10,2.47933
2023-09-11,3.75079
2023-09-12,4.86331
2023-09-13,5.46726
2023-09-14,2.7972
2023-09-15,3.62364
2023-09-16,1.65289
2023-09-17,2.03432
2023-09-18,3.65543
2023-09-19,4.10044
2023-09-20,3.08328
2023-09-21,9.59949
2023-09-22,6.57978
2023-09-23,2.03432
2023-09-24,2.12968
2023-09-25,7.88302
2023-09-26,9.15448
2023-09-27,4.35473
2023-09-28,1.36681
2023-09-29,0.89001
2023-09-30,1.08073
2023-10-01,0.95359
2023-10-02,1.97075
2023-10-03,2.25683
2023-10-04,18.53146
2023-10-05,7.59694
2023-10-06,4.60902
2023-10-07,2.03432
2023-10-08,2.70184
2023-10-09,6.32549
2023-10-10,8.8684
2023-10-11,5.27654
2023-10-12,3.30578
2023-10-13,3.59186
2023-10-14,2.25683
2023-10-15,2.63827
2023-10-16,6.83407
2023-10-17,3.94151
2023-10-18,3.43293
2023-10-19,11.06166
2023-10-20,14.52638
2023-10-21,5.49904
2023-10-22,4.73617
2023-10-23,8.80483
2023-10-24,7.40623
2023-10-25,6.16656
2023-10-26,22.21869
2023-10-27,8.99554
2023-10-28,3.24221
2023-10-29,3.21042
2023-10-30,5.49904
2023-10-31,10.61665
2023-11-01,6.19834
2023-11-02,5.27654
2023-11-03,4.8951
2023-11-04,2.47933
2023-11-05,3.43293
2023-11-06,19.16719
2023-11-07,14.11315
2023-11-08,7.78766
2023-11-09,5.14939
2023-11-10,6.0712
2023-11-11,2.73363
2023-11-12,3.27399
2023-11-13,6.54799
2023-11-14,4.76795
2023-11-15,8.1691
2023-11-16,6.16656
2023-11-17,4.8951
2023-11-18,1.52574
2023-11-19,2.76541
2023-11-20,5.53083
2023-11-21,4.03687
2023-11-22,2.82898
2023-11-23,2.25683
2023-11-24,2.00254
2023-11-25,1.49396
2023-11-26,2.0979
2023-11-27,2.95613
2023-11-28,3.11506
2023-11-29,2.70184
2023-11-30,2.67005
2023-12-01,2.89256
2023-12-02,1.14431
2023-12-03,1.74825
2023-12-04,3.0197
2023-12-05,2.60648
2023-12-06,2.60648
2023-12-07,2.06611
2023-12-08,1.65289
2023-12-09,0.63572
2023-12-10,1.43038
2023-12-11,2.19326
2023-12-12,2.95613
2023-12-13,2.98792
2023-12-14,3.62364
2023-12-15,2.86077
2023-12-16,1.30324
2023-12-17,1.74825
2023-12-18,3.43293
2023-12-19,2.47933
2023-12-20,4.03687
2023-12-21,3.17863
2023-12-22,2.7972
2023-12-23,1.55753
2023-12-24,1.20788
2023-12-25,1.55753
2023-12-26,3.52828
2023-12-27,2.92434
2023-12-28,4.51366
2023-12-29,3.68722
2023-12-30,1.43038
2023-12-31,1.04895
2024-01-01,2.70184
2024-01-02,5.08582
2024-01-03,8.01017
2024-01-04,5.27654
2024-01-05,2.95613
2024-01-06,1.36681
2024-01-07,1.74825
2024-01-08,3.36935
2024-01-09,2.7972
2024-01-10,3.94151
2024-01-11,3.21042
2024-01-12,3.84615
2024-01-13,1.97075
2024-01-14,3.0197
2024-01-15,3.27399
2024-01-16,7.18372
2024-01-17,24.22123
2024-01-18,7.85123
2024-01-19,3.33757
2024-01-20,1.84361
2024-01-21,2.60648
2024-01-22,4.70438
2024-01-23,3.40114
2024-01-24,4.25937
2024-01-25,5.34011
2024-01-26,2.76541
2024-01-27,2.06611
2024-01-28,1.71646
2024-01-29,3.33757
2024-01-30,3.84615
2024-01-31,4.03687
2024-02-01,4.32294
2024-02-02,6.42085
2024-02-03,2.47933
2024-02-04,3.11506
2024-02-05,4.70438
2024-02-06,3.81436
2024-02-07,2.60648
2024-02-08,2.38397
2024-02-09,1.17609
2024-02-10,1.30324
2024-02-11,1.11252
2024-02-12,2.25683
2024-02-13,4.10044
2024-02-14,4.00508
2024-02-15,3.97329
2024-02-16,2.70184
2024-02-17,1.58931
2024-02-18,1.97075
2024-02-19,5.21296
2024-02-20,3.4965
2024-02-21,3.43293
2024-02-22,3.27399
2024-02-23,3.21042
2024-02-24,1.52574
2024-02-25,2.25683
2024-02-26,4.57724
2024-02-27,4.32294
2024-02-28,3.21042
2024-02-29,3.24221
2024-03-01,1.04895
2024-03-02,1.58931
2024-03-03,1.74825
2024-03-04,3.87794
2024-03-05,3.52828
2024-03-06,3.21042
2024-03-07,3.56007
2024-03-08,3.30578
2024-03-09,1.23966
2024-03-10,1.84361
2024-03-11,3.08328
2024-03-12,3.33757
2024-03-13,3.4965
2024-03-14,4.16401
2024-03-15,4.13223
2024-03-16,1.74825
2024-03-17,2.28862
2024-03-18,3.59186
2024-03-19,3.56007
2024-03-20,3.30578
