date,KODEX자동차
2023-06-29,14.66548
2023-06-30,18.69738
2023-07-01,1.46211
2023-07-02,1.55073
2023-07-03,15.55161
2023-07-04,15.50731
2023-07-05,15.06424
2023-07-06,16.52636
2023-07-07,11.60832
2023-07-08,0.88613
2023-07-09,0.79751
2023-07-10,11.60832
2023-07-11,13.33628
2023-07-12,11.29818
2023-07-13,12.71599
2023-07-14,16.70358
2023-07-15,1.50642
2023-07-16,0.48737
2023-07-17,12.7603
2023-07-18,12.7603
2023-07-19,14.39964
2023-07-20,12.53876
2023-07-21,13.51351
2023-07-22,1.46211
2023-07-23,1.01905
2023-07-24,14.31103
2023-07-25,14.48825
2023-07-26,19.76074
2023-07-27,19.40629
2023-07-28,17.23526
2023-07-29,1.50642
2023-07-30,1.06335
2023-07-31,16.70358
2023-08-01,21.08994
2023-08-02,17.36818
2023-08-03,15.10855
2023-08-04,14.7984
2023-08-05,0.75321
2023-08-06,0.62029
2023-08-07,12.7603
2023-08-08,12.8046
2023-08-09,13.29198
2023-08-10,11.4311
2023-08-11,15.06424
2023-08-12,1.28489
2023-08-13,0.31014
2023-08-14,9.79175
2023-08-15,1.01905
2023-08-16,8.46256
2023-08-17,11.20957
2023-08-18,9.48161
2023-08-19,0.39875
2023-08-20,0.31014
2023-08-21,11.74124
2023-08-22,10.27913
2023-08-23,11.60832
2023-08-24,12.36154
2023-08-25,9.48161
2023-08-26,1.15197
2023-08-27,0.35445
2023-08-28,10.81081
2023-08-29,12.67168
2023-08-30,13.20336
2023-08-31,11.25387
2023-09-01,12.05139
2023-09-02,0.53167
2023-09-03,0.57598
2023-09-04,11.07665
2023-09-05,10.1019
2023-09-06,8.55117
2023-09-07,8.37394
2023-09-08,8.32964
2023-09-09,0.35445
2023-09-10,0.35445
2023-09-11,8.63978
2023-09-12,8.7727
2023-09-13,9.08285
2023-09-14,10.05759
2023-09-15,11.96278
2023-09-16,0.7089
2023-09-17,0.53167
2023-09-18,9.17146
2023-09-19,8.24102
2023-09-20,11.34249
2023-09-21,8.15241
2023-09-22,8.7284
2023-09-23,0.93043
2023-09-24,0.39875
2023-09-25,8.63978
2023-09-26,7.62073
2023-09-27,7.66504
2023-09-28,0.7089
2023-09-29,0.62029
2023-09-30,0.35445
2023-10-01,0.44306
2023-10-02,0.57598
2023-10-03,0.57598
2023-10-04,7.22197
2023-10-05,6.64599
2023-10-06,7.22197
2023-10-07,0.75321
2023-10-08,0.44306
2023-10-09,0.44306
2023-10-10,7.13336
2023-10-11,10.19051
2023-10-12,8.94993
2023-10-13,7.53212
2023-10-14,0.57598
2023-10-15,0.44306
2023-10-16,6.51307
2023-10-17,9.12715
2023-10-18,9.17146
2023-10-19,7.79796
2023-10-20,5.93708
2023-10-21,0.22153
2023-10-22,0.35445
2023-10-23,7.04474
2023-10-24,6.82321
2023-10-25,6.02569
2023-10-26,5.00664
2023-10-27,7.26628
2023-10-28,0.26583
2023-10-30,6.95613
2023-10-31,5.53832
2023-11-01,5.93708
2023-11-02,7.22197
2023-11-03,7.66504
2023-11-04,0.7089
2023-11-05,0.53167
2023-11-06,13.55782
2023-11-07,9.34869
2023-11-08,7.70934
2023-11-09,6.86752
2023-11-10,5.89277
2023-11-11,0.35445
2023-11-13,6.11431
2023-11-14,7.79796
2023-11-15,11.12095
2023-11-16,10.36774
2023-11-17,8.55117
2023-11-18,0.66459
2023-11-19,0.31014
2023-11-20,9.30438
2023-11-21,9.61453
2023-11-22,8.32964
2023-11-23,7.66504
2023-11-24,7.00044
2023-11-25,0.57598
2023-11-26,0.62029
2023-11-27,8.86132
2023-11-28,8.59548
2023-11-29,7.35489
2023-11-30,8.41825
2023-12-01,7.48781
2023-12-02,0.7089
2023-12-04,9.79175
2023-12-05,6.60168
2023-12-06,7.17766
2023-12-07,6.07
2023-12-08,7.66504
2023-12-09,0.97474
2023-12-10,0.79751
2023-12-11,7.62073
2023-12-12,8.1081
2023-12-13,6.86752
2023-12-14,9.65883
2023-12-15,11.20957
2023-12-16,0.75321
2023-12-17,1.19627
2023-12-18,9.21577
2023-12-19,8.90562
2023-12-20,16.74789
2023-12-21,13.20336
2023-12-22,11.87416
2023-12-23,0.93043
2023-12-24,0.79751
2023-12-25,0.84182
2023-12-26,10.45635
2023-12-27,11.60832
2023-12-28,15.55161
2023-12-29,6.77891
2023-12-30,1.63934
2023-12-31,1.19627
2024-01-01,1.19627
2024-01-02,12.93752
2024-01-03,9.83606
2024-01-04,9.70314
2024-01-05,9.96898
2024-01-06,1.50642
2024-01-07,0.39875
2024-01-08,8.55117
2024-01-09,8.7727
2024-01-10,7.84226
2024-01-11,9.12715
2024-01-12,6.64599
2024-01-13,0.7089
2024-01-14,0.93043
2024-01-15,8.90562
2024-01-16,7.22197
2024-01-17,7.13336
2024-01-18,8.94993
2024-01-19,8.90562
2024-01-20,0.66459
2024-01-21,0.53167
2024-01-22,8.46256
2024-01-23,8.59548
2024-01-24,7.66504
2024-01-25,10.05759
2024-01-26,10.23482
2024-01-27,0.66459
2024-01-28,0.84182
2024-01-29,11.56402
2024-01-30,11.65263
2024-01-31,11.87416
2024-02-01,18.56446
2024-02-02,30.2171
2024-02-03,3.67744
2024-02-04,3.01284
2024-02-05,26.62826
2024-02-06,19.62782
2024-02-07,26.80549
2024-02-08,23.88125
2024-02-09,2.87992
2024-02-10,1.24058
2024-02-11,1.28489
2024-02-12,1.86087
2024-02-13,28.84359
2024-02-14,21.13424
2024-02-15,19.14045
2024-02-16,20.73548
2024-02-17,2.17102
2024-02-18,1.99379
2024-02-19,24.90031
2024-02-20,20.77979
2024-02-21,19.27337
2024-02-22,21.00132
2024-02-23,21.00132
2024-02-24,1.50642
2024-02-25,1.3735
2024-02-26,17.72264
2024-02-27,14.1338
2024-02-28,19.09614
2024-02-29,27.82454
2024-03-01,3.32299
2024-03-02,2.39255
2024-03-03,1.46211
2024-03-04,28.44483
2024-03-05,22.41914
2024-03-06,23.83695
2024-03-07,22.02038
2024-03-08,26.05228
2024-03-09,1.50642
2024-03-10,0.79751
2024-03-11,19.36198
2024-03-12,20.55826
2024-03-13,25.16614
2024-03-14,28.48914
2024-03-15,22.55206
2024-03-16,1.10766
2024-03-17,1.10766
2024-03-18,20.46964
2024-03-19,17.85556
2024-03-20,18.52015
