date,목업
2023-05-30,43.27956
2023-05-31,39.0681
2023-06-01,41.30824
2023-06-02,38.17204
2023-06-03,17.38351
2023-06-04,18.54838
2023-06-05,37.45519
2023-06-06,21.14695
2023-06-07,41.21863
2023-06-08,42.02508
2023-06-09,39.0681
2023-06-10,19.80286
2023-06-11,21.14695
2023-06-12,42.65232
2023-06-13,41.57706
2023-06-14,45.87813
2023-06-15,45.3405
2023-06-16,34.4982
2023-06-17,15.41218
2023-06-18,18.10035
2023-06-19,40.681
2023-06-20,37.27598
2023-06-21,42.56272
2023-06-22,34.67741
2023-06-23,30.64516
2023-06-24,10.66308
2023-06-25,13.35125
2023-06-26,30.46594
2023-06-27,35.30465
2023-06-28,34.05017
2023-06-29,33.69175
2023-06-30,31.18279
2023-07-01,12.90322
2023-07-02,13.88888
2023-07-03,30.55555
2023-07-04,32.25806
2023-07-05,35.57347
2023-07-06,33.15412
2023-07-07,34.05017
2023-07-08,15.23297
2023-07-09,16.21863
2023-07-10,34.31899
2023-07-11,39.87455
2023-07-12,38.79928
2023-07-13,34.94623
2023-07-14,30.37634
2023-07-15,11.55913
2023-07-16,11.29032
2023-07-17,33.15412
2023-07-18,38.62007
2023-07-19,33.24372
2023-07-20,33.60215
2023-07-21,30.01792
2023-07-22,13.53046
2023-07-23,12.27598
2023-07-24,34.22939
2023-07-25,39.60573
2023-07-26,37.18637
2023-07-27,42.11469
2023-07-28,33.15412
2023-07-29,18.01075
2023-07-30,15.23297
2023-07-31,31.18279
2023-08-01,33.69175
2023-08-02,36.29032
2023-08-03,33.60215
2023-08-04,29.92831
2023-08-05,15.23297
2023-08-06,13.88888
2023-08-07,34.76702
2023-08-08,33.06451
2023-08-09,32.07885
2023-08-10,52.50896
2023-08-11,52.24014
2023-08-12,18.10035
2023-08-13,12.5448
2023-08-14,29.8387
2023-08-15,17.02508
2023-08-16,34.94623
2023-08-17,35.66308
2023-08-18,32.97491
2023-08-19,12.45519
2023-08-20,15.59139
2023-08-21,32.79569
2023-08-22,34.76702
2023-08-23,35.48387
2023-08-24,33.51254
2023-08-25,32.25806
2023-08-26,12.45519
2023-08-27,11.73835
2023-08-28,33.60215
2023-08-29,34.05017
2023-08-30,33.06451
2023-08-31,32.43727
2023-09-01,32.61648
2023-09-02,24.91039
2023-09-03,20.87813
2023-09-04,39.96415
2023-09-05,38.79928
2023-09-06,38.62007
2023-09-07,38.26164
2023-09-08,38.53046
2023-09-09,16.30824
2023-09-10,17.74193
2023-09-11,38.88888
2023-09-12,39.96415
2023-09-13,42.56272
2023-09-14,34.58781
2023-09-15,33.15412
2023-09-16,14.60573
2023-09-17,15.681
2023-09-18,37.6344
2023-09-19,37.45519
2023-09-20,38.08243
2023-09-21,36.82795
2023-09-22,33.69175
2023-09-23,20.07168
2023-09-24,15.23297
2023-09-25,35.48387
2023-09-26,36.20071
2023-09-27,25.26881
2023-09-28,8.51254
2023-09-29,9.31899
2023-09-30,8.60215
2023-10-01,10.48387
2023-10-02,13.26164
2023-10-03,17.11469
2023-10-04,33.33333
2023-10-05,30.55555
2023-10-06,33.69175
2023-10-07,14.0681
2023-10-08,15.23297
2023-10-09,29.8387
2023-10-10,44.35483
2023-10-11,41.48745
2023-10-12,40.41218
2023-10-13,34.76702
2023-10-14,13.35125
2023-10-15,13.44086
2023-10-16,34.13978
2023-10-17,44.26523
2023-10-18,39.69534
2023-10-19,40.05376
2023-10-20,32.61648
2023-10-21,14.0681
2023-10-22,17.47311
2023-10-23,35.66308
2023-10-24,35.66308
2023-10-25,35.57347
2023-10-26,33.24372
2023-10-27,31.89964
2023-10-28,12.99283
2023-10-29,14.96415
2023-10-30,35.93189
2023-10-31,36.82795
2023-11-01,38.08243
2023-11-02,38.26164
2023-11-03,32.34767
2023-11-04,15.14336
2023-11-05,15.59139
2023-11-06,39.42652
2023-11-07,39.96415
2023-11-08,35.57347
2023-11-09,34.05017
2023-11-10,29.65949
2023-11-11,12.5448
2023-11-12,14.51612
2023-11-13,38.35125
2023-11-14,44.71326
2023-11-15,45.16129
2023-11-16,39.78494
2023-11-17,35.93189
2023-11-18,16.12903
2023-11-19,18.72759
2023-11-20,44.62365
2023-11-21,43.72759
2023-11-22,41.21863
2023-11-23,40.7706
2023-11-24,37.5448
2023-11-25,16.93548
2023-11-26,17.47311
2023-11-27,39.60573
2023-11-28,45.51971
2023-11-29,36.55913
2023-11-30,37.6344
2023-12-01,28.67383
2023-12-02,12.72401
2023-12-03,17.83154
2023-12-04,37.99283
2023-12-05,41.48745
2023-12-06,38.88888
2023-12-07,40.86021
2023-12-08,34.22939
2023-12-09,18.54838
2023-12-10,20.07168
2023-12-11,42.38351
2023-12-12,36.82795
2023-12-13,38.53046
2023-12-14,36.55913
2023-12-15,43.8172
2023-12-16,15.23297
2023-12-17,18.01075
2023-12-18,35.12544
2023-12-19,34.05017
2023-12-20,36.64874
2023-12-21,32.70609
2023-12-22,29.48028
2023-12-23,10.21505
2023-12-24,9.05017
2023-12-25,8.96057
2023-12-26,27.06093
2023-12-27,27.77777
2023-12-28,29.65949
2023-12-29,21.59498
2023-12-30,10.93189
2023-12-31,6.89964
2024-01-01,12.45519
2024-01-02,30.73476
2024-01-03,33.42293
2024-01-04,37.00716
2024-01-05,32.43727
2024-01-06,16.12903
2024-01-07,13.53046
2024-01-08,32.34767
2024-01-09,35.75268
2024-01-10,37.45519
2024-01-11,31.00358
2024-01-12,29.39068
2024-01-13,14.33691
2024-01-14,15.94982
2024-01-15,33.51254
2024-01-16,34.13978
2024-01-17,34.94623
2024-01-18,37.09677
2024-01-19,30.55555
2024-01-20,14.42652
2024-01-21,13.08243
2024-01-22,31.89964
2024-01-23,35.93189
2024-01-24,33.96057
2024-01-25,29.48028
2024-01-26,28.40501
2024-01-27,11.73835
2024-01-28,13.35125
2024-01-29,30.91397
2024-01-30,39.24731
2024-01-31,31.54121
2024-02-01,29.65949
2024-02-02,29.39068
2024-02-03,10.30465
2024-02-04,11.64874
2024-02-05,30.10752
2024-02-06,36.0215
2024-02-07,31.09318
2024-02-08,24.46236
2024-02-09,11.0215
2024-02-10,8.87096
2024-02-11,11.91756
2024-02-12,13.08243
2024-02-13,30.01792
2024-02-14,31.09318
2024-02-15,35.48387
2024-02-16,30.64516
2024-02-17,13.44086
2024-02-18,11.73835
2024-02-19,32.97491
2024-02-20,33.42293
2024-02-21,30.19713
2024-02-22,37.27598
2024-02-23,24.01433
2024-02-24,10.48387
2024-02-25,13.35125
2024-02-26,29.03225
2024-02-27,33.06451
2024-02-28,31.98924
2024-02-29,27.41935
2024-03-01,12.72401
2024-03-02,12.45519
2024-03-03,13.17204
2024-03-04,27.95698
2024-03-05,29.7491
2024-03-06,37.81362
2024-03-07,34.05017
2024-03-08,30.73476
2024-03-09,11.20071
2024-03-10,12.36559
2024-03-11,33.42293
2024-03-12,36.29032
2024-03-13,35.84229
2024-03-14,31.54121
2024-03-15,35.84229
2024-03-16,14.42652
2024-03-17,12.18637
2024-03-18,33.24372
2024-03-19,31.18279
2024-03-20,30.46594
