date,국가지원금
2023-05-30,0.92009
2023-05-31,0.83938
2023-06-01,0.78557
2023-06-02,0.53268
2023-06-03,0.34974
2023-06-04,0.39278
2023-06-05,0.68872
2023-06-06,0.3336
2023-06-07,0.76943
2023-06-08,0.87167
2023-06-09,0.68872
2023-06-10,0.45197
2023-06-11,0.45735
2023-06-12,0.88781
2023-06-13,0.78557
2023-06-14,0.89319
2023-06-15,0.70486
2023-06-16,0.72101
2023-06-17,0.46811
2023-06-18,0.43045
2023-06-19,0.84476
2023-06-20,0.71563
2023-06-21,0.89319
2023-06-22,0.73177
2023-06-23,0.60263
2023-06-24,0.5004
2023-06-25,0.54344
2023-06-26,1.1138
2023-06-27,1.39897
2023-06-28,1.03847
2023-06-29,0.86629
2023-06-30,0.74791
2023-07-01,0.44121
2023-07-02,0.42507
2023-07-03,0.87167
2023-07-04,0.75867
2023-07-05,0.71025
2023-07-06,0.91471
2023-07-07,0.69948
2023-07-08,0.54882
2023-07-09,0.46273
2023-07-10,0.60263
2023-07-11,0.8071
2023-07-12,0.61877
2023-07-13,0.65644
2023-07-14,0.71025
2023-07-15,0.46811
2023-07-16,0.3874
2023-07-17,0.63492
2023-07-18,0.834
2023-07-19,0.60801
2023-07-20,0.6403
2023-07-21,0.58111
2023-07-22,0.37664
2023-07-23,0.39817
2023-07-24,0.72101
2023-07-25,0.74791
2023-07-26,0.66182
2023-07-27,0.68872
2023-07-28,0.72101
2023-07-29,0.34436
2023-07-30,0.33898
2023-07-31,0.6403
2023-08-01,0.88243
2023-08-02,0.67258
2023-08-03,0.53806
2023-08-04,0.63492
2023-08-05,0.46273
2023-08-06,0.46811
2023-08-07,0.85552
2023-08-08,0.81248
2023-08-09,0.90395
2023-08-10,0.96852
2023-08-11,0.80172
2023-08-12,0.52192
2023-08-13,0.64568
2023-08-14,0.83938
2023-08-15,0.67258
2023-08-16,1.04385
2023-08-17,0.97928
2023-08-18,0.76943
2023-08-19,0.51116
2023-08-20,0.44659
2023-08-21,1.03847
2023-08-22,1.12994
2023-08-23,0.99542
2023-08-24,0.97928
2023-08-25,0.8609
2023-08-26,0.58649
2023-08-27,0.67258
2023-08-28,1.25369
2023-08-29,2.55044
2023-08-30,1.77562
2023-08-31,1.25369
2023-09-01,1.32364
2023-09-02,0.68872
2023-09-03,0.6941
2023-09-04,1.10842
2023-09-05,1.43126
2023-09-06,1.00618
2023-09-07,1.01156
2023-09-08,0.78019
2023-09-09,0.61339
2023-09-10,0.63492
2023-09-11,0.947
2023-09-12,1.15146
2023-09-13,0.93085
2023-09-14,0.93623
2023-09-15,0.85552
2023-09-16,0.48964
2023-09-17,0.46273
2023-09-18,0.8071
2023-09-19,0.88781
2023-09-20,0.82862
2023-09-21,0.76943
2023-09-22,0.76405
2023-09-23,0.47888
2023-09-24,0.58111
2023-09-25,1.02232
2023-09-26,0.82324
2023-09-27,0.74791
2023-09-28,0.39817
2023-09-29,0.38202
2023-09-30,0.34436
2023-10-01,0.36588
2023-10-02,0.4735
2023-10-03,0.59187
2023-10-04,0.80172
2023-10-05,0.71025
2023-10-06,0.60263
2023-10-07,0.37664
2023-10-08,0.43045
2023-10-09,0.48426
2023-10-10,0.76943
2023-10-11,0.78557
2023-10-12,0.6403
2023-10-13,0.51654
2023-10-14,0.39817
2023-10-15,0.30669
2023-10-16,0.76405
2023-10-17,0.72639
2023-10-18,0.64568
2023-10-19,0.62953
2023-10-20,0.54882
2023-10-21,0.27441
2023-10-22,0.36588
2023-10-23,0.64568
2023-10-24,0.8071
2023-10-25,0.87705
2023-10-26,0.72639
2023-10-27,0.58649
2023-10-28,0.40893
2023-10-29,0.34436
2023-10-30,0.85014
2023-10-31,0.85014
2023-11-01,0.74791
2023-11-02,0.6941
2023-11-03,0.6403
2023-11-04,0.29055
2023-11-05,0.41431
2023-11-06,0.74791
2023-11-07,0.74253
2023-11-08,0.6403
2023-11-09,0.78557
2023-11-10,0.65644
2023-11-11,0.40355
2023-11-12,0.58111
2023-11-13,0.8609
2023-11-14,0.82324
2023-11-15,0.86629
2023-11-16,0.64568
2023-11-17,0.68334
2023-11-18,0.34974
2023-11-19,0.3336
2023-11-20,0.75329
2023-11-21,0.79096
2023-11-22,0.89319
2023-11-23,0.70486
2023-11-24,0.68872
2023-11-25,0.37664
2023-11-26,0.48426
2023-11-27,0.79096
2023-11-28,0.79096
2023-11-29,0.79634
2023-11-30,0.76405
2023-12-01,0.58649
2023-12-02,0.47888
2023-12-03,0.44659
2023-12-04,0.81248
2023-12-05,0.67258
2023-12-06,0.71563
2023-12-07,0.95238
2023-12-08,0.74253
2023-12-09,0.44659
2023-12-10,0.40893
2023-12-11,0.82862
2023-12-12,1.17836
2023-12-13,0.80172
2023-12-14,0.93623
2023-12-15,0.73177
2023-12-16,0.60801
2023-12-17,0.54882
2023-12-18,0.81786
2023-12-19,0.76943
2023-12-20,0.69948
2023-12-21,0.84476
2023-12-22,0.73177
2023-12-23,0.44659
2023-12-24,0.41431
2023-12-25,0.47888
2023-12-26,0.87705
2023-12-27,0.93623
2023-12-28,0.78557
2023-12-29,0.72101
2023-12-30,0.34974
2023-12-31,0.37126
2024-01-01,0.41431
2024-01-02,0.92547
2024-01-03,0.95238
2024-01-04,0.89319
2024-01-05,0.72639
2024-01-06,0.72639
2024-01-07,0.60263
2024-01-08,0.84476
2024-01-09,0.75329
2024-01-10,0.95776
2024-01-11,0.6672
2024-01-12,0.76405
2024-01-13,0.41969
2024-01-14,0.58111
2024-01-15,0.77481
2024-01-16,0.81786
2024-01-17,0.85014
2024-01-18,0.84476
2024-01-19,0.6672
2024-01-20,0.47888
2024-01-21,0.60801
2024-01-22,0.92009
2024-01-23,0.95776
2024-01-24,0.947
2024-01-25,1.00618
2024-01-26,0.61339
2024-01-27,0.56497
2024-01-28,0.51654
2024-01-29,0.84476
2024-01-30,0.834
2024-01-31,0.81248
2024-02-01,0.94161
2024-02-02,0.84476
2024-02-03,0.49502
2024-02-04,0.5004
2024-02-05,0.87705
2024-02-06,0.87167
2024-02-07,0.76943
2024-02-08,0.73177
2024-02-09,0.29593
2024-02-10,0.3605
2024-02-11,0.46273
2024-02-12,0.55421
2024-02-13,0.85552
2024-02-14,0.73715
2024-02-15,0.81248
2024-02-16,0.6941
2024-02-17,0.35512
2024-02-18,0.42507
2024-02-19,0.77481
2024-02-20,0.87705
2024-02-21,0.97928
2024-02-22,0.76943
2024-02-23,0.6941
2024-02-24,0.35512
2024-02-25,0.54882
2024-02-26,0.8609
2024-02-27,0.93623
2024-02-28,0.85552
2024-02-29,0.77481
2024-03-01,0.61877
2024-03-02,0.41969
2024-03-03,0.54882
2024-03-04,1.14608
2024-03-05,1.30212
2024-03-06,1.03847
2024-03-07,0.97928
2024-03-08,0.93085
2024-03-09,0.40355
2024-03-10,0.53806
2024-03-11,0.99542
2024-03-12,0.96314
2024-03-13,1.01156
2024-03-14,0.92009
2024-03-15,0.79096
2024-03-16,0.37664
2024-03-17,0.55959
2024-03-18,0.83938
2024-03-19,1.00618
2024-03-20,0.90933
