date,라이선스
2023-05-30,34.94176
2023-05-31,35.60732
2023-06-01,32.7787
2023-06-02,28.28618
2023-06-03,17.30449
2023-06-04,15.4742
2023-06-05,25.12479
2023-06-06,17.97004
2023-06-07,34.77537
2023-06-08,35.10815
2023-06-09,33.27787
2023-06-10,13.64392
2023-06-11,13.81031
2023-06-12,35.60732
2023-06-13,40.43261
2023-06-14,41.09816
2023-06-15,32.7787
2023-06-16,35.27454
2023-06-17,12.64559
2023-06-18,15.30782
2023-06-19,34.44259
2023-06-20,37.77038
2023-06-21,34.44259
2023-06-22,36.43926
2023-06-23,30.61564
2023-06-24,11.14808
2023-06-25,20.46589
2023-06-26,32.61231
2023-06-27,35.60732
2023-06-28,39.60066
2023-06-29,36.10648
2023-06-30,28.1198
2023-07-01,10.98169
2023-07-02,25.95673
2023-07-03,41.93011
2023-07-04,38.76871
2023-07-05,38.43594
2023-07-06,37.27121
2023-07-07,35.10815
2023-07-08,13.14475
2023-07-09,13.64392
2023-07-10,30.11647
2023-07-11,35.27454
2023-07-12,33.11148
2023-07-13,36.10648
2023-07-14,28.78535
2023-07-15,14.80865
2023-07-16,13.47753
2023-07-17,31.44758
2023-07-18,40.09983
2023-07-19,35.27454
2023-07-20,33.94342
2023-07-21,26.62229
2023-07-22,11.81364
2023-07-23,12.31281
2023-07-24,48.91846
2023-07-25,43.26123
2023-07-26,38.76871
2023-07-27,35.77371
2023-07-28,37.93677
2023-07-29,15.97337
2023-07-30,13.14475
2023-07-31,33.94342
2023-08-01,31.78036
2023-08-02,39.93344
2023-08-03,35.10815
2023-08-04,30.28286
2023-08-05,10.98169
2023-08-06,9.15141
2023-08-07,29.45091
2023-08-08,28.95174
2023-08-09,31.28119
2023-08-10,32.11314
2023-08-11,26.95507
2023-08-12,11.14808
2023-08-13,10.31613
2023-08-14,25.29118
2023-08-15,14.80865
2023-08-16,30.61564
2023-08-17,30.78202
2023-08-18,24.12645
2023-08-19,10.8153
2023-08-20,11.14808
2023-08-21,26.28951
2023-08-22,32.27953
2023-08-23,27.12146
2023-08-24,33.11148
2023-08-25,22.79534
2023-08-26,11.64725
2023-08-27,12.14642
2023-08-28,26.28951
2023-08-29,28.61896
2023-08-30,30.78202
2023-08-31,32.61231
2023-09-01,25.95673
2023-09-02,10.8153
2023-09-03,11.48086
2023-09-04,24.29284
2023-09-05,32.94509
2023-09-06,32.61231
2023-09-07,25.29118
2023-09-08,34.60898
2023-09-09,11.48086
2023-09-10,12.64559
2023-09-11,29.78369
2023-09-12,33.44425
2023-09-13,31.1148
2023-09-14,32.11314
2023-09-15,26.28951
2023-09-16,11.81364
2023-09-17,13.47753
2023-09-18,28.78535
2023-09-19,29.78369
2023-09-20,32.44592
2023-09-21,31.44758
2023-09-22,28.78535
2023-09-23,10.8153
2023-09-24,14.64226
2023-09-25,30.94841
2023-09-26,29.78369
2023-09-27,24.62562
2023-09-28,8.98502
2023-09-29,7.98668
2023-09-30,12.4792
2023-10-01,9.81697
2023-10-02,16.13976
2023-10-03,21.797
2023-10-04,33.94342
2023-10-05,29.45091
2023-10-06,34.2762
2023-10-07,15.64059
2023-10-08,17.97004
2023-10-09,15.4742
2023-10-10,30.78202
2023-10-11,32.44592
2023-10-12,34.60898
2023-10-13,33.44425
2023-10-14,13.47753
2023-10-15,19.80033
2023-10-16,28.95174
2023-10-17,31.44758
2023-10-18,38.9351
2023-10-19,37.77038
2023-10-20,32.61231
2023-10-21,14.80865
2023-10-22,20.96505
2023-10-23,34.77537
2023-10-24,26.78868
2023-10-25,32.7787
2023-10-26,34.44259
2023-10-27,28.95174
2023-10-28,16.13976
2023-10-29,16.47254
2023-10-30,34.60898
2023-10-31,30.94841
2023-11-01,30.61564
2023-11-02,26.78868
2023-11-03,25.79034
2023-11-04,16.30615
2023-11-05,15.4742
2023-11-06,31.94675
2023-11-07,33.77703
2023-11-08,29.78369
2023-11-09,32.94509
2023-11-10,24.45923
2023-11-11,12.31281
2023-11-12,13.31114
2023-11-13,30.94841
2023-11-14,31.44758
2023-11-15,32.7787
2023-11-16,34.2762
2023-11-17,31.1148
2023-11-18,14.80865
2023-11-19,10.98169
2023-11-20,29.28452
2023-11-21,33.27787
2023-11-22,33.44425
2023-11-23,28.1198
2023-11-24,31.28119
2023-11-25,20.2995
2023-11-26,14.47587
2023-11-27,32.11314
2023-11-28,30.78202
2023-11-29,36.27287
2023-11-30,36.77204
2023-12-01,24.29284
2023-12-02,15.80698
2023-12-03,14.64226
2023-12-04,25.95673
2023-12-05,37.27121
2023-12-06,35.10815
2023-12-07,31.28119
2023-12-08,23.2945
2023-12-09,12.97836
2023-12-10,16.80532
2023-12-11,38.43594
2023-12-12,36.27287
2023-12-13,32.94509
2023-12-14,31.1148
2023-12-15,24.45923
2023-12-16,10.98169
2023-12-17,10.64891
2023-12-18,26.95507
2023-12-19,28.78535
2023-12-20,23.2945
2023-12-21,29.6173
2023-12-22,24.45923
2023-12-23,9.65058
2023-12-24,12.31281
2023-12-25,9.81697
2023-12-26,24.9584
2023-12-27,22.12978
2023-12-28,22.46256
2023-12-29,14.64226
2023-12-30,9.15141
2023-12-31,10.8153
2024-01-01,8.65224
2024-01-02,26.12312
2024-01-03,33.61064
2024-01-04,32.27953
2024-01-05,35.27454
2024-01-06,12.14642
2024-01-07,12.31281
2024-01-08,28.28618
2024-01-09,32.44592
2024-01-10,31.28119
2024-01-11,28.95174
2024-01-12,30.11647
2024-01-13,9.81697
2024-01-14,12.97836
2024-01-15,32.27953
2024-01-16,30.61564
2024-01-17,29.78369
2024-01-18,28.95174
2024-01-19,24.29284
2024-01-20,11.64725
2024-01-21,10.8153
2024-01-22,23.62728
2024-01-23,28.45257
2024-01-24,28.95174
2024-01-25,28.45257
2024-01-26,22.29617
2024-01-27,10.14975
2024-01-28,11.98003
2024-01-29,28.1198
2024-01-30,30.11647
2024-01-31,29.6173
2024-02-01,25.79034
2024-02-02,25.62396
2024-02-03,11.14808
2024-02-04,8.65224
2024-02-05,26.62229
2024-02-06,28.95174
2024-02-07,29.45091
2024-02-08,20.13311
2024-02-09,7.65391
2024-02-10,11.81364
2024-02-11,5.99001
2024-02-12,8.65224
2024-02-13,28.1198
2024-02-14,28.28618
2024-02-15,29.95008
2024-02-16,31.1148
2024-02-17,11.98003
2024-02-18,12.4792
2024-02-19,24.9584
2024-02-20,30.61564
2024-02-21,25.45757
2024-02-22,29.78369
2024-02-23,26.12312
2024-02-24,14.14309
2024-02-25,10.64891
2024-02-26,23.2945
2024-02-27,31.61397
2024-02-28,28.1198
2024-02-29,26.78868
2024-03-01,12.31281
2024-03-02,11.14808
2024-03-03,11.64725
2024-03-04,31.78036
2024-03-05,30.11647
2024-03-06,27.78702
2024-03-07,29.78369
2024-03-08,31.44758
2024-03-09,14.64226
2024-03-10,12.97836
2024-03-11,30.11647
2024-03-12,31.94675
2024-03-13,36.77204
2024-03-14,29.95008
2024-03-15,26.62229
2024-03-16,13.31114
2024-03-17,12.31281
2024-03-18,34.44259
2024-03-19,36.93843
2024-03-20,40.09983
