date,안랩주가
2023-05-30,1.91546
2023-05-31,1.72437
2023-06-01,1.70526
2023-06-02,1.80739
2023-06-03,0.21414
2023-06-04,0.1555
2023-06-05,1.61367
2023-06-06,0.20228
2023-06-07,2.02088
2023-06-08,1.77115
2023-06-09,1.92995
2023-06-10,0.23786
2023-06-11,0.1555
2023-06-12,1.73491
2023-06-13,1.67891
2023-06-14,1.77247
2023-06-15,1.63212
2023-06-16,1.73953
2023-06-17,0.25302
2023-06-18,0.20821
2023-06-19,1.60445
2023-06-20,1.58798
2023-06-21,1.52077
2023-06-22,1.55635
2023-06-23,1.41402
2023-06-24,0.15748
2023-06-25,0.15286
2023-06-26,1.59984
2023-06-27,1.42852
2023-06-28,1.45488
2023-06-29,1.43774
2023-06-30,1.35999
2023-07-01,0.17263
2023-07-02,0.12782
2023-07-03,1.5636
2023-07-04,1.33825
2023-07-05,1.37712
2023-07-06,1.41798
2023-07-07,1.39162
2023-07-08,0.14561
2023-07-09,0.14232
2023-07-10,1.41073
2023-07-11,1.50495
2023-07-12,1.40678
2023-07-13,1.40678
2023-07-14,1.41139
2023-07-15,0.15813
2023-07-16,0.14496
2023-07-17,1.54712
2023-07-18,1.43906
2023-07-19,1.27763
2023-07-20,1.46805
2023-07-21,1.39821
2023-07-22,0.19174
2023-07-23,0.14034
2023-07-24,1.32705
2023-07-25,1.25786
2023-07-26,1.49968
2023-07-27,1.60247
2023-07-28,1.45224
2023-07-29,0.16868
2023-07-30,0.12321
2023-07-31,1.47464
2023-08-01,1.57414
2023-08-02,1.55503
2023-08-03,1.46278
2023-08-04,1.48123
2023-08-05,0.16143
2023-08-06,0.16011
2023-08-07,1.48255
2023-08-08,1.41007
2023-08-09,1.33298
2023-08-10,1.40414
2023-08-11,1.34945
2023-08-12,0.15748
2023-08-13,0.15879
2023-08-14,1.31848
2023-08-15,0.25763
2023-08-16,1.37119
2023-08-17,1.40875
2023-08-18,1.18538
2023-08-19,0.18647
2023-08-20,0.14166
2023-08-21,1.29871
2023-08-22,1.35011
2023-08-23,1.29015
2023-08-24,1.45488
2023-08-25,1.32046
2023-08-26,0.17922
2023-08-27,0.12387
2023-08-28,1.33759
2023-08-29,1.56953
2023-08-30,1.45685
2023-08-31,1.36395
2023-09-01,1.46608
2023-09-02,0.20162
2023-09-03,0.20426
2023-09-04,1.54119
2023-09-05,1.36395
2023-09-06,1.4015
2023-09-07,1.28092
2023-09-08,1.66441
2023-09-09,0.28728
2023-09-10,0.19174
2023-09-11,1.74546
2023-09-12,1.58995
2023-09-13,1.40809
2023-09-14,1.46674
2023-09-15,1.52802
2023-09-16,0.21282
2023-09-17,0.18779
2023-09-18,1.5155
2023-09-19,1.35011
2023-09-20,1.26577
2023-09-21,1.27565
2023-09-22,1.23348
2023-09-23,0.17131
2023-09-24,0.141
2023-09-25,1.39821
2023-09-26,1.26247
2023-09-27,1.1465
2023-09-28,0.17263
2023-09-29,0.09224
2023-09-30,0.1153
2023-10-01,0.08829
2023-10-02,0.17592
2023-10-03,0.13441
2023-10-04,1.37581
2023-10-05,1.24732
2023-10-06,1.12147
2023-10-07,0.15089
2023-10-08,0.09949
2023-10-09,0.15484
2023-10-10,1.25061
2023-10-11,1.23875
2023-10-12,1.32902
2023-10-13,1.47398
2023-10-14,0.24709
2023-10-15,0.19372
2023-10-16,1.55964
2023-10-17,1.47333
2023-10-18,1.37844
2023-10-19,1.33034
2023-10-20,1.35406
2023-10-21,0.1891
2023-10-22,0.13178
2023-10-23,1.22096
2023-10-24,1.23282
2023-10-25,1.14914
2023-10-26,1.21503
2023-10-27,1.26906
2023-10-28,0.15023
2023-10-29,0.13046
2023-10-30,1.15902
2023-10-31,1.13069
2023-11-01,1.17418
2023-11-02,1.20712
2023-11-03,1.23809
2023-11-04,0.16802
2023-11-05,0.16934
2023-11-06,1.68352
2023-11-07,1.38174
2023-11-08,1.36988
2023-11-09,1.54185
2023-11-10,1.4753
2023-11-11,0.19635
2023-11-12,0.17131
2023-11-13,1.43774
2023-11-14,1.38174
2023-11-15,1.37647
2023-11-16,1.32902
2023-11-17,1.24271
2023-11-18,0.17197
2023-11-19,0.15879
2023-11-20,1.42522
2023-11-21,1.39491
2023-11-22,1.31387
2023-11-23,1.35999
2023-11-24,1.2236
2023-11-25,0.17461
2023-11-26,0.16209
2023-11-27,1.23743
2023-11-28,1.27038
2023-11-29,1.32968
2023-11-30,1.76654
2023-12-01,1.34747
2023-12-02,0.1812
2023-12-03,0.18317
2023-12-04,1.44895
2023-12-05,1.62817
2023-12-06,1.88119
2023-12-07,1.78565
2023-12-08,2.26666
2023-12-09,0.29123
2023-12-10,0.22337
2023-12-11,2.37735
2023-12-12,2.22976
2023-12-13,2.27127
2023-12-14,2.30487
2023-12-15,1.91282
2023-12-16,0.23391
2023-12-17,0.17724
2023-12-18,1.92929
2023-12-19,1.88119
2023-12-20,1.78565
2023-12-21,1.61895
2023-12-22,1.61697
2023-12-23,0.2148
2023-12-24,0.14891
2023-12-25,0.1443
2023-12-26,1.55108
2023-12-27,1.56491
2023-12-28,1.52011
2023-12-29,0.54755
2023-12-30,0.14166
2023-12-31,0.13705
2024-01-01,0.13244
2024-01-02,1.42984
2024-01-03,1.58534
2024-01-04,1.61236
2024-01-05,1.33364
2024-01-06,0.17395
2024-01-07,0.15879
2024-01-08,1.57019
2024-01-09,1.60511
2024-01-10,1.40282
2024-01-11,1.59852
2024-01-12,1.41864
2024-01-13,0.20623
2024-01-14,0.21612
2024-01-15,1.69406
2024-01-16,1.52011
2024-01-17,1.56491
2024-01-18,1.45092
2024-01-19,1.69538
2024-01-20,0.21085
2024-01-21,0.22073
2024-01-22,1.90755
2024-01-23,1.81991
2024-01-24,1.55371
2024-01-25,1.7705
2024-01-26,1.69011
2024-01-27,0.25565
2024-01-28,0.21612
2024-01-29,1.8298
2024-01-30,1.5267
2024-01-31,1.47926
2024-02-01,1.54581
2024-02-02,1.54712
2024-02-03,0.19965
2024-02-04,0.17131
2024-02-05,1.31519
2024-02-06,1.42259
2024-02-07,1.39162
2024-02-08,1.21767
2024-02-09,0.15945
2024-02-10,0.13244
2024-02-11,0.12848
2024-02-12,0.15945
2024-02-13,1.44895
2024-02-14,1.32836
2024-02-15,1.38437
2024-02-16,1.58336
2024-02-17,0.22534
2024-02-18,0.21612
2024-02-19,1.78895
2024-02-20,1.50429
2024-02-21,1.53988
2024-02-22,1.36856
2024-02-23,1.33298
2024-02-24,0.19899
2024-02-25,0.16209
2024-02-26,1.33693
2024-02-27,1.28554
2024-02-28,1.39755
2024-02-29,1.20054
2024-03-01,0.2181
2024-03-02,0.17065
2024-03-03,0.1522
2024-03-04,1.19526
2024-03-05,1.31453
2024-03-06,1.17616
2024-03-07,1.38833
2024-03-08,1.35604
2024-03-09,0.17592
2024-03-10,0.15748
2024-03-11,1.46212
2024-03-12,1.5748
2024-03-13,1.63081
2024-03-14,1.36197
2024-03-15,1.3422
2024-03-16,0.18976
2024-03-17,0.18779
2024-03-18,1.38437
2024-03-19,1.19856
2024-03-20,1.38174
