date,미국주식시장시간
2023-06-09,9.00432
2023-06-10,2.77056
2023-06-11,1.2987
2023-06-12,5.02164
2023-06-13,7.70562
2023-06-14,8.05194
2023-06-15,7.3593
2023-06-16,7.53246
2023-06-17,4.15584
2023-06-18,0.95238
2023-06-19,12.55411
2023-06-20,8.57142
2023-06-21,6.66666
2023-06-22,5.97402
2023-06-23,5.45454
2023-06-24,3.29004
2023-06-25,1.38528
2023-06-26,4.50216
2023-06-27,5.10822
2023-06-28,5.71428
2023-06-29,6.40692
2023-06-30,6.32034
2023-07-01,3.0303
2023-07-02,1.38528
2023-07-03,10.99567
2023-07-04,17.83549
2023-07-05,8.57142
2023-07-06,6.83982
2023-07-07,6.66666
2023-07-08,2.33766
2023-07-09,1.47186
2023-07-10,6.40692
2023-07-11,7.01298
2023-07-12,7.53246
2023-07-13,6.9264
2023-07-14,7.7922
2023-07-15,3.80952
2023-07-16,2.33766
2023-07-17,5.28138
2023-07-18,8.2251
2023-07-19,8.39826
2023-07-20,9.26406
2023-07-21,8.658
2023-07-22,3.20346
2023-07-23,1.7316
2023-07-24,6.32034
2023-07-25,6.83982
2023-07-26,6.9264
2023-07-27,5.80086
2023-07-28,7.01298
2023-07-29,3.4632
2023-07-30,1.47186
2023-07-31,6.66666
2023-08-01,8.31168
2023-08-02,9.26406
2023-08-03,7.53246
2023-08-04,6.14718
2023-08-05,4.67532
2023-08-06,2.1645
2023-08-07,7.09956
2023-08-08,5.6277
2023-08-09,4.41558
2023-08-10,6.75324
2023-08-11,5.10822
2023-08-12,2.94372
2023-08-13,1.12554
2023-08-14,4.06926
2023-08-15,6.66666
2023-08-16,6.75324
2023-08-17,5.28138
2023-08-18,5.6277
2023-08-19,2.77056
2023-08-20,0.95238
2023-08-21,6.40692
2023-08-22,5.71428
2023-08-23,5.71428
2023-08-24,10.21645
2023-08-25,5.88744
2023-08-26,2.68398
2023-08-27,0.95238
2023-08-28,4.329
2023-08-29,5.02164
2023-08-30,7.70562
2023-08-31,6.14718
2023-09-01,6.58008
2023-09-02,2.68398
2023-09-03,1.38528
2023-09-04,21.2987
2023-09-05,9.5238
2023-09-06,6.9264
2023-09-07,5.54112
2023-09-08,5.45454
2023-09-09,1.64502
2023-09-10,1.47186
2023-09-11,7.44588
2023-09-12,5.6277
2023-09-13,4.329
2023-09-14,7.01298
2023-09-15,5.36796
2023-09-16,2.77056
2023-09-17,1.12554
2023-09-18,5.36796
2023-09-19,4.41558
2023-09-20,3.63636
2023-09-21,5.1948
2023-09-22,4.329
2023-09-23,1.47186
2023-09-24,0.60606
2023-09-25,4.329
2023-09-26,4.24242
2023-09-27,4.15584
2023-09-28,2.42424
2023-09-29,3.98268
2023-09-30,1.12554
2023-10-01,0.69264
2023-10-02,3.98268
2023-10-03,3.8961
2023-10-04,4.67532
2023-10-05,4.06926
2023-10-06,4.7619
2023-10-07,3.0303
2023-10-08,1.7316
2023-10-09,8.13852
2023-10-10,5.88744
2023-10-11,5.6277
2023-10-12,8.31168
2023-10-13,4.41558
2023-10-14,2.68398
2023-10-15,1.21212
2023-10-16,4.84848
2023-10-17,4.58874
2023-10-18,5.02164
2023-10-19,5.97402
2023-10-20,6.23376
2023-10-21,2.77056
2023-10-22,1.38528
2023-10-23,5.10822
2023-10-24,5.54112
2023-10-25,4.329
2023-10-26,5.02164
2023-10-27,4.93506
2023-10-28,2.07792
2023-10-29,1.03896
2023-10-30,4.24242
2023-10-31,5.10822
2023-11-01,5.54112
2023-11-02,8.31168
2023-11-03,5.1948
2023-11-04,3.29004
2023-11-05,1.81818
2023-11-06,33.41991
2023-11-07,14.11255
2023-11-08,9.61038
2023-11-09,5.97402
2023-11-10,6.32034
2023-11-11,2.77056
2023-11-12,0.51948
2023-11-13,6.40692
2023-11-14,8.91774
2023-11-15,10.30303
2023-11-16,8.39826
2023-11-17,6.75324
2023-11-18,2.77056
2023-11-19,0.95238
2023-11-20,6.66666
2023-11-21,8.83116
2023-11-22,7.87878
2023-11-23,12.29437
2023-11-24,7.3593
2023-11-25,3.29004
2023-11-26,1.03896
2023-11-27,5.1948
2023-11-28,5.80086
2023-11-29,8.91774
2023-11-30,5.28138
2023-12-01,5.97402
2023-12-02,3.0303
2023-12-03,0.51948
2023-12-04,7.70562
2023-12-05,5.10822
2023-12-06,5.28138
2023-12-07,6.4935
2023-12-08,6.23376
2023-12-09,2.85714
2023-12-10,0.8658
2023-12-11,5.88744
2023-12-12,7.01298
2023-12-13,6.0606
2023-12-14,10.64935
2023-12-15,11.16883
2023-12-16,3.8961
2023-12-17,1.12554
2023-12-18,7.18614
2023-12-19,7.87878
2023-12-20,5.97402
2023-12-21,8.31168
2023-12-22,5.1948
2023-12-23,3.63636
2023-12-24,1.64502
2023-12-25,2.5974
2023-12-26,7.44588
2023-12-27,7.53246
2023-12-28,7.18614
2023-12-29,7.96536
2023-12-30,2.42424
2023-12-31,1.03896
2024-01-01,4.24242
2024-01-02,12.46753
2024-01-03,10.90909
2024-01-04,8.39826
2024-01-05,5.88744
2024-01-06,2.33766
2024-01-07,0.69264
2024-01-08,5.6277
2024-01-09,8.658
2024-01-10,6.4935
2024-01-11,12.20779
2024-01-12,7.3593
2024-01-13,3.63636
2024-01-14,2.51082
2024-01-15,10.04329
2024-01-16,10.38961
2024-01-17,7.3593
2024-01-18,6.66666
2024-01-19,6.4935
2024-01-20,5.36796
2024-01-21,1.64502
2024-01-22,9.69696
2024-01-23,8.57142
2024-01-24,8.658
2024-01-25,10.30303
2024-01-26,9.35064
2024-01-27,4.15584
2024-01-28,1.81818
2024-01-29,9.0909
2024-01-30,9.43722
2024-01-31,7.18614
2024-02-01,6.58008
2024-02-02,7.96536
2024-02-03,2.5974
2024-02-04,3.4632
2024-02-05,8.31168
2024-02-06,9.87012
2024-02-07,7.01298
2024-02-08,8.05194
2024-02-09,10.47619
2024-02-10,4.329
2024-02-11,2.68398
2024-02-12,9.0909
2024-02-13,14.54545
2024-02-14,10.38961
2024-02-15,12.20779
2024-02-16,13.07359
2024-02-17,4.84848
2024-02-18,2.77056
2024-02-19,18.00865
2024-02-20,17.31601
2024-02-21,11.86147
2024-02-22,18.44155
2024-02-23,14.89177
2024-02-24,5.28138
2024-02-25,2.1645
2024-02-26,10.64935
2024-02-27,10.21645
2024-02-28,8.48484
2024-02-29,9.26406
2024-03-01,8.05194
2024-03-02,5.97402
2024-03-03,2.33766
2024-03-04,14.89177
2024-03-05,15.75757
2024-03-06,14.63203
2024-03-07,12.03463
2024-03-08,17.22943
2024-03-09,7.61904
2024-03-10,3.54978
2024-03-11,19.82683
2024-03-12,17.48917
2024-03-13,11.94805
2024-03-14,11.68831
2024-03-15,10.82251
2024-03-16,4.93506
2024-03-17,2.85714
2024-03-18,14.80519
2024-03-19,12.20779
2024-03-20,9.00432
