date,기업부설연구소
2023-05-29,4.27614
2023-05-30,38.12467
2023-05-31,37.19732
2023-06-01,48.48016
2023-06-02,33.02421
2023-06-03,2.31839
2023-06-04,2.36991
2023-06-05,27.51159
2023-06-06,4.32766
2023-06-07,37.55795
2023-06-08,37.66099
2023-06-09,31.27253
2023-06-10,2.78207
2023-06-11,2.42143
2023-06-12,40.64914
2023-06-13,40.08243
2023-06-14,39.56723
2023-06-15,33.84853
2023-06-16,34.46676
2023-06-17,2.36991
2023-06-18,2.11231
2023-06-19,42.65842
2023-06-20,35.70324
2023-06-21,35.03348
2023-06-22,34.46676
2023-06-23,28.43894
2023-06-24,3.1427
2023-06-25,1.70015
2023-06-26,37.71251
2023-06-27,38.07315
2023-06-28,36.21844
2023-06-29,34.93044
2023-06-30,29.26326
2023-07-01,2.31839
2023-07-02,2.31839
2023-07-03,34.00309
2023-07-04,34.5698
2023-07-05,32.61205
2023-07-06,28.43894
2023-07-07,25.24471
2023-07-08,3.4003
2023-07-09,2.26687
2023-07-10,30.29366
2023-07-11,32.50901
2023-07-12,28.5935
2023-07-13,33.69397
2023-07-14,22.25656
2023-07-15,2.67903
2023-07-16,2.47295
2023-07-17,32.35445
2023-07-18,36.47604
2023-07-19,31.47861
2023-07-20,30.34518
2023-07-21,26.42967
2023-07-22,2.88511
2023-07-23,2.98815
2023-07-24,50.02575
2023-07-25,34.36373
2023-07-26,31.22102
2023-07-27,29.98454
2023-07-28,29.67542
2023-07-29,2.47295
2023-07-30,1.75167
2023-07-31,27.40855
2023-08-01,28.3359
2023-08-02,27.71767
2023-08-03,25.39927
2023-08-04,27.46007
2023-08-05,1.75167
2023-08-06,2.57599
2023-08-07,33.90005
2023-08-08,31.99381
2023-08-09,32.40597
2023-08-10,26.58423
2023-08-11,28.38742
2023-08-12,2.26687
2023-08-13,2.21535
2023-08-14,19.88665
2023-08-15,3.6579
2023-08-16,29.93302
2023-08-17,27.82071
2023-08-18,26.99639
2023-08-19,2.52447
2023-08-20,2.47295
2023-08-21,35.39412
2023-08-22,31.63317
2023-08-23,32.45749
2023-08-24,28.95414
2023-08-25,23.39
2023-08-26,1.64863
2023-08-27,2.11231
2023-08-28,28.28438
2023-08-29,30.03606
2023-08-30,29.8815
2023-08-31,27.09943
2023-09-01,23.85368
2023-09-02,2.11231
2023-09-03,2.06079
2023-09-04,34.15765
2023-09-05,31.06646
2023-09-06,28.79958
2023-09-07,26.22359
2023-09-08,19.21689
2023-09-09,3.1427
2023-09-10,2.16383
2023-09-11,31.68469
2023-09-12,32.30293
2023-09-13,28.90262
2023-09-14,30.29366
2023-09-15,26.53271
2023-09-16,3.19422
2023-09-17,2.78207
2023-09-18,31.63317
2023-09-19,39.72179
2023-09-20,31.32405
2023-09-21,27.76919
2023-09-22,21.48377
2023-09-23,2.36991
2023-09-24,3.09119
2023-09-25,57.54765
2023-09-26,31.53013
2023-09-27,18.49562
2023-09-28,1.23647
2023-09-29,0.66975
2023-09-30,1.49407
2023-10-01,1.44255
2023-10-02,2.11231
2023-10-03,2.52447
2023-10-04,27.04791
2023-10-05,31.37557
2023-10-06,24.31736
2023-10-07,1.95775
2023-10-08,1.18495
2023-10-09,4.1731
2023-10-10,23.39
2023-10-11,31.22102
2023-10-12,27.25399
2023-10-13,24.00824
2023-10-14,1.95775
2023-10-15,2.67903
2023-10-16,31.27253
2023-10-17,34.62132
2023-10-18,30.19062
2023-10-19,27.87223
2023-10-20,22.51416
2023-10-21,1.85471
2023-10-22,1.70015
2023-10-23,29.93302
2023-10-24,28.5935
2023-10-25,24.52344
2023-10-26,23.69912
2023-10-27,25.60535
2023-10-28,2.88511
2023-10-29,1.95775
2023-10-30,29.41782
2023-10-31,26.58423
2023-11-01,27.04791
2023-11-02,28.95414
2023-11-03,25.50231
2023-11-04,1.90623
2023-11-05,2.16383
2023-11-06,32.14837
2023-11-07,32.19989
2023-11-08,24.9356
2023-11-09,29.21174
2023-11-10,26.32663
2023-11-11,2.21535
2023-11-12,2.21535
2023-11-13,26.48119
2023-11-14,32.45749
2023-11-15,30.75734
2023-11-16,28.3359
2023-11-17,25.91447
2023-11-18,3.29726
2023-11-19,1.80319
2023-11-20,32.76661
2023-11-21,30.34518
2023-11-22,30.19062
2023-11-23,30.55126
2023-11-24,22.82328
2023-11-25,1.70015
2023-11-26,2.73055
2023-11-27,33.69397
2023-11-28,33.38485
2023-11-29,31.11798
2023-11-30,28.3359
2023-12-01,20.29881
2023-12-02,2.62751
2023-12-03,2.67903
2023-12-04,27.87223
2023-12-05,30.80886
2023-12-06,26.73879
2023-12-07,28.28438
2023-12-08,23.44152
2023-12-09,3.1427
2023-12-10,2.36991
2023-12-11,28.95414
2023-12-12,33.74549
2023-12-13,27.56311
2023-12-14,28.74806
2023-12-15,21.84441
2023-12-16,1.80319
2023-12-17,2.36991
2023-12-18,26.22359
2023-12-19,28.18134
2023-12-20,26.68727
2023-12-21,26.94487
2023-12-22,22.6172
2023-12-23,1.08191
2023-12-24,1.13343
2023-12-25,1.18495
2023-12-26,25.81143
2023-12-27,23.9052
2023-12-28,22.15352
2023-12-29,14.88923
2023-12-30,2.06079
2023-12-31,2.16383
2024-01-01,2.36991
2024-01-02,31.99381
2024-01-03,35.03348
2024-01-04,30.29366
2024-01-05,31.27253
2024-01-06,3.03967
2024-01-07,2.88511
2024-01-08,35.90932
2024-01-09,41.98866
2024-01-10,37.09428
2024-01-11,37.91859
2024-01-12,31.06646
2024-01-13,3.45182
2024-01-14,2.73055
2024-01-15,37.55795
2024-01-16,39.00051
2024-01-17,37.19732
2024-01-18,39.25811
2024-01-19,32.09685
2024-01-20,3.09119
2024-01-21,3.60638
2024-01-22,41.26738
2024-01-23,36.26996
2024-01-24,36.16692
2024-01-25,37.50643
2024-01-26,30.24214
2024-01-27,2.62751
2024-01-28,2.36991
2024-01-29,41.26738
2024-01-30,39.10355
2024-01-31,32.81813
2024-02-01,33.43637
2024-02-02,28.18134
2024-02-03,1.90623
2024-02-04,2.98815
2024-02-05,36.373
2024-02-06,35.23956
2024-02-07,33.95157
2024-02-08,20.35033
2024-02-09,1.75167
2024-02-10,1.13343
2024-02-11,1.28799
2024-02-12,3.03967
2024-02-13,40.75218
2024-02-14,45.54353
2024-02-15,44.20401
2024-02-16,40.08243
2024-02-17,3.03967
2024-02-18,2.26687
2024-02-19,44.66769
2024-02-20,46.78001
2024-02-21,44.46161
2024-02-22,39.87635
2024-02-23,37.55795
2024-02-24,3.45182
2024-02-25,2.21535
2024-02-26,43.53426
2024-02-27,45.54353
2024-02-28,43.22514
2024-02-29,38.43379
2024-03-01,2.78207
2024-03-02,2.31839
2024-03-03,2.98815
2024-03-04,49.76816
2024-03-05,50.95311
2024-03-06,45.44049
2024-03-07,44.92529
2024-03-08,41.42194
2024-03-09,3.60638
2024-03-10,3.96702
2024-03-11,100.0
2024-03-12,56.87789
2024-03-13,50.54095
2024-03-14,50.12879
2024-03-15,44.51313
2024-03-16,3.55486
2024-03-17,4.73982
2024-03-18,55.38382
2024-03-19,52.18959
2024-03-20,48.37712
