date,통신판매업신고
2023-05-30,47.83226
2023-05-31,45.70007
2023-06-01,44.81165
2023-06-02,40.01421
2023-06-03,11.69154
2023-06-04,9.70149
2023-06-05,39.2324
2023-06-06,15.67164
2023-06-07,47.8678
2023-06-08,43.31911
2023-06-09,39.33901
2023-06-10,12.57995
2023-06-11,12.75764
2023-06-12,54.01563
2023-06-13,49.39587
2023-06-14,47.97441
2023-06-15,44.56289
2023-06-16,38.55721
2023-06-17,11.33617
2023-06-18,8.91968
2023-06-19,46.62402
2023-06-20,48.72068
2023-06-21,43.92324
2023-06-22,42.14641
2023-06-23,36.14072
2023-06-24,9.02629
2023-06-25,10.98081
2023-06-26,46.37526
2023-06-27,48.75621
2023-06-28,46.58848
2023-06-29,42.46624
2023-06-30,35.78535
2023-07-01,12.15351
2023-07-02,11.22956
2023-07-03,46.51741
2023-07-04,49.60909
2023-07-05,44.38521
2023-07-06,41.47121
2023-07-07,40.33404
2023-07-08,10.98081
2023-07-09,11.69154
2023-07-10,44.98933
2023-07-11,42.21748
2023-07-12,43.63894
2023-07-13,42.32409
2023-07-14,33.19118
2023-07-15,10.37668
2023-07-16,12.79317
2023-07-17,46.19758
2023-07-18,44.24307
2023-07-19,42.00426
2023-07-20,41.08031
2023-07-21,30.70362
2023-07-22,11.58493
2023-07-23,11.51385
2023-07-24,43.24804
2023-07-25,40.72494
2023-07-26,39.41009
2023-07-27,33.86638
2023-07-28,31.13006
2023-07-29,9.45273
2023-07-30,8.10234
2023-07-31,43.60341
2023-08-01,40.54726
2023-08-02,37.49111
2023-08-03,38.27292
2023-08-04,32.30277
2023-08-05,9.98578
2023-08-06,8.70646
2023-08-07,45.30916
2023-08-08,41.43567
2023-08-09,38.34399
2023-08-10,38.37953
2023-08-11,34.32835
2023-08-12,11.15849
2023-08-13,10.69651
2023-08-14,39.72992
2023-08-15,16.73773
2023-08-16,39.26794
2023-08-17,38.80597
2023-08-18,34.00852
2023-08-19,11.58493
2023-08-20,13.36176
2023-08-21,46.4108
2023-08-22,45.45131
2023-08-23,42.64392
2023-08-24,38.55721
2023-08-25,33.72423
2023-08-26,11.90476
2023-08-27,9.91471
2023-08-28,42.67945
2023-08-29,43.24804
2023-08-30,40.61833
2023-08-31,35.67874
2023-09-01,40.36958
2023-09-02,11.90476
2023-09-03,12.0469
2023-09-04,46.62402
2023-09-05,49.21819
2023-09-06,44.45628
2023-09-07,40.15636
2023-09-08,35.96304
2023-09-09,10.48329
2023-09-10,9.34612
2023-09-11,42.18194
2023-09-12,43.53233
2023-09-13,40.19189
2023-09-14,42.11087
2023-09-15,31.73418
2023-09-16,9.31058
2023-09-17,10.199
2023-09-18,39.16133
2023-09-19,39.65884
2023-09-20,36.14072
2023-09-21,31.87633
2023-09-22,27.5764
2023-09-23,8.56432
2023-09-24,7.6759
2023-09-25,31.9474
2023-09-26,32.48045
2023-09-27,22.95664
2023-09-28,6.07675
2023-09-29,4.90405
2023-09-30,5.08173
2023-10-01,5.50817
2023-10-02,9.06183
2023-10-03,10.8742
2023-10-04,44.24307
2023-10-05,40.19189
2023-10-06,33.4044
2023-10-07,9.09737
2023-10-08,8.17341
2023-10-09,10.66098
2023-10-10,44.9538
2023-10-11,41.25799
2023-10-12,41.29353
2023-10-13,34.50604
2023-10-14,12.86425
2023-10-15,9.95024
2023-10-16,43.99431
2023-10-17,40.47619
2023-10-18,39.69438
2023-10-19,39.76545
2023-10-20,31.44989
2023-10-21,8.67093
2023-10-22,9.63041
2023-10-23,39.16133
2023-10-24,40.5828
2023-10-25,36.56716
2023-10-26,36.38948
2023-10-27,32.26723
2023-10-28,9.87917
2023-10-29,9.20398
2023-10-30,39.30348
2023-10-31,39.62331
2023-11-01,39.33901
2023-11-02,38.77043
2023-11-03,33.26226
2023-11-04,8.52878
2023-11-05,9.84363
2023-11-06,42.07533
2023-11-07,41.82658
2023-11-08,36.81592
2023-11-09,34.64818
2023-11-10,29.53091
2023-11-11,8.0668
2023-11-12,8.67093
2023-11-13,38.0597
2023-11-14,40.83155
2023-11-15,37.7754
2023-11-16,36.9936
2023-11-17,35.21677
2023-11-18,11.44278
2023-11-19,10.30561
2023-11-20,45.66453
2023-11-21,38.77043
2023-11-22,38.4506
2023-11-23,36.14072
2023-11-24,30.8813
2023-11-25,9.1329
2023-11-26,11.22956
2023-11-27,42.67945
2023-11-28,40.08528
2023-11-29,35.57213
2023-11-30,34.15067
2023-12-01,29.88628
2023-12-02,11.62046
2023-12-03,9.8081
2023-12-04,39.58777
2023-12-05,38.23738
2023-12-06,39.12579
2023-12-07,35.96304
2023-12-08,29.67306
2023-12-09,7.78251
2023-12-10,10.41222
2023-12-11,35.71428
2023-12-12,35.32338
2023-12-13,32.08955
2023-12-14,32.55152
2023-12-15,26.5103
2023-12-16,9.45273
2023-12-17,8.28002
2023-12-18,33.15565
2023-12-19,31.91186
2023-12-20,27.68301
2023-12-21,24.20042
2023-12-22,19.15422
2023-12-23,7.07178
2023-12-24,5.75692
2023-12-25,7.92466
2023-12-26,29.38877
2023-12-27,27.07889
2023-12-28,24.09381
2023-12-29,21.21535
2023-12-30,9.31058
2023-12-31,7.99573
2024-01-01,33.4044
2024-01-02,95.38024
2024-01-03,72.70788
2024-01-04,65.95593
2024-01-05,52.2388
2024-01-06,18.01705
2024-01-07,19.04761
2024-01-08,54.19331
2024-01-09,59.70149
2024-01-10,56.78749
2024-01-11,54.26439
2024-01-12,49.85785
2024-01-13,16.63113
2024-01-14,17.23525
2024-01-15,62.43781
2024-01-16,58.52878
2024-01-17,60.27007
2024-01-18,54.7619
2024-01-19,45.20255
2024-01-20,16.16915
2024-01-21,16.48898
2024-01-22,56.68088
2024-01-23,50.53304
2024-01-24,53.6958
2024-01-25,48.29424
2024-01-26,41.47121
2024-01-27,14.74769
2024-01-28,13.07746
2024-01-29,49.18265
2024-01-30,49.64463
2024-01-31,45.59346
2024-02-01,45.45131
2024-02-02,40.61833
2024-02-03,12.47334
2024-02-04,13.75266
2024-02-05,47.01492
2024-02-06,43.74555
2024-02-07,38.77043
2024-02-08,30.52594
2024-02-09,9.5238
2024-02-10,8.0668
2024-02-11,8.42217
2024-02-12,12.22459
2024-02-13,49.60909
2024-02-14,47.58351
2024-02-15,46.76616
2024-02-16,43.31911
2024-02-17,12.82871
2024-02-18,13.32622
2024-02-19,48.54299
2024-02-20,42.75053
2024-02-21,44.45628
2024-02-22,43.92324
2024-02-23,32.87135
2024-02-24,11.2651
2024-02-25,12.47334
2024-02-26,42.28855
2024-02-27,42.0398
2024-02-28,39.94314
2024-02-29,32.01847
2024-03-01,12.61549
2024-03-02,10.66098
2024-03-03,12.26012
2024-03-04,43.4968
2024-03-05,46.62402
2024-03-06,43.10589
2024-03-07,39.97867
2024-03-08,38.55721
2024-03-09,13.21961
2024-03-10,10.27007
2024-03-11,46.51741
2024-03-12,46.09097
2024-03-13,41.32906
2024-03-14,39.94314
2024-03-15,36.67377
2024-03-16,11.01634
2024-03-17,10.30561
2024-03-18,46.09097
2024-03-19,43.17697
2024-03-20,42.28855
