date,종합소득세
2023-05-30,30.61896
2023-05-31,30.89846
2023-06-01,8.98011
2023-06-02,5.4608
2023-06-03,3.15416
2023-06-04,2.93927
2023-06-05,4.84619
2023-06-06,3.11809
2023-06-07,4.7395
2023-06-08,4.73349
2023-06-09,4.17599
2023-06-10,2.5095
2023-06-11,2.47343
2023-06-12,5.12419
2023-06-13,4.87925
2023-06-14,5.09414
2023-06-15,7.50296
2023-06-16,6.6299
2023-06-17,2.92575
2023-06-18,2.91072
2023-06-19,7.71635
2023-06-20,8.15814
2023-06-21,7.86511
2023-06-22,6.37895
2023-06-23,5.89057
2023-06-24,2.41182
2023-06-25,2.20445
2023-06-26,6.22717
2023-06-27,7.19641
2023-06-28,5.95518
2023-06-29,4.56819
2023-06-30,4.26164
2023-07-01,2.05568
2023-07-02,1.69804
2023-07-03,3.34951
2023-07-04,3.19022
2023-07-05,2.94228
2023-07-06,2.6793
2023-07-07,2.33519
2023-07-08,1.27278
2023-07-09,1.30584
2023-07-10,3.19623
2023-07-11,2.6778
2023-07-12,2.87165
2023-07-13,2.9573
2023-07-14,2.54256
2023-07-15,1.54477
2023-07-16,1.43657
2023-07-17,2.93627
2023-07-18,3.13162
2023-07-19,3.18121
2023-07-20,3.07301
2023-07-21,2.96482
2023-07-22,1.63042
2023-07-23,1.72209
2023-07-24,3.7357
2023-07-25,3.36153
2023-07-26,2.79952
2023-07-27,2.57562
2023-07-28,2.35021
2023-07-29,1.37346
2023-07-30,1.33589
2023-07-31,2.58614
2023-08-01,2.31715
2023-08-02,2.96031
2023-08-03,2.71387
2023-08-04,2.81755
2023-08-05,1.4501
2023-08-06,1.49368
2023-08-07,3.43817
2023-08-08,3.83338
2023-08-09,5.17829
2023-08-10,3.57792
2023-08-11,3.11809
2023-08-12,2.07372
2023-08-13,1.64395
2023-08-14,2.81154
2023-08-15,1.82577
2023-08-16,2.82657
2023-08-17,2.80403
2023-08-18,2.47043
2023-08-19,1.41103
2023-08-20,1.41253
2023-08-21,2.75143
2023-08-22,2.60116
2023-08-23,2.61168
2023-08-24,5.60956
2023-08-25,5.92213
2023-08-26,2.76646
2023-08-27,1.83629
2023-08-28,3.4562
2023-08-29,4.67789
2023-08-30,3.29541
2023-08-31,3.46672
2023-09-01,2.71086
2023-09-02,1.55529
2023-09-03,1.66198
2023-09-04,2.90922
2023-09-05,3.14965
2023-09-06,3.11208
2023-09-07,3.15566
2023-09-08,2.94678
2023-09-09,1.54026
2023-09-10,1.51622
2023-09-11,2.93326
2023-09-12,3.16017
2023-09-13,2.97383
2023-09-14,3.09405
2023-09-15,2.56209
2023-09-16,1.48015
2023-09-17,1.59285
2023-09-18,2.7875
2023-09-19,2.83859
2023-09-20,2.55308
2023-09-21,2.39379
2023-09-22,2.04517
2023-09-23,1.18713
2023-09-24,1.29231
2023-09-25,2.30664
2023-09-26,2.10978
2023-09-27,1.76116
2023-09-28,1.08795
2023-09-29,0.99929
2023-09-30,1.01882
2023-10-01,1.14355
2023-10-02,1.22319
2023-10-03,1.3374
2023-10-04,2.52152
2023-10-05,2.49447
2023-10-06,1.97754
2023-10-07,1.13603
2023-10-08,1.08043
2023-10-09,1.18713
2023-10-10,2.68982
2023-10-11,2.46292
2023-10-12,2.36524
2023-10-13,1.99708
2023-10-14,1.26376
2023-10-15,1.20816
2023-10-16,2.31265
2023-10-17,2.09926
2023-10-18,2.24352
2023-10-19,2.09926
2023-10-20,1.87536
2023-10-21,1.12552
2023-10-22,1.10748
2023-10-23,2.1729
2023-10-24,2.22248
2023-10-25,2.43436
2023-10-26,2.18792
2023-10-27,1.94148
2023-10-28,1.13754
2023-10-29,1.25926
2023-10-30,2.53354
2023-10-31,2.80253
2023-11-01,2.75594
2023-11-02,11.28826
2023-11-03,5.08963
2023-11-04,1.89339
2023-11-05,1.79872
2023-11-06,3.61548
2023-11-07,3.97914
2023-11-08,6.33988
2023-11-09,7.50296
2023-11-10,6.52921
2023-11-11,2.51701
2023-11-12,2.18492
2023-11-13,4.61027
2023-11-14,4.28719
2023-11-15,4.16247
2023-11-16,3.43666
2023-11-17,3.6816
2023-11-18,1.79572
2023-11-19,1.97604
2023-11-20,4.12039
2023-11-21,3.91001
2023-11-22,4.22708
2023-11-23,4.39088
2023-11-24,3.83788
2023-11-25,2.14434
2023-11-26,2.15336
2023-11-27,4.66437
2023-11-28,4.93034
2023-11-29,5.09564
2023-11-30,6.00778
2023-12-01,3.60046
2023-12-02,2.00309
2023-12-03,1.98957
2023-12-04,4.18952
2023-12-05,4.14894
2023-12-06,3.94307
2023-12-07,3.55838
2023-12-08,3.25634
2023-12-09,1.8949
2023-12-10,1.92495
2023-12-11,3.54336
2023-12-12,3.60346
2023-12-13,3.36153
2023-12-14,3.96712
2023-12-15,3.98214
2023-12-16,1.92345
2023-12-17,1.88287
2023-12-18,3.54035
2023-12-19,3.38858
2023-12-20,3.71316
2023-12-21,3.65606
2023-12-22,3.14815
2023-12-23,1.88438
2023-12-24,1.59436
2023-12-25,1.82277
2023-12-26,4.03624
2023-12-27,4.03323
2023-12-28,3.90851
2023-12-29,3.67259
2023-12-30,1.99858
2023-12-31,1.95651
2024-01-01,2.03765
2024-01-02,4.36834
2024-01-03,4.59074
2024-01-04,4.46751
2024-01-05,4.20304
2024-01-06,2.15787
2024-01-07,2.06921
2024-01-08,4.06179
2024-01-09,4.71095
2024-01-10,5.01149
2024-01-11,4.38186
2024-01-12,4.00619
2024-01-13,2.3968
2024-01-14,2.33519
2024-01-15,6.95147
2024-01-16,6.80421
2024-01-17,6.69752
2024-01-18,7.1919
2024-01-19,6.15655
2024-01-20,3.50429
2024-01-21,3.34951
2024-01-22,8.25431
2024-01-23,7.82454
2024-01-24,7.5225
2024-01-25,6.50066
2024-01-26,4.87625
2024-01-27,2.76195
2024-01-28,2.57712
2024-01-29,4.88376
2024-01-30,4.95289
2024-01-31,4.46751
2024-02-01,4.1249
2024-02-02,3.74472
2024-02-03,1.94599
2024-02-04,2.10678
2024-02-05,3.68461
2024-02-06,3.48325
2024-02-07,3.15416
2024-02-08,2.89269
2024-02-09,1.77017
2024-02-10,1.71157
2024-02-11,1.69203
2024-02-12,1.92645
2024-02-13,3.93255
2024-02-14,3.65305
2024-02-15,3.37806
2024-02-16,2.98886
2024-02-17,1.69654
2024-02-18,1.63643
2024-02-19,3.09705
2024-02-20,3.16768
2024-02-21,3.11509
2024-02-22,3.16618
2024-02-23,3.21577
2024-02-24,1.85282
2024-02-25,1.65897
2024-02-26,3.27588
2024-02-27,3.08654
2024-02-28,3.04296
2024-02-29,3.04296
2024-03-01,1.86184
2024-03-02,1.56731
2024-03-03,1.64395
2024-03-04,3.42464
2024-03-05,4.11438
2024-03-06,3.37505
2024-03-07,3.02793
2024-03-08,2.9528
2024-03-09,1.57031
2024-03-10,1.57182
2024-03-11,3.05498
2024-03-12,2.90771
2024-03-13,3.06399
2024-03-14,2.65827
2024-03-15,2.72288
2024-03-16,1.47414
2024-03-17,1.48917
2024-03-18,2.83859
2024-03-19,2.94979
2024-03-20,3.20224
