date,돈버는어플
2023-05-30,11.95335
2023-05-31,11.19533
2023-06-01,12.65306
2023-06-02,9.21282
2023-06-03,9.27113
2023-06-04,10.67055
2023-06-05,10.20408
2023-06-06,14.28571
2023-06-07,9.85422
2023-06-08,9.85422
2023-06-09,9.6793
2023-06-10,9.62099
2023-06-11,10.08746
2023-06-12,9.15451
2023-06-13,11.6618
2023-06-14,11.25364
2023-06-15,10.96209
2023-06-16,11.6618
2023-06-17,10.02915
2023-06-18,10.379
2023-06-19,9.7376
2023-06-20,8.80466
2023-06-21,10.14577
2023-06-22,12.12827
2023-06-23,10.43731
2023-06-24,10.90379
2023-06-25,12.12827
2023-06-26,12.41982
2023-06-27,13.46938
2023-06-28,11.48688
2023-06-29,13.76093
2023-06-30,11.54518
2023-07-01,11.54518
2023-07-02,10.61224
2023-07-03,11.25364
2023-07-04,10.72886
2023-07-05,9.15451
2023-07-06,11.13702
2023-07-07,11.60349
2023-07-08,10.43731
2023-07-09,12.9446
2023-07-10,11.83673
2023-07-11,11.19533
2023-07-12,11.31195
2023-07-13,10.379
2023-07-14,9.27113
2023-07-15,9.0379
2023-07-16,10.67055
2023-07-17,10.49562
2023-07-18,10.32069
2023-07-19,11.07871
2023-07-20,9.85422
2023-07-21,10.49562
2023-07-22,9.0962
2023-07-23,10.32069
2023-07-24,11.19533
2023-07-25,10.67055
2023-07-26,9.6793
2023-07-27,9.0962
2023-07-28,9.21282
2023-07-29,7.63848
2023-07-30,7.98833
2023-07-31,7.34693
2023-08-01,9.7376
2023-08-02,8.97959
2023-08-03,100.0
2023-08-04,50.14577
2023-08-05,18.19241
2023-08-06,10.08746
2023-08-07,9.44606
2023-08-08,9.62099
2023-08-09,9.27113
2023-08-10,11.42857
2023-08-11,11.0204
2023-08-12,8.04664
2023-08-13,9.91253
2023-08-14,10.379
2023-08-15,10.61224
2023-08-16,9.7376
2023-08-17,9.0962
2023-08-18,8.62973
2023-08-19,8.62973
2023-08-20,9.0379
2023-08-21,8.80466
2023-08-22,8.68804
2023-08-23,8.68804
2023-08-24,9.27113
2023-08-25,8.68804
2023-08-26,8.45481
2023-08-27,10.49562
2023-08-28,9.21282
2023-08-29,10.32069
2023-08-30,9.38775
2023-08-31,7.98833
2023-09-01,7.87172
2023-09-02,8.3965
2023-09-03,10.02915
2023-09-04,10.14577
2023-09-05,9.15451
2023-09-06,9.97084
2023-09-07,9.0379
2023-09-08,10.67055
2023-09-09,8.74635
2023-09-10,9.15451
2023-09-11,11.6618
2023-09-12,10.96209
2023-09-13,11.83673
2023-09-14,12.18658
2023-09-15,8.62973
2023-09-16,10.379
2023-09-17,9.38775
2023-09-18,11.6618
2023-09-19,15.45189
2023-09-20,19.00874
2023-09-21,21.74927
2023-09-22,17.78425
2023-09-23,18.83381
2023-09-24,19.94169
2023-09-25,19.65014
2023-09-26,16.96793
2023-09-27,20.17492
2023-09-28,19.59183
2023-09-29,18.13411
2023-09-30,19.82507
2023-10-01,22.39067
2023-10-02,22.6239
2023-10-03,22.33236
2023-10-04,22.79883
2023-10-05,19.12536
2023-10-06,14.40233
2023-10-07,9.0962
2023-10-08,13.00291
2023-10-09,8.51311
2023-10-10,10.55393
2023-10-11,11.83673
2023-10-12,12.82798
2023-10-13,13.70262
2023-10-14,13.46938
2023-10-15,14.63556
2023-10-16,14.81049
2023-10-17,15.74344
2023-10-18,18.19241
2023-10-19,17.95918
2023-10-20,13.17784
2023-10-21,11.13702
2023-10-22,12.71137
2023-10-23,14.40233
2023-10-24,12.65306
2023-10-25,11.60349
2023-10-26,15.80174
2023-10-27,17.55102
2023-10-28,14.16909
2023-10-29,17.14285
2023-10-30,17.37609
2023-10-31,18.89212
2023-11-01,16.73469
2023-11-02,15.56851
2023-11-03,13.35276
2023-11-04,16.96793
2023-11-05,17.14285
2023-11-06,15.16034
2023-11-07,14.63556
2023-11-08,12.06997
2023-11-09,11.0204
2023-11-10,7.58017
2023-11-11,8.04664
2023-11-12,7.52186
2023-11-13,9.0379
2023-11-14,8.68804
2023-11-15,9.21282
2023-11-16,9.27113
2023-11-17,7.93002
2023-11-18,7.58017
2023-11-19,8.16326
2023-11-20,8.51311
2023-11-21,8.51311
2023-11-22,8.74635
2023-11-23,7.63848
2023-11-24,8.74635
2023-11-25,7.93002
2023-11-26,9.6793
2023-11-27,9.15451
2023-11-28,7.7551
2023-11-29,9.6793
2023-11-30,10.96209
2023-12-01,8.97959
2023-12-02,7.87172
2023-12-03,9.0379
2023-12-04,7.87172
2023-12-05,9.38775
2023-12-06,8.57142
2023-12-07,9.44606
2023-12-08,8.33819
2023-12-09,7.98833
2023-12-10,10.379
2023-12-11,9.62099
2023-12-12,8.51311
2023-12-13,7.87172
2023-12-14,9.0962
2023-12-15,9.15451
2023-12-16,8.92128
2023-12-17,7.40524
2023-12-18,8.80466
2023-12-19,7.63848
2023-12-20,8.45481
2023-12-21,7.34693
2023-12-22,7.87172
2023-12-23,6.99708
2023-12-24,7.7551
2023-12-25,8.16326
2023-12-26,9.62099
2023-12-27,9.85422
2023-12-28,8.33819
2023-12-29,9.56268
2023-12-30,9.7376
2023-12-31,8.97959
2024-01-01,11.48688
2024-01-02,10.55393
2024-01-03,11.42857
2024-01-04,9.50437
2024-01-05,7.23032
2024-01-06,9.15451
2024-01-07,11.54518
2024-01-08,11.54518
2024-01-09,11.6618
2024-01-10,13.23615
2024-01-11,13.586
2024-01-12,12.24489
2024-01-13,13.70262
2024-01-14,14.51895
2024-01-15,15.5102
2024-01-16,14.98542
2024-01-17,12.65306
2024-01-18,13.46938
2024-01-19,11.37026
2024-01-20,12.65306
2024-01-21,18.95043
2024-01-22,14.75218
2024-01-23,14.40233
2024-01-24,12.88629
2024-01-25,13.76093
2024-01-26,11.42857
2024-01-27,11.95335
2024-01-28,12.71137
2024-01-29,12.3032
2024-01-30,12.24489
2024-01-31,10.96209
2024-02-01,12.01166
2024-02-02,10.49562
2024-02-03,9.32944
2024-02-04,14.11078
2024-02-05,10.67055
2024-02-06,9.0379
2024-02-07,7.58017
2024-02-08,8.51311
2024-02-09,9.0379
2024-02-10,8.10495
2024-02-11,8.80466
2024-02-12,11.13702
2024-02-13,8.86297
2024-02-14,9.32944
2024-02-15,9.97084
2024-02-16,8.3965
2024-02-17,8.51311
2024-02-18,10.02915
2024-02-19,8.3965
2024-02-20,9.27113
2024-02-21,10.67055
2024-02-22,9.21282
2024-02-23,8.80466
2024-02-24,9.85422
2024-02-25,11.25364
2024-02-26,9.62099
2024-02-27,10.02915
2024-02-28,8.86297
2024-02-29,11.0204
2024-03-01,8.86297
2024-03-02,9.44606
2024-03-03,8.80466
2024-03-04,8.62973
2024-03-05,8.92128
2024-03-06,9.0379
2024-03-07,10.78717
2024-03-08,7.17201
2024-03-09,9.56268
2024-03-10,11.0204
2024-03-11,11.77842
2024-03-12,11.60349
2024-03-13,11.25364
2024-03-14,9.85422
2024-03-15,10.49562
2024-03-16,8.80466
2024-03-17,11.42857
2024-03-18,10.67055
2024-03-19,10.26239
2024-03-20,8.62973
