date,CMA금리
2023-05-29,19.13357
2023-05-30,27.97833
2023-05-31,27.97833
2023-06-01,30.68592
2023-06-02,23.28519
2023-06-03,16.42599
2023-06-04,17.87003
2023-06-05,22.38267
2023-06-06,17.32851
2023-06-07,29.24187
2023-06-08,23.4657
2023-06-09,29.96389
2023-06-10,17.32851
2023-06-11,11.73285
2023-06-12,32.85198
2023-06-13,26.17328
2023-06-14,24.54873
2023-06-15,24.72924
2023-06-16,24.00722
2023-06-17,16.24548
2023-06-18,12.45487
2023-06-19,22.38267
2023-06-20,22.38267
2023-06-21,27.43682
2023-06-22,20.93862
2023-06-23,31.40794
2023-06-24,12.81588
2023-06-25,15.88447
2023-06-26,28.88086
2023-06-27,31.22743
2023-06-28,31.04693
2023-06-29,32.49097
2023-06-30,28.51985
2023-07-01,17.68953
2023-07-02,18.77256
2023-07-03,29.06137
2023-07-04,28.51985
2023-07-05,29.24187
2023-07-06,30.1444
2023-07-07,26.53429
2023-07-08,13.3574
2023-07-09,19.13357
2023-07-10,40.61371
2023-07-11,35.92057
2023-07-12,26.17328
2023-07-13,31.76895
2023-07-14,29.78339
2023-07-15,19.85559
2023-07-16,16.42599
2023-07-17,29.24187
2023-07-18,33.75451
2023-07-19,29.24187
2023-07-20,31.22743
2023-07-21,31.94945
2023-07-22,18.23104
2023-07-23,14.25992
2023-07-24,24.00722
2023-07-25,32.67148
2023-07-26,28.51985
2023-07-27,27.07581
2023-07-28,28.15884
2023-07-29,15.34296
2023-07-30,18.23104
2023-07-31,28.70036
2023-08-01,30.68592
2023-08-02,24.36823
2023-08-03,26.8953
2023-08-04,22.92418
2023-08-05,14.62093
2023-08-06,13.3574
2023-08-07,22.38267
2023-08-08,24.00722
2023-08-09,25.45126
2023-08-10,25.27075
2023-08-11,31.22743
2023-08-12,16.24548
2023-08-13,14.25992
2023-08-14,24.36823
2023-08-15,19.31407
2023-08-16,29.96389
2023-08-17,31.04693
2023-08-18,26.8953
2023-08-19,19.31407
2023-08-20,18.77256
2023-08-21,29.42238
2023-08-22,27.07581
2023-08-23,29.78339
2023-08-24,28.70036
2023-08-25,26.17328
2023-08-26,22.74368
2023-08-27,18.77256
2023-08-28,27.25631
2023-08-29,31.58844
2023-08-30,33.21299
2023-08-31,32.67148
2023-09-01,32.49097
2023-09-02,20.57761
2023-09-03,17.50902
2023-09-04,29.78339
2023-09-05,28.88086
2023-09-06,30.3249
2023-09-07,33.03249
2023-09-08,28.15884
2023-09-09,20.0361
2023-09-10,18.05054
2023-09-11,32.49097
2023-09-12,26.17328
2023-09-13,32.85198
2023-09-14,30.1444
2023-09-15,27.25631
2023-09-16,18.23104
2023-09-17,13.5379
2023-09-18,28.88086
2023-09-19,26.8953
2023-09-20,33.3935
2023-09-21,33.574
2023-09-22,28.33935
2023-09-23,21.84115
2023-09-24,18.77256
2023-09-25,30.1444
2023-09-26,46.57039
2023-09-27,31.58844
2023-09-28,20.75812
2023-09-29,17.68953
2023-09-30,17.50902
2023-10-01,18.95306
2023-10-02,24.36823
2023-10-03,29.96389
2023-10-04,38.98916
2023-10-05,29.78339
2023-10-06,30.86642
2023-10-07,20.57761
2023-10-08,19.49458
2023-10-09,24.72924
2023-10-10,37.18411
2023-10-11,37.72563
2023-10-12,28.33935
2023-10-13,31.40794
2023-10-14,21.48014
2023-10-15,22.02166
2023-10-16,31.76895
2023-10-17,37.54512
2023-10-18,35.92057
2023-10-19,35.74007
2023-10-20,40.2527
2023-10-21,21.84115
2023-10-22,22.74368
2023-10-23,37.54512
2023-10-24,39.35018
2023-10-25,46.57039
2023-10-26,38.08664
2023-10-27,34.29602
2023-10-28,19.67509
2023-10-29,18.23104
2023-10-30,39.16967
2023-10-31,35.92057
2023-11-01,38.98916
2023-11-02,31.58844
2023-11-03,33.75451
2023-11-04,20.57761
2023-11-05,22.20216
2023-11-06,25.99277
2023-11-07,25.45126
2023-11-08,30.68592
2023-11-09,27.07581
2023-11-10,24.18772
2023-11-11,15.34296
2023-11-12,17.50902
2023-11-13,30.3249
2023-11-14,34.83754
2023-11-15,30.68592
2023-11-16,31.22743
2023-11-17,25.81227
2023-11-18,18.41155
2023-11-19,16.06498
2023-11-20,27.79783
2023-11-21,38.26714
2023-11-22,24.54873
2023-11-23,24.72924
2023-11-24,26.17328
2023-11-25,17.50902
2023-11-26,14.80144
2023-11-27,35.19855
2023-11-28,28.51985
2023-11-29,30.1444
2023-11-30,31.76895
2023-12-01,24.18772
2023-12-02,16.24548
2023-12-03,15.34296
2023-12-04,27.43682
2023-12-05,24.18772
2023-12-06,28.51985
2023-12-07,25.09025
2023-12-08,21.84115
2023-12-09,14.62093
2023-12-10,16.9675
2023-12-11,24.54873
2023-12-12,25.81227
2023-12-13,25.99277
2023-12-14,25.99277
2023-12-15,19.13357
2023-12-16,15.88447
2023-12-17,14.44043
2023-12-18,29.24187
2023-12-19,28.70036
2023-12-20,25.27075
2023-12-21,25.81227
2023-12-22,32.12996
2023-12-23,21.48014
2023-12-24,18.77256
2023-12-25,17.32851
2023-12-26,29.24187
2023-12-27,31.94945
2023-12-28,32.31046
2023-12-29,28.70036
2023-12-30,21.29963
2023-12-31,16.60649
2024-01-01,23.28519
2024-01-02,38.08664
2024-01-03,39.16967
2024-01-04,34.11552
2024-01-05,36.8231
2024-01-06,20.39711
2024-01-07,17.87003
2024-01-08,27.97833
2024-01-09,31.04693
2024-01-10,33.574
2024-01-11,32.31046
2024-01-12,35.01805
2024-01-13,18.77256
2024-01-14,19.49458
2024-01-15,26.8953
2024-01-16,25.45126
2024-01-17,27.97833
2024-01-18,26.35379
2024-01-19,31.04693
2024-01-20,18.23104
2024-01-21,21.11913
2024-01-22,31.40794
2024-01-23,29.60288
2024-01-24,25.09025
2024-01-25,31.22743
2024-01-26,33.93501
2024-01-27,20.2166
2024-01-28,20.75812
2024-01-29,30.50541
2024-01-30,36.8231
2024-01-31,35.55956
2024-02-01,35.37906
2024-02-02,27.61732
2024-02-03,18.59205
2024-02-04,23.6462
2024-02-05,33.93501
2024-02-06,29.42238
2024-02-07,28.33935
2024-02-08,30.1444
2024-02-09,13.71841
2024-02-10,19.13357
2024-02-11,18.41155
2024-02-12,19.85559
2024-02-13,35.37906
2024-02-14,28.88086
2024-02-15,27.07581
2024-02-16,28.70036
2024-02-17,16.42599
2024-02-18,21.48014
2024-02-19,42.05776
2024-02-20,30.86642
2024-02-21,35.55956
2024-02-22,35.37906
2024-02-23,40.43321
2024-02-24,20.93862
2024-02-25,25.63176
2024-02-26,38.44765
2024-02-27,32.12996
2024-02-28,29.24187
2024-02-29,37.36462
2024-03-01,24.54873
2024-03-02,18.23104
2024-03-03,20.75812
2024-03-04,31.22743
2024-03-05,28.88086
2024-03-06,25.99277
2024-03-07,28.70036
2024-03-08,33.21299
2024-03-09,19.85559
2024-03-10,22.56317
2024-03-11,22.92418
2024-03-12,32.67148
2024-03-13,30.1444
2024-03-14,22.38267
2024-03-15,23.4657
2024-03-16,19.85559
2024-03-17,16.60649
2024-03-18,24.36823
2024-03-19,25.09025
2024-03-20,27.79783
