date,미국반도체ETF
2023-06-01,7.1563
2023-06-02,5.46139
2023-06-03,3.9548
2023-06-04,1.56936
2023-06-05,3.07595
2023-06-06,4.83364
2023-06-07,3.82925
2023-06-08,3.89202
2023-06-09,4.01757
2023-06-10,2.38543
2023-06-11,2.38543
2023-06-12,3.9548
2023-06-13,9.16509
2023-06-14,6.90521
2023-06-15,6.46578
2023-06-16,4.58254
2023-06-17,2.57376
2023-06-18,3.01318
2023-06-19,3.13873
2023-06-20,4.70809
2023-06-21,4.51977
2023-06-22,3.01318
2023-06-23,3.26428
2023-06-24,1.82046
2023-06-25,1.31826
2023-06-26,2.07156
2023-06-27,3.2015
2023-06-28,3.13873
2023-06-29,3.32705
2023-06-30,3.07595
2023-07-01,2.00878
2023-07-02,1.69491
2023-07-03,2.88763
2023-07-04,3.13873
2023-07-05,3.13873
2023-07-06,3.13873
2023-07-07,2.63653
2023-07-08,1.88323
2023-07-09,1.44381
2023-07-10,1.75768
2023-07-11,3.82925
2023-07-12,3.2015
2023-07-13,3.82925
2023-07-14,5.02197
2023-07-15,2.82485
2023-07-16,1.82046
2023-07-17,4.14312
2023-07-18,5.14752
2023-07-19,5.14752
2023-07-20,3.82925
2023-07-21,3.7037
2023-07-22,2.19711
2023-07-23,1.56936
2023-07-24,3.01318
2023-07-25,3.7037
2023-07-26,3.57815
2023-07-27,4.95919
2023-07-28,6.15191
2023-07-29,2.63653
2023-07-30,3.01318
2023-07-31,4.51977
2023-08-01,4.26867
2023-08-02,4.26867
2023-08-03,5.90081
2023-08-04,2.88763
2023-08-05,2.13433
2023-08-06,1.38104
2023-08-07,2.19711
2023-08-08,2.57376
2023-08-09,2.6993
2023-08-10,3.57815
2023-08-11,2.38543
2023-08-12,2.13433
2023-08-13,2.25988
2023-08-14,3.32705
2023-08-15,3.32705
2023-08-16,2.44821
2023-08-17,3.26428
2023-08-18,2.19711
2023-08-19,1.82046
2023-08-20,1.56936
2023-08-21,2.07156
2023-08-22,4.01757
2023-08-23,2.88763
2023-08-24,5.90081
2023-08-25,3.89202
2023-08-26,3.64092
2023-08-27,1.88323
2023-08-28,2.19711
2023-08-29,2.07156
2023-08-30,3.64092
2023-08-31,3.7037
2023-09-01,3.89202
2023-09-02,1.82046
2023-09-03,1.38104
2023-09-04,2.57376
2023-09-05,2.9504
2023-09-06,2.00878
2023-09-07,2.25988
2023-09-08,2.51098
2023-09-09,1.38104
2023-09-10,1.06716
2023-09-11,2.88763
2023-09-12,1.94601
2023-09-13,2.19711
2023-09-14,2.76208
2023-09-15,2.19711
2023-09-16,2.57376
2023-09-17,0.62774
2023-09-18,2.63653
2023-09-19,2.25988
2023-09-20,1.75768
2023-09-21,2.19711
2023-09-22,1.25549
2023-09-23,1.25549
2023-09-24,0.94161
2023-09-25,1.56936
2023-09-26,1.44381
2023-09-27,1.00439
2023-09-28,0.94161
2023-09-29,1.06716
2023-09-30,1.50659
2023-10-01,0.81607
2023-10-02,0.56497
2023-10-03,1.12994
2023-10-04,1.88323
2023-10-05,2.32266
2023-10-06,1.94601
2023-10-07,1.31826
2023-10-08,0.56497
2023-10-09,0.69052
2023-10-10,1.94601
2023-10-11,2.76208
2023-10-12,2.44821
2023-10-13,2.19711
2023-10-14,1.06716
2023-10-15,1.19271
2023-10-16,0.94161
2023-10-17,2.13433
2023-10-18,2.63653
2023-10-19,1.63214
2023-10-20,2.13433
2023-10-21,1.44381
2023-10-22,1.06716
2023-10-23,2.00878
2023-10-24,2.44821
2023-10-25,2.63653
2023-10-26,3.57815
2023-10-27,2.13433
2023-10-28,1.44381
2023-10-29,1.75768
2023-10-30,2.19711
2023-10-31,3.64092
2023-11-01,2.13433
2023-11-02,3.76647
2023-11-03,3.07595
2023-11-04,1.88323
2023-11-05,0.87884
2023-11-06,3.4526
2023-11-07,2.76208
2023-11-08,2.32266
2023-11-09,3.4526
2023-11-10,2.44821
2023-11-11,2.13433
2023-11-12,1.31826
2023-11-13,3.32705
2023-11-14,2.63653
2023-11-15,6.27746
2023-11-16,5.02197
2023-11-17,3.07595
2023-11-18,1.38104
2023-11-19,1.75768
2023-11-20,2.51098
2023-11-21,4.2059
2023-11-22,4.14312
2023-11-23,3.13873
2023-11-24,2.9504
2023-11-25,1.25549
2023-11-26,1.69491
2023-11-27,1.94601
2023-11-28,2.13433
2023-11-29,3.2015
2023-11-30,4.58254
2023-12-01,2.57376
2023-12-02,1.94601
2023-12-03,0.81607
2023-12-04,2.32266
2023-12-05,3.51537
2023-12-06,3.57815
2023-12-07,2.9504
2023-12-08,4.45699
2023-12-09,1.50659
2023-12-10,1.88323
2023-12-11,2.9504
2023-12-12,10.16949
2023-12-13,8.72567
2023-12-14,8.47457
2023-12-15,10.16949
2023-12-16,5.64971
2023-12-17,4.64532
2023-12-18,6.96798
2023-12-19,8.22347
2023-12-20,8.03515
2023-12-21,4.64532
2023-12-22,7.84682
2023-12-23,4.26867
2023-12-24,2.57376
2023-12-25,4.89642
2023-12-26,5.33584
2023-12-27,10.23226
2023-12-28,9.03954
2023-12-29,7.03075
2023-12-30,3.32705
2023-12-31,4.26867
2024-01-01,5.64971
2024-01-02,10.86001
2024-01-03,11.48775
2024-01-04,8.6629
2024-01-05,7.53295
2024-01-06,2.6993
2024-01-07,4.14312
2024-01-08,5.71249
2024-01-09,9.47897
2024-01-10,7.21908
2024-01-11,8.6629
2024-01-12,7.59573
2024-01-13,3.64092
2024-01-14,3.38983
2024-01-15,4.51977
2024-01-16,4.2059
2024-01-17,8.6629
2024-01-18,8.03515
2024-01-19,15.75643
2024-01-20,15.63088
2024-01-21,8.91399
2024-01-22,17.20025
2024-01-23,14.62649
2024-01-24,12.05273
2024-01-25,18.76961
2024-01-26,13.37099
2024-01-27,7.59573
2024-01-28,6.02636
2024-01-29,10.23226
2024-01-30,10.79723
2024-01-31,10.92278
2024-02-01,5.46139
2024-02-02,7.72128
2024-02-03,5.71249
2024-02-04,4.01757
2024-02-05,7.47018
2024-02-06,9.47897
2024-02-07,7.59573
2024-02-08,7.47018
2024-02-09,9.10232
2024-02-10,8.1607
2024-02-11,6.40301
2024-02-12,8.28625
2024-02-13,13.68487
2024-02-14,12.68047
2024-02-15,10.54613
2024-02-16,9.79284
2024-02-17,6.27746
2024-02-18,5.52416
2024-02-19,6.71688
2024-02-20,9.47897
2024-02-21,8.09792
2024-02-22,14.31261
2024-02-23,25.29817
2024-02-24,7.97237
2024-02-25,6.40301
2024-02-26,11.92718
2024-02-27,12.17827
2024-02-28,11.98995
2024-02-29,9.73006
2024-03-01,12.24105
2024-03-02,17.0747
2024-03-03,10.73446
2024-03-04,24.10546
2024-03-05,25.54927
2024-03-06,15.63088
2024-03-07,20.33898
2024-03-08,27.05586
2024-03-09,10.92278
2024-03-10,8.85122
2024-03-11,10.73446
2024-03-12,11.42498
2024-03-13,11.48775
2024-03-14,8.22347
2024-03-15,6.96798
2024-03-16,4.51977
2024-03-17,4.70809
2024-03-18,8.34902
2024-03-19,5.96359
2024-03-20,10.29504
