date,주식사이트
2023-05-30,12.12653
2023-05-31,13.53251
2023-06-01,8.08435
2023-06-02,6.15114
2023-06-03,4.56942
2023-06-04,7.20562
2023-06-05,8.78734
2023-06-06,5.6239
2023-06-07,7.55711
2023-06-08,9.31458
2023-06-09,7.73286
2023-06-10,6.15114
2023-06-11,7.02987
2023-06-12,10.72056
2023-06-13,10.8963
2023-06-14,8.78734
2023-06-15,10.01757
2023-06-16,11.2478
2023-06-17,7.20562
2023-06-18,5.2724
2023-06-19,9.49033
2023-06-20,9.13884
2023-06-21,7.73286
2023-06-22,7.38137
2023-06-23,6.85413
2023-06-24,6.50263
2023-06-25,6.50263
2023-06-26,9.13884
2023-06-27,7.38137
2023-06-28,9.49033
2023-06-29,9.66608
2023-06-30,9.49033
2023-07-01,4.92091
2023-07-02,5.2724
2023-07-03,9.84182
2023-07-04,8.61159
2023-07-05,9.31458
2023-07-06,10.19332
2023-07-07,8.2601
2023-07-08,5.2724
2023-07-09,4.56942
2023-07-10,8.08435
2023-07-11,10.72056
2023-07-12,9.66608
2023-07-13,10.01757
2023-07-14,11.42355
2023-07-15,7.02987
2023-07-16,6.32688
2023-07-17,10.19332
2023-07-18,10.8963
2023-07-19,9.84182
2023-07-20,9.84182
2023-07-21,9.13884
2023-07-22,7.90861
2023-07-23,8.78734
2023-07-24,12.12653
2023-07-25,11.07205
2023-07-26,15.99297
2023-07-27,12.65377
2023-07-28,13.00527
2023-07-29,7.55711
2023-07-30,7.02987
2023-07-31,15.64147
2023-08-01,14.05975
2023-08-02,15.64147
2023-08-03,13.884
2023-08-04,8.96309
2023-08-05,8.61159
2023-08-06,6.85413
2023-08-07,12.30228
2023-08-08,10.72056
2023-08-09,13.70826
2023-08-10,17.39894
2023-08-11,12.65377
2023-08-12,8.96309
2023-08-13,8.43585
2023-08-14,11.07205
2023-08-15,10.36906
2023-08-16,14.05975
2023-08-17,10.01757
2023-08-18,11.95079
2023-08-19,5.97539
2023-08-20,10.01757
2023-08-21,10.54481
2023-08-22,10.36906
2023-08-23,11.77504
2023-08-24,16.8717
2023-08-25,10.8963
2023-08-26,6.67838
2023-08-27,8.61159
2023-08-28,14.58699
2023-08-29,10.36906
2023-08-30,10.36906
2023-08-31,11.42355
2023-09-01,12.12653
2023-09-02,7.90861
2023-09-03,7.55711
2023-09-04,11.2478
2023-09-05,12.30228
2023-09-06,11.07205
2023-09-07,12.30228
2023-09-08,10.8963
2023-09-09,6.67838
2023-09-10,5.79964
2023-09-11,8.96309
2023-09-12,9.66608
2023-09-13,8.43585
2023-09-14,11.42355
2023-09-15,11.42355
2023-09-16,7.02987
2023-09-17,5.6239
2023-09-18,10.72056
2023-09-19,6.85413
2023-09-20,12.47803
2023-09-21,10.01757
2023-09-22,10.19332
2023-09-23,2.98769
2023-09-24,4.92091
2023-09-25,7.90861
2023-09-26,9.13884
2023-09-27,7.02987
2023-09-28,4.74516
2023-09-29,4.39367
2023-09-30,7.02987
2023-10-01,3.86643
2023-10-02,6.15114
2023-10-03,5.79964
2023-10-04,10.01757
2023-10-05,10.01757
2023-10-06,4.92091
2023-10-07,4.04217
2023-10-08,5.09666
2023-10-09,6.32688
2023-10-10,10.19332
2023-10-11,10.72056
2023-10-12,9.84182
2023-10-13,6.85413
2023-10-14,5.6239
2023-10-15,5.97539
2023-10-16,10.19332
2023-10-17,7.55711
2023-10-18,7.90861
2023-10-19,8.61159
2023-10-20,11.95079
2023-10-21,5.2724
2023-10-22,8.61159
2023-10-23,8.78734
2023-10-24,7.02987
2023-10-25,6.32688
2023-10-26,10.01757
2023-10-27,9.13884
2023-10-28,6.32688
2023-10-29,6.67838
2023-10-30,8.43585
2023-10-31,7.02987
2023-11-01,9.49033
2023-11-02,9.66608
2023-11-03,6.85413
2023-11-04,5.97539
2023-11-05,9.66608
2023-11-06,11.77504
2023-11-07,12.82952
2023-11-08,16.8717
2023-11-09,11.77504
2023-11-10,9.49033
2023-11-11,3.16344
2023-11-12,4.92091
2023-11-13,8.61159
2023-11-14,11.2478
2023-11-15,10.36906
2023-11-16,11.77504
2023-11-17,11.95079
2023-11-18,7.20562
2023-11-19,6.67838
2023-11-20,8.96309
2023-11-21,10.36906
2023-11-22,7.20562
2023-11-23,9.49033
2023-11-24,9.13884
2023-11-25,4.56942
2023-11-26,6.85413
2023-11-27,9.31458
2023-11-28,10.54481
2023-11-29,11.2478
2023-11-30,12.12653
2023-12-01,7.90861
2023-12-02,6.67838
2023-12-03,10.19332
2023-12-04,10.19332
2023-12-05,11.07205
2023-12-06,20.03514
2023-12-07,14.93848
2023-12-08,12.65377
2023-12-09,10.8963
2023-12-10,12.12653
2023-12-11,10.36906
2023-12-12,14.2355
2023-12-13,14.05975
2023-12-14,14.41124
2023-12-15,9.84182
2023-12-16,10.36906
2023-12-17,8.08435
2023-12-18,11.07205
2023-12-19,11.07205
2023-12-20,10.36906
2023-12-21,12.65377
2023-12-22,11.95079
2023-12-23,7.55711
2023-12-24,12.82952
2023-12-25,10.54481
2023-12-26,10.54481
2023-12-27,12.30228
2023-12-28,10.72056
2023-12-29,10.19332
2023-12-30,7.55711
2023-12-31,7.55711
2024-01-01,11.42355
2024-01-02,15.28998
2024-01-03,16.34446
2024-01-04,13.884
2024-01-05,12.65377
2024-01-06,11.42355
2024-01-07,9.31458
2024-01-08,16.16871
2024-01-09,14.76274
2024-01-10,13.35676
2024-01-11,15.46572
2024-01-12,9.66608
2024-01-13,10.19332
2024-01-14,9.66608
2024-01-15,11.77504
2024-01-16,17.39894
2024-01-17,15.11423
2024-01-18,14.41124
2024-01-19,24.60456
2024-01-20,19.15641
2024-01-21,16.16871
2024-01-22,21.79261
2024-01-23,20.38664
2024-01-24,19.5079
2024-01-25,23.72583
2024-01-26,25.65905
2024-01-27,13.53251
2024-01-28,18.62917
2024-01-29,20.21089
2024-01-30,20.38664
2024-01-31,15.11423
2024-02-01,17.04745
2024-02-02,16.34446
2024-02-03,22.8471
2024-02-04,23.19859
2024-02-05,14.2355
2024-02-06,16.16871
2024-02-07,16.52021
2024-02-08,20.91388
2024-02-09,25.4833
2024-02-10,24.42882
2024-02-11,26.36203
2024-02-12,24.07732
2024-02-13,18.27768
2024-02-14,24.60456
2024-02-15,19.5079
2024-02-16,18.80492
2024-02-17,23.90158
2024-02-18,25.30755
2024-02-19,22.8471
2024-02-20,27.59226
2024-02-21,27.94376
2024-02-22,23.37434
2024-02-23,28.471
2024-02-24,24.78031
2024-02-25,24.42882
2024-02-26,22.4956
2024-02-27,27.76801
2024-02-28,23.02284
2024-02-29,26.36203
2024-03-01,19.33216
2024-03-02,21.96836
2024-03-03,21.08963
2024-03-04,25.13181
2024-03-05,32.51318
2024-03-06,21.44112
2024-03-07,27.76801
2024-03-08,22.4956
2024-03-09,20.21089
2024-03-10,18.62917
2024-03-11,23.72583
2024-03-12,28.471
2024-03-13,24.95606
2024-03-14,26.88927
2024-03-15,24.60456
2024-03-16,20.38664
2024-03-17,21.61687
2024-03-18,27.59226
2024-03-19,24.60456
2024-03-20,27.76801
