date,삼성전자주식가격
2023-05-30,18.53431
2023-05-31,19.51014
2023-06-01,15.9364
2023-06-02,16.54388
2023-06-03,3.25707
2023-06-04,2.02921
2023-06-05,14.58575
2023-06-06,3.12782
2023-06-07,13.77795
2023-06-08,12.87966
2023-06-09,14.03644
2023-06-10,2.65606
2023-06-11,1.93227
2023-06-12,13.43544
2023-06-13,13.92012
2023-06-14,14.48235
2023-06-15,14.04937
2023-06-16,12.9766
2023-06-17,2.11322
2023-06-18,1.69316
2023-06-19,11.97492
2023-06-20,12.23988
2023-06-21,12.14941
2023-06-22,12.4596
2023-06-23,12.27219
2023-06-24,1.97751
2023-06-25,1.53806
2023-06-26,12.53069
2023-06-27,12.74395
2023-06-28,12.34974
2023-06-29,12.93136
2023-06-30,12.23988
2023-07-01,2.1326
2023-07-02,1.53806
2023-07-03,12.59532
2023-07-04,12.42729
2023-07-05,11.15419
2023-07-06,11.71642
2023-07-07,12.84089
2023-07-08,2.3394
2023-07-09,1.47343
2023-07-10,11.81336
2023-07-11,12.26573
2023-07-12,12.6664
2023-07-13,13.05415
2023-07-14,13.84257
2023-07-15,2.38464
2023-07-16,1.66085
2023-07-17,13.56468
2023-07-18,13.00245
2023-07-19,12.22049
2023-07-20,11.88445
2023-07-21,11.67765
2023-07-22,1.99043
2023-07-23,1.49928
2023-07-24,12.11709
2023-07-25,11.41915
2023-07-26,13.31911
2023-07-27,14.94765
2023-07-28,13.18986
2023-07-29,2.24247
2023-07-30,1.51867
2023-07-31,12.00723
2023-08-01,13.09939
2023-08-02,11.76812
2023-08-03,12.97014
2023-08-04,11.2382
2023-08-05,2.27478
2023-08-06,1.4282
2023-08-07,12.20111
2023-08-08,11.35453
2023-08-09,11.8069
2023-08-10,10.03618
2023-08-11,10.59196
2023-08-12,1.98397
2023-08-13,1.31187
2023-08-14,9.83585
2023-08-15,2.81116
2023-08-16,10.17836
2023-08-17,9.88755
2023-08-18,9.68721
2023-08-19,1.66085
2023-08-20,1.38942
2023-08-21,10.1202
2023-08-22,9.8617
2023-08-23,9.69367
2023-08-24,9.9134
2023-08-25,9.04743
2023-08-26,1.85472
2023-08-27,1.29895
2023-08-28,9.14437
2023-08-29,9.11852
2023-08-30,9.38994
2023-08-31,9.01512
2023-09-01,12.8215
2023-09-02,2.61083
2023-09-03,1.95812
2023-09-04,12.96368
2023-09-05,10.67597
2023-09-06,9.46749
2023-09-07,10.41101
2023-09-08,9.21545
2023-09-09,1.93873
2023-09-10,1.29249
2023-09-11,9.88109
2023-09-12,9.74537
2023-09-13,10.25591
2023-09-14,10.46271
2023-09-15,11.07018
2023-09-16,2.11322
2023-09-17,1.44758
2023-09-18,9.21545
2023-09-19,9.22192
2023-09-20,9.41579
2023-09-21,8.66614
2023-09-22,7.98112
2023-09-23,1.5316
2023-09-24,1.15677
2023-09-25,8.0199
2023-09-26,8.03929
2023-09-27,7.30257
2023-09-28,1.64792
2023-09-29,1.24725
2023-09-30,1.24079
2023-10-01,0.99521
2023-10-02,1.6867
2023-10-03,1.45405
2023-10-04,9.17022
2023-10-05,8.65322
2023-10-06,7.94881
2023-10-07,1.81594
2023-10-08,1.19555
2023-10-09,2.02921
2023-10-10,9.56443
2023-10-11,12.74395
2023-10-12,11.04433
2023-10-13,9.13144
2023-10-14,1.82241
2023-10-15,1.33772
2023-10-16,8.37533
2023-10-17,9.62905
2023-10-18,11.43854
2023-10-19,10.15897
2023-10-20,9.53211
2023-10-21,1.98397
2023-10-22,1.36357
2023-10-23,8.76308
2023-10-24,8.52397
2023-10-25,8.18146
2023-10-26,9.52565
2023-10-27,9.21545
2023-10-28,1.69962
2023-10-29,1.44758
2023-10-30,8.86648
2023-10-31,9.20899
2023-11-01,9.50626
2023-11-02,11.445
2023-11-03,10.50794
2023-11-04,2.02274
2023-11-05,1.42173
2023-11-06,14.63745
2023-11-07,12.49192
2023-11-08,10.14605
2023-11-09,9.48041
2023-11-10,9.07328
2023-11-11,1.64792
2023-11-12,1.25371
2023-11-13,9.33824
2023-11-14,9.70014
2023-11-15,11.14773
2023-11-16,12.24634
2023-11-17,10.70182
2023-11-18,1.71255
2023-11-19,1.23432
2023-11-20,9.99741
2023-11-21,10.61134
2023-11-22,9.91986
2023-11-23,9.07328
2023-11-24,8.80186
2023-11-25,1.60268
2023-11-26,1.13739
2023-11-27,8.75016
2023-11-28,8.91172
2023-11-29,8.72431
2023-11-30,8.53043
2023-12-01,8.5369
2023-12-02,1.66085
2023-12-03,1.27956
2023-12-04,8.60152
2023-12-05,8.43996
2023-12-06,8.65968
2023-12-07,8.03282
2023-12-08,8.5369
2023-12-09,1.90642
2023-12-10,1.17616
2023-12-11,9.33824
2023-12-12,9.78415
2023-12-13,8.87941
2023-12-14,10.84399
2023-12-15,10.39162
2023-12-16,1.89996
2023-12-17,1.33126
2023-12-18,9.1379
2023-12-19,9.66136
2023-12-20,10.73413
2023-12-21,11.01848
2023-12-22,11.87152
2023-12-23,2.77885
2023-12-24,2.04859
2023-12-25,1.97104
2023-12-26,12.16879
2023-12-27,14.37895
2023-12-28,14.92826
2023-12-29,10.88923
2023-12-30,2.7013
2023-12-31,1.93227
2024-01-01,2.00982
2024-01-02,16.49218
2024-01-03,13.97182
2024-01-04,12.53715
2024-01-05,13.16401
2024-01-06,2.81116
2024-01-07,1.88057
2024-01-08,11.68411
2024-01-09,13.80379
2024-01-10,12.68579
2024-01-11,12.77626
2024-01-12,12.11709
2024-01-13,2.63021
2024-01-14,1.93227
2024-01-15,12.25927
2024-01-16,11.68411
2024-01-17,12.00077
2024-01-18,13.01538
2024-01-19,14.18508
2024-01-20,2.98565
2024-01-21,1.86764
2024-01-22,12.73749
2024-01-23,11.88445
2024-01-24,11.43854
2024-01-25,11.47731
2024-01-26,10.61134
2024-01-27,2.19723
2024-01-28,1.62207
2024-01-29,11.59364
2024-01-30,10.75998
2024-01-31,10.83107
2024-02-01,11.12834
2024-02-02,13.92658
2024-02-03,2.92102
2024-02-04,1.99689
2024-02-05,12.38852
2024-02-06,11.53547
2024-02-07,12.10417
2024-02-08,10.68889
2024-02-09,2.35233
2024-02-10,1.75778
2024-02-11,1.41527
2024-02-12,2.02921
2024-02-13,12.76334
2024-02-14,10.90215
2024-02-15,11.83921
2024-02-16,11.97492
2024-02-17,2.15845
2024-02-18,1.5316
2024-02-19,11.29636
2024-02-20,10.90215
2024-02-21,10.43039
2024-02-22,10.26237
2024-02-23,10.29468
2024-02-24,2.1326
2024-02-25,1.60268
2024-02-26,10.79229
2024-02-27,10.54026
2024-02-28,10.2236
2024-02-29,10.13312
2024-03-01,2.8047
2024-03-02,1.93873
2024-03-03,1.55098
2024-03-04,12.08478
2024-03-05,11.73581
2024-03-06,10.50794
2024-03-07,10.67597
2024-03-08,10.86984
2024-03-09,2.22954
2024-03-10,1.5833
2024-03-11,9.41579
2024-03-12,10.39162
2024-03-13,11.36099
2024-03-14,10.69535
2024-03-15,10.17836
2024-03-16,1.89349
2024-03-17,1.31834
2024-03-18,10.24298
2024-03-19,9.97156
2024-03-20,16.37585
