date,은행이율
2023-05-30,29.6849
2023-05-31,24.04643
2023-06-01,26.86567
2023-06-02,24.3781
2023-06-03,15.09121
2023-06-04,15.42288
2023-06-05,26.20232
2023-06-06,15.09121
2023-06-07,29.02155
2023-06-08,22.22222
2023-06-09,23.71475
2023-06-10,13.76451
2023-06-11,12.76948
2023-06-12,28.19237
2023-06-13,24.3781
2023-06-14,26.53399
2023-06-15,24.87562
2023-06-16,25.37313
2023-06-17,12.10613
2023-06-18,11.77446
2023-06-19,22.22222
2023-06-20,23.38308
2023-06-21,24.87562
2023-06-22,23.0514
2023-06-23,20.23217
2023-06-24,13.43283
2023-06-25,12.43781
2023-06-26,26.69983
2023-06-27,29.02155
2023-06-28,24.04643
2023-06-29,20.56384
2023-06-30,21.7247
2023-07-01,15.25704
2023-07-02,17.41293
2023-07-03,30.18242
2023-07-04,37.97678
2023-07-05,41.95688
2023-07-06,44.94195
2023-07-07,32.00663
2023-07-08,13.10116
2023-07-09,16.74958
2023-07-10,31.50912
2023-07-11,25.87064
2023-07-12,25.7048
2023-07-13,22.55389
2023-07-14,19.73466
2023-07-15,12.60364
2023-07-16,9.95024
2023-07-17,25.87064
2023-07-18,24.70978
2023-07-19,29.85074
2023-07-20,27.0315
2023-07-21,21.55887
2023-07-22,11.27694
2023-07-23,12.27197
2023-07-24,27.19734
2023-07-25,28.85572
2023-07-26,27.52902
2023-07-27,26.69983
2023-07-28,22.05638
2023-07-29,13.10116
2023-07-30,12.27197
2023-07-31,28.85572
2023-08-01,28.52404
2023-08-02,32.66998
2023-08-03,21.22719
2023-08-04,23.54892
2023-08-05,12.43781
2023-08-06,15.25704
2023-08-07,30.84577
2023-08-08,24.54394
2023-08-09,24.04643
2023-08-10,28.85572
2023-08-11,24.87562
2023-08-12,13.43283
2023-08-13,11.94029
2023-08-14,28.3582
2023-08-15,18.07628
2023-08-16,32.50414
2023-08-17,31.34328
2023-08-18,26.69983
2023-08-19,14.09618
2023-08-20,13.26699
2023-08-21,30.51409
2023-08-22,30.84577
2023-08-23,26.86567
2023-08-24,22.71973
2023-08-25,26.53399
2023-08-26,13.93034
2023-08-27,13.76451
2023-08-28,24.21227
2023-08-29,28.02653
2023-08-30,27.52902
2023-08-31,21.22719
2023-09-01,25.7048
2023-09-02,12.27197
2023-09-03,14.26202
2023-09-04,24.70978
2023-09-05,26.36815
2023-09-06,27.52902
2023-09-07,27.0315
2023-09-08,23.0514
2023-09-09,17.24709
2023-09-10,14.26202
2023-09-11,26.20232
2023-09-12,27.0315
2023-09-13,22.38805
2023-09-14,21.39303
2023-09-15,20.06633
2023-09-16,11.11111
2023-09-17,13.26699
2023-09-18,26.53399
2023-09-19,22.71973
2023-09-20,22.71973
2023-09-21,19.56882
2023-09-22,20.23217
2023-09-23,10.94527
2023-09-24,14.26202
2023-09-25,24.87562
2023-09-26,20.89552
2023-09-27,19.90049
2023-09-28,6.96517
2023-09-29,11.94029
2023-09-30,14.09618
2023-10-01,12.10613
2023-10-02,19.56882
2023-10-03,18.90547
2023-10-04,42.78606
2023-10-05,35.82089
2023-10-06,31.34328
2023-10-07,15.42288
2023-10-08,12.60364
2023-10-09,18.40796
2023-10-10,37.81094
2023-10-11,33.16749
2023-10-12,34.82587
2023-10-13,32.00663
2023-10-14,17.24709
2023-10-15,14.75953
2023-10-16,37.81094
2023-10-17,34.49419
2023-10-18,38.9718
2023-10-19,32.17247
2023-10-20,42.62023
2023-10-21,15.75456
2023-10-22,14.09618
2023-10-23,33.665
2023-10-24,29.85074
2023-10-25,36.98175
2023-10-26,32.50414
2023-10-27,31.34328
2023-10-28,17.24709
2023-10-29,17.91044
2023-10-30,51.07794
2023-10-31,40.2985
2023-11-01,43.78109
2023-11-02,41.79104
2023-11-03,32.3383
2023-11-04,21.7247
2023-11-05,13.10116
2023-11-06,34.9917
2023-11-07,38.9718
2023-11-08,31.34328
2023-11-09,33.16749
2023-11-10,26.69983
2023-11-11,13.76451
2023-11-12,15.92039
2023-11-13,32.3383
2023-11-14,36.81592
2023-11-15,37.14759
2023-11-16,30.67993
2023-11-17,20.72968
2023-11-18,13.76451
2023-11-19,13.26699
2023-11-20,33.665
2023-11-21,29.51907
2023-11-22,27.52902
2023-11-23,28.19237
2023-11-24,26.69983
2023-11-25,15.92039
2023-11-26,14.26202
2023-11-27,32.83582
2023-11-28,32.50414
2023-11-29,31.84079
2023-11-30,38.80597
2023-12-01,27.52902
2023-12-02,16.08623
2023-12-03,16.25207
2023-12-04,30.34825
2023-12-05,37.97678
2023-12-06,33.16749
2023-12-07,31.50912
2023-12-08,28.02653
2023-12-09,15.25704
2023-12-10,15.92039
2023-12-11,34.16252
2023-12-12,26.69983
2023-12-13,29.51907
2023-12-14,26.36815
2023-12-15,28.52404
2023-12-16,13.43283
2023-12-17,15.42288
2023-12-18,26.03648
2023-12-19,30.67993
2023-12-20,26.20232
2023-12-21,25.20729
2023-12-22,25.04145
2023-12-23,12.76948
2023-12-24,11.44278
2023-12-25,14.75953
2023-12-26,34.16252
2023-12-27,34.82587
2023-12-28,36.15257
2023-12-29,32.00663
2023-12-30,13.43283
2023-12-31,15.25704
2024-01-01,24.54394
2024-01-02,42.28855
2024-01-03,33.83084
2024-01-04,34.82587
2024-01-05,30.01658
2024-01-06,13.93034
2024-01-07,14.92537
2024-01-08,36.48424
2024-01-09,35.65505
2024-01-10,27.86069
2024-01-11,31.34328
2024-01-12,28.19237
2024-01-13,14.26202
2024-01-14,16.91542
2024-01-15,34.9917
2024-01-16,30.84577
2024-01-17,33.00165
2024-01-18,29.51907
2024-01-19,29.85074
2024-01-20,17.41293
2024-01-21,17.74461
2024-01-22,32.50414
2024-01-23,23.88059
2024-01-24,30.84577
2024-01-25,37.47927
2024-01-26,38.64013
2024-01-27,16.41791
2024-01-28,21.22719
2024-01-29,34.49419
2024-01-30,36.3184
2024-01-31,37.47927
2024-02-01,27.86069
2024-02-02,24.04643
2024-02-03,15.42288
2024-02-04,17.24709
2024-02-05,25.53897
2024-02-06,25.04145
2024-02-07,21.89054
2024-02-08,22.05638
2024-02-09,13.59867
2024-02-10,12.76948
2024-02-11,14.26202
2024-02-12,14.26202
2024-02-13,35.65505
2024-02-14,29.02155
2024-02-15,26.69983
2024-02-16,23.0514
2024-02-17,12.27197
2024-02-18,13.26699
2024-02-19,25.04145
2024-02-20,27.19734
2024-02-21,26.20232
2024-02-22,25.37313
2024-02-23,29.35323
2024-02-24,14.42786
2024-02-25,13.93034
2024-02-26,33.49917
2024-02-27,29.35323
2024-02-28,30.84577
2024-02-29,24.3781
2024-03-01,14.92537
2024-03-02,12.27197
2024-03-03,15.92039
2024-03-04,29.35323
2024-03-05,29.35323
2024-03-06,23.88059
2024-03-07,26.36815
2024-03-08,22.71973
2024-03-09,12.93532
2024-03-10,12.27197
2024-03-11,22.55389
2024-03-12,23.71475
2024-03-13,22.22222
2024-03-14,21.22719
2024-03-15,20.398
2024-03-16,12.10613
2024-03-17,10.61359
2024-03-18,24.04643
2024-03-19,20.72968
2024-03-20,20.89552
