date,환율엔화
2023-05-31,4.15674
2023-06-01,4.56808
2023-06-02,5.04438
2023-06-03,3.29075
2023-06-04,2.61961
2023-06-05,6.14851
2023-06-06,3.33405
2023-06-07,6.53821
2023-06-08,6.68975
2023-06-09,7.0145
2023-06-10,4.17839
2023-06-11,3.78869
2023-06-12,8.27018
2023-06-13,13.05477
2023-06-14,13.70426
2023-06-15,13.63931
2023-06-16,14.1156
2023-06-17,7.1011
2023-06-18,5.91037
2023-06-19,17.57956
2023-06-20,18.14245
2023-06-21,14.22385
2023-06-22,11.79909
2023-06-23,11.04135
2023-06-24,5.41242
2023-06-25,5.10933
2023-06-26,11.45269
2023-06-27,9.72071
2023-06-28,9.26607
2023-06-29,8.29183
2023-06-30,7.20935
2023-07-01,3.72374
2023-07-02,4.11344
2023-07-03,10.00216
2023-07-04,13.35786
2023-07-05,17.73111
2023-07-06,15.28469
2023-07-07,13.48776
2023-07-08,8.83308
2023-07-09,6.55986
2023-07-10,15.04654
2023-07-11,15.26304
2023-07-12,17.14656
2023-07-13,18.72699
2023-07-14,15.82593
2023-07-15,9.11452
2023-07-16,9.28772
2023-07-17,16.45377
2023-07-18,17.01667
2023-07-19,17.96925
2023-07-20,17.64451
2023-07-21,15.93418
2023-07-22,7.88049
2023-07-23,8.07534
2023-07-24,16.75687
2023-07-25,19.13834
2023-07-26,14.2888
2023-07-27,14.7651
2023-07-28,20.50227
2023-07-29,10.9764
2023-07-30,8.50833
2023-07-31,84.02251
2023-08-01,40.52825
2023-08-02,25.93634
2023-08-03,20.93526
2023-08-04,22.25589
2023-08-05,12.96817
2023-08-06,22.47239
2023-08-07,58.17276
2023-08-08,52.80363
2023-08-09,27.97142
2023-08-10,38.03853
2023-08-11,45.68088
2023-08-12,25.20025
2023-08-13,24.70231
2023-08-14,59.0604
2023-08-15,23.55488
2023-08-16,55.33665
2023-08-17,30.39618
2023-08-18,20.93526
2023-08-19,12.40528
2023-08-20,21.32496
2023-08-21,54.12426
2023-08-22,52.78198
2023-08-23,45.35613
2023-08-24,72.61311
2023-08-25,68.04503
2023-08-26,28.40441
2023-08-27,12.98982
2023-08-28,57.06862
2023-08-29,65.18726
2023-08-30,55.4016
2023-08-31,55.1851
2023-09-01,44.90149
2023-09-02,24.76726
2023-09-03,23.72807
2023-09-04,61.63671
2023-09-05,56.09439
2023-09-06,38.55812
2023-09-07,32.04156
2023-09-08,29.66009
2023-09-09,14.87334
2023-09-10,13.79086
2023-09-11,31.91166
2023-09-12,32.49621
2023-09-13,37.62719
2023-09-14,34.37973
2023-09-15,40.91794
2023-09-16,17.60121
2023-09-17,15.13314
2023-09-18,45.74583
2023-09-19,52.78198
2023-09-20,41.35094
2023-09-21,42.58497
2023-09-22,37.12924
2023-09-23,17.75276
2023-09-24,15.19809
2023-09-25,36.47975
2023-09-26,34.24983
2023-09-27,35.24572
2023-09-28,14.05066
2023-09-29,12.01558
2023-09-30,13.94241
2023-10-01,15.65273
2023-10-02,22.62394
2023-10-03,23.44663
2023-10-04,47.4778
2023-10-05,38.19008
2023-10-06,28.57761
2023-10-07,13.63931
2023-10-08,12.27538
2023-10-09,17.73111
2023-10-10,26.02294
2023-10-11,32.06321
2023-10-12,40.5066
2023-10-13,31.67352
2023-10-14,16.95172
2023-10-15,17.38471
2023-10-16,32.19311
2023-10-17,29.72504
2023-10-18,29.2704
2023-10-19,30.24464
2023-10-20,22.10435
2023-10-21,11.69084
2023-10-22,10.8465
2023-10-23,19.93938
2023-10-24,28.36111
2023-10-25,24.65901
2023-10-26,21.75795
2023-10-27,19.18164
2023-10-28,11.04135
2023-10-29,10.69495
2023-10-30,21.00021
2023-10-31,24.61571
2023-11-01,30.46113
2023-11-02,56.52738
2023-11-03,100.0
2023-11-04,30.46113
2023-11-05,21.45486
2023-11-06,71.46568
2023-11-07,62.06971
2023-11-08,53.21498
2023-11-09,42.56332
2023-11-10,39.70556
2023-11-11,20.76206
2023-11-12,18.3373
2023-11-13,37.58389
2023-11-14,41.74063
2023-11-15,53.77787
2023-11-16,61.24702
2023-11-17,47.58605
2023-11-18,22.23424
2023-11-19,20.80536
2023-11-20,46.22212
2023-11-21,43.10456
2023-11-22,37.23749
2023-11-23,37.43234
2023-11-24,34.27148
2023-11-25,20.15587
2023-11-26,17.861
2023-11-27,39.07772
2023-11-28,34.20653
2023-11-29,31.95496
2023-11-30,33.60034
2023-12-01,31.67352
2023-12-02,22.0827
2023-12-03,19.61463
2023-12-04,66.91924
2023-12-05,49.25308
2023-12-06,38.68802
2023-12-07,54.49231
2023-12-08,59.08205
2023-12-09,29.29205
2023-12-10,23.27343
2023-12-11,45.94067
2023-12-12,41.11279
2023-12-13,36.588
2023-12-14,51.05001
2023-12-15,43.14786
2023-12-16,25.76315
2023-12-17,20.45897
2023-12-18,43.84065
2023-12-19,40.00865
2023-12-20,38.14678
2023-12-21,35.70036
2023-12-22,35.26737
2023-12-23,20.19917
2023-12-24,16.06408
2023-12-25,18.83524
2023-12-26,38.40658
2023-12-27,34.53128
2023-12-28,34.66118
2023-12-29,34.40138
2023-12-30,21.6497
2023-12-31,16.56202
2024-01-01,20.97856
2024-01-02,43.66746
2024-01-03,41.67568
2024-01-04,44.36025
2024-01-05,42.56332
2024-01-06,22.79714
2024-01-07,20.15587
2024-01-08,33.12405
2024-01-09,35.96016
2024-01-10,37.36739
2024-01-11,37.64884
2024-01-12,34.50963
2024-01-13,18.96514
2024-01-14,18.98679
2024-01-15,34.03334
2024-01-16,35.63541
2024-01-17,35.83026
2024-01-18,36.09006
2024-01-19,39.55401
2024-01-20,20.76206
2024-01-21,18.96514
2024-01-22,32.17146
2024-01-23,34.29313
2024-01-24,30.07144
2024-01-25,30.26629
2024-01-26,28.49101
2024-01-27,16.71357
2024-01-28,15.78263
2024-01-29,27.99307
2024-01-30,28.10132
2024-01-31,24.29097
2024-02-01,27.71162
2024-02-02,31.82507
2024-02-03,17.62286
2024-02-04,14.87334
2024-02-05,38.79627
2024-02-06,43.64581
2024-02-07,34.94262
2024-02-08,31.89001
2024-02-09,21.67135
2024-02-10,17.21151
2024-02-11,16.51872
2024-02-12,18.4672
2024-02-13,38.27668
2024-02-14,37.88698
2024-02-15,36.3715
2024-02-16,30.69928
2024-02-17,17.57956
2024-02-18,16.06408
2024-02-19,32.9725
2024-02-20,28.25286
2024-02-21,29.91989
2024-02-22,35.05087
2024-02-23,30.50443
2024-02-24,25.93634
2024-02-25,27.25698
2024-02-26,48.47369
2024-02-27,42.62827
2024-02-28,40.61485
2024-02-29,39.57566
2024-03-01,30.78588
2024-03-02,25.6549
2024-03-03,25.7848
2024-03-04,45.29118
2024-03-05,40.7231
2024-03-06,39.74886
2024-03-07,48.40874
2024-03-08,45.57263
2024-03-09,26.95388
2024-03-10,26.60749
2024-03-11,45.22623
2024-03-12,49.79432
2024-03-13,41.82723
2024-03-14,38.70967
2024-03-15,39.77051
2024-03-16,22.1693
2024-03-17,23.46828
2024-03-18,47.15306
2024-03-19,66.2048
2024-03-20,70.57804
