date,자동차부품주
2023-06-04,3.81836
2023-06-05,5.46955
2023-06-06,4.95356
2023-06-07,7.43034
2023-06-08,3.09597
2023-06-09,5.41795
2023-06-10,2.99277
2023-06-11,3.25077
2023-06-12,4.54076
2023-06-13,5.05675
2023-06-14,7.01754
2023-06-15,5.26315
2023-06-16,4.85036
2023-06-17,3.04437
2023-06-18,1.90918
2023-06-19,2.63157
2023-06-20,3.97316
2023-06-21,11.5583
2023-06-22,12.1259
2023-06-23,5.67595
2023-06-24,4.54076
2023-06-25,4.95356
2023-06-26,10.52631
2023-06-27,10.01031
2023-06-28,12.3839
2023-06-29,12.59029
2023-06-30,13.00309
2023-07-01,5.93395
2023-07-02,6.86274
2023-07-03,10.88751
2023-07-04,19.40144
2023-07-05,36.06811
2023-07-06,43.60165
2023-07-07,25.28379
2023-07-08,12.1259
2023-07-09,24.4066
2023-07-10,18.05985
2023-07-11,17.33746
2023-07-12,17.54385
2023-07-13,13.46749
2023-07-14,15.22187
2023-07-15,11.9195
2023-07-16,10.06191
2023-07-17,14.24148
2023-07-18,14.24148
2023-07-19,13.62229
2023-07-20,10.57791
2023-07-21,8.97832
2023-07-22,5.62435
2023-07-23,10.11351
2023-07-24,8.61713
2023-07-25,9.85552
2023-07-26,12.79669
2023-07-27,11.04231
2023-07-28,8.20433
2023-07-29,7.32714
2023-07-30,6.29514
2023-07-31,11.6615
2023-08-01,8.87512
2023-08-02,6.81114
2023-08-03,11.3003
2023-08-04,4.95356
2023-08-05,2.94117
2023-08-06,4.17956
2023-08-07,9.39112
2023-08-08,5.46955
2023-08-09,5.31475
2023-08-10,5.00515
2023-08-11,6.91434
2023-08-12,3.92156
2023-08-13,4.07636
2023-08-14,9.75232
2023-08-15,4.07636
2023-08-16,16.51186
2023-08-17,7.63673
2023-08-18,6.03715
2023-08-19,3.35397
2023-08-20,3.40557
2023-08-21,5.36635
2023-08-22,6.44994
2023-08-23,7.37874
2023-08-24,10.16511
2023-08-25,4.90196
2023-08-26,3.19917
2023-08-27,2.94117
2023-08-28,3.92156
2023-08-29,5.10835
2023-08-30,4.48916
2023-08-31,3.45717
2023-09-01,4.12796
2023-09-02,5.26315
2023-09-03,2.94117
2023-09-04,3.30237
2023-09-05,3.92156
2023-09-06,4.23116
2023-09-07,2.57997
2023-09-08,3.97316
2023-09-09,2.06398
2023-09-10,3.92156
2023-09-11,2.21878
2023-09-12,2.78637
2023-09-13,3.56037
2023-09-14,5.10835
2023-09-15,3.97316
2023-09-16,3.50877
2023-09-17,3.71517
2023-09-18,3.45717
2023-09-19,2.42518
2023-09-20,5.36635
2023-09-21,5.57275
2023-09-22,2.47678
2023-09-23,2.42518
2023-09-24,1.08359
2023-09-25,3.50877
2023-09-26,3.25077
2023-09-27,2.21878
2023-09-28,1.65118
2023-09-29,0.77399
2023-09-30,1.08359
2023-10-01,1.54798
2023-10-02,2.57997
2023-10-03,2.11558
2023-10-04,2.83797
2023-10-05,2.57997
2023-10-06,1.85758
2023-10-07,0.92879
2023-10-08,0.87719
2023-10-09,0.61919
2023-10-10,2.52837
2023-10-11,2.16718
2023-10-12,1.49638
2023-10-13,1.18679
2023-10-14,0.92879
2023-10-15,1.90918
2023-10-16,2.11558
2023-10-17,1.96078
2023-10-18,3.25077
2023-10-19,3.19917
2023-10-20,1.13519
2023-10-21,0.82559
2023-10-22,0.77399
2023-10-23,1.85758
2023-10-24,1.90918
2023-10-25,2.63157
2023-10-26,1.34158
2023-10-27,3.76676
2023-10-28,3.19917
2023-10-29,2.01238
2023-10-30,2.68317
2023-10-31,2.78637
2023-11-01,2.94117
2023-11-02,2.88957
2023-11-03,2.11558
2023-11-04,0.72239
2023-11-05,1.13519
2023-11-06,3.09597
2023-11-07,1.49638
2023-11-08,1.85758
2023-11-09,1.34158
2023-11-10,1.54798
2023-11-11,0.87719
2023-11-12,2.32198
2023-11-13,1.49638
2023-11-14,3.71517
2023-11-15,5.77915
2023-11-16,10.06191
2023-11-17,2.68317
2023-11-18,1.80598
2023-11-19,1.59958
2023-11-20,4.69556
2023-11-21,2.27038
2023-11-22,5.88235
2023-11-23,2.37358
2023-11-24,3.19917
2023-11-25,2.52837
2023-11-26,4.38596
2023-11-27,1.75438
2023-11-28,1.03199
2023-11-29,1.54798
2023-11-30,1.28998
2023-12-01,1.59958
2023-12-02,0.56759
2023-12-03,0.56759
2023-12-04,1.49638
2023-12-05,1.13519
2023-12-06,1.13519
2023-12-07,1.59958
2023-12-08,1.59958
2023-12-09,1.03199
2023-12-10,0.72239
2023-12-11,1.18679
2023-12-12,1.44478
2023-12-13,1.34158
2023-12-14,1.65118
2023-12-15,4.33436
2023-12-16,1.85758
2023-12-17,2.57997
2023-12-18,3.30237
2023-12-19,2.27038
2023-12-20,12.69349
2023-12-21,8.82352
2023-12-22,5.05675
2023-12-23,3.86996
2023-12-24,3.61197
2023-12-25,2.94117
2023-12-26,3.19917
2023-12-27,2.73477
2023-12-28,9.02992
2023-12-29,4.43756
2023-12-30,2.88957
2023-12-31,2.68317
2024-01-01,2.47678
2024-01-02,5.05675
2024-01-03,3.71517
2024-01-04,2.01238
2024-01-05,1.28998
2024-01-06,2.01238
2024-01-07,1.49638
2024-01-08,1.34158
2024-01-09,2.27038
2024-01-10,2.16718
2024-01-11,1.44478
2024-01-12,1.13519
2024-01-13,1.39318
2024-01-14,0.87719
2024-01-15,1.18679
2024-01-16,1.23839
2024-01-17,0.82559
2024-01-18,1.34158
2024-01-19,1.18679
2024-01-20,1.59958
2024-01-21,0.30959
2024-01-22,1.28998
2024-01-23,1.13519
2024-01-24,0.92879
2024-01-25,4.02476
2024-01-26,2.01238
2024-01-27,0.98039
2024-01-28,0.77399
2024-01-29,2.57997
2024-01-30,2.94117
2024-01-31,2.11558
2024-02-01,10.78431
2024-02-02,25.18059
2024-02-03,13.26109
2024-02-04,14.60268
2024-02-05,23.11661
2024-02-06,12.0227
2024-02-07,10.68111
2024-02-08,9.23632
2024-02-09,3.40557
2024-02-10,5.10835
2024-02-11,5.21155
2024-02-12,4.48916
2024-02-13,7.37874
2024-02-14,6.39834
2024-02-15,7.43034
2024-02-16,9.18472
2024-02-17,3.97316
2024-02-18,4.48916
2024-02-19,5.67595
2024-02-20,5.67595
2024-02-21,3.56037
2024-02-22,4.07636
2024-02-23,4.23116
2024-02-24,4.95356
2024-02-25,35.60371
2024-02-26,22.70381
2024-02-27,10.06191
2024-02-28,8.20433
2024-02-29,7.43034
2024-03-01,5.77915
2024-03-02,3.86996
2024-03-03,4.07636
2024-03-04,5.00515
2024-03-05,4.23116
2024-03-06,3.40557
2024-03-07,5.15995
2024-03-08,3.56037
2024-03-09,2.42518
2024-03-10,2.42518
2024-03-11,2.32198
2024-03-12,2.99277
2024-03-13,6.03715
2024-03-14,5.93395
2024-03-15,4.69556
2024-03-16,3.25077
2024-03-17,3.30237
2024-03-18,25.95459
2024-03-19,7.48194
2024-03-20,19.04024
