date,쿠팡주가
2023-05-30,4.79447
2023-05-31,5.36475
2023-06-01,4.94139
2023-06-02,5.22732
2023-06-03,3.81504
2023-06-04,4.70917
2023-06-05,5.61277
2023-06-06,6.05826
2023-06-07,5.79128
2023-06-08,5.63015
2023-06-09,7.48159
2023-06-10,4.5433
2023-06-11,2.6334
2023-06-12,5.25417
2023-06-13,7.56058
2023-06-14,6.71858
2023-06-15,5.93978
2023-06-16,7.16723
2023-06-17,5.04723
2023-06-18,2.59865
2023-06-19,3.89561
2023-06-20,5.42952
2023-06-21,6.08827
2023-06-22,5.51167
2023-06-23,5.05513
2023-06-24,3.32059
2023-06-25,2.07418
2023-06-26,3.57492
2023-06-27,4.97298
2023-06-28,7.17512
2023-06-29,6.42475
2023-06-30,5.657
2023-07-01,3.93668
2023-07-02,2.22109
2023-07-03,4.08517
2023-07-04,5.22574
2023-07-05,4.65546
2023-07-06,5.02985
2023-07-07,4.56857
2023-07-08,3.00306
2023-07-09,1.68083
2023-07-10,3.44538
2023-07-11,5.09936
2023-07-12,5.61435
2023-07-13,5.73125
2023-07-14,5.63647
2023-07-15,3.41063
2023-07-16,1.7377
2023-07-17,3.34112
2023-07-18,5.67438
2023-07-19,5.7818
2023-07-20,5.31578
2023-07-21,4.81817
2023-07-22,3.13892
2023-07-23,1.79299
2023-07-24,3.69498
2023-07-25,6.74702
2023-07-26,6.16094
2023-07-27,5.72019
2023-07-28,5.15939
2023-07-29,4.46747
2023-07-30,3.14524
2023-07-31,4.93033
2023-08-01,6.43739
2023-08-02,6.12144
2023-08-03,6.67593
2023-08-04,6.09775
2023-08-05,3.89561
2023-08-06,2.28586
2023-08-07,4.47695
2023-08-08,6.81021
2023-08-09,25.60898
2023-08-10,18.95042
2023-08-11,10.44042
2023-08-12,6.70278
2023-08-13,3.66339
2023-08-14,6.13408
2023-08-15,7.04717
2023-08-16,7.41208
2023-08-17,7.69801
2023-08-18,6.75966
2023-08-19,4.42008
2023-08-20,3.04571
2023-08-21,4.6444
2023-08-22,7.52108
2023-08-23,6.22097
2023-08-24,6.75018
2023-08-25,5.37107
2023-08-26,3.77239
2023-08-27,2.05206
2023-08-28,4.08675
2023-08-29,6.01402
2023-08-30,6.41843
2023-08-31,5.10094
2023-09-01,5.52905
2023-09-02,7.26833
2023-09-03,5.04091
2023-09-04,7.68854
2023-09-05,8.50841
2023-09-06,7.40576
2023-09-07,6.72174
2023-09-08,5.99823
2023-09-09,4.0362
2023-09-10,2.30798
2023-09-11,4.10729
2023-09-12,6.20043
2023-09-13,5.62857
2023-09-14,5.78496
2023-09-15,5.81024
2023-09-16,3.54333
2023-09-17,2.18634
2023-09-18,3.90824
2023-09-19,5.1278
2023-09-20,5.5796
2023-09-21,5.1199
2023-09-22,4.83712
2023-09-23,3.13892
2023-09-24,2.4391
2023-09-25,3.96038
2023-09-26,4.57331
2023-09-27,4.3095
2023-09-28,3.97933
2023-09-29,3.96038
2023-09-30,2.8672
2023-10-01,2.08524
2023-10-02,2.47227
2023-10-03,3.78976
2023-10-04,5.58434
2023-10-05,4.59227
2023-10-06,4.2858
2023-10-07,3.20211
2023-10-08,1.95728
2023-10-09,2.57337
2023-10-10,4.49432
2023-10-11,4.59859
2023-10-12,4.40586
2023-10-13,4.16574
2023-10-14,2.88616
2023-10-15,1.73454
2023-10-16,2.79138
2023-10-17,4.1452
2023-10-18,4.25736
2023-10-19,4.67599
2023-10-20,4.35373
2023-10-21,2.79454
2023-10-22,1.5971
2023-10-23,3.11048
2023-10-24,4.46115
2023-10-25,4.41376
2023-10-26,4.59859
2023-10-27,4.06464
2023-10-28,2.56074
2023-10-29,1.65713
2023-10-30,2.88142
2023-10-31,4.05516
2023-11-01,3.9114
2023-11-02,8.29515
2023-11-03,4.97772
2023-11-04,3.36008
2023-11-05,1.87197
2023-11-06,4.02041
2023-11-07,5.24943
2023-11-08,18.4765
2023-11-09,12.69154
2023-11-10,6.81337
2023-11-11,4.31108
2023-11-12,3.0236
2023-11-13,3.87981
2023-11-14,5.79602
2023-11-15,6.11039
2023-11-16,5.48639
2023-11-17,4.8782
2023-11-18,4.80079
2023-11-19,2.42646
2023-11-20,3.47698
2023-11-21,7.29202
2023-11-22,5.31262
2023-11-23,4.8624
2023-11-24,3.57492
2023-11-25,2.83245
2023-11-26,1.76139
2023-11-27,3.15155
2023-11-28,4.41218
2023-11-29,4.0362
2023-11-30,6.05984
2023-12-01,6.63012
2023-12-02,4.36479
2023-12-03,2.37591
2023-12-04,3.54965
2023-12-05,4.71391
2023-12-06,4.94139
2023-12-07,4.81975
2023-12-08,4.2858
2023-12-09,3.07415
2023-12-10,2.36801
2023-12-11,3.72184
2023-12-12,5.32684
2023-12-13,5.10094
2023-12-14,6.07563
2023-12-15,5.53852
2023-12-16,3.8103
2023-12-17,2.2906
2023-12-18,4.03146
2023-12-19,19.95671
2023-12-20,11.30769
2023-12-21,7.86231
2023-12-22,5.78496
2023-12-23,3.66497
2023-12-24,2.95883
2023-12-25,3.12312
2023-12-26,4.80237
2023-12-27,6.01244
2023-12-28,5.07092
2023-12-29,4.42324
2023-12-30,2.97462
2023-12-31,1.88461
2024-01-01,2.17528
2024-01-02,3.99513
2024-01-03,5.2368
2024-01-04,4.70601
2024-01-05,4.45483
2024-01-06,3.28267
2024-01-07,2.14369
2024-01-08,3.07415
2024-01-09,5.0804
2024-01-10,5.83077
2024-01-11,5.42162
2024-01-12,5.14517
2024-01-13,3.73289
2024-01-14,2.58127
2024-01-15,3.69972
2024-01-16,5.23996
2024-01-17,8.81646
2024-01-18,6.45477
2024-01-19,5.42478
2024-01-20,3.85611
2024-01-21,2.11051
2024-01-22,3.87823
2024-01-23,5.23838
2024-01-24,5.003
2024-01-25,5.27629
2024-01-26,5.09778
2024-01-27,3.30321
2024-01-28,2.15159
2024-01-29,3.78976
2024-01-30,5.03459
2024-01-31,4.96192
2024-02-01,5.18309
2024-02-02,5.80076
2024-02-03,3.99513
2024-02-04,2.11051
2024-02-05,3.63653
2024-02-06,5.57012
2024-02-07,5.07882
2024-02-08,4.60017
2024-02-09,4.01883
2024-02-10,3.46908
2024-02-11,2.14369
2024-02-12,2.88616
2024-02-13,6.91921
2024-02-14,6.05194
2024-02-15,6.66171
2024-02-16,6.51006
2024-02-17,3.6934
2024-02-18,2.21951
2024-02-19,3.95248
2024-02-20,4.54961
2024-02-21,5.37581
2024-02-22,5.09462
2024-02-23,5.36633
2024-02-24,4.03304
2024-02-25,2.29376
2024-02-26,4.052
2024-02-27,5.81024
2024-02-28,28.75738
2024-02-29,17.32804
2024-03-01,8.57476
2024-03-02,6.67435
2024-03-03,3.88929
2024-03-04,6.66487
2024-03-05,8.20985
2024-03-06,7.4026
2024-03-07,7.37259
2024-03-08,7.01557
2024-03-09,4.33793
2024-03-10,2.42646
2024-03-11,4.73918
2024-03-12,6.61432
2024-03-13,9.14189
2024-03-14,7.91602
2024-03-15,6.69963
2024-03-16,4.0362
2024-03-17,2.54652
2024-03-18,5.53221
2024-03-19,5.99981
2024-03-20,6.20675
