date,부가세계산기
2023-05-30,72.19265
2023-05-31,87.3736
2023-06-01,77.44811
2023-06-02,64.51569
2023-06-03,10.81692
2023-06-04,10.04523
2023-06-05,55.70782
2023-06-06,14.32943
2023-06-07,73.00425
2023-06-08,67.73549
2023-06-09,60.91005
2023-06-10,13.55774
2023-06-11,9.16711
2023-06-12,65.02128
2023-06-13,58.50186
2023-06-14,59.1405
2023-06-15,56.82543
2023-06-16,48.73602
2023-06-17,8.43533
2023-06-18,6.02714
2023-06-19,56.43959
2023-06-20,59.48642
2023-06-21,56.41298
2023-06-22,54.82969
2023-06-23,51.29058
2023-06-24,10.69717
2023-06-25,7.96966
2023-06-26,62.93241
2023-06-27,63.94358
2023-06-28,65.42043
2023-06-29,67.40287
2023-06-30,82.65034
2023-07-01,19.39861
2023-07-02,12.45343
2023-07-03,87.94571
2023-07-04,82.17136
2023-07-05,76.42362
2023-07-06,72.15274
2023-07-07,63.11868
2023-07-08,14.23629
2023-07-09,13.78392
2023-07-10,90.22086
2023-07-11,64.59552
2023-07-12,65.0745
2023-07-13,64.40926
2023-07-14,58.23576
2023-07-15,15.96593
2023-07-16,13.89036
2023-07-17,72.79137
2023-07-18,72.73815
2023-07-19,70.03725
2023-07-20,71.59393
2023-07-21,64.32943
2023-07-22,19.02607
2023-07-23,19.17243
2023-07-24,86.21607
2023-07-25,81.22671
2023-07-26,57.99627
2023-07-27,59.39329
2023-07-28,57.91644
2023-07-29,12.3869
2023-07-30,9.57956
2023-07-31,79.07131
2023-08-01,69.0926
2023-08-02,57.66365
2023-08-03,52.06226
2023-08-04,46.72698
2023-08-05,11.05641
2023-08-06,7.94305
2023-08-07,64.27621
2023-08-08,63.61096
2023-08-09,59.87227
2023-08-10,61.06971
2023-08-11,47.00638
2023-08-12,8.72804
2023-08-13,7.21128
2023-08-14,42.77541
2023-08-15,11.42895
2023-08-16,57.63704
2023-08-17,55.37519
2023-08-18,50.87812
2023-08-19,10.2182
2023-08-20,7.98296
2023-08-21,60.41777
2023-08-22,55.28206
2023-08-23,56.04044
2023-08-24,54.88291
2023-08-25,53.00691
2023-08-26,10.71048
2023-08-27,7.81
2023-08-28,61.89462
2023-08-29,62.9058
2023-08-30,64.36934
2023-08-31,85.2315
2023-09-01,72.68493
2023-09-02,13.53113
2023-09-03,9.99201
2023-09-04,79.96274
2023-09-05,75.25279
2023-09-06,68.89302
2023-09-07,66.76423
2023-09-08,60.43108
2023-09-09,12.3869
2023-09-10,12.1208
2023-09-11,72.68493
2023-09-12,58.16923
2023-09-13,57.77009
2023-09-14,56.47951
2023-09-15,55.1091
2023-09-16,11.53539
2023-09-17,8.28898
2023-09-18,63.33155
2023-09-19,65.72645
2023-09-20,58.10271
2023-09-21,61.25598
2023-09-22,61.06971
2023-09-23,12.01436
2023-09-24,9.32676
2023-09-25,78.79191
2023-09-26,78.13996
2023-09-27,69.15912
2023-09-28,7.33102
2023-09-29,4.23097
2023-09-30,7.02501
2023-10-01,7.29111
2023-10-02,12.54656
2023-10-03,14.59552
2023-10-04,90.20755
2023-10-05,82.37094
2023-10-06,75.09313
2023-10-07,13.74401
2023-10-08,8.68813
2023-10-09,18.46726
2023-10-10,92.09686
2023-10-11,68.94624
2023-10-12,62.44012
2023-10-13,57.31772
2023-10-14,10.89675
2023-10-15,9.91218
2023-10-16,70.66258
2023-10-17,67.64236
2023-10-18,63.4646
2023-10-19,62.05428
2023-10-20,57.19797
2023-10-21,11.41564
2023-10-22,9.16711
2023-10-23,72.75146
2023-10-24,72.91112
2023-10-25,71.93986
2023-10-26,67.18999
2023-10-27,58.67482
2023-10-28,12.74614
2023-10-29,10.15167
2023-10-30,78.40606
2023-10-31,96.22139
2023-11-01,91.65779
2023-11-02,79.47046
2023-11-03,66.19212
2023-11-04,12.99893
2023-11-05,11.25598
2023-11-06,79.3108
2023-11-07,74.24161
2023-11-08,72.95103
2023-11-09,73.46993
2023-11-10,68.75997
2023-11-11,11.45556
2023-11-12,8.06279
2023-11-13,69.0926
2023-11-14,67.61575
2023-11-15,67.50931
2023-11-16,65.08781
2023-11-17,55.1224
2023-11-18,10.63065
2023-11-19,9.31346
2023-11-20,71.27461
2023-11-21,67.33634
2023-11-22,68.34752
2023-11-23,68.0282
2023-11-24,59.71261
2023-11-25,11.68174
2023-11-26,10.33794
2023-11-27,79.74986
2023-11-28,78.65886
2023-11-29,81.75891
2023-11-30,100.0
2023-12-01,79.74986
2023-12-02,13.9968
2023-12-03,12.3869
2023-12-04,90.83288
2023-12-05,87.98563
2023-12-06,85.44438
2023-12-07,81.4529
2023-12-08,75.45236
2023-12-09,15.19425
2023-12-10,14.31612
2023-12-11,89.34273
2023-12-12,78.29962
2023-12-13,75.99787
2023-12-14,74.41458
2023-12-15,67.496
2023-12-16,10.68387
2023-12-17,9.65939
2023-12-18,78.11335
2023-12-19,80.00266
2023-12-20,80.73443
2023-12-21,82.75678
2023-12-22,74.06865
2023-12-23,12.13411
2023-12-24,6.7323
2023-12-25,10.55082
2023-12-26,91.36508
2023-12-27,93.66684
2023-12-28,92.68227
2023-12-29,83.28898
2023-12-30,18.04151
2023-12-31,13.07876
2024-01-01,13.97019
2024-01-02,87.93241
2024-01-03,83.8744
2024-01-04,74.36136
2024-01-05,69.86428
2024-01-06,14.74188
2024-01-07,13.85045
2024-01-08,65.03459
2024-01-09,75.70516
2024-01-10,84.81905
2024-01-11,57.7967
2024-01-12,56.16019
2024-01-13,15.97924
2024-01-14,14.64874
2024-01-15,76.66311
2024-01-16,73.00425
2024-01-17,67.81532
2024-01-18,68.87972
2024-01-19,63.27833
2024-01-20,21.7802
2024-01-21,19.93081
2024-01-22,79.8563
2024-01-23,76.75625
2024-01-24,83.11601
2024-01-25,80.1091
2024-01-26,53.91165
2024-01-27,11.98775
2024-01-28,9.63278
2024-01-29,67.98829
2024-01-30,61.92123
2024-01-31,78.02022
2024-02-01,75.42575
2024-02-02,60.72378
2024-02-03,13.31825
2024-02-04,10.73709
2024-02-05,69.97072
2024-02-06,63.07876
2024-02-07,62.20063
2024-02-08,43.45396
2024-02-09,8.10271
2024-02-10,5.16232
2024-02-11,5.45502
2024-02-12,8.10271
2024-02-13,62.95902
2024-02-14,52.19531
2024-02-15,58.22245
2024-02-16,48.82916
2024-02-17,10.4976
2024-02-18,7.86322
2024-02-19,56.4662
2024-02-20,55.30867
2024-02-21,53.33954
2024-02-22,50.26609
2024-02-23,48.16391
2024-02-24,11.20276
2024-02-25,9.03406
2024-02-26,62.1208
2024-02-27,62.77275
2024-02-28,63.70409
2024-02-29,67.13677
2024-03-01,16.88398
2024-03-02,12.69292
2024-03-03,11.01649
2024-03-04,77.67429
2024-03-05,74.10856
2024-03-06,65.39382
2024-03-07,64.98137
2024-03-08,58.72804
2024-03-09,13.07876
2024-03-10,11.37573
2024-03-11,65.19425
2024-03-12,60.04523
2024-03-13,53.69877
2024-03-14,55.72112
2024-03-15,53.03352
2024-03-16,10.80361
2024-03-17,8.51516
2024-03-18,57.43746
2024-03-19,59.61947
2024-03-20,56.25332
