date,삼성주식시세
2023-05-29,16.49646
2023-05-30,54.04556
2023-05-31,53.37784
2023-06-01,44.26551
2023-06-02,43.28358
2023-06-03,11.90102
2023-06-04,8.09112
2023-06-05,38.17753
2023-06-06,13.15789
2023-06-07,36.17439
2023-06-08,34.32835
2023-06-09,38.37391
2023-06-10,10.32992
2023-06-11,7.81618
2023-06-12,35.70306
2023-06-13,39.4344
2023-06-14,39.4344
2023-06-15,38.41319
2023-06-16,34.32835
2023-06-17,8.91594
2023-06-18,7.46268
2023-06-19,36.3315
2023-06-20,35.27101
2023-06-21,34.52474
2023-06-22,33.85703
2023-06-23,34.83896
2023-06-24,8.32678
2023-06-25,6.28436
2023-06-26,36.21366
2023-06-27,38.25608
2023-06-28,35.46739
2023-06-29,38.64886
2023-06-30,34.21052
2023-07-01,9.66221
2023-07-02,7.18774
2023-07-03,38.0597
2023-07-04,35.93872
2023-07-05,35.54595
2023-07-06,34.60329
2023-07-07,38.02042
2023-07-08,9.11233
2023-07-09,6.16653
2023-07-10,33.58208
2023-07-11,35.42812
2023-07-12,36.8421
2023-07-13,38.25608
2023-07-14,39.86645
2023-07-15,11.19402
2023-07-16,7.34485
2023-07-17,38.29536
2023-07-18,35.07462
2023-07-19,35.82089
2023-07-20,36.41005
2023-07-21,33.07148
2023-07-22,8.44461
2023-07-23,6.32364
2023-07-24,33.18931
2023-07-25,32.20738
2023-07-26,39.7879
2023-07-27,42.49803
2023-07-28,36.09583
2023-07-29,9.5051
2023-07-30,7.30557
2023-07-31,31.50039
2023-08-01,35.15318
2023-08-02,31.42183
2023-08-03,32.1681
2023-08-04,30.7934
2023-08-05,8.56245
2023-08-06,6.16653
2023-08-07,33.66064
2023-08-08,30.08641
2023-08-09,32.08955
2023-08-10,31.69677
2023-08-11,30.40062
2023-08-12,8.44461
2023-08-13,5.45954
2023-08-14,27.80832
2023-08-15,10.05498
2023-08-16,29.81146
2023-08-17,30.32207
2023-08-18,30.95051
2023-08-19,8.05184
2023-08-20,6.52003
2023-08-21,30.20424
2023-08-22,28.90809
2023-08-23,29.65435
2023-08-24,30.55773
2023-08-25,26.82639
2023-08-26,6.99135
2023-08-27,5.49882
2023-08-28,28.98664
2023-08-29,29.0652
2023-08-30,27.61194
2023-08-31,28.20109
2023-09-01,36.88138
2023-09-02,11.27258
2023-09-03,8.05184
2023-09-04,36.4886
2023-09-05,33.11076
2023-09-06,32.12882
2023-09-07,31.77533
2023-09-08,30.16496
2023-09-09,9.23016
2023-09-10,5.65593
2023-09-11,32.36449
2023-09-12,28.08326
2023-09-13,29.73291
2023-09-14,30.98978
2023-09-15,31.10761
2023-09-16,7.7769
2023-09-17,6.16653
2023-09-18,30.12568
2023-09-19,28.90809
2023-09-20,30.59701
2023-09-21,27.92615
2023-09-22,24.62686
2023-09-23,7.73762
2023-09-24,5.34171
2023-09-25,26.78711
2023-09-26,23.1736
2023-09-27,19.83503
2023-09-28,5.81304
2023-09-29,5.1846
2023-09-30,4.8311
2023-10-01,4.8311
2023-10-02,6.20581
2023-10-03,6.75569
2023-10-04,27.76904
2023-10-05,26.78711
2023-10-06,24.07698
2023-10-07,6.79497
2023-10-08,6.16653
2023-10-09,7.03063
2023-10-10,29.49725
2023-10-11,38.53102
2023-10-12,32.63943
2023-10-13,25.80518
2023-10-14,7.65907
2023-10-15,5.73448
2023-10-16,25.7659
2023-10-17,28.75098
2023-10-18,30.16496
2023-10-19,32.99293
2023-10-20,30.16496
2023-10-21,8.32678
2023-10-22,5.93087
2023-10-23,27.25844
2023-10-24,25.84446
2023-10-25,26.78711
2023-10-26,27.65121
2023-10-27,26.55145
2023-10-28,6.87352
2023-10-29,5.53809
2023-10-30,25.41241
2023-10-31,26.74783
2023-11-01,28.04399
2023-11-02,30.20424
2023-11-03,30.00785
2023-11-04,8.24823
2023-11-05,6.52003
2023-11-06,45.8366
2023-11-07,44.77611
2023-11-08,33.66064
2023-11-09,31.14689
2023-11-10,28.16182
2023-11-11,7.50196
2023-11-12,5.38098
2023-11-13,30.08641
2023-11-14,31.304
2023-11-15,34.68185
2023-11-16,40.80911
2023-11-17,31.85388
2023-11-18,7.65907
2023-11-19,6.24509
2023-11-20,35.74234
2023-11-21,33.93558
2023-11-22,33.26787
2023-11-23,31.89316
2023-11-24,30.20424
2023-11-25,7.03063
2023-11-26,6.16653
2023-11-27,27.10133
2023-11-28,30.24351
2023-11-29,30.67556
2023-11-30,30.12568
2023-12-01,26.90494
2023-12-02,8.05184
2023-12-03,5.45954
2023-12-04,30.28279
2023-12-05,28.00471
2023-12-06,29.69363
2023-12-07,27.80832
2023-12-08,28.79025
2023-12-09,7.61979
2023-12-10,6.08798
2023-12-11,29.69363
2023-12-12,31.26472
2023-12-13,29.5758
2023-12-14,40.14139
2023-12-15,35.31029
2023-12-16,7.10919
2023-12-17,5.02749
2023-12-18,31.10761
2023-12-19,29.41869
2023-12-20,37.43126
2023-12-21,38.64886
2023-12-22,41.35899
2023-12-23,11.2333
2023-12-24,6.75569
2023-12-25,8.2875
2023-12-26,41.59465
2023-12-27,50.39277
2023-12-28,51.80675
2023-12-29,38.09897
2023-12-30,10.80125
2023-12-31,8.83739
2024-01-01,8.68028
2024-01-02,57.46268
2024-01-03,49.13589
2024-01-04,45.05106
2024-01-05,43.36213
2024-01-06,10.99764
2024-01-07,8.60172
2024-01-08,38.80597
2024-01-09,43.83346
2024-01-10,39.00235
2024-01-11,39.08091
2024-01-12,36.52788
2024-01-13,8.83739
2024-01-14,8.20895
2024-01-15,38.96307
2024-01-16,36.29222
2024-01-17,39.04163
2024-01-18,41.35899
2024-01-19,42.45875
2024-01-20,11.82246
2024-01-21,9.23016
2024-01-22,46.11154
2024-01-23,41.28043
2024-01-24,38.37391
2024-01-25,39.00235
2024-01-26,36.21366
2024-01-27,9.81932
2024-01-28,7.38413
2024-01-29,36.76355
2024-01-30,37.47054
2024-01-31,32.67871
2024-02-01,34.48546
2024-02-02,39.31657
2024-02-03,11.50824
2024-02-04,7.18774
2024-02-05,38.25608
2024-02-06,33.77847
2024-02-07,34.87824
2024-02-08,31.02906
2024-02-09,8.1304
2024-02-10,5.6952
2024-02-11,5.49882
2024-02-12,7.14846
2024-02-13,35.6245
2024-02-14,31.304
2024-02-15,34.91751
2024-02-16,30.83267
2024-02-17,8.16967
2024-02-18,5.65593
2024-02-19,33.3857
2024-02-20,28.51531
2024-02-21,28.27965
2024-02-22,28.24037
2024-02-23,29.9293
2024-02-24,8.87666
2024-02-25,5.45954
2024-02-26,27.88688
2024-02-27,27.17989
2024-02-28,32.63943
2024-02-29,28.43676
2024-03-01,10.05498
2024-03-02,6.12725
2024-03-03,5.10604
2024-03-04,33.8963
2024-03-05,31.53967
2024-03-06,29.69363
2024-03-07,31.06834
2024-03-08,29.85074
2024-03-09,7.65907
2024-03-10,6.16653
2024-03-11,24.66614
2024-03-12,27.14061
2024-03-13,29.65435
2024-03-14,29.30086
2024-03-15,26.1194
2024-03-16,7.58051
2024-03-17,5.42026
2024-03-18,27.4941
2024-03-19,26.82639
2024-03-20,43.28358
