date,대법원법원경매정보
2023-05-29,31.04209
2023-05-30,45.467
2023-05-31,43.17576
2023-06-01,39.8036
2023-06-02,35.84532
2023-06-03,22.74491
2023-06-04,21.03219
2023-06-05,41.72185
2023-06-06,26.98485
2023-06-07,43.36606
2023-06-08,40.68661
2023-06-09,36.97952
2023-06-10,21.28339
2023-06-11,22.25774
2023-06-12,46.66971
2023-06-13,43.22904
2023-06-14,38.44865
2023-06-15,38.24313
2023-06-16,35.0765
2023-06-17,20.01979
2023-06-18,20.7201
2023-06-19,45.45938
2023-06-20,44.34041
2023-06-21,43.06919
2023-06-22,39.03478
2023-06-23,35.32008
2023-06-24,20.42323
2023-06-25,18.87036
2023-06-26,45.55834
2023-06-27,43.2671
2023-06-28,40.09286
2023-06-29,40.33645
2023-06-30,36.37816
2023-07-01,22.31864
2023-07-02,21.12354
2023-07-03,42.58202
2023-07-04,44.9646
2023-07-05,41.57722
2023-07-06,39.37733
2023-07-07,35.57889
2023-07-08,23.27776
2023-07-09,23.09507
2023-07-10,44.06637
2023-07-11,44.69818
2023-07-12,42.58202
2023-07-13,42.0035
2023-07-14,35.41904
2023-07-15,24.35106
2023-07-16,19.22813
2023-07-17,41.95782
2023-07-18,45.60401
2023-07-19,38.15178
2023-07-20,34.81007
2023-07-21,33.03646
2023-07-22,21.46608
2023-07-23,24.69361
2023-07-24,43.73144
2023-07-25,40.33645
2023-07-26,38.37253
2023-07-27,37.32206
2023-07-28,31.65106
2023-07-29,20.27099
2023-07-30,20.40039
2023-07-31,37.92342
2023-08-01,37.20027
2023-08-02,35.54083
2023-08-03,34.08693
2023-08-04,33.30288
2023-08-05,20.59831
2023-08-06,21.1616
2023-08-07,42.89411
2023-08-08,40.86168
2023-08-09,39.35449
2023-08-10,40.33645
2023-08-11,33.68348
2023-08-12,21.93042
2023-08-13,21.33668
2023-08-14,39.78838
2023-08-15,28.59861
2023-08-16,42.89411
2023-08-17,39.82644
2023-08-18,36.26398
2023-08-19,23.01134
2023-08-20,22.61551
2023-08-21,44.00548
2023-08-22,44.53071
2023-08-23,42.50589
2023-08-24,39.89495
2023-08-25,35.32008
2023-08-26,21.36713
2023-08-27,21.13876
2023-08-28,44.74385
2023-08-29,44.46981
2023-08-30,41.96544
2023-08-31,36.06607
2023-09-01,34.89381
2023-09-02,23.71926
2023-09-03,22.28819
2023-09-04,42.49067
2023-09-05,41.87409
2023-09-06,41.03676
2023-09-07,36.41622
2023-09-08,33.34855
2023-09-09,21.76295
2023-09-10,19.85232
2023-09-11,42.18619
2023-09-12,39.34688
2023-09-13,39.84166
2023-09-14,37.20027
2023-09-15,35.24396
2023-09-16,22.50133
2023-09-17,21.00175
2023-09-18,39.62091
2023-09-19,37.89297
2023-09-20,38.75313
2023-09-21,33.1887
2023-09-22,29.2228
2023-09-23,18.30707
2023-09-24,16.70092
2023-09-25,34.17066
2023-09-26,34.50559
2023-09-27,28.43114
2023-09-28,15.79508
2023-09-29,13.29831
2023-09-30,16.74659
2023-10-01,16.08434
2023-10-02,20.54502
2023-10-03,24.26733
2023-10-04,41.73707
2023-10-05,38.77597
2023-10-06,35.22874
2023-10-07,19.09111
2023-10-08,16.88361
2023-10-09,23.07985
2023-10-10,41.65334
2023-10-11,39.46867
2023-10-12,38.90538
2023-10-13,32.92989
2023-10-14,21.04742
2023-10-15,20.51457
2023-10-16,41.13572
2023-10-17,38.02237
2023-10-18,36.60653
2023-10-19,37.13176
2023-10-20,34.9547
2023-10-21,20.9713
2023-10-22,19.18246
2023-10-23,39.18702
2023-10-24,39.73509
2023-10-25,38.06805
2023-10-26,36.68265
2023-10-27,34.06409
2023-10-28,19.67724
2023-10-29,18.38319
2023-10-30,40.93019
2023-10-31,40.00913
2023-11-01,40.47347
2023-11-02,38.47149
2023-11-03,35.52561
2023-11-04,22.7982
2023-11-05,24.73167
2023-11-06,46.44896
2023-11-07,42.80277
2023-11-08,40.51153
2023-11-09,39.79599
2023-11-10,35.60934
2023-11-11,21.67161
2023-11-12,22.11311
2023-11-13,43.70099
2023-11-14,42.17096
2023-11-15,39.6742
2023-11-16,41.8817
2023-11-17,36.52279
2023-11-18,23.2397
2023-11-19,25.15795
2023-11-20,45.094
2023-11-21,41.87409
2023-11-22,39.81122
2023-11-23,38.2888
2023-11-24,34.35335
2023-11-25,22.3567
2023-11-26,21.2225
2023-11-27,44.98744
2023-11-28,43.83801
2023-11-29,43.27472
2023-11-30,36.50757
2023-12-01,35.47994
2023-12-02,25.05899
2023-12-03,25.24168
2023-12-04,45.3452
2023-12-05,42.58202
2023-12-06,42.86366
2023-12-07,38.90538
2023-12-08,36.86534
2023-12-09,24.22927
2023-12-10,23.29298
2023-12-11,46.72299
2023-12-12,42.8256
2023-12-13,39.52196
2023-12-14,39.90256
2023-12-15,37.65699
2023-12-16,23.72687
2023-12-17,21.70206
2023-12-18,40.89213
2023-12-19,41.4402
2023-12-20,41.60767
2023-12-21,37.24594
2023-12-22,34.05648
2023-12-23,24.14554
2023-12-24,20.03501
2023-12-25,27.35023
2023-12-26,44.09682
2023-12-27,40.70944
2023-12-28,36.43906
2023-12-29,31.84136
2023-12-30,21.87714
2023-12-31,21.04742
2024-01-01,21.53459
2024-01-02,42.24708
2024-01-03,42.54395
2024-01-04,40.54959
2024-01-05,36.52279
2024-01-06,26.02572
2024-01-07,25.60706
2024-01-08,42.1938
2024-01-09,44.44698
2024-01-10,44.19578
2024-01-11,42.62769
2024-01-12,38.86732
2024-01-13,26.65753
2024-01-14,24.65555
2024-01-15,45.18535
2024-01-16,44.63728
2024-01-17,42.04917
2024-01-18,41.25751
2024-01-19,33.14303
2024-01-20,26.03334
2024-01-21,24.29778
2024-01-22,43.68577
2024-01-23,42.73426
2024-01-24,40.28316
2024-01-25,34.21633
2024-01-26,34.98515
2024-01-27,23.86389
2024-01-28,32.13823
2024-01-29,47.52987
2024-01-30,47.77346
2024-01-31,41.66856
2024-02-01,39.22508
2024-02-02,35.90621
2024-02-03,25.29496
2024-02-04,26.20841
2024-02-05,41.59244
2024-02-06,40.13092
2024-02-07,36.3401
2024-02-08,27.97442
2024-02-09,22.82865
2024-02-10,17.77422
2024-02-11,24.84585
2024-02-12,27.7765
2024-02-13,47.88003
2024-02-14,43.19859
2024-02-15,38.42582
2024-02-16,34.93187
2024-02-17,24.2445
2024-02-18,23.90195
2024-02-19,43.57159
2024-02-20,43.17576
2024-02-21,41.31841
2024-02-22,36.33249
2024-02-23,31.41508
2024-02-24,23.40717
2024-02-25,26.48245
2024-02-26,40.7475
2024-02-27,38.89776
2024-02-28,34.77963
2024-02-29,33.40184
2024-03-01,26.43678
2024-03-02,23.17119
2024-03-03,22.45565
2024-03-04,42.23186
2024-03-05,42.11007
2024-03-06,37.23072
2024-03-07,38.04521
2024-03-08,33.53885
2024-03-09,23.31582
2024-03-10,21.78579
2024-03-11,38.39537
2024-03-12,38.76836
2024-03-13,38.04521
2024-03-14,34.99276
2024-03-15,33.379
2024-03-16,21.40519
2024-03-17,21.92281
2024-03-18,40.58765
2024-03-19,38.40298
2024-03-20,35.16784
