date,상속증여
2023-05-30,25.70422
2023-05-31,32.04225
2023-06-01,27.46478
2023-06-02,31.69014
2023-06-03,17.95774
2023-06-04,17.25352
2023-06-05,23.59154
2023-06-06,20.77464
2023-06-07,36.97183
2023-06-08,28.87323
2023-06-09,22.53521
2023-06-10,17.95774
2023-06-11,20.07042
2023-06-12,36.61971
2023-06-13,28.16901
2023-06-14,28.87323
2023-06-15,37.67605
2023-06-16,30.28169
2023-06-17,21.12676
2023-06-18,22.18309
2023-06-19,26.76056
2023-06-20,28.16901
2023-06-21,27.46478
2023-06-22,30.28169
2023-06-23,23.94366
2023-06-24,18.30985
2023-06-25,14.0845
2023-06-26,28.87323
2023-06-27,32.39436
2023-06-28,26.76056
2023-06-29,24.64788
2023-06-30,23.59154
2023-07-01,16.19718
2023-07-02,17.60563
2023-07-03,26.76056
2023-07-04,36.97183
2023-07-05,30.6338
2023-07-06,27.11267
2023-07-07,24.64788
2023-07-08,15.84507
2023-07-09,19.36619
2023-07-10,26.76056
2023-07-11,33.80281
2023-07-12,27.8169
2023-07-13,25.35211
2023-07-14,25.70422
2023-07-15,16.9014
2023-07-16,16.19718
2023-07-17,30.98591
2023-07-18,28.87323
2023-07-19,33.80281
2023-07-20,20.07042
2023-07-21,23.59154
2023-07-22,19.7183
2023-07-23,15.84507
2023-07-24,37.32394
2023-07-25,32.04225
2023-07-26,22.88732
2023-07-27,33.80281
2023-07-28,29.22535
2023-07-29,32.39436
2023-07-30,19.36619
2023-07-31,38.38028
2023-08-01,28.87323
2023-08-02,27.46478
2023-08-03,26.05633
2023-08-04,28.52112
2023-08-05,19.36619
2023-08-06,23.59154
2023-08-07,30.6338
2023-08-08,29.92957
2023-08-09,36.61971
2023-08-10,17.25352
2023-08-11,27.11267
2023-08-12,21.47887
2023-08-13,21.12676
2023-08-14,38.38028
2023-08-15,18.66197
2023-08-16,28.16901
2023-08-17,30.98591
2023-08-18,27.11267
2023-08-19,21.83098
2023-08-20,22.18309
2023-08-21,45.42253
2023-08-22,26.05633
2023-08-23,26.76056
2023-08-24,33.09859
2023-08-25,23.59154
2023-08-26,24.29577
2023-08-27,20.07042
2023-08-28,35.91549
2023-08-29,34.85915
2023-08-30,25.0
2023-08-31,32.74647
2023-09-01,27.8169
2023-09-02,19.01408
2023-09-03,20.77464
2023-09-04,30.28169
2023-09-05,30.6338
2023-09-06,33.4507
2023-09-07,34.50704
2023-09-08,27.8169
2023-09-09,22.53521
2023-09-10,19.7183
2023-09-11,35.21126
2023-09-12,32.04225
2023-09-13,32.04225
2023-09-14,36.97183
2023-09-15,23.59154
2023-09-16,19.36619
2023-09-17,19.01408
2023-09-18,27.8169
2023-09-19,35.91549
2023-09-20,33.4507
2023-09-21,27.46478
2023-09-22,22.88732
2023-09-23,22.18309
2023-09-24,19.36619
2023-09-25,29.22535
2023-09-26,25.70422
2023-09-27,25.0
2023-09-28,23.94366
2023-09-29,32.39436
2023-09-30,20.77464
2023-10-01,20.77464
2023-10-02,24.64788
2023-10-03,28.52112
2023-10-04,40.14084
2023-10-05,41.19718
2023-10-06,30.28169
2023-10-07,14.0845
2023-10-08,16.19718
2023-10-09,24.29577
2023-10-10,32.04225
2023-10-11,31.69014
2023-10-12,30.6338
2023-10-13,26.40845
2023-10-14,21.83098
2023-10-15,23.94366
2023-10-16,38.73239
2023-10-17,30.28169
2023-10-18,33.4507
2023-10-19,31.69014
2023-10-20,25.35211
2023-10-21,19.01408
2023-10-22,20.42253
2023-10-23,23.94366
2023-10-24,34.15492
2023-10-25,25.0
2023-10-26,27.8169
2023-10-27,23.59154
2023-10-28,14.0845
2023-10-29,17.95774
2023-10-30,33.80281
2023-10-31,33.80281
2023-11-01,33.4507
2023-11-02,29.57746
2023-11-03,27.46478
2023-11-04,21.12676
2023-11-05,21.83098
2023-11-06,27.11267
2023-11-07,23.59154
2023-11-08,28.16901
2023-11-09,22.88732
2023-11-10,28.52112
2023-11-11,27.11267
2023-11-12,17.95774
2023-11-13,24.64788
2023-11-14,29.22535
2023-11-15,28.52112
2023-11-16,31.69014
2023-11-17,25.35211
2023-11-18,17.25352
2023-11-19,11.2676
2023-11-20,29.22535
2023-11-21,30.98591
2023-11-22,27.46478
2023-11-23,31.69014
2023-11-24,20.42253
2023-11-25,20.07042
2023-11-26,18.66197
2023-11-27,30.6338
2023-11-28,33.09859
2023-11-29,30.28169
2023-11-30,34.15492
2023-12-01,26.40845
2023-12-02,21.83098
2023-12-03,22.18309
2023-12-04,35.91549
2023-12-05,28.52112
2023-12-06,21.47887
2023-12-07,30.98591
2023-12-08,24.64788
2023-12-09,20.07042
2023-12-10,22.18309
2023-12-11,34.15492
2023-12-12,30.6338
2023-12-13,25.35211
2023-12-14,30.98591
2023-12-15,24.64788
2023-12-16,16.54929
2023-12-17,17.25352
2023-12-18,26.40845
2023-12-19,33.09859
2023-12-20,20.07042
2023-12-21,33.09859
2023-12-22,27.46478
2023-12-23,16.9014
2023-12-24,19.01408
2023-12-25,14.78873
2023-12-26,28.87323
2023-12-27,26.40845
2023-12-28,26.40845
2023-12-29,21.83098
2023-12-30,18.66197
2023-12-31,17.60563
2024-01-01,14.78873
2024-01-02,35.21126
2024-01-03,30.98591
2024-01-04,32.74647
2024-01-05,29.22535
2024-01-06,21.47887
2024-01-07,22.18309
2024-01-08,28.52112
2024-01-09,30.28169
2024-01-10,26.76056
2024-01-11,31.69014
2024-01-12,26.76056
2024-01-13,27.11267
2024-01-14,24.29577
2024-01-15,31.33802
2024-01-16,34.85915
2024-01-17,32.04225
2024-01-18,39.43661
2024-01-19,31.69014
2024-01-20,20.77464
2024-01-21,25.0
2024-01-22,35.91549
2024-01-23,36.2676
2024-01-24,30.6338
2024-01-25,25.0
2024-01-26,32.39436
2024-01-27,15.84507
2024-01-28,21.47887
2024-01-29,36.2676
2024-01-30,35.91549
2024-01-31,35.91549
2024-02-01,33.4507
2024-02-02,20.42253
2024-02-03,13.73239
2024-02-04,16.54929
2024-02-05,38.38028
2024-02-06,28.52112
2024-02-07,27.8169
2024-02-08,33.80281
2024-02-09,20.77464
2024-02-10,28.87323
2024-02-11,28.87323
2024-02-12,28.87323
2024-02-13,53.16901
2024-02-14,40.49295
2024-02-15,33.80281
2024-02-16,41.54929
2024-02-17,18.30985
2024-02-18,26.40845
2024-02-19,50.70422
2024-02-20,40.84507
2024-02-21,36.97183
2024-02-22,32.04225
2024-02-23,32.04225
2024-02-24,21.83098
2024-02-25,24.29577
2024-02-26,37.67605
2024-02-27,38.38028
2024-02-28,30.28169
2024-02-29,27.46478
2024-03-01,19.36619
2024-03-02,27.8169
2024-03-03,28.16901
2024-03-04,34.15492
2024-03-05,28.87323
2024-03-06,25.70422
2024-03-07,33.4507
2024-03-08,35.91549
2024-03-09,23.23943
2024-03-10,35.91549
2024-03-11,34.15492
2024-03-12,38.73239
2024-03-13,33.09859
2024-03-14,34.85915
2024-03-15,32.74647
2024-03-16,18.66197
2024-03-17,21.12676
2024-03-18,35.56338
2024-03-19,36.97183
2024-03-20,30.6338
